Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No,Invoice No,Invoiced Value,Supplier Name,Address Book No,Proclass Details Level 1,Thomson Classification Description
PDSI PURCHASING,9190,DIRECT PAYMENTS,2013-07-16,3487746,J652558,537.16,REDACTED PERSONAL DATA,548392,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-07-16,3487747,J652558,1610.12,REDACTED PERSONAL DATA,548521,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-07-16,3487748,J652558,902.12,REDACTED PERSONAL DATA,548523,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-07-16,3487749,J652558,625.08,REDACTED PERSONAL DATA,548641,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-07-16,3487750,J652558,1002.68,REDACTED PERSONAL DATA,548728,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2013-07-16,3487752,J652558,253.36,REDACTED PERSONAL DATA,549202,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-07-16,3487753,J652558,798.48,REDACTED PERSONAL DATA,549204,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-07-16,3487754,J652558,669.92,REDACTED PERSONAL DATA,549210,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-07-16,3487755,J652558,1240.24,REDACTED PERSONAL DATA,549212,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2013-07-16,3487756,J652558,257.08,REDACTED PERSONAL DATA,549213,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-07-16,3487757,J652558,1253.32,REDACTED PERSONAL DATA,549235,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-07-16,3487758,J652558,1048.32,REDACTED PERSONAL DATA,549236,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-07-16,3487759,J652558,535.48,REDACTED PERSONAL DATA,549238,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-07-16,3487764,J652558,1121.40,REDACTED PERSONAL DATA,549501,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2013-07-16,3487765,J652558,437.88,REDACTED PERSONAL DATA,549512,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2013-07-16,3487766,J652558,284.72,REDACTED PERSONAL DATA,549529,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-07-16,3487767,J652558,783.04,REDACTED PERSONAL DATA,549555,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-07-16,3487770,J652558,369.28,REDACTED PERSONAL DATA,549863,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-07-16,3487771,J652558,383.20,REDACTED PERSONAL DATA,550113,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-07-16,3487772,J652558,430.96,REDACTED PERSONAL DATA,550161,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-07-16,3487774,J652558,763.80,REDACTED PERSONAL DATA,550306,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487777,J608172 280413,425.60,COMFORT CALL,552184,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487777,J608172 280413,14980.00,COMFORT CALL,552184,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487778,J649770 230613,4573.82,ALLIED HEALTHCARE GROUP LTD,325458,Human Resources,NURSING AGENCIES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-07-16,3487778,J649770 230613,3494.68,ALLIED HEALTHCARE GROUP LTD,325458,Human Resources,NURSING AGENCIES
ADULT SOCIAL CARE PURCHASING,9210,FUNDED NURSING CARE (INCOME),2013-07-16,3487778,J649770 230613,24207.36,ALLIED HEALTHCARE GROUP LTD,325458,Human Resources,NURSING AGENCIES
PURCHASING LEARNING DISABILITI,9210,FUNDED NURSING CARE (INCOME),2013-07-16,3487778,J649770 230613,48328.58,ALLIED HEALTHCARE GROUP LTD,325458,Human Resources,NURSING AGENCIES
PURCHASING,9210,FUNDED NURSING CARE (INCOME),2013-07-16,3487778,J649770 230613,8330.00,ALLIED HEALTHCARE GROUP LTD,325458,Human Resources,NURSING AGENCIES
ADULT SOCIAL CARE PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487779,J649771 230613,12868.80,CAREFORCE,362136,Human Resources,NURSING AGENCIES
PDSI PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487779,J649771 230613,3005.52,CAREFORCE,362136,Human Resources,NURSING AGENCIES
PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487780,J649772 230613,273.00,CAREWATCH (SHEFFIELD),328494,Social Community Care,HOME CARE SERVICES
PDSI PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487780,J649772 230613,5037.05,CAREWATCH (SHEFFIELD),328494,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487780,J649772 230613,9723.00,CAREWATCH (SHEFFIELD),328494,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-07-16,3487781,J649774 230613,58779.79,CITIZENSHIP FIRST,329379,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-07-16,3487781,J649774 230613,619.80,CITIZENSHIP FIRST,329379,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9210,FUNDED NURSING CARE (INCOME),2013-07-16,3487781,J649774 230613,76847.13,CITIZENSHIP FIRST,329379,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
ADULT SOCIAL CARE PURCHASING,9210,FUNDED NURSING CARE (INCOME),2013-07-16,3487781,J649774 230613,2685.28,CITIZENSHIP FIRST,329379,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PDSI PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487782,J649776 230613,3013.60,CARE UK SHEFFIELD,362074,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487782,J649776 230613,57133.11,CARE UK SHEFFIELD,362074,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2013-07-16,3487782,J649776 230613,1264.08,CARE UK SHEFFIELD,362074,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487783,J649777 230613,63105.19,CAREWATCH (SHEFFIELD),328494,Social Community Care,HOME CARE SERVICES
PDSI PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487783,J649777 230613,3433.00,CAREWATCH (SHEFFIELD),328494,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2013-07-16,3487783,J649777 230613,1057.56,CAREWATCH (SHEFFIELD),328494,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9210,FUNDED NURSING CARE (INCOME),2013-07-16,3487783,J649777 230613,2677.48,CAREWATCH (SHEFFIELD),328494,Social Community Care,HOME CARE SERVICES
PDSI PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487784,J649778 230613,1611.64,CAREWATCH (SHEFFIELD),328494,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487784,J649778 230613,40840.92,CAREWATCH (SHEFFIELD),328494,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2013-07-16,3487784,J649778 230613,4053.70,CAREWATCH (SHEFFIELD),328494,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9210,FUNDED NURSING CARE (INCOME),2013-07-16,3487784,J649778 230613,3229.40,CAREWATCH (SHEFFIELD),328494,Social Community Care,HOME CARE SERVICES
PDSI PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487785,J649779 230613,4740.49,CAREWATCH (SHEFFIELD),328494,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2013-07-16,3487785,J649779 230613,839.00,CAREWATCH (SHEFFIELD),328494,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487785,J649779 230613,54413.11,CAREWATCH (SHEFFIELD),328494,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9210,FUNDED NURSING CARE (INCOME),2013-07-16,3487785,J649779 230613,305.04,CAREWATCH (SHEFFIELD),328494,Social Community Care,HOME CARE SERVICES
PDSI PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487786,J649780 230613,1543.44,CARE UK SHEFFIELD,362074,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2013-07-16,3487786,J649780 230613,920.72,CARE UK SHEFFIELD,362074,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487786,J649780 230613,34362.55,CARE UK SHEFFIELD,362074,Social Community Care,HOME CARE SERVICES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2013-07-16,3486023,4247,2860.00,TWENTY FOUR SEVEN,364408,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
ADULT SOCIAL CARE PURCHASING,9210,FUNDED NURSING CARE (INCOME),2013-07-16,3487786,J649780 230613,3164.80,CARE UK SHEFFIELD,362074,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9210,FUNDED NURSING CARE (INCOME),2013-07-16,3487786,J649780 230613,1154.16,CARE UK SHEFFIELD,362074,Social Community Care,HOME CARE SERVICES
PDSI PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487787,J649781 230613,1043.11,DIRECT HEALTH UK LIMITED,204388,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2013-07-16,3487787,J649781 230613,519.20,DIRECT HEALTH UK LIMITED,204388,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487787,J649781 230613,56134.40,DIRECT HEALTH UK LIMITED,204388,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9210,FUNDED NURSING CARE (INCOME),2013-07-16,3487787,J649781 230613,1760.60,DIRECT HEALTH UK LIMITED,204388,Social Community Care,HOME CARE SERVICES
PDSI PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487788,J649782 230613,1945.56,DIRECT HEALTH UK LIMITED,204388,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487788,J649782 230613,58972.59,DIRECT HEALTH UK LIMITED,204388,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2013-07-16,3487789,J649783 230613,1004.36,DIRECT HEALTH UK LIMITED,204388,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487789,J649783 230613,56378.13,DIRECT HEALTH UK LIMITED,204388,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9210,FUNDED NURSING CARE (INCOME),2013-07-16,3487789,J649783 230613,8710.08,DIRECT HEALTH UK LIMITED,204388,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2013-07-16,3487790,J649785 230613,299.04,MEARS CARE LIMITED,368340,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487790,J649785 230613,36758.45,MEARS CARE LIMITED,368340,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9210,FUNDED NURSING CARE (INCOME),2013-07-16,3487790,J649785 230613,3306.08,MEARS CARE LIMITED,368340,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2013-07-16,3487791,J649786 230613,935.80,CAREFORCE,362136,Human Resources,NURSING AGENCIES
PDSI PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487791,J649786 230613,2671.52,CAREFORCE,362136,Human Resources,NURSING AGENCIES
ADULT SOCIAL CARE PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487791,J649786 230613,38494.47,CAREFORCE,362136,Human Resources,NURSING AGENCIES
ADULT SOCIAL CARE PURCHASING,9210,FUNDED NURSING CARE (INCOME),2013-07-16,3487791,J649786 230613,1551.08,CAREFORCE,362136,Human Resources,NURSING AGENCIES
PURCHASING LEARNING DISABILITI,9210,FUNDED NURSING CARE (INCOME),2013-07-16,3487791,J649786 230613,726.28,CAREFORCE,362136,Human Resources,NURSING AGENCIES
ADULT SOCIAL CARE PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487792,J649787 230613,43406.54,CAREFORCE,362136,Human Resources,NURSING AGENCIES
PDSI PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487792,J649787 230613,1313.12,CAREFORCE,362136,Human Resources,NURSING AGENCIES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2013-07-16,3487792,J649787 230613,1247.36,CAREFORCE,362136,Human Resources,NURSING AGENCIES
ADULT SOCIAL CARE PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487793,J649788 230613,32413.43,D H HOMECARE LTD,329312,Social Community Care,HOME CARE SERVICES
PDSI PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487793,J649788 230613,831.54,D H HOMECARE LTD,329312,Social Community Care,HOME CARE SERVICES
PDSI PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487794,J649789 230613,953.04,ACORN HOME CARE LTD,464581,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487794,J649789 230613,46116.00,ACORN HOME CARE LTD,464581,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9210,FUNDED NURSING CARE (INCOME),2013-07-16,3487794,J649789 230613,288.80,ACORN HOME CARE LTD,464581,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487795,J649790 230613,59457.00,HOUSING 21,464579,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2013-07-16,3487795,J649790 230613,1699.64,HOUSING 21,464579,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9210,FUNDED NURSING CARE (INCOME),2013-07-16,3487795,J649790 230613,863.04,HOUSING 21,464579,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9210,FUNDED NURSING CARE (INCOME),2013-07-16,3487795,J649790 230613,5380.92,HOUSING 21,464579,Social Community Care,HOME CARE SERVICES
PDSI PURCHASING,9210,FUNDED NURSING CARE (INCOME),2013-07-16,3487795,J649790 230613,15270.76,HOUSING 21,464579,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487796,J649791 230613,20661.63,HOUSING 21,464579,Social Community Care,HOME CARE SERVICES
PDSI PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487796,J649791 230613,1890.56,HOUSING 21,464579,Social Community Care,HOME CARE SERVICES
PDSI PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487797,J649792 230613,3824.84,GOLDSBOROUGH HOME CARE,474945,Social Community Care,HOME CARE SERVICES
PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487797,J649792 230613,376.20,GOLDSBOROUGH HOME CARE,474945,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2013-07-16,3487797,J649792 230613,501.60,GOLDSBOROUGH HOME CARE,474945,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487797,J649792 230613,79593.66,GOLDSBOROUGH HOME CARE,474945,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9210,FUNDED NURSING CARE (INCOME),2013-07-16,3487797,J649792 230613,9724.36,GOLDSBOROUGH HOME CARE,474945,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-07-16,3487798,J649793 230613,329.84,GOLDSBOROUGH HOME CARE,474945,Social Community Care,HOME CARE SERVICES
PURCHASING,9190,CITYWIDE SPOT,2013-07-16,3487798,J649793 230613,22930.32,GOLDSBOROUGH HOME CARE,474945,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2013-07-16,3487799,J649794 230613,1071.76,CARE UK SHEFFIELD,362074,Social Community Care,HOME CARE SERVICES
PDSI PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487799,J649794 230613,1401.56,CARE UK SHEFFIELD,362074,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487799,J649794 230613,79561.12,CARE UK SHEFFIELD,362074,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9210,FUNDED NURSING CARE (INCOME),2013-07-16,3487799,J649794 230613,2015.20,CARE UK SHEFFIELD,362074,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2013-07-16,3487800,J649795 230613,393.92,CAREFORCE,362136,Human Resources,NURSING AGENCIES
ADULT SOCIAL CARE PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487800,J649795 230613,57326.69,CAREFORCE,362136,Human Resources,NURSING AGENCIES
PDSI PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487800,J649795 230613,1830.12,CAREFORCE,362136,Human Resources,NURSING AGENCIES
ADULT SOCIAL CARE PURCHASING,9210,FUNDED NURSING CARE (INCOME),2013-07-16,3487800,J649795 230613,4480.84,CAREFORCE,362136,Human Resources,NURSING AGENCIES
PDSI PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487801,J649796 230613,2694.72,HOMECHOICE CARE LIMITED,487993,Human Resources,NURSING AGENCIES
ADULT SOCIAL CARE PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487801,J649796 230613,57430.11,HOMECHOICE CARE LIMITED,487993,Human Resources,NURSING AGENCIES
ADULT SOCIAL CARE PURCHASING,9210,FUNDED NURSING CARE (INCOME),2013-07-16,3487801,J649796 230613,2477.04,HOMECHOICE CARE LIMITED,487993,Human Resources,NURSING AGENCIES
ADULT SOCIAL CARE PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487802,J649797 230613,29856.41,HOMECHOICE CARE LIMITED,487993,Human Resources,NURSING AGENCIES
PDSI PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487802,J649797 230613,4537.04,HOMECHOICE CARE LIMITED,487993,Human Resources,NURSING AGENCIES
ADULT SOCIAL CARE PURCHASING,9210,FUNDED NURSING CARE (INCOME),2013-07-16,3487802,J649797 230613,889.28,HOMECHOICE CARE LIMITED,487993,Human Resources,NURSING AGENCIES
ADULT SOCIAL CARE PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487803,J649798 230613,14871.40,COMFORT CALL,552184,Social Community Care,HOME CARE SERVICES
PDSI PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487803,J649798 230613,425.60,COMFORT CALL,552184,Social Community Care,HOME CARE SERVICES
PDSI PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487804,J649799 230613,1090.60,HOUSING 21,531533,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
ADULT SOCIAL CARE PURCHASING,9190,BLOCK CONTRACT,2013-07-16,3487804,J649799 230613,24659.17,HOUSING 21,531533,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
ADULT SOCIAL CARE PURCHASING,9210,FUNDED NURSING CARE (INCOME),2013-07-16,3487804,J649799 230613,373.12,HOUSING 21,531533,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
PURCHASING,9190,CITYWIDE SPOT,2013-07-16,3487805,6212,313.76,ST ANNE'S COMMUNITY SERVICES,351501,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-07-16,3487807,6236,302.24,ST ANNE'S COMMUNITY SERVICES,351501,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
PURCHASING,9190,CITYWIDE SPOT,2013-07-16,3487808,6239,302.24,ST ANNE'S COMMUNITY SERVICES,351501,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
PURCHASING,9190,CITYWIDE SPOT,2013-07-16,3487810,6241,302.24,ST ANNE'S COMMUNITY SERVICES,351501,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
PURCHASING,9190,CITYWIDE SPOT,2013-07-16,3487813,6245,302.24,ST ANNE'S COMMUNITY SERVICES,351501,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
PURCHASING,9190,CITYWIDE SPOT,2013-07-16,3487816,6248,302.24,ST ANNE'S COMMUNITY SERVICES,351501,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
PURCHASING,9190,CITYWIDE SPOT,2013-07-16,3487817,6249,906.72,ST ANNE'S COMMUNITY SERVICES,351501,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-07-16,3487818,7266,388.61,INTERCARE SERVICES DIRECT,530605,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-07-16,3487819,79963HY,8121.72,COMMUNITY HEALTH SHEFFIELD,361895,Unclassified Non Trade,HOSPITALS
ADULT SOCIAL CARE PURCHASING,9230,CCSP OTHER,2013-07-16,3487820,90162,373.03,PENDERELS TRUST,505257,Financial Services,PAYROLL SERVICES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-07-16,3487821,INV0376,361.32,PRINCIPLE SUPPORT LTD,569157,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-07-16,3487822,374,250.75,PRINCIPLE SUPPORT LTD,569157,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-07-16,3487824,1834,1475.65,ABBEYCARE & NURSING HOME LTD,518411,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-07-16,3487825,2100079960,4060.86,COMMUNITY HEALTH SHEFFIELD,361895,Unclassified Non Trade,HOSPITALS
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-07-16,3487826,2100079961,8121.44,COMMUNITY HEALTH SHEFFIELD,361895,Unclassified Non Trade,HOSPITALS
PURCHASING,9190,CITYWIDE SPOT,2013-07-16,3487827,6187,470.64,ST ANNE'S COMMUNITY SERVICES,351501,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2013-07-16,3486006,643,5883.00,FAMILY FOSTERCARE LTD,575934,Social Community Care,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2013-07-16,3486007,132408,874.00,SWIIS FOSTER CARE LTD.,349291,Social Community Care,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2013-07-16,3486008,132409,830.00,SWIIS FOSTER CARE LTD.,349291,Social Community Care,ADOPTION & FOSTERING
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2013-07-16,3486009,A1338,453.30,JUST ONE RECRUITMENT & TRAINING LTD,583918,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2013-07-16,3486010,A1341,453.30,JUST ONE RECRUITMENT & TRAINING LTD,583918,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2013-07-16,3486011,A1346,453.30,JUST ONE RECRUITMENT & TRAINING LTD,583918,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2013-07-16,3486013,TR/SHEF/25,3972.00,FIRSTPOINT SUPPORTED LIVING,575497,Social Community Care,HOME SUPPORT SERVICES
INDEPENDENT RES BLOCK PLACEMEN,9270,INDEPENDENT RESIDENTIAL PMENT,2013-07-16,3486015,1529,11200.00,BLUE MOUNTAIN HOMES LTD,386378,Social Community Care,CHILDREN'S HOMES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2013-07-16,3486016,1532,16800.00,BLUE MOUNTAIN HOMES LTD,386378,Social Community Care,CHILDREN'S HOMES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2013-07-16,3486017,332,868.92,ASHIANA SHEFFIELD LTD,517492,Medical,COUNSELLING & ADVICE SERVICES
