Body Name,Organisational Unit,Business Unit No.,Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4141925,561608 20170119 59740,422.00,REDACTED PERSONAL DATA,591107,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2017-01-20,4141927,562507 20170119 59740,414.00,REDACTED PERSONAL DATA,567453,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4141929,56472 20170119 59740,820.00,REDACTED PERSONAL DATA,332894,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2017-01-20,4141931,565867 20170119 59740,334.20,REDACTED PERSONAL DATA,576608,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4141934,57607 20170119 59740,448.00,REDACTED PERSONAL DATA,638090,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2017-01-20,4141941,584549 20170119 59740,761.20,REDACTED PERSONAL DATA,585719,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,CYPF,39030,ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2017-01-20,4141943,586526 20170119 59740,320.20,REDACTED PERSONAL DATA,576283,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4141944,587955 20170119 59740,1096.00,REDACTED PERSONAL DATA,583253,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4141946,5899 20170119 59740,1528.00,REDACTED PERSONAL DATA,332893,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4141948,59205 20170119 59740,1458.00,REDACTED PERSONAL DATA,368211,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4141949,593387 20170119 59740,688.00,REDACTED PERSONAL DATA,588552,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4141951,121470 20170119 59740,652.00,REDACTED PERSONAL DATA,453239,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4141954,60275 20170119 59740,710.00,REDACTED PERSONAL DATA,429874,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39006,UASC/ASYLUM 16-17,9270,IN-HOUSE FOSTERING,2017-01-20,4141954,60275 20170119 59740,936.00,REDACTED PERSONAL DATA,429874,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4141955,60616 20170119 59740,2076.00,REDACTED PERSONAL DATA,333511,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2017-01-20,4141959,6158 20170119 59740,1055.20,REDACTED PERSONAL DATA,540317,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4141959,6158 20170119 59740,728.00,REDACTED PERSONAL DATA,540317,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39027,RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2017-01-20,4141966,62544 20170119 59740,681.80,REDACTED PERSONAL DATA,333037,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39030,ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2017-01-20,4141967,62842 20170119 59740,462.30,REDACTED PERSONAL DATA,333091,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4141968,630787 20170119 59740,422.00,REDACTED PERSONAL DATA,582808,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39027,RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2017-01-20,4141969,64357 20170119 59740,414.00,REDACTED PERSONAL DATA,537234,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39027,RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2017-01-20,4141970,64917 20170119 59740,253.80,REDACTED PERSONAL DATA,338772,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39409,CARELEAVER IN HOUSE FOSTERING,9270,IN-HOUSE FOSTERING,2017-01-20,4141971,649327 20170119 59740,926.80,REDACTED PERSONAL DATA,592269,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4141972,64992 20170119 59740,960.00,REDACTED PERSONAL DATA,333282,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4141975,652847 20170119 59740,768.00,REDACTED PERSONAL DATA,594671,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4141976,655167 20170119 59740,624.15,REDACTED PERSONAL DATA,590518,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4141977,65520 20170119 59740,1096.00,REDACTED PERSONAL DATA,333005,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4141979,65854 20170119 59740,708.00,REDACTED PERSONAL DATA,338734,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39409,CARELEAVER IN HOUSE FOSTERING,9270,IN-HOUSE FOSTERING,2017-01-20,4141979,65854 20170119 59740,370.00,REDACTED PERSONAL DATA,338734,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39027,RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2017-01-20,4141980,65974 20170119 59740,367.10,REDACTED PERSONAL DATA,597923,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39030,ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2017-01-20,4141981,6608 20170119 59740,535.00,REDACTED PERSONAL DATA,454665,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4141983,662768 20170119 59740,1704.00,REDACTED PERSONAL DATA,590950,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2017-01-20,4141984,1218447 20170119 59740,320.20,REDACTED PERSONAL DATA,633877,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39030,ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2017-01-20,4141985,664 20170119 59740,467.80,REDACTED PERSONAL DATA,362565,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4141992,69800 20170119 59740,858.00,REDACTED PERSONAL DATA,328162,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4141993,69844 20170119 59740,1924.00,REDACTED PERSONAL DATA,333815,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39030,ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2017-01-20,4141994,702267 20170119 59740,463.96,REDACTED PERSONAL DATA,589949,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,CYPF,39030,ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2017-01-20,4141995,1221967 20170119 59740,414.00,REDACTED PERSONAL DATA,629082,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2017-01-20,4141996,703428 20170119 59740,273.52,REDACTED PERSONAL DATA,587626,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142001,71652 20170119 59740,1418.00,REDACTED PERSONAL DATA,333207,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142004,72432 20170119 59740,1110.00,REDACTED PERSONAL DATA,398055,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2017-01-20,4142006,1225408 20170119 59740,860.60,REDACTED PERSONAL DATA,629281,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,CYPF,39409,CARELEAVER IN HOUSE FOSTERING,9270,IN-HOUSE FOSTERING,2017-01-20,4142006,1225408 20170119 59740,760.00,REDACTED PERSONAL DATA,629281,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142007,732950 20170119 59740,370.00,REDACTED PERSONAL DATA,594593,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142008,73863 20170119 59740,422.00,REDACTED PERSONAL DATA,639261,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142009,73971 20170119 59740,478.00,REDACTED PERSONAL DATA,332984,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39030,ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2017-01-20,4142011,74166 20170119 59740,253.80,REDACTED PERSONAL DATA,432567,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142012,743327 20170119 59740,653.56,REDACTED PERSONAL DATA,598841,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,CYPF,39030,ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2017-01-20,4142014,747727 20170119 59740,296.86,REDACTED PERSONAL DATA,621368,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142018,7644 20170119 59740,648.00,REDACTED PERSONAL DATA,527335,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2017-01-20,4142018,7644 20170119 59740,654.60,REDACTED PERSONAL DATA,527335,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142020,77354 20170119 59740,1258.00,REDACTED PERSONAL DATA,333280,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142021,774 20170119 59740,1070.00,REDACTED PERSONAL DATA,333661,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142024,78553 20170119 59740,1216.00,REDACTED PERSONAL DATA,333703,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39409,CARELEAVER IN HOUSE FOSTERING,9270,IN-HOUSE FOSTERING,2017-01-20,4142026,79647 20170119 59740,364.00,REDACTED PERSONAL DATA,502396,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142026,79647 20170119 59740,1018.00,REDACTED PERSONAL DATA,502396,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2017-01-20,4142028,122743 20170119 59740,2035.40,REDACTED PERSONAL DATA,502731,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2017-01-20,4142029,80345 20170119 59740,310.86,REDACTED PERSONAL DATA,571149,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,CYPF,39027,RESIDENCE ORDERS,9270,CHILD ARRANGEMENT ORDER,2017-01-20,4142030,808209 20170119 59740,320.20,REDACTED PERSONAL DATA,638285,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,CYPF,39409,CARELEAVER IN HOUSE FOSTERING,9270,IN-HOUSE FOSTERING,2017-01-20,4142031,810927 20170119 59740,1006.74,REDACTED PERSONAL DATA,591215,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39030,ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2017-01-20,4142033,82169 20170119 59740,253.80,REDACTED PERSONAL DATA,332985,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2017-01-20,4142034,821707 20170119 59740,320.20,REDACTED PERSONAL DATA,641602,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142035,833847 20170119 59740,1482.00,REDACTED PERSONAL DATA,617384,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142036,834327 20170119 59740,442.50,REDACTED PERSONAL DATA,618199,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2017-01-20,4142037,836848 20170119 59740,631.06,REDACTED PERSONAL DATA,638665,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142038,840327 20170119 59740,622.00,REDACTED PERSONAL DATA,620683,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142041,84339 20170119 59740,652.00,REDACTED PERSONAL DATA,333060,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2017-01-20,4142041,84339 20170119 59740,644.60,REDACTED PERSONAL DATA,333060,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142042,84605 20170119 59740,808.00,REDACTED PERSONAL DATA,333262,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142043,84825 20170119 59740,1298.00,REDACTED PERSONAL DATA,332976,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2017-01-20,4142044,849349 20170119 59740,296.86,REDACTED PERSONAL DATA,620987,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,CYPF,39030,ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2017-01-20,4142045,856330 20170119 59740,536.82,REDACTED PERSONAL DATA,596182,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,CYPF,39030,ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2017-01-20,4142049,860551 20170119 59740,296.86,REDACTED PERSONAL DATA,627736,Social Community Care,CAREFIRST DIRECT PAYMENTS
SHEFFIELD CITY COUNCIL,CYPF,39030,ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2017-01-20,4142050,1024907 20170119 59740,737.97,REDACTED PERSONAL DATA,625876,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142053,868688 20170119 59740,954.84,REDACTED PERSONAL DATA,620515,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2017-01-20,4142054,869027 20170119 59740,714.81,REDACTED PERSONAL DATA,596305,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142056,880427 20170119 59740,428.00,REDACTED PERSONAL DATA,622454,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39409,CARELEAVER IN HOUSE FOSTERING,9270,IN-HOUSE FOSTERING,2017-01-20,4142057,88055 20170119 59740,841.96,REDACTED PERSONAL DATA,586584,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142058,880610 20170119 59740,648.00,REDACTED PERSONAL DATA,621283,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39409,CARELEAVER IN HOUSE FOSTERING,9270,IN-HOUSE FOSTERING,2017-01-20,4142062,123134 20170119 59740,1026.76,REDACTED PERSONAL DATA,628598,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2017-01-20,4142063,899847 20170119 59740,463.96,REDACTED PERSONAL DATA,623802,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39027,RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2017-01-20,4142064,900207 20170119 59740,688.00,REDACTED PERSONAL DATA,640932,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142065,901987 20170119 59740,513.08,REDACTED PERSONAL DATA,620071,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142066,90340 20170119 59740,648.00,REDACTED PERSONAL DATA,333663,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142068,90657 20170119 59740,540.00,REDACTED PERSONAL DATA,371936,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142069,9093 20170119 59740,1746.00,REDACTED PERSONAL DATA,333249,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142071,91090 20170119 59740,1298.00,REDACTED PERSONAL DATA,333434,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142072,91281 20170119 59740,1256.00,REDACTED PERSONAL DATA,502223,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2017-01-20,4142074,914507 20170119 59740,428.00,REDACTED PERSONAL DATA,598055,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39409,CARELEAVER IN HOUSE FOSTERING,9270,IN-HOUSE FOSTERING,2017-01-20,4142075,91723 20170119 59740,370.00,REDACTED PERSONAL DATA,333048,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142075,91723 20170119 59740,370.00,REDACTED PERSONAL DATA,333048,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2017-01-20,4142076,922307 20170119 59740,296.86,REDACTED PERSONAL DATA,598664,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142077,92756 20170119 59740,1874.00,REDACTED PERSONAL DATA,332988,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142078,92844 20170119 59740,1706.00,REDACTED PERSONAL DATA,377924,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39409,CARELEAVER IN HOUSE FOSTERING,9270,IN-HOUSE FOSTERING,2017-01-20,4142078,92844 20170119 59740,364.00,REDACTED PERSONAL DATA,377924,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39030,ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2017-01-20,4142079,931327 20170119 59740,320.20,REDACTED PERSONAL DATA,621407,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142080,93353 20170119 59740,718.00,REDACTED PERSONAL DATA,333631,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2017-01-20,4142080,93353 20170119 59740,1375.20,REDACTED PERSONAL DATA,333631,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142081,93512 20170119 59740,1353.99,REDACTED PERSONAL DATA,329192,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39027,RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2017-01-20,4142082,93800 20170119 59740,405.40,REDACTED PERSONAL DATA,333100,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39566,SECURE PLACEMENTS,9270,IN-HOUSE FOSTERING,2017-01-20,4142083,93897 20170119 59740,250.00,REDACTED PERSONAL DATA,333547,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142083,93897 20170119 59740,1380.86,REDACTED PERSONAL DATA,333547,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39409,CARELEAVER IN HOUSE FOSTERING,9270,IN-HOUSE FOSTERING,2017-01-20,4142083,93897 20170119 59740,358.00,REDACTED PERSONAL DATA,333547,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142084,123178 20170119 59740,1938.00,REDACTED PERSONAL DATA,368216,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39027,RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2017-01-20,4142086,94349 20170119 59740,681.80,REDACTED PERSONAL DATA,332876,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39030,ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2017-01-20,4142090,95738 20170119 59740,360.04,REDACTED PERSONAL DATA,434082,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39027,RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2017-01-20,4142092,96520 20170119 59740,334.20,REDACTED PERSONAL DATA,518748,,CHILDCARE SERVICES
SHEFFIELD CITY COUNCIL,CYPF,39302,IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2017-01-20,4142093,966307 20170119 59740,944.00,REDACTED PERSONAL DATA,632276,,ADOPTION & FOSTERING
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2017-01-20,4142094,96723 20170119 59740,320.20,REDACTED PERSONAL DATA,581418,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2017-01-20,4142095,1233467 20170119 59740,320.20,REDACTED PERSONAL DATA,639206,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,CYPF,39030,ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2017-01-20,4142097,974367 20170119 59740,320.20,REDACTED PERSONAL DATA,620347,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SHEFFIELD CITY COUNCIL,CYPF,39028,SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2017-01-20,4142098,97475 20170119 59740,302.88,REDACTED PERSONAL DATA,568469,,ADOPTION & FOSTERING
