Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L no.
Salford City Council,2014-07-15,6001590194,695.24,0.00,695.24,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-07-15,6001590550,700.00,0.00,700.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590310,700.56,0.00,700.56,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590262,701.32,0.00,701.32,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590491,701.44,0.00,701.44,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590315,708.96,0.00,708.96,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590206,709.60,0.00,709.60,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-07-15,6001590215,709.60,0.00,709.60,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-07-15,6001590536,709.68,0.00,709.68,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590387,713.52,0.00,713.52,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590642,725.84,0.00,725.84,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590555,734.84,0.00,734.84,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590334,739.20,0.00,739.20,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590433,739.20,0.00,739.20,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590471,739.20,0.00,739.20,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590211,741.48,0.00,741.48,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590431,747.52,0.00,747.52,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590578,749.00,0.00,749.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590207,749.28,0.00,749.28,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590544,757.00,0.00,757.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590445,763.42,0.00,763.42,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590628,771.40,0.00,771.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590304,775.68,0.00,775.68,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590277,776.16,0.00,776.16,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590616,780.00,0.00,780.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590335,785.40,0.00,785.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590279,795.60,0.00,795.60,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-07-15,6001590302,813.12,0.00,813.12,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590499,813.12,0.00,813.12,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590629,814.08,0.00,814.08,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590237,821.08,0.00,821.08,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590495,826.20,0.00,826.20,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590234,827.76,0.00,827.76,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590230,831.60,0.00,831.60,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590487,831.60,0.00,831.60,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590583,838.12,0.00,838.12,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590571,843.92,0.00,843.92,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590284,851.52,0.00,851.52,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-07-15,6001590264,858.76,0.00,858.76,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590584,876.80,0.00,876.80,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590176,887.00,0.00,887.00,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-07-15,6001590273,901.85,0.00,901.85,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-07-15,6001590404,906.88,0.00,906.88,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590514,917.84,0.00,917.84,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590581,918.60,0.00,918.60,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590493,923.28,0.00,923.28,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590494,923.28,0.00,923.28,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590403,924.00,0.00,924.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590547,924.00,0.00,924.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590569,930.00,0.00,930.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590534,934.00,0.00,934.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590379,941.84,0.00,941.84,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590602,949.32,0.00,949.32,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590240,958.32,0.00,958.32,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590185,985.92,0.00,985.92,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590189,986.24,0.00,986.24,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590515,988.28,0.00,988.28,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590178,988.68,0.00,988.68,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590516,1012.28,0.00,1012.28,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590462,1019.52,0.00,1019.52,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590220,1036.00,0.00,1036.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590269,1036.40,0.00,1036.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590638,1040.72,0.00,1040.72,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590591,1052.00,0.00,1052.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590434,1052.64,0.00,1052.64,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590567,1067.20,0.00,1067.20,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590438,1067.36,0.00,1067.36,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590358,1071.04,0.00,1071.04,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590389,1071.84,0.00,1071.84,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590630,1072.80,0.00,1072.80,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590475,1074.08,0.00,1074.08,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590183,1075.20,0.00,1075.20,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590489,1090.60,0.00,1090.60,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590619,1103.84,0.00,1103.84,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590451,1108.00,0.00,1108.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590177,1109.68,0.00,1109.68,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590343,1133.24,0.00,1133.24,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590353,1139.84,0.00,1139.84,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590180,1160.08,0.00,1160.08,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590636,1164.24,0.00,1164.24,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590197,1166.04,0.00,1166.04,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590396,1168.64,0.00,1168.64,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590463,1176.24,0.00,1176.24,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590541,1179.40,0.00,1179.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590344,1193.76,0.00,1193.76,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590572,1200.32,0.00,1200.32,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590523,1203.84,0.00,1203.84,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590597,1238.40,0.00,1238.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590502,1247.40,0.00,1247.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590570,1282.24,0.00,1282.24,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590255,1284.36,0.00,1284.36,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590504,1292.20,0.00,1292.20,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590507,1292.20,0.00,1292.20,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590394,1296.08,0.00,1296.08,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590390,1297.44,0.00,1297.44,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590587,1302.00,0.00,1302.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590268,1306.46,0.00,1306.46,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-07-15,6001590520,1308.80,0.00,1308.80,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590549,1321.40,0.00,1321.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590592,1323.00,0.00,1323.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590543,1341.44,0.00,1341.44,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590617,1344.08,0.00,1344.08,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590565,1356.00,0.00,1356.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590328,1357.16,0.00,1357.16,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590528,1375.52,0.00,1375.52,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590421,1380.96,0.00,1380.96,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590354,1403.60,0.00,1403.60,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590204,1423.12,0.00,1423.12,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-07-15,6001590559,1446.64,0.00,1446.64,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590203,1449.24,0.00,1449.24,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,6001590612,1469.16,0.00,1469.16,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-07-15,601119985,1524.98,0.00,1524.98,Redacted Data,"Community, Health & Social Care",Payt to care clients
