Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L no.
Salford City Council,2014-08-12,6001611513,1640.16,0.00,1640.16,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-08-12,6001611670,1702.56,0.00,1702.56,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-08-12,6001611569,1732.24,0.00,1732.24,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-08-12,6001611701,1829.56,0.00,1829.56,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-08-12,6001611668,1865.80,0.00,1865.80,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-08-12,6001611629,1909.48,0.00,1909.48,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-08-12,6001611649,1920.00,0.00,1920.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-08-12,6001611380,1962.64,0.00,1962.64,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-08-12,6001611617,1971.20,0.00,1971.20,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-08-12,scechtvrl,2006.00,0.00,2006.00,Francotyp,Customer and Support Services,Equipment Purchase
Salford City Council,2014-08-12,601122065,2034.56,0.00,2034.56,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-08-12,1600511544,2083.33,0.00,2083.33,St Helens Mbc,Children's Services,Payts to Other LA's
Salford City Council,2014-08-12,6001611281,2111.48,0.00,2111.48,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-08-12,601122053,2140.00,356.67,1783.33,Tresco Abbey Investment Projects,Environment and Community Safety,Rents
Salford City Council,2014-08-12,1600513469,2296.87,382.81,1914.06,Pressure Coolers Ltd,Customer and Support Services,Provisions
Salford City Council,2014-08-12,6001611403,2428.44,0.00,2428.44,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-08-12,601122081,2664.00,444.00,2220.00,Life Environmental Services Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-12,601122031,2674.32,0.00,2674.32,Compass Fostering Nw Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-08-12,6001611612,2701.92,0.00,2701.92,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-08-12,601121166,2748.50,0.00,2748.50,Barnardos Yorkshire,Children's Services,Medical Health/Safe
Salford City Council,2014-08-12,6001611610,2781.20,0.00,2781.20,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-08-12,1600512312,2830.00,0.00,2830.00,Alexander Support Services,Sustainable Regeneration,Rents
Salford City Council,2014-08-12,601122048,2840.75,0.00,2840.75,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-08-12,6001611648,2889.08,0.00,2889.08,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-08-12,601122045,2978.70,0.00,2978.70,The Advanced Childcare Group,Children's Services,Payts to Agencies
Salford City Council,2014-08-12,601122032,3053.70,0.00,3053.70,The Advanced Childcare Group,Children's Services,Payts to Agencies
Salford City Council,2014-08-12,601122029,3194.80,0.00,3194.80,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2014-08-12,1600511301,3499.20,583.20,2916.00,H Jenkinson & Company Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-08-12,6001611420,3623.96,0.00,3623.96,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-08-12,1600511307,3900.00,650.00,3250.00,A Venning Ltd,"Community, Health & Social Care",Central S & S Alloc
Salford City Council,2014-08-12,601121845,4125.00,0.00,4125.00,Redacted Data,Customer and Support Services,GM City Skillz fund
Salford City Council,2014-08-12,6001611314,4696.48,0.00,4696.48,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-08-12,6001611346,5039.80,0.00,5039.80,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-08-12,601122050,5154.00,859.00,4295.00,Airborne Environmental Consultants,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-12,6001611455,5161.76,0.00,5161.76,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-08-12,601122049,5334.00,889.00,4445.00,Airborne Environmental Consultants,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-12,1600512313,5438.50,0.00,5438.50,Alexander Support Services,Sustainable Regeneration,Rents
Salford City Council,2014-08-12,1600511390,6500.00,0.00,6500.00,The Broughton Trust,Capital Expenditure,External Fees-Other
Salford City Council,2014-08-12,601121259,6605.56,0.00,6605.56,The Advanced Childcare Group,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-08-12,1600511901,7000.00,0.00,7000.00,The Broughton Trust,Children's Services,Payts to Agencies
Salford City Council,2014-08-12,1600511339,7306.20,1217.70,6088.50,Moss Bank Nurseries,Environment and Community Safety,Horticultural/GMaint
Salford City Council,2014-08-12,601122025,7515.22,1252.54,6262.68,Tnt Post North Ltd,Customer and Support Services,Postage
Salford City Council,2014-08-12,1600513558,7750.00,0.00,7750.00,Aim Habonim,Children's Services,Pupil Assistance
Salford City Council,2014-08-12,1600512218,9843.00,0.00,9843.00,Salford Royal Nhs Foundation Trust,Environment and Community Safety,Payts to Agencies
Salford City Council,2014-08-12,601122027,11479.62,1913.27,9566.35,Ricoh Uk Limited,Customer and Support Services,Equipment Hire
Salford City Council,2014-08-12,1600511395,12178.57,0.00,12178.57,Sandcastle Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-08-12,1600511341,15700.50,2616.75,13083.75,Moss Bank Nurseries,Environment and Community Safety,Horticultural/GMaint
Salford City Council,2014-08-12,1600511391,26231.57,0.00,26231.57,Trafford Housing Trust Ltd,Sustainable Regeneration,Rents
Salford City Council,2014-08-12,1600512328,32890.00,0.00,32890.00,Turning Point Services Limited,Environment and Community Safety,Payts to Agencies
Salford City Council,2014-08-12,1600513492,35473.00,0.00,35473.00,Maryland Securities,Capital Expenditure,Miscellaneous Exes
Salford City Council,2014-08-12,601122052,37500.00,6250.00,31250.00,Capital Properties (Uk) Ltd,Office of the Chief Executive,Electricity
Salford City Council,2014-08-12,1600511761,207162.00,0.00,207162.00,Salford Royal Nhs Foundation Trust,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-12,1600512656,335366.00,0.00,335366.00,Salford Royal Nhs Foundation Trust,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-13,1600513600,2851.70,475.28,2376.42,Northgate Information Solutions,Sustainable Regeneration,IT  Licence Fee
Salford City Council,2014-08-13,601122198,504.80,0.00,504.80,Making Space,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-13,601122212,510.60,0.00,510.60,Redacted Data,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-13,601122220,516.00,0.00,516.00,Ordsall Health Surgery,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-13,1600511505,519.43,86.57,432.86,Jds Trucks,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-08-13,601122345,523.20,87.20,436.00,Minicabs,"Community, Health & Social Care",Transport
Salford City Council,2014-08-13,601122153,525.00,0.00,525.00,Any Yarn Goes,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2014-08-13,601121854,542.40,90.40,452.00,Itn Mark Education,Children's Services,Agency Fees
Salford City Council,2014-08-13,601122236,559.44,0.00,559.44,Clarendon Medical Practice,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-13,toswpfpxh,563.65,93.94,469.71,Www.Paper.Co.Uk,Customer and Support Services,Stationery
Salford City Council,2014-08-13,1600511416,570.00,95.00,475.00,Katch 22 Productions,Children's Services,Class Supplies Capit
Salford City Council,2014-08-13,1600511838,576.00,96.00,480.00,Sidhil  Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-08-13,601122323,584.17,0.00,584.17,B&M Stepping Stones Ltd,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2014-08-13,1600513583,594.00,99.00,495.00,LGA Conference Department,Customer and Support Services,Conferences/Seminars
Salford City Council,2014-08-13,601122245,600.00,0.00,600.00,Redacted Data,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-13,601122171,620.00,0.00,620.00,Perchei Agudas Yisroel,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2014-08-13,601122200,631.00,0.00,631.00,Making Space,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-13,1600511488,633.53,105.59,527.94,Terberg Matec Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-08-13,1600509879,634.64,105.77,528.87,Simon Jersey Ltd,Environment and Community Safety,Clothing & Uniforms
Salford City Council,2014-08-13,601122308,643.96,0.00,643.96,Creative Support Limited,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2014-08-13,601122224,644.78,0.00,644.78,Orchard Medical Centre,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-13,1600513613,661.92,110.32,551.60,Bradshaw International,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-08-13,uxieslzdw,667.74,0.00,667.74,Allpay.Net Visa And Mast,Sustainable Regeneration,Removal Expenses
Salford City Council,2014-08-13,1600511839,676.80,112.80,564.00,Sidhil  Ltd,"Community, Health & Social Care",Equipment-special
Salford City Council,2014-08-13,601122183,685.00,0.00,685.00,Oaklee Lettings,Sustainable Regeneration,Rental Bonds
Salford City Council,2014-08-13,1600511360,690.00,115.00,575.00,Mit Technologies Ltd,Customer and Support Services,Telephones & Fax
Salford City Council,2014-08-13,601122244,700.00,0.00,700.00,Redacted Data,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-13,601122204,702.01,0.00,702.01,Drs Budden And Partners,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-13,601122205,707.17,0.00,707.17,Redacted Data,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-13,601122226,711.76,0.00,711.76,Chapel Medical Centre,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-13,601122125,747.79,0.00,747.79,Redacted Data,Capital Expenditure,Disturbance Payments
Salford City Council,2014-08-13,1600511466,756.00,126.00,630.00,Randstad Education Limited,Children's Services,Pupil Assistance
Salford City Council,2014-08-13,601122306,767.80,0.00,767.80,Creative Support Limited,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2014-08-13,601122233,799.20,0.00,799.20,Drs Budden And Partners,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-13,601122235,799.20,0.00,799.20,"Drs Hope,Bates & Johnson","Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-13,601122217,808.26,0.00,808.26,Redacted Data,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-13,601122243,810.00,0.00,810.00,Clarendon Medical Practice,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-13,601122225,823.64,0.00,823.64,Salford Care Centres,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-13,601121068,825.00,137.50,687.50,Life Environmental Services Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-08-13,1600512096,864.00,144.00,720.00,Nlg Ecology Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2014-08-13,601122208,882.67,0.00,882.67,Clarendon Medical Practice,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-13,601122239,900.00,0.00,900.00,Orchard Medical Centre,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-13,6001612192,962.65,0.00,962.65,Choicecare 2000 Ltd,"Community, Health & Social Care",Resid Care Home
Salford City Council,2014-08-13,6001612194,969.40,0.00,969.40,The Links Resource Centre,"Community, Health & Social Care",Resid Care Home
Salford City Council,2014-08-13,601122215,979.98,0.00,979.98,Drs Mccarthy & Partners,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-13,601122172,1000.00,0.00,1000.00,Redacted Data,"Community, Health & Social Care",Residents Savings
Salford City Council,2014-08-13,1600512164,1063.20,177.20,886.00,Marlow & Son Ltd,Environment and Community Safety,Dev Servs Day to Day
Salford City Council,2014-08-13,601122154,1114.00,0.00,1114.00,Cycling Projects,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2014-08-13,601122241,1118.88,0.00,1118.88,Redacted Data,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-13,601122211,1138.70,0.00,1138.70,Redacted Data,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-08-13,601122314,1160.70,0.00,1160.70,Brothers Of Charity,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2014-08-13,6001612228,1185.16,0.00,1185.16,Christmas Lodge Residential Home,"Community, Health & Social Care",Resid Care Home
Salford City Council,2014-08-13,jcklxrwgr,1223.11,203.85,1019.26,Capita Business Servs,Sustainable Regeneration,Works & Building
Salford City Council,2014-08-13,601122237,1248.00,208.00,1040.00,Tresco Abbey Investment Projects,Environment and Community Safety,Rents
