Entity,Vendor Name,Expenditure Account ,Document Number,Clearing Date,Amount (£),Merchant Category
TFL CORPORATE,GATTACA,Agency Staff,1001\5109296250,04 May 2018,"3,297.60",
TFL CORPORATE,GATTACA,Agency Staff,1001\5109301128,14 May 2018,"3,297.60",
TFL CORPORATE,GATTACA,Agency Staff,1001\5109305996,21 May 2018,"3,297.60",
TFL CORPORATE,GATTACA,Agency Staff,1001\5109306004,21 May 2018,"3,297.60",
TFL CORPORATE,GATTACA,Agency Staff,1001\5109310369,25 May 2018,"3,297.60",
TFL CORPORATE,GATTACA,Agency Staff,1001\5109310372,25 May 2018,"3,297.60",
TFL CORPORATE,GATTACA,Agency Staff,1001\5109310384,25 May 2018,"3,297.60",
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,Agency Staff,1001\5109306207,21 May 2018,"3,294.24",
TUBE LINES LTD,SITA WASTECARE (LONDON) LTD,Litter/Refuse Removal,791306,23 May 2018,"3,293.60",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109296275,04 May 2018,"3,292.80",
TUBE LINES LTD,ZERPETZ LTD,Materials,790295,18 May 2018,"3,290.80",
TFL CORPORATE,WILKINSON EYRE ARCHITECTS,Planning & Development Consultancy,1001\5109316690,14 May 2018,"3,290.00",
TRANSPORT TRADING LTD,LEAKS AND BLOCKAGES LIMITED,Maintenance of Plant & Equipment,1004\5109313350,04 May 2018,"3,285.00",
TFL CORPORATE,GATTACA,Agency Staff,1001\5109305984,21 May 2018,"3,280.80",
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,790641,11 May 2018,"3,275.78",
PUBLIC CARRIAGE OFFICE,O2 UK LTD,Telephony Mobile,1003\1900043267,04 May 2018,"3,274.66",
TFL CORPORATE,GATTACA,Agency Staff,1001\5109296243,04 May 2018,"3,272.64",
LUL NOMINEE BCV LIMITED,FOXDALE ENGINEERING SERVICES,Stock Issues - Repairables,1033\5109311121,21 May 2018,"3,272.40",
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,Building Maintenance & Repairs,1006\5109323421,23 May 2018,"3,271.67",
SURFACE TRANSPORT CORP,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1002\5109305219,21 May 2018,"3,268.33",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109309853,25 May 2018,"3,268.33",
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,Fleet,1033\5109302456,09 May 2018,"3,266.88",
TRANSPORT TRADING LTD,LONDON BOROUGH OF HARINGEY,Rates,1004\1901658559,30 Apr 2018,"3,264.00",
TUBE LINES LTD,FOXDALE ENGINEERING SERVICES,Materials,790572,04 May 2018,"3,262.74",
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Equipment Repairs & Maintenance,1005\5109255179,02 May 2018,"3,262.50",
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,792357,25 May 2018,"3,261.89",
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,792365,25 May 2018,"3,261.89",
RAIL FOR LONDON LIMITED,SENATOR INTERNATIONAL LTD,Furniture & Equipment,1020\5109303459,14 May 2018,"3,259.05",
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1031\5109311842,25 May 2018,"3,258.60",
TUBE LINES LTD,PERMAQUIP LTD,Materials,790150,18 May 2018,"3,257.30",
LONDON UNDERGROUND LTD,CLASS 20 LOCOMOTIVE SOCIETY,Plant & Equipment Purchases,1005\5109303388,09 May 2018,"3,250.00",
RAIL FOR LONDON LIMITED,WEST HAMPSTEAD PROPERTIES LIMITED,Management & Support Consultancy,1020\5109312486,04 May 2018,"3,250.00",
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,Staff Training,1001\5109307383,21 May 2018,"3,250.00",
TFL CORPORATE,ATOH,Planning & Development Consultancy,1001\5109313347,04 May 2018,"3,250.00",
TUBE LINES LTD,TWIFLEX LIMITED,Subcontractor Labour,791798,25 May 2018,"3,247.70",
TFL CORPORATE,HELM ASSOCIATES LIMITED,Management & Support Consultancy,1001\5109288937,02 May 2018,"3,246.87",
TFL CORPORATE,HELM ASSOCIATES LIMITED,Management & Support Consultancy,1001\5109314114,08 May 2018,"3,246.87",
TFL CORPORATE,GATTACA,Agency Staff,1001\5109310394,25 May 2018,"3,244.50",
TFL CORPORATE,FUSION PEOPLE LIMITED,Agency Staff,1001\5109324391,23 May 2018,"3,244.50",
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,Agency Staff,1001\5109301352,14 May 2018,"3,241.38",
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,Agency Staff,1001\5109306224,21 May 2018,"3,241.38",
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,Agency Staff,1001\5109310610,25 May 2018,"3,241.38",
TRANSPORT TRADING LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1004\5109292542,30 Apr 2018,"3,241.35",
TRANSPORT TRADING LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1004\5109310463,25 May 2018,"3,241.35",
RAIL FOR LONDON LIMITED,QUATTRO PLANT LTD,Maintenance Materials,1020\5109297278,02 May 2018,"3,240.00",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109291816,30 Apr 2018,"3,240.00",
RAIL FOR LONDON LIMITED,INNTEL,Hotel Accommodation,1020\1900003765,25 May 2018,"3,238.79",
RAIL FOR LONDON LIMITED,SNC-LAVALIN RAIL & TRANSIT LTD,Management & Support Consultancy,1020\5109299605,02 May 2018,"3,235.00",
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1031\5109294705,02 May 2018,"3,234.08",
LONDON UNDERGROUND LTD,ABB LTD,Traction Current,1005\5109311100,23 May 2018,"3,234.00",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100195478,02 May 2018,"3,232.80",
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109325171,25 May 2018,"3,231.70",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109309883,25 May 2018,"3,231.63",
LUL NOMINEE SSL LIMITED,NETWORK RAIL,MR Construction Costs,1031\5109302954,14 May 2018,"3,230.33",
TUBE LINES LTD,PERMAQUIP LTD,Consumables,790157,11 May 2018,"3,229.64",
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1004\5109300522,14 May 2018,"3,229.50",
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1004\5109305082,21 May 2018,"3,229.50",
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1004\5109309614,25 May 2018,"3,229.50",
LUL NOMINEE BCV LIMITED,TRELLEBORG INDUSTRIAL,Maintenance Materials,1033\5109302550,14 May 2018,"3,220.80",
LUL NOMINEE BCV LIMITED,TRELLEBORG INDUSTRIAL,Maintenance Materials,1033\5109302566,14 May 2018,"3,220.80",
LONDON TRANSPORT MUSEUM,SPECTRUM DRAMA & THEATRE PROJECTS,Management & Support Consultancy,1011\5109321448,17 May 2018,"3,220.00",
LUL NOMINEE SSL LIMITED,WECS PRECISION LTD,Plant & Equipment Purchases,1031\5109317567,11 May 2018,"3,220.00",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109291877,30 Apr 2018,"3,218.85",
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,Agency Staff,1001\5109296334,04 May 2018,"3,218.40",
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,Agency Staff,1001\5109301248,14 May 2018,"3,218.40",
RAIL FOR LONDON LIMITED,ARDENT MANAGEMENT LTD,Professional Engineering Services,1020\5109298904,11 May 2018,"3,218.38",
DOCKLANDS LIGHT RAILWAY,FUSION PEOPLE LIMITED,Professional Engineering Services,1012\5109307664,03 May 2018,"3,213.60",
TFL CORPORATE,LAVENDER INTERNATIONAL NDT,Staff Training,1001\5109312825,25 May 2018,"3,210.00",
TFL CORPORATE,TATTERSALL TRAINING,Staff Training,1001\5109321021,16 May 2018,"3,209.75",
TRANSPORT TRADING LTD,EDF ENERGY,Electricity,1004\1901658806,21 May 2018,"3,207.16",
TRANSPORT TRADING LTD,GOOGLE IRELAND LIMITED,Photography & Video,1004\5109302122,30 Apr 2018,"3,206.06",
TRANSPORT TRADING LTD,FUSION PEOPLE LIMITED,Agency Staff,1004\5109310690,02 May 2018,"3,204.78",
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,Agency Staff,1001\5109306023,21 May 2018,"3,203.37",
PUBLIC CARRIAGE OFFICE,DELOITTE,Management & Support Consultancy,1003\5109302292,09 May 2018,"3,202.00",
TRANSPORT TRADING LTD,BEST INVESTMENT (UK) LIMITED,Transys Control - TTL,1004\1901658802,14 May 2018,"3,200.41",
TRANSPORT TRADING LTD,GOOGLE IRELAND LIMITED,Photography & Video,1004\5109318620,14 May 2018,"3,200.13",
LUL NOMINEE SSL LIMITED,ALSTOM TRANSPORT LTD,Fleet,1031\5109312050,21 May 2018,"3,200.00",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109292020,30 Apr 2018,"3,199.96",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109300664,14 May 2018,"3,199.96",
LUL NOMINEE SSL LIMITED,SIEMENS,Fleet,1031\5109299701,09 May 2018,"3,198.00",
LUL NOMINEE SSL LIMITED,HARMILL SYSTEMS LTD,Equipment Repairs & Maintenance,1031\5109326238,24 May 2018,"3,196.50",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109300600,14 May 2018,"3,189.42",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109295781,04 May 2018,"3,189.38",
TFL CORPORATE,ETHICAL TRADING INITIATIVE,Publications & Periodicals,1001\5109325142,23 May 2018,"3,189.00",
LUL NOMINEE BCV LIMITED,SPRINT ENGINEERING & LUBE LTD,Vehicle Parts Gas Oil & Lubricants,1033\5109309316,10 May 2018,"3,188.08",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109301326,14 May 2018,"3,186.60",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109306088,21 May 2018,"3,186.60",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109310584,25 May 2018,"3,186.60",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109300647,14 May 2018,"3,186.26",
TRANSPORT TRADING LTD,JNG CONSTRUCTION & ENGINEERING,Building Maintenance & Repairs,1004\5109318842,15 May 2018,"3,184.66",
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,Ticket & Pass Production,1004\5109315118,21 May 2018,"3,180.34",
LUL NOMINEE SSL LIMITED,ORANGEBOX LTD,Furniture & Equipment,1031\5109322823,21 May 2018,"3,180.00",
RAIL FOR LONDON LIMITED,XANTA LIMITED,Professional Engineering Services,1020\5109317643,14 May 2018,"3,180.00",
LONDON UNDERGROUND LTD,ALBA POWER LTD,Electrical Equipment Maintenance,1005\5109314379,08 May 2018,"3,175.00",
TUBE LINES LTD,SNC-LAVALIN RAIL & TRANSIT LTD,Maintenance,789352,04 May 2018,"3,172.00",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109310478,25 May 2018,"3,169.32",
TRANSPORT TRADING LTD,LB TOWER HAMLETS,Rates,1004\1901658546,30 Apr 2018,"3,168.00",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109305516,21 May 2018,"3,166.20",
TFL CORPORATE,LYDIA DAISY STEWART BRIGGS,Art And Poetry Installations And Programmes,1001\5109325714,23 May 2018,"3,164.75",
TFL CORPORATE,SUPPLIES TEAM,Computer Hardware,1001\5109299374,09 May 2018,"3,160.18",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901658579,30 Apr 2018,"3,155.00",
LUL NOMINEE SSL LIMITED,TRELLEBORG INDUSTRIAL,Fleet,1031\5109302100,09 May 2018,"3,152.60",
LONDON UNDERGROUND LTD,FUJITSU SERVICES LTD,IT Consultancy,1005\5109313143,23 May 2018,"3,150.62",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109300699,14 May 2018,"3,150.00",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109300942,14 May 2018,"3,150.00",
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,Agency Staff,1001\5109301228,14 May 2018,"3,150.00",
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,Agency Staff,1001\5109310684,25 May 2018,"3,150.00",
TRANSPORT TRADING LTD,LONDON BOROUGH OF HAMM& FULHAM,Rates,1004\1901658799,10 May 2018,"3,150.00",
TFL CORPORATE,KATALYSIS LTD,Publications & Periodicals,1001\5109316926,14 May 2018,"3,145.50",
LONDON UNDERGROUND LTD,SWEETNAM & BRADLEY LTD,Maintenance Materials,1005\5109325829,24 May 2018,"3,144.00",
LUL NOMINEE SSL LIMITED,SIEMENS,Signalling Systems,1031\5109302975,30 Apr 2018,"3,141.40",
SURFACE TRANSPORT CORP,O2 UK LTD,Telephony Mobile,1002\1900054973,04 May 2018,"3,138.35",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109309665,25 May 2018,"3,136.56",
LONDON TRANSPORT MUSEUM,THE CHARTRIDGE CONFERENCE COMPANY,Computer Hardware,1011\1900013161,23 May 2018,"3,136.33",
TUBE LINES LTD,WISER RECYCLING LIMITED,Waste Removal,791368,18 May 2018,"3,135.50",
LONDON BUS SERVICES LTD,CASTLE WATER LIMITED,Building Maintenance & Repairs,1006\5109299567,02 May 2018,"3,134.04",
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Computer Consumables,1006\5109301796,14 May 2018,"3,134.00",
LUL NOMINEE SSL LIMITED,INDUSTRIAL SWITCHGEAR SERVICES LTD,Civil Engineering Construction Works,1031\5109322314,21 May 2018,"3,120.00",
TUBE LINES LTD,CRAIG & DERRICOTT LTD,Materials,791363,11 May 2018,"3,120.00",
LUL NOMINEE BCV LIMITED,FAIVELEY TRANSPORT,Fleet,1033\5109312796,03 May 2018,"3,114.00",
TUBE LINES LTD,FUSION PEOPLE LIMITED,Subcontractor Labour,789795,02 May 2018,"3,111.84",
TRANSPORT TRADING LTD,LONDON BOROUGH OF HAVERING,Rates,1004\1901658562,30 Apr 2018,"3,108.00",
TUBE LINES LTD,ALSTOM TRANSPORT LTD,Materials,789967,09 May 2018,"3,108.00",
TRANSPORT TRADING LTD,COMPUTACENTER,Computer Hardware,1004\5109313297,25 May 2018,"3,105.36",
TFL CORPORATE,BALLARD CHALMERS,Agency Staff,1001\5109316359,14 May 2018,"3,105.00",
TRANSPORT TRADING LTD,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1004\5109309819,25 May 2018,"3,097.08",
LUL NOMINEE SSL LIMITED,IPS COMMUNICATIONS LTD,Contracted Services Buildings,1031\5109309408,02 May 2018,"3,096.93",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109305494,21 May 2018,"3,089.05",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109310305,25 May 2018,"3,089.05",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100205472,14 May 2018,"3,088.90",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100206601,14 May 2018,"3,088.90",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100207491,14 May 2018,"3,088.90",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100207493,14 May 2018,"3,088.90",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109309757,25 May 2018,"3,085.81",
LUL NOMINEE SSL LIMITED,SIEMENS,Fleet,1031\5109311106,23 May 2018,"3,082.60",
LONDON TRANSPORT MUSEUM,ARTISAN PEOPLE,Agency Staff,1011\5109318108,14 May 2018,"3,082.02",
RAIL FOR LONDON LIMITED,SIEMENS MOBILITY,Management & Support Consultancy,1020\5109318100,14 May 2018,"3,081.20",
LONDON TRANSPORT MUSEUM,RA ENTERPRISES LTD,Social Media And Digital Advertising Space,1011\5109291157,25 May 2018,"3,080.00",
LUL NOMINEE SSL LIMITED,ASHTEAD PLANT HIRE COMPANY LTD,Civil Engineering Construction Works,1031\5109290479,09 May 2018,"3,077.40",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109305931,21 May 2018,"3,074.70",
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109304102,16 May 2018,"3,074.16",
TRANSPORT TRADING LTD,QUAY OFFICE FURNISHERS LTD,Furniture & Equipment,1004\5109314361,09 May 2018,"3,073.00",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109310224,25 May 2018,"3,071.34",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109300659,14 May 2018,"3,071.20",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109305163,21 May 2018,"3,071.20",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109309915,25 May 2018,"3,070.96",
LUL NOMINEE SSL LIMITED,MORGANITE ELECTRICAL CARBON LTD,Fleet,1031\5109295602,02 May 2018,"3,070.00",
LONDON UNDERGROUND LTD,THORNE & DERRICK,Plant & Equipment Purchases,1005\5109325630,23 May 2018,"3,068.20",
TRANSPORT TRADING LTD,O2 UK LTD,Telephony Mobile,1004\1901658687,04 May 2018,"3,066.00",
DOCKLANDS LIGHT RAILWAY,XANTA LIMITED,Professional Engineering Services,1012\5109323270,25 May 2018,"3,060.00",
LONDON UNDERGROUND LTD,LANES GROUP PLC,Civil Engineering Construction Works,1005\5109318391,14 May 2018,"3,058.76",
TFL CORPORATE,PUNTER SOUTHALL,Management & Support Consultancy,1001\5109298599,02 May 2018,"3,055.00",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109292039,30 Apr 2018,"3,052.52",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109295881,04 May 2018,"3,052.52",
DOCKLANDS LIGHT RAILWAY,XANTA LIMITED,Professional Engineering Services,1012\5109318630,15 May 2018,"3,052.50",
LONDON UNDERGROUND LTD,BIRCHAM DYSON BELL,Legal Fees,1005\5109326646,25 May 2018,"3,051.40",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109305319,21 May 2018,"3,050.25",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109309610,25 May 2018,"3,050.25",
DIAL A RIDE,WOODALL NICHOLSON LTD,Vehicle Repairs & Maintenance,1010\5109313984,04 May 2018,"3,050.00",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109291812,30 Apr 2018,"3,047.66",
DOCKLANDS LIGHT RAILWAY,RICARDO RAIL LTD,Professional Engineering Services,1012\5109311310,23 May 2018,"3,040.00",
LUL NOMINEE SSL LIMITED,TIFLEX LTD,Track General Maintenance,1031\5109313044,25 May 2018,"3,040.00",
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1031\5109293270,30 Apr 2018,"3,040.00",
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1031\5109296947,04 May 2018,"3,037.84",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109291838,30 Apr 2018,"3,037.50",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109300724,14 May 2018,"3,037.50",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109300765,14 May 2018,"3,037.50",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109300793,14 May 2018,"3,037.50",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109300810,14 May 2018,"3,037.50",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109305377,21 May 2018,"3,037.50",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109305392,21 May 2018,"3,037.50",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109305781,21 May 2018,"3,037.50",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109310041,25 May 2018,"3,037.50",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109310251,25 May 2018,"3,037.50",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109305675,21 May 2018,"3,028.08",
VICTORIA COACH STATN LTD,EDF ENERGY,Electricity,1008\5109317477,21 May 2018,"3,026.95",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901658563,30 Apr 2018,"3,024.00",
TUBE LINES LTD,FELTHAM COACHWORKS LTD,Vehicles,792451,25 May 2018,"3,023.68",
LONDON RIVER SERVICES LTD,EDF ENERGY,Electricity,1007\1900002210,21 May 2018,"3,023.17",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109305283,21 May 2018,"3,016.65",
TRANSPORT TRADING LTD,FRANKHAM CONSULTANCY GROUP LTD,Building Maintenance & Repairs,1004\5109311624,02 May 2018,"3,013.71",
SURFACE TRANSPORT CORP,PETER JONES (ILG) LTD,Computer Hardware,1002\5109323379,23 May 2018,"3,013.50",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109300639,14 May 2018,"3,012.17",
LUL NOMINEE BCV LIMITED,MOTIVAIR COMPRESSORS LTD,Equipment Repairs & Maintenance,1033\5109320712,16 May 2018,"3,007.40",
DOCKLANDS LIGHT RAILWAY,LONDON BOROUGH OF NEWHAM,Civil Engineering Construction Works,1012\5109318411,16 May 2018,"3,007.30",
TRANSPORT TRADING LTD,LONDON BOROUGH OF ISLINGTON,Rates,1004\1901658585,30 Apr 2018,"3,007.00",
LUL NOMINEE SSL LIMITED,GILES SECURITY LTD,Traction Current,1031\5109311715,02 May 2018,"3,005.25",
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1031\5109308086,23 May 2018,"3,000.97",
TFL CORPORATE,HAY & TAY LIMITED,Planning & Development Consultancy,1001\5109313421,04 May 2018,"3,000.20",
DOCKLANDS LIGHT RAILWAY,STRAIGHTFORWARD COMMUNICATIONS LTD,Photography And Video Design And Production,1012\5109316928,09 May 2018,"3,000.00",
LONDON RIVER SERVICES LTD,PORT OF LONDON AUTHORITY,Building Maintenance & Repairs,1007\5109316617,25 May 2018,"3,000.00",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109310489,25 May 2018,"3,000.00",
LONDON UNDERGROUND LTD,REG & CO LTD,Management & Support Consultancy,1005\5109322875,21 May 2018,"3,000.00",
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,Fleet,1031\5109307533,14 May 2018,"3,000.00",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109309697,25 May 2018,"3,000.00",
TFL CORPORATE,ASK EUROPE,Staff Training,1001\5109317058,23 May 2018,"3,000.00",
TFL CORPORATE,SUTTON PR LTD,Art And Poetry Installations And Programmes,1001\5109321784,25 May 2018,"3,000.00",
TRANSPORT TRADING LTD,MR M MAISURIA & MRS M MAISURIA,Transys Control - TTL,1004\1901658508,30 Apr 2018,"3,000.00",
TRANSPORT TRADING LTD,LONDON BOROUGH OF BROMLEY,Rates,1004\1901658525,30 Apr 2018,"3,000.00",
LONDON BUS SERVICES LTD,FREIGHT TRANSPORT ASSOCIATION,Management & Support Consultancy,1006\5109313393,23 May 2018,"2,997.28",
TRANSPORT TRADING LTD,JNG CONSTRUCTION & ENGINEERING,Building Maintenance & Repairs,1004\5109318283,14 May 2018,"2,994.82",
TRANSPORT TRADING LTD,O2 UK LTD,Telephony Mobile,1004\1901658681,04 May 2018,"2,994.00",
TRANSPORT TRADING LTD,O2 UK LTD,Telephony Mobile,1004\1901658682,04 May 2018,"2,994.00",
TRANSPORT TRADING LTD,O2 UK LTD,Telephony Mobile,1004\1901658683,04 May 2018,"2,994.00",
TRANSPORT TRADING LTD,O2 UK LTD,Telephony Mobile,1004\1901658684,04 May 2018,"2,994.00",
TRANSPORT TRADING LTD,O2 UK LTD,Telephony Mobile,1004\1901658685,04 May 2018,"2,994.00",
TRANSPORT TRADING LTD,O2 UK LTD,Telephony Mobile,1004\1901658686,04 May 2018,"2,994.00",
TRANSPORT TRADING LTD,O2 UK LTD,Telephony Mobile,1004\1901658688,04 May 2018,"2,994.00",
TRANSPORT TRADING LTD,O2 UK LTD,Telephony Mobile,1004\1901658689,04 May 2018,"2,994.00",
TRANSPORT TRADING LTD,O2 UK LTD,Telephony Mobile,1004\1901658690,04 May 2018,"2,994.00",
TRANSPORT TRADING LTD,O2 UK LTD,Telephony Mobile,1004\1901658691,04 May 2018,"2,994.00",
TRANSPORT TRADING LTD,O2 UK LTD,Telephony Mobile,1004\1901658692,04 May 2018,"2,994.00",
TRANSPORT TRADING LTD,O2 UK LTD,Telephony Mobile,1004\1901658693,04 May 2018,"2,994.00",
TRANSPORT TRADING LTD,O2 UK LTD,Telephony Mobile,1004\1901658694,04 May 2018,"2,994.00",
TRANSPORT TRADING LTD,O2 UK LTD,Telephony Mobile,1004\1901658695,04 May 2018,"2,994.00",
TRANSPORT TRADING LTD,O2 UK LTD,Telephony Mobile,1004\1901658696,04 May 2018,"2,994.00",
TRANSPORT TRADING LTD,O2 UK LTD,Telephony Mobile,1004\1901658697,04 May 2018,"2,994.00",
TRANSPORT TRADING LTD,O2 UK LTD,Telephony Mobile,1004\1901658698,04 May 2018,"2,994.00",
TRANSPORT TRADING LTD,O2 UK LTD,Telephony Mobile,1004\1901658699,04 May 2018,"2,994.00",
TRANSPORT TRADING LTD,O2 UK LTD,Telephony Mobile,1004\1901658700,04 May 2018,"2,994.00",
TRANSPORT TRADING LTD,O2 UK LTD,Telephony Mobile,1004\1901658701,04 May 2018,"2,994.00",
TRANSPORT TRADING LTD,O2 UK LTD,Telephony Mobile,1004\1901658702,04 May 2018,"2,994.00",
