Entity,Vendor Name,Expenditure Account ,Document Number,Clearing Date,Amount (£),Merchant Category
TUBE LINES LTD,PULLMAN RAIL LTD,Maintenance,795922,25 Jul 2018,"17,199.00",
DOCKLANDS LIGHT RAILWAY,ANTAGRADE ELECTRICAL LTD,Civil Engineering Construction Works,1012\5109374940,15 Aug 2018,"17,178.70",
LONDON UNDERGROUND LTD,BT SERVICE AGILITY,Telephony Fixed,1005\1900204419,08 Aug 2018,"17,170.16",
SURFACE TRANSPORT CORP,NETWORK RAIL,Road Maintenance,1002\5109350960,30 Jul 2018,"17,140.63",
TFL CORPORATE,THE NICHOLS GROUP LTD,Planning & Development Consultancy,1001\5109371444,09 Aug 2018,"17,040.38",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901660246,30 Jul 2018,"17,030.00",
DOCKLANDS LIGHT RAILWAY,XANTA LIMITED,Professional Engineering Services,1012\5109361158,27 Jul 2018,"17,021.25",
LONDON UNDERGROUND LTD,EHGE LTD,Traction Current,1005\5109362965,25 Jul 2018,"17,016.19",
TFL CORPORATE,FLEET SOURCE LIMITED,Planning & Development Consultancy,1001\5109361236,25 Jul 2018,"17,000.00",
TFL CORPORATE,EVERSHEDS,Legal Fees,1001\5109373021,13 Aug 2018,"17,000.00",
TFL CORPORATE,TMS CONSULTING LTD,Professional Engineering Services,1001\5109361421,24 Jul 2018,"17,000.00",
VICTORIA COACH STATN LTD,OYSTER SALES SERVICE,VCS Repayments & Commission,1008\5109364818,15 Aug 2018,"16,976.96",
TUBE LINES LTD,BIFFA WASTE SERVICES LIMITED,Litter/Refuse Removal,796373,08 Aug 2018,"16,962.58",
LONDON UNDERGROUND LTD,SKANSKA CONTRUCTIONS UK LTD,Civil Engineering Construction Works,1005\5109371201,15 Aug 2018,"16,953.71",
SURFACE TRANSPORT CORP,SIEMENS,Traffic Signals,1002\5109375273,15 Aug 2018,"16,908.03",
DOCKLANDS LIGHT RAILWAY,XANTA LIMITED,Professional Engineering Services,1012\5109372549,13 Aug 2018,"16,904.00",
TRANSPORT TRADING LTD,ROYAL BOROUGH KENSINGTON & CHELSEA,Rates,1004\1901660361,01 Aug 2018,"16,884.51",
TUBE LINES LTD,R BAKER (ELECTRICAL) LTD,Materials,795497,25 Jul 2018,"16,820.00",
TFL CORPORATE,CPC PROJECT SERVICES LLP,Contractors,1001\5109373131,13 Aug 2018,"16,800.00",
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,Planning & Development Consultancy,1020\5109362555,30 Jul 2018,"16,800.00",
LONDON TRANSPORT MUSEUM,THE ATHENAEUM HOTEL,Other Professional Fees,1011\5109361327,25 Jul 2018,"16,795.83",
LUL NOMINEE BCV LIMITED,CALDERS & GRANDIDGE,Track General Maintenance,1033\5109350850,23 Jul 2018,"16,737.00",
DOCKLANDS LIGHT RAILWAY,WABTEC FAVIELEY UK-LH GROUP,Civil Engineering Construction Works,1012\5109369426,15 Aug 2018,"16,730.12",
LUL NOMINEE BCV LIMITED,HONEYWELL BUILDING SOLUTIONS,MR Construction Costs,1033\5109312338,13 Aug 2018,"16,694.26",
TFL CORPORATE,COMPUTACENTER,Computer Software,1001\5109347118,01 Aug 2018,"16,632.60",
LONDON RIVER SERVICES LTD,BRIGGS MARINE CONTRACTORS LIMITED,Operator Costs,1007\5109348641,25 Jul 2018,"16,608.80",
TRANSPORT TRADING LTD,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1004\5109357501,13 Aug 2018,"16,568.22",
LONDON BUS SERVICES LTD,COMPUTACENTER,Electrical & Electronic Engineering,1006\5109348490,25 Jul 2018,"16,554.89",
TFL CORPORATE,C.A.T.E.R EU,Contractors,1001\5109373136,15 Aug 2018,"16,551.75",
TFL CORPORATE,MOTT MACDONALD LIMITED,Planning & Development Consultancy,1001\5109348657,23 Jul 2018,"16,541.53",
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109347105,23 Jul 2018,"16,520.00",
LUL NOMINEE BCV LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1033\5109356805,13 Aug 2018,"16,520.00",
TRANSPORT TRADING LTD,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1004\5109353540,06 Aug 2018,"16,472.48",
TRANSPORT TRADING LTD,MOTT MACDONALD LIMITED,Planning & Development Consultancy,1004\5109358661,25 Jul 2018,"16,468.92",
TUBE LINES LTD,EUROPCAR GROUP UK LIMITED,Vehicle Hire,795127,27 Jul 2018,"16,467.45",
DOCKLANDS LIGHT RAILWAY,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1012\5109366602,13 Aug 2018,"16,430.60",
SURFACE TRANSPORT CORP,CSTS LTD,Traffic Signals,1002\5109367451,13 Aug 2018,"16,418.40",
SURFACE TRANSPORT CORP,SIEMENS,Maintenance of Plant & Equipment,1002\5109351510,25 Jul 2018,"16,388.65",
SURFACE TRANSPORT CORP,SECBE,Management & Support Consultancy,1002\5109359688,13 Aug 2018,"16,376.00",
DOCKLANDS LIGHT RAILWAY,EKALECO LTD,Franchise/Concession Variable Fee,1012\5109368412,06 Aug 2018,"16,369.33",
DOCKLANDS LIGHT RAILWAY,EKALECO LTD,Franchise/Concession Variable Fee,1012\5109369477,13 Aug 2018,"16,369.33",
TFL CORPORATE,CHASE EVANS RESIDENTIAL LTD CLIENTS,Purchase of Land & Buildings,1001\1900061110,25 Jul 2018,"16,348.00",
LONDON UNDERGROUND LTD,ASSOCIATED TRADE SERVICES LTD,MR Construction Costs,1005\5109370726,14 Aug 2018,"16,322.00",
LONDON UNDERGROUND LTD,ASSOCIATED TRADE SERVICES LTD,MR Construction Costs,1005\5109370730,14 Aug 2018,"16,322.00",
SURFACE TRANSPORT CORP,SIEMENS MOBILITY LIMITED,Traffic Signals,1002\5109368890,13 Aug 2018,"16,288.92",
TFL CORPORATE,MEDIAEDGE,Social Media And Digital Advertising Space,1001\5109358551,25 Jul 2018,"16,277.02",
LONDON UNDERGROUND LTD,ASSOCIATED TRADE SERVICES LTD,MR Construction Costs,1005\5109370721,14 Aug 2018,"16,254.00",
LONDON UNDERGROUND LTD,WSP UK LTD,Civil Engineering Construction Works,1005\5109339919,08 Aug 2018,"16,244.21",
LONDON UNDERGROUND LTD,BCM  CONSTRUCTION LIMITED,MR Construction Costs,1005\5109341972,02 Aug 2018,"16,230.46",
TRANSPORT TRADING LTD,BT SERVICE AGILITY,Telephony Fixed,1004\1901660100,01 Aug 2018,"16,219.92",
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Rail Replacement Service Costs,1006\1900041055,08 Aug 2018,"16,190.00",
TRANSPORT TRADING LTD,LONDON BOROUGH OF HAMM& FULHAM,Rates,1004\1901660221,30 Jul 2018,"16,159.00",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109344783,23 Jul 2018,"16,109.06",
LUL NOMINEE BCV LIMITED,1STINRAIL LIMITED,Track General Maintenance,1033\5109370642,08 Aug 2018,"16,070.47",
LONDON UNDERGROUND LTD,ASSOCIATED TRADE SERVICES LTD,MR Construction Costs,1005\5109370724,14 Aug 2018,"16,062.00",
LUL NOMINEE BCV LIMITED,MORGANITE ELECTRICAL CARBON LTD,Maintenance Materials,1033\5109363769,15 Aug 2018,"16,050.00",
TFL CORPORATE,THE NICHOLS GROUP LTD,Planning & Development Consultancy,1001\5109371446,09 Aug 2018,"16,038.00",
RAIL FOR LONDON LIMITED,UK POWER NETWORKS LTD,Maintenance Materials,1020\5109368079,06 Aug 2018,"16,023.80",
TFL CORPORATE,CBS OUTDOOR LIMITED,Printing For Customer Info Materials,1001\5109359057,08 Aug 2018,"16,000.00",
LONDON BUS SERVICES LTD,SSE PLC,Building Maintenance & Repairs,1006\5109368424,08 Aug 2018,"15,980.06",
TFL CORPORATE,DBDA LTD,Promotions Incentives Merchandise Give-Aways,1001\5109367072,02 Aug 2018,"15,959.23",
LUL NOMINEE BCV LIMITED,MACHINE TOOL ENGINEERS,Escalators,1033\5109366911,01 Aug 2018,"15,923.40",
SURFACE TRANSPORT CORP,SKY HIGH PLC,Traffic Signals,1002\5109356557,01 Aug 2018,"15,868.88",
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5109363328,30 Jul 2018,"15,845.67",
LUL NOMINEE BCV LIMITED,MORSON PROJECTS LIMITED,Maintenance Materials,1033\5109373514,14 Aug 2018,"15,844.46",
LONDON UNDERGROUND LTD,CAP GEMINI UK PLC,Software Maintenance,1005\5109375244,15 Aug 2018,"15,829.17",
SURFACE TRANSPORT CORP,WSO2 UK LIMITED,Computer Software,1002\5109374960,15 Aug 2018,"15,825.50",
LONDON UNDERGROUND LTD,CORPORATE DOCUMENT SERVICES LTD,Printing,1005\5109370678,08 Aug 2018,"15,822.82",
RAIL FOR LONDON LIMITED,STEPHENSON HARWOOD,Legal Fees,1020\5109360503,23 Jul 2018,"15,816.00",
SURFACE TRANSPORT CORP,VOLTERRA PARTNERS LLP,Research & Study Fees,1002\5109360505,24 Jul 2018,"15,800.00",
TFL CORPORATE,BT SERVICE AGILITY,Telephony Fixed,1001\1900061171,08 Aug 2018,"15,775.33",
LONDON UNDERGROUND LTD,CPC PROJECT SERVICES LLP,Maintenance Materials,1005\5109372208,09 Aug 2018,"15,750.00",
LONDON UNDERGROUND LTD,CPC PROJECT SERVICES LLP,Maintenance Materials,1005\5109372209,09 Aug 2018,"15,750.00",
LONDON UNDERGROUND LTD,CPC PROJECT SERVICES LLP,Maintenance Materials,1005\5109372210,09 Aug 2018,"15,750.00",
LONDON UNDERGROUND LTD,CPC PROJECT SERVICES LLP,Maintenance Materials,1005\5109372538,10 Aug 2018,"15,750.00",
LONDON UNDERGROUND LTD,SIEMENS,Signalling Systems,1005\5109344551,08 Aug 2018,"15,722.00",
RAIL FOR LONDON LIMITED,HAYLEY GROUP PLC,Protective Clothing,1020\5109358897,13 Aug 2018,"15,697.00",
DOCKLANDS LIGHT RAILWAY,EKALECO LTD,Franchise/Concession Variable Fee,1012\5109368695,07 Aug 2018,"15,691.33",
TFL CORPORATE,CH2M HILL UNITED KINGDOM,Planning & Development Consultancy,1001\5109367916,15 Aug 2018,"15,665.00",
TFL CORPORATE,CAP GEMINI UK PLC,Computer Hardware,1001\5109372600,13 Aug 2018,"15,640.07",
LUL NOMINEE BCV LIMITED,TELENT TECHNOLOGY SERVICES LTD,Computer Software,1033\5109369202,13 Aug 2018,"15,628.72",
LUL NOMINEE SSL LIMITED,TOTAL RAIL SOLUTIONS,Track General Maintenance,1031\5109367637,02 Aug 2018,"15,596.00",
LUL NOMINEE SSL LIMITED,CB E&M SERVICES LIMITED,MR Construction Costs,1031\5109348577,23 Jul 2018,"15,562.37",
TFL CORPORATE,FUJITSU SERVICES LTD,Maintenance of Telecommunications Equipment,1001\5109353036,25 Jul 2018,"15,523.87",
TRANSPORT TRADING LTD,LONDON BOROUGH OF GREENWICH,Rates,1004\1901660267,30 Jul 2018,"15,518.00",
RAIL FOR LONDON LIMITED,PROBRAND LTD,Staff Training,1020\5109368378,06 Aug 2018,"15,500.00",
LONDON BUS SERVICES LTD,THE BUS INDUSTRY AWARDS LTD,Management & Support Consultancy,1006\5109363620,31 Jul 2018,"15,500.00",
TUBE LINES LTD,ENTERPRISE MANAGED SERVICES LTD,Litter/Refuse Removal,796665,10 Aug 2018,"15,444.58",
LUL NOMINEE SSL LIMITED,GIFFEN GROUP PLC,Civil Engineering Construction Works,1031\5109368133,07 Aug 2018,"15,434.85",
TFL CORPORATE,CHROME ANGEL SOLUTIONS LIMITED,Professional Engineering Services,1001\5109371291,08 Aug 2018,"15,422.50",
SURFACE TRANSPORT CORP,BLAKE EMERGENCY SERVICES,Road Maintenance,1002\5109371838,09 Aug 2018,"15,350.00",
RAIL FOR LONDON LIMITED,STADLER PANKOW GMBH,Vehicle Parts General,1020\5109359424,27 Jul 2018,"15,340.50",
LONDON BUS SERVICES LTD,MOTT MACDONALD LIMITED,Planning & Development Consultancy,1006\5109371709,13 Aug 2018,"15,300.00",
TUBE LINES LTD,ICEBERG BUILDING SERVICES LTD,Sub-Contractor,796626,08 Aug 2018,"15,281.73",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109344803,23 Jul 2018,"15,262.60",
TRANSPORT TRADING LTD,MICHAEL FLYNN ASSOCIATES,Management & Support Consultancy,1004\5109359200,23 Jul 2018,"15,259.30",
TFL CORPORATE,URS INFRASTRUCTURE & ENVIRONMENT,Planning & Development Consultancy,1001\5109371148,15 Aug 2018,"15,254.67",
LUL NOMINEE BCV LIMITED,BRITISH STEEL LIMITED,Track General Maintenance,1033\5109350753,23 Jul 2018,"15,243.02",
LUL NOMINEE BCV LIMITED,BRITISH STEEL LIMITED,Track General Maintenance,1033\5109350757,23 Jul 2018,"15,243.02",
LUL NOMINEE BCV LIMITED,BRITISH STEEL LIMITED,Track General Maintenance,1033\5109356492,30 Jul 2018,"15,243.02",
LUL NOMINEE BCV LIMITED,BRITISH STEEL LIMITED,Track General Maintenance,1033\5109356495,30 Jul 2018,"15,243.02",
LUL NOMINEE BCV LIMITED,BRITISH STEEL LIMITED,Track General Maintenance,1033\5109359147,06 Aug 2018,"15,243.02",
LUL NOMINEE BCV LIMITED,BRITISH STEEL LIMITED,Track General Maintenance,1033\5109359396,06 Aug 2018,"15,243.02",
LUL NOMINEE BCV LIMITED,BRITISH STEEL LIMITED,Track General Maintenance,1033\5109359397,08 Aug 2018,"15,243.02",
LUL NOMINEE BCV LIMITED,BRITISH STEEL LIMITED,Track General Maintenance,1033\5109359398,08 Aug 2018,"15,243.02",
LUL NOMINEE BCV LIMITED,BRITISH STEEL LIMITED,Track General Maintenance,1033\5109363786,13 Aug 2018,"15,243.02",
LUL NOMINEE BCV LIMITED,BRITISH STEEL LIMITED,Track General Maintenance,1033\5109363789,13 Aug 2018,"15,243.02",
LUL NOMINEE BCV LIMITED,BRITISH STEEL LIMITED,Track General Maintenance,1033\5109369451,08 Aug 2018,"15,243.02",
LUL NOMINEE SSL LIMITED,BPH RAIL & CIVIL ENGINEERING LTD,Track General Maintenance,1031\5109370941,08 Aug 2018,"15,234.45",
SURFACE TRANSPORT CORP,REDSPEED INTERNATIONAL  LTD,Maintenance of Plant & Equipment,1002\5109355880,02 Aug 2018,"15,169.50",
RAIL FOR LONDON LIMITED,GBM SERVICES LTD,Office Cleaning,1020\5109367054,01 Aug 2018,"15,164.17",
LONDON UNDERGROUND LTD,ROYAL INSTITUTION OF CHARTERED SURV,Civil Engineering Construction Works,1005\5109358531,01 Aug 2018,"15,163.00",
LONDON UNDERGROUND LTD,CORONA ENERGY RETAIL 4 LTD,Gas,1005\5109338681,06 Aug 2018,"15,128.06",
LONDON UNDERGROUND LTD,BARWIT CONTROL SYSTEMS LTD,Escalators,1005\5109363936,15 Aug 2018,"15,101.38",
LONDON BUS SERVICES LTD,MITIE CLEANING & ENVIRONMENTAL,"Maps, Timetables & Fare Information",1006\5109352666,23 Jul 2018,"15,091.99",
LUL NOMINEE SSL LIMITED,SPOOR-TECH LTD,Civil Engineering Construction Works,1031\5109371155,10 Aug 2018,"15,080.87",
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES LTD,Civil Engineering Construction Works,1005\5109366610,15 Aug 2018,"15,079.63",
RAIL FOR LONDON LIMITED,DELATIM LIMITED,Equipment Repairs & Maintenance,1020\5109359629,31 Jul 2018,"15,028.00",
LONDON UNDERGROUND LTD,CPC PROJECT SERVICES LLP,MR Construction Costs,1005\5109368632,14 Aug 2018,"15,015.00",
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,Purchase of Land & Buildings,1006\5109368386,06 Aug 2018,"15,013.32",
TRANSPORT TRADING LTD,LONDON BOROUGH OF LAMBETH,Rates,1004\1901660258,30 Jul 2018,"15,005.00",
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Computer Consumables,1006\5109350814,27 Jul 2018,"15,001.33",
TFL CORPORATE,O2 UK LTD,Telephony Mobile,1001\5109362921,08 Aug 2018,"15,000.00",
RAIL FOR LONDON LIMITED,EVERSHEDS,Management & Support Consultancy,1020\5109363757,15 Aug 2018,"15,000.00",
LONDON UNDERGROUND LTD,GARDINER & THEOBALD LLP,Planning & Development Consultancy,1005\5109356437,25 Jul 2018,"15,000.00",
LONDON UNDERGROUND LTD,ALLFORD HALL MONAGHAN MORRIS LTD,Planning & Development Consultancy,1005\5109359198,25 Jul 2018,"15,000.00",
LONDON UNDERGROUND LTD,PROJECT 7 CONSULTANCY LTD,Professional Engineering Services,1005\5109352187,25 Jul 2018,"15,000.00",
DOCKLANDS LIGHT RAILWAY,VISIT GREENWICH,Professional Engineering Services,1012\5109360603,25 Jul 2018,"15,000.00",
LONDON UNDERGROUND LTD,CORONA ENERGY RETAIL 4 LTD,Gas,1005\5109338678,06 Aug 2018,"14,988.54",
TRANSPORT TRADING LTD,ECKOH UK LIMITED,Telephony Fixed,1004\5109372577,15 Aug 2018,"14,951.13",
RAIL FOR LONDON LIMITED,GBM SERVICES LTD,Office Cleaning,1020\5109359934,23 Jul 2018,"14,945.91",
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Computer Consumables,1006\5109350808,27 Jul 2018,"14,879.90",
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Computer Consumables,1006\5109357058,09 Aug 2018,"14,879.90",
TRANSPORT TRADING LTD,LONDON BOROUGH OF HAMM& FULHAM,Rates,1004\1901660223,30 Jul 2018,"14,877.00",
RAIL FOR LONDON LIMITED,INTERSERVE,Security Services (Guards),1020\5109366219,08 Aug 2018,"14,853.48",
TFL CORPORATE,XANTA LIMITED,Professional Engineering Services,1001\5109363653,27 Jul 2018,"14,850.00",
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,Planning & Development Consultancy,1020\5109352319,30 Jul 2018,"14,825.00",
CYCLE HIRE SCHEME,SERCO LTD,Concession Maintenance Charge,1016\5109352943,25 Jul 2018,"14,820.05",
LUL NOMINEE BCV LIMITED,TRELLEBORG INDUSTRIAL AVS,Maintenance Materials,1033\5109354416,01 Aug 2018,"14,810.00",
LONDON UNDERGROUND LTD,NETWORK RAIL,Building Maintenance & Repairs,1005\5109355979,06 Aug 2018,"14,797.78",
TRANSPORT TRADING LTD,INTERFACEFLOR,Building Maintenance & Repairs,1004\5109372367,13 Aug 2018,"14,787.82",
TFL CORPORATE,THE NICHOLS GROUP LTD,Planning & Development Consultancy,1001\5109371380,09 Aug 2018,"14,701.50",
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Rail Replacement Service Costs,1006\1900041017,25 Jul 2018,"14,700.00",
LONDON UNDERGROUND LTD,SAFETY KLEEN UK LTD,Building Maintenance & Repairs,1005\5109354465,25 Jul 2018,"14,674.13",
LONDON UNDERGROUND LTD,FIRSTCO LIMITED,Electrical Equipment Maintenance,1005\5109372478,10 Aug 2018,"14,659.83",
DOCKLANDS LIGHT RAILWAY,CPC PROJECT SERVICES LLP,Professional Engineering Services,1012\5109364906,01 Aug 2018,"14,606.25",
SURFACE TRANSPORT CORP,LONDON BOROUGH OF WALTHAM FOREST,Borough Services - Claim Against Pr Yr Accrual,1002\1900055914,13 Aug 2018,"14,600.22",
TUBE LINES LTD,SPEEDY ASSET SERVICES LTD,Hire Plant & Equipment,795844,27 Jul 2018,"14,590.15",
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Contracted Services - Roads,1002\5109364890,01 Aug 2018,"14,586.18",
TRANSPORT TRADING LTD,ECKOH UK LIMITED,Telephony Fixed,1004\5109355636,31 Jul 2018,"14,571.19",
LUL NOMINEE SSL LIMITED,TIFLEX LTD,Track General Maintenance,1031\5109359131,08 Aug 2018,"14,560.00",
LONDON UNDERGROUND LTD,AECOM LTD,Planning & Development Consultancy,1005\5109356478,25 Jul 2018,"14,500.00",
SURFACE TRANSPORT CORP,LONDON BOROUGH OF ISLINGTON,Contracted Services - Roads,1002\5109355348,01 Aug 2018,"14,490.16",
LONDON UNDERGROUND LTD,BROOKVEX IMS LTD,MR Construction Costs,1005\5109366596,03 Aug 2018,"14,489.42",
LONDON BUS SERVICES LTD,LINKS SIGNS LTD,Rail Replacement Service Costs,1006\5109369519,08 Aug 2018,"14,475.00",
TFL CORPORATE,KINGS COLLEGE LONDON,Planning & Development Consultancy,1001\5109359917,08 Aug 2018,"14,448.00",
LONDON UNDERGROUND LTD,TRANSPORT INVESTIGATION LTD,Agency Staff,1005\5109367467,08 Aug 2018,"14,417.95",
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900041152,17 Aug 2018,"14,389.34",
LUL NOMINEE SSL LIMITED,K&M MCLOUGHLIN DECORATING LTD,MR Construction Costs,1031\5109366006,01 Aug 2018,"14,385.65",
RAIL FOR LONDON LIMITED,ASSET INFORMATION SOLUTIONS LTD,Management & Support Consultancy,1020\5109350810,23 Jul 2018,"14,375.00",
LONDON UNDERGROUND LTD,OMEGA RED GROUP LTD,MR Construction Costs,1005\5109352869,01 Aug 2018,"14,332.47",
LONDON UNDERGROUND LTD,INTERFLEET TECHNOLOGY LIMITED,Civil Engineering Construction Works,1005\5109355835,01 Aug 2018,"14,318.00",
RAIL FOR LONDON LIMITED,LEND LEASE CONSULTING (EMEA) LTD,Building Maintenance & Repairs,1020\5109369191,07 Aug 2018,"14,289.00",
LUL NOMINEE BCV LIMITED,TELENT TECHNOLOGY SERVICES LTD,Computer Software,1033\5109359213,23 Jul 2018,"14,260.13",
LONDON BUS SERVICES LTD,MITIE CLEANING & ENVIRONMENTAL,"Maps, Timetables & Fare Information",1006\5109358196,06 Aug 2018,"14,242.31",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901660235,30 Jul 2018,"14,235.00",
TFL CORPORATE,ORDNANCE SURVEY,Software Maintenance,1001\5109335761,01 Aug 2018,"14,229.97",
SURFACE TRANSPORT CORP,SKY HIGH PLC,Passenger Surveys,1002\5109354431,23 Jul 2018,"14,205.00",
SURFACE TRANSPORT CORP,SKY HIGH PLC,Passenger Surveys,1002\5109368073,15 Aug 2018,"14,205.00",
LONDON UNDERGROUND LTD,CITYLINK TELECOMMUNICATIONS LTD,PFI Service Costs - Power,1005\5109372332,13 Aug 2018,"14,181.00",
SURFACE TRANSPORT CORP,DAVIS LANGDON LLP,Contracted Services - Roads,1002\5109354480,01 Aug 2018,"14,143.48",
LONDON UNDERGROUND LTD,JACOBS U.K LIMITED,Professional Engineering Services,1005\5109352751,01 Aug 2018,"14,142.65",
LONDON BUS SERVICES LTD,EMINOX,Vehicle Repairs & Maintenance,1006\5109366672,15 Aug 2018,"14,112.00",
RAIL FOR LONDON LIMITED,ORION RAIL CONSTRUCTION SERVICES,Management & Support Consultancy,1020\5109362565,15 Aug 2018,"14,100.00",
TRANSPORT TRADING LTD,ENGIE SERVICES LTD,Fire and Safety Equipment,1004\5109371846,13 Aug 2018,"14,071.14",
LUL NOMINEE BCV LIMITED,STEPHENSON HARWOOD,Legal Fees,1033\5109360055,23 Jul 2018,"14,048.00",
LUL NOMINEE SSL LIMITED,DMC RAIL LTD,MR Construction Costs,1031\5109375759,16 Aug 2018,"14,017.40",
SURFACE TRANSPORT CORP,QUOD (2010) LIMITED,Research & Study Fees,1002\5109361407,25 Jul 2018,"13,948.44",
LUL NOMINEE BCV LIMITED,MJ QUINN INTEGRATED SERVICES LTD,Retentions Control Account > 1Year,1033\5109367893,06 Aug 2018,"13,910.86",
LONDON UNDERGROUND LTD,ROBIN PARTINGTON & PARTNERS,Management & Support Consultancy,1005\5109368699,08 Aug 2018,"13,895.00",
LONDON UNDERGROUND LTD,HIMA-SELLA LTD,Civil Engineering Construction Works,1005\5109369226,08 Aug 2018,"13,873.54",
LUL NOMINEE SSL LIMITED,EMICO LTD,Retentions Control Account > 1Year,1031\5109362948,27 Jul 2018,"13,858.55",
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Traffic Signals,1002\5109358520,25 Jul 2018,"13,837.85",
TUBE LINES LTD,KNORR-BREMSE RAIL SERVICES,Materials,794635,25 Jul 2018,"13,780.00",
TUBE LINES LTD,KNORR-BREMSE RAIL SERVICES,Materials,794846,27 Jul 2018,"13,780.00",
TUBE LINES LTD,TRACKWORK LTD,Waste Removal,795858,10 Aug 2018,"13,759.80",
LONDON UNDERGROUND LTD,ASPIRE,Property Management Fees,1005\5109376388,17 Aug 2018,"13,748.00",
SURFACE TRANSPORT CORP,SIEMENS,Traffic Signals,1002\5109375265,15 Aug 2018,"13,736.63",
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,Track General Maintenance,1031\5109362609,25 Jul 2018,"13,700.00",
LONDON UNDERGROUND LTD,CORONA ENERGY RETAIL 4 LTD,Gas,1005\5109359834,06 Aug 2018,"13,672.22",
LONDON UNDERGROUND LTD,BASE QUANTUM LIMITED,Legal Fees,1005\5109362690,25 Jul 2018,"13,627.99",
TRANSPORT TRADING LTD,THAMES RIVER SERVICES,Gross Sales Clearance,1004\800036858,30 Jul 2018,"13,609.00",
LONDON UNDERGROUND LTD,CORONA ENERGY RETAIL 4 LTD,Gas,1005\5109359836,06 Aug 2018,"13,582.50",
SURFACE TRANSPORT CORP,CSTS LTD,Road Maintenance,1002\5109366403,08 Aug 2018,"13,559.68",
TRANSPORT TRADING LTD,LONDON BOROUGH OF HAVERING,Rates,1004\1901660226,30 Jul 2018,"13,543.00",
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,Ticket & Pass Production,1004\5109366988,07 Aug 2018,"13,534.16",
LUL NOMINEE SSL LIMITED,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1031\5109371794,13 Aug 2018,"13,517.13",
SURFACE TRANSPORT CORP,CITY OF WESTMINSTER,Section 159 Payments,1002\1900055815,01 Aug 2018,"13,512.30",
SURFACE TRANSPORT CORP,SIEMENS MOBILITY LIMITED,Traffic Signals,1002\5109369344,13 Aug 2018,"13,502.40",
TFL CORPORATE,MEDIAEDGE,Radio TV Press Poster Cinema Airtime And Space,1001\5109356016,25 Jul 2018,"13,442.64",
SURFACE TRANSPORT CORP,CSTS LTD,Traffic Signals,1002\5109356399,23 Jul 2018,"13,440.19",
TFL CORPORATE,CPC PROJECT SERVICES LLP,Contractors,1001\5109366826,01 Aug 2018,"13,440.00",
