Entity,Vendor Name,Expenditure Account ,Document Number,Clearing Date,Amount (£),Merchant Category
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109284734,23 Apr 2018,"7,000.00",
TRANSPORT TRADING LTD,ETC COMMUNICATIONS,Staff Training,1004\5109277820,11 Apr 2018,"7,000.00",
TRANSPORT TRADING LTD,INFORM CPI LTD,Software Maintenance,1004\5109298621,13 Apr 2018,"7,000.00",
LUL NOMINEE SSL LIMITED,STRATEGIC RAIL CONSULTANTS LTD,Professional Engineering Services,1031\5109298784,16 Apr 2018,"7,000.00",
TFL CORPORATE,WAVEMAKER LTD,Social Media And Digital Advertising Space,1001\5109299545,25 Apr 2018,"6,974.64",
TFL CORPORATE,MOTT MACDONALD LIMITED,Planning & Development Consultancy,1001\5109274651,03 Apr 2018,"6,960.00",
LUL NOMINEE SSL LIMITED,BERNLITE LTD,Building Maintenance & Repairs,1031\5109281823,03 Apr 2018,"6,958.00",
LONDON UNDERGROUND LTD,MONO EUROPE LTD,Furniture & Equipment,1005\5109298074,13 Apr 2018,"6,955.27",
SURFACE TRANSPORT CORP,QA LIMITED,Staff Training,1002\5109286052,23 Apr 2018,"6,955.00",
SURFACE TRANSPORT CORP,AECOM LTD,Management & Support Consultancy,1002\5109277120,03 Apr 2018,"6,950.00",
LUL NOMINEE SSL LIMITED,WECS PRECISION LTD,Fleet,1031\5109298130,12 Apr 2018,"6,942.88",
TRANSPORT TRADING LTD,WANDSWORTH COUNCIL,Rates,1004\1901655341,05 Apr 2018,"6,937.23",
LONDON BUS SERVICES LTD,EPR ARCHITECTS LTD,Planning & Development Consultancy,1006\5109287742,03 Apr 2018,"6,934.00",
LONDON BUS SERVICES LTD,EPR ARCHITECTS LTD,Planning & Development Consultancy,1006\5109287745,03 Apr 2018,"6,934.00",
TUBE LINES LTD,DEUTZ UK LTD,Jub Line Rolling Stock Maintenance,788078,18 Apr 2018,"6,931.21",
LUL NOMINEE SSL LIMITED,ORANGEBOX LTD,Furniture & Equipment,1031\5109302599,18 Apr 2018,"6,930.00",
LONDON UNDERGROUND LTD,CPC PROJECT SERVICES LLP,Professional Engineering Services,1005\5109290260,23 Apr 2018,"6,930.00",
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Traffic Signals,1002\5109286131,05 Apr 2018,"6,908.88",
SURFACE TRANSPORT CORP,WYG ENVIRONMENT PLANNING TRANS LTD,Research & Study Fees,1002\5109286080,16 Apr 2018,"6,903.46",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901655052,05 Apr 2018,"6,902.00",
LONDON UNDERGROUND LTD,HERBERT SMITH FREEHILLS LLP,Legal Fees,1005\5109302469,25 Apr 2018,"6,900.00",
LONDON UNDERGROUND LTD,4 RAIL SERVICES LTD,MR Construction Costs,1005\5109289459,03 Apr 2018,"6,900.00",
LUL NOMINEE BCV LIMITED,SOCOTEC UK LTD,MR Construction Costs,1033\5109282635,03 Apr 2018,"6,885.50",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109271677,09 Apr 2018,"6,882.71",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901655045,05 Apr 2018,"6,881.98",
LUL NOMINEE BCV LIMITED,UNIVAR LIMITED,Vehicle Parts Gas Oil & Lubricants,1033\5109293254,18 Apr 2018,"6,879.38",
LONDON UNDERGROUND LTD,MONO EUROPE LTD,Furniture & Equipment,1005\5109298071,11 Apr 2018,"6,875.76",
LUL NOMINEE BCV LIMITED,QUAY OFFICE FURNISHERS LTD,Furniture & Equipment,1033\5109295005,09 Apr 2018,"6,870.00",
TFL CORPORATE,TMP (UK) LTD,Recruitment Advertising,1001\5109289511,23 Apr 2018,"6,865.07",
TFL CORPORATE,WAVEMAKER LTD,Radio TV Press Poster Cinema Airtime And Space,1001\5109279803,03 Apr 2018,"6,864.84",
TFL CORPORATE,AMPLIVOX LTD,Medical & First Aid Materials,1001\5109282455,18 Apr 2018,"6,861.00",
LUL NOMINEE SSL LIMITED,DK REWINDS LTD,Component Repairs Sub Contracted,1031\5109298331,12 Apr 2018,"6,854.00",
SURFACE TRANSPORT CORP,MOTT MACDONALD LIMITED,Professional Engineering Services,1002\5109272384,03 Apr 2018,"6,850.37",
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Electrical & Electronic Engineering,1006\5109270862,05 Apr 2018,"6,847.50",
TUBE LINES LTD,CLANCY DOCWRA LTD,Clancy Docwra - Civils,784418,05 Apr 2018,"6,844.25",
LONDON BUS SERVICES LTD,HUNTRESS SEARCH LTD,Passenger Surveys,1006\5109274179,03 Apr 2018,"6,840.42",
LONDON UNDERGROUND LTD,BEVERIDGE ASSOCIATES PARTNERSHIP LTD,MR Construction Costs,1005\5109280379,03 Apr 2018,"6,835.63",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109283449,23 Apr 2018,"6,834.45",
PUBLIC CARRIAGE OFFICE,DELATIM LIMITED,Vehicle Operating Leases,1003\5109289488,16 Apr 2018,"6,827.34",
RAIL FOR LONDON LIMITED,STEPHENSON HARWOOD,Legal Fees,1020\5109288137,03 Apr 2018,"6,825.00",
LUL NOMINEE BCV LIMITED,L.B. FOSTER RAIL TECH LTD,Fleet,1033\5109277164,09 Apr 2018,"6,825.00",
SURFACE TRANSPORT CORP,INTEGRATED TRANSPORT PLANNING LTD,Contracted Services - Roads,1002\5109297450,11 Apr 2018,"6,804.00",
LUL NOMINEE BCV LIMITED,PROGRESS RAIL SERVICES UK LTD,Track General Maintenance,1033\5109281377,11 Apr 2018,"6,804.00",
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1031\5109273341,09 Apr 2018,"6,803.46",
TFL CORPORATE,ARCADIS,Contractors,1001\5109275401,03 Apr 2018,"6,800.00",
SURFACE TRANSPORT CORP,STEER DAVIES & GLEAVE LTD,Management & Support Consultancy,1002\5109287241,23 Apr 2018,"6,800.00",
TFL CORPORATE,MIKLASZ CONSULTANCY LIMITED,Planning & Development Consultancy,1001\5109282638,03 Apr 2018,"6,800.00",
LUL NOMINEE SSL LIMITED,TELENT TECHNOLOGY SERVICES LTD,Civil Engineering Construction Works,1031\5109280405,16 Apr 2018,"6,800.00",
LONDON UNDERGROUND LTD,EVERSHEDS,Legal Fees,1005\5109306673,25 Apr 2018,"6,795.20",
PUBLIC CARRIAGE OFFICE,TAXI MARSHALLS,Contracted Services Buildings,1003\5109302378,18 Apr 2018,"6,789.00",
LUL NOMINEE BCV LIMITED,BRECKNELL WILLIS & CO LTD,Fleet,1033\5109275871,09 Apr 2018,"6,788.30",
TFL CORPORATE,JONES LANG LASALLE,Planning & Development Consultancy,1001\5109273441,03 Apr 2018,"6,779.43",
LONDON UNDERGROUND LTD,PCG ASSOCIATES LIMITED,Contractors,1005\5109295125,09 Apr 2018,"6,776.64",
TFL CORPORATE,STEER DAVIES & GLEAVE LTD,Planning & Development Consultancy,1001\5109282626,18 Apr 2018,"6,773.17",
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,Building Maintenance & Repairs,1006\5109302338,18 Apr 2018,"6,756.95",
TFL CORPORATE,EXTERION MEDIA (UK) LTD,Agency Fees Paid To Marketing Agencies,1001\5109276125,11 Apr 2018,"6,750.00",
LONDON UNDERGROUND LTD,DPMS LTD,Maintenance Materials,1005\5109287763,03 Apr 2018,"6,750.00",
LONDON UNDERGROUND LTD,DPMS LTD,Maintenance Materials,1005\5109287767,03 Apr 2018,"6,750.00",
LUL NOMINEE BCV LIMITED,CLANCY DOCWRA LTD,Civil Engineering Construction Works,1033\5109300481,25 Apr 2018,"6,745.95",
LUL NOMINEE SSL LIMITED,SIEMENS,Fleet,1031\5109284524,18 Apr 2018,"6,740.25",
TRANSPORT TRADING LTD,ORANGEBOX LTD,Furniture & Equipment,1004\5109298959,13 Apr 2018,"6,740.00",
TFL CORPORATE,STEER DAVIES & GLEAVE LTD,Planning & Development Consultancy,1001\5109285323,18 Apr 2018,"6,738.80",
LONDON UNDERGROUND LTD,EHGE LTD,Civil Engineering Construction Works,1005\5109294617,06 Apr 2018,"6,736.00",
LONDON UNDERGROUND LTD,FIRSTCO LIMITED,MR Construction Costs,1005\5109284635,03 Apr 2018,"6,700.72",
TFL CORPORATE,RIPPLE ROCK LTD.,Staff Training,1001\5109285338,03 Apr 2018,"6,700.00",
TRANSPORT TRADING LTD,LONDON BOROUGH OF ISLINGTON,Rates,1004\1901655172,05 Apr 2018,"6,692.50",
LUL NOMINEE SSL LIMITED,FOREST ENVIRONMENTAL LTD,Track General Maintenance,1031\5109281693,03 Apr 2018,"6,680.74",
TRANSPORT TRADING LTD,POST OFFICE LTD,Ticket & Pass Production,1004\5109289620,05 Apr 2018,"6,671.88",
TRANSPORT TRADING LTD,HA MARKS LTD,Building Maintenance & Repairs,1004\5109284924,03 Apr 2018,"6,670.00",
LONDON UNDERGROUND LTD,KEYTREE LIMITED,Computer Software,1005\5109275530,03 Apr 2018,"6,663.50",
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1031\5109272490,09 Apr 2018,"6,656.00",
TRANSPORT TRADING LTD,LONDON BOROUGH OF HAMM& FULHAM,Rates,1004\1901654831,05 Apr 2018,"6,655.50",
TRANSPORT TRADING LTD,LONDON BOROUGH OF HARROW,Rates,1004\1901654896,05 Apr 2018,"6,655.50",
TRANSPORT TRADING LTD,LONDON BOROUGH OF HILLINGDON,Rates,1004\1901655123,05 Apr 2018,"6,655.50",
TFL CORPORATE,BAE SYSTEMS AEI,Computer Software,1001\5109281976,11 Apr 2018,"6,650.00",
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Computer Consumables,1006\5109274616,06 Apr 2018,"6,648.03",
TRANSPORT TRADING LTD,WANDSWORTH COUNCIL,Rates,1004\1901655343,05 Apr 2018,"6,634.00",
TRANSPORT TRADING LTD,REALSERVICE LIMITED,Property Management Fees,1004\5109272828,03 Apr 2018,"6,620.00",
SURFACE TRANSPORT CORP,ARCADIS,Contracted Services - Highway Bridges,1002\5109284877,03 Apr 2018,"6,600.00",
TUBE LINES LTD,VIKING PRECISION ENGINEERS LTD,Stock On Hand,789954,25 Apr 2018,"6,600.00",
TUBE LINES LTD,HOLBRO ENGINEERING LTD,S/C Picc Ambience & Rolling Stk,790289,27 Apr 2018,"6,600.00",
TFL CORPORATE,ATOS IT SERVICES UK LIMITED,Non Permanent Signage And Way Finding,1001\5109280277,11 Apr 2018,"6,596.00",
TUBE LINES LTD,TECFORCE LTD,Jub Line Rolling Stock Maintenance,787877,05 Apr 2018,"6,588.00",
LUL NOMINEE SSL LIMITED,GIFFEN GROUP PLC,Track General Maintenance,1031\5109302307,18 Apr 2018,"6,580.08",
LONDON UNDERGROUND LTD,BROOKVEX TECH SERVICES LTD,Building Maintenance & Repairs,1005\5109306816,25 Apr 2018,"6,565.53",
RAIL FOR LONDON LIMITED,NETWORK RAIL,National Rail Contribution,1020\5109269146,03 Apr 2018,"6,550.80",
LUL NOMINEE BCV LIMITED,ABACUS LIGHTING LTD,Building Maintenance & Repairs,1033\5109295028,09 Apr 2018,"6,549.00",
RAIL FOR LONDON LIMITED,BRITISH GAS BUSINESS,Electricity,1020\5109281896,09 Apr 2018,"6,544.96",
TRANSPORT TRADING LTD,LONDON BOROUGH OF HAMM& FULHAM,Rates,1004\1901654873,05 Apr 2018,"6,532.25",
RAIL FOR LONDON LIMITED,STADLER PANKOW GMBH,Signalling Systems,1020\5109280883,13 Apr 2018,"6,530.67",
LUL NOMINEE BCV LIMITED,FAIVELEY TRANSPORT,Fleet,1033\5109287622,03 Apr 2018,"6,525.00",
LUL NOMINEE SSL LIMITED,AERCO LTD,Fleet,1031\5109287826,03 Apr 2018,"6,513.80",
TUBE LINES LTD,ALLELYS HEAVY HAULAGE LTD,Miscellaneous Haulage Services,788232,05 Apr 2018,"6,500.00",
TRANSPORT TRADING LTD,THE LONDON EYE COMPANY LTD,Ticket & Pass Production,1004\1901653994,05 Apr 2018,"6,492.50",
TRANSPORT TRADING LTD,POST OFFICE LTD,Ticket & Pass Production,1004\5109295095,25 Apr 2018,"6,487.41",
LONDON UNDERGROUND LTD,SEYMOUR VALENTINE LTD,Caterers Service Charges,1005\5109285779,03 Apr 2018,"6,482.08",
TFL CORPORATE,HELM ASSOCIATES LIMITED,Management & Support Consultancy,1001\5109306813,26 Apr 2018,"6,480.00",
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,Professional Engineering Services,1020\5109303526,25 Apr 2018,"6,478.67",
LONDON UNDERGROUND LTD,NETWORK RAIL,Electricity,1005\5109285232,18 Apr 2018,"6,475.02",
TRANSPORT TRADING LTD,CITY OF LONDON CORPORATION,Rates,1004\1901654543,05 Apr 2018,"6,474.00",
LONDON UNDERGROUND LTD,DPSS CABLING SERVICES LIMITED,MR Construction Costs,1005\5109282400,03 Apr 2018,"6,471.42",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901654922,05 Apr 2018,"6,471.00",
LONDON UNDERGROUND LTD,FIRSTCO LIMITED,Civil Engineering Construction Works,1005\5109291507,10 Apr 2018,"6,467.29",
TRANSPORT TRADING LTD,CITY OF LONDON CORPORATION,Rates,1004\1901654544,05 Apr 2018,"6,467.05",
LONDON UNDERGROUND LTD,MONO EUROPE LTD,Furniture & Equipment,1005\5109300408,18 Apr 2018,"6,457.85",
LONDON UNDERGROUND LTD,KEYTREE LIMITED,Computer Hardware,1005\5109249575,03 Apr 2018,"6,457.00",
SURFACE TRANSPORT CORP,CSTS LTD,Traffic Signals,1002\5109290634,16 Apr 2018,"6,438.66",
LUL NOMINEE BCV LIMITED,PROGRESS RAIL SERVICES UK LTD,Track General Maintenance,1033\5109281662,11 Apr 2018,"6,436.00",
TFL CORPORATE,STEER DAVIES & GLEAVE LTD,Planning & Development Consultancy,1001\5109293680,25 Apr 2018,"6,435.00",
TRANSPORT TRADING LTD,SENATOR INTERNATIONAL LTD,Furniture & Equipment,1004\5109272679,03 Apr 2018,"6,428.00",
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901654928,05 Apr 2018,"6,421.25",
LUL NOMINEE BCV LIMITED,ICEBERG BUILDING SERVICES LTD,Lift Maintenance,1033\5109303559,23 Apr 2018,"6,421.09",
TFL CORPORATE,AMAZON,Computer Software,1001\5109286562,04 Apr 2018,"6,418.44",
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM,Rates,1004\1901654408,05 Apr 2018,"6,417.00",
TFL CORPORATE,DENTONS UKMEA LLP,Legal Fees,1001\5109288443,03 Apr 2018,"6,415.00",
TRANSPORT TRADING LTD,LONDON BOROUGH OF REDBRIDGE,Rates,1004\1901654446,05 Apr 2018,"6,409.00",
TRANSPORT TRADING LTD,LONDON BOROUGH OF ISLINGTON,Rates,1004\1901655177,05 Apr 2018,"6,402.27",
LONDON UNDERGROUND LTD,CPC PROJECT SERVICES LLP,Contractors,1005\5109301958,26 Apr 2018,"6,400.00",
TFL CORPORATE,HERBERT SMITH FREEHILLS LLP,Legal Fees,1001\1900059665,03 Apr 2018,"6,391.98",
TRANSPORT TRADING LTD,GATTACA,Agency Staff,1004\5109283692,23 Apr 2018,"6,388.00",
LUL NOMINEE SSL LIMITED,DK REWINDS LTD,Component Repairs Sub Contracted,1031\5109306883,25 Apr 2018,"6,385.00",
LUL NOMINEE SSL LIMITED,DK REWINDS LTD,Component Repairs Sub Contracted,1031\5109306884,25 Apr 2018,"6,385.00",
LONDON BUS SERVICES LTD,ESOTEC LIMITED,Security Equipment,1006\5109281071,11 Apr 2018,"6,383.62",
TUBE LINES LTD,UNDERWOODS ELECTRICAL DISTRBTRS,Stock On Hand,789560,18 Apr 2018,"6,374.16",
LUL NOMINEE BCV LIMITED,ORTON LIFTS & ESCALATORS,Lift Maintenance,1033\5109274786,03 Apr 2018,"6,373.00",
TRANSPORT TRADING LTD,QUOD LIMITED,Property Consultancy,1004\5109177816,03 Apr 2018,"6,372.00",
LUL NOMINEE SSL LIMITED,SIEMENS,Signalling Systems,1031\5109293413,23 Apr 2018,"6,363.50",
SURFACE TRANSPORT CORP,PINSENT MASONS,Legal Fees,1002\5109302868,19 Apr 2018,"6,356.00",
RAIL FOR LONDON LIMITED,MORSON HUMAN RESOURCES LTD,Agency Staff,1020\5109278838,16 Apr 2018,"6,354.14",
TFL CORPORATE,SALESFORCE,Computer Software,1001\5109281969,04 Apr 2018,"6,353.79",
TRANSPORT TRADING LTD,LB TOWER HAMLETS,Rates,1004\1901654674,05 Apr 2018,"6,345.55",
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,Rail Replacement Service Costs,1006\1900040582,16 Apr 2018,"6,339.90",
LUL NOMINEE SSL LIMITED,GIFFEN GROUP PLC,Civil Engineering Construction Works,1031\5109295029,09 Apr 2018,"6,339.79",
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109283993,03 Apr 2018,"6,334.50",
LUL NOMINEE SSL LIMITED,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1031\5109285785,11 Apr 2018,"6,318.40",
LUL NOMINEE SSL LIMITED,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1031\5109293565,05 Apr 2018,"6,318.40",
LONDON UNDERGROUND LTD,SIEMENS METERING SERVICES,Electricity,1005\5109298042,24 Apr 2018,"6,315.76",
TFL CORPORATE,COMPUTACENTER,Computer Hardware,1001\5109285094,18 Apr 2018,"6,305.50",
RAIL FOR LONDON LIMITED,CHAINSTREAM UK LTD,Management & Support Consultancy,1020\5109293134,05 Apr 2018,"6,304.00",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109278222,16 Apr 2018,"6,300.00",
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,Printing For Customer Info Materials,1001\5109277132,11 Apr 2018,"6,300.00",
TRANSPORT TRADING LTD,HISTORIC ROYAL PALACES,Ticket & Pass Production,1004\1901653775,03 Apr 2018,"6,292.52",
LONDON UNDERGROUND LTD,CPC PROJECT SERVICES LLP,Planning & Development Consultancy,1005\5109285126,03 Apr 2018,"6,290.00",
TUBE LINES LTD,THALES GROUND TRANSPORTATION SYSTEM,Thales Rail ¿ Signals Maintenance Contract,788742,27 Apr 2018,"6,286.86",
RAIL FOR LONDON LIMITED,PROBRAND LTD,Computer Hardware,1020\5109289825,16 Apr 2018,"6,286.84",
TRANSPORT TRADING LTD,LONDON BOROUGH OF HAMM& FULHAM,Rates,1004\1901654871,05 Apr 2018,"6,285.75",
TRANSPORT TRADING LTD,LONDON BOROUGH OF HAMM& FULHAM,Rates,1004\1901654876,05 Apr 2018,"6,285.75",
TFL CORPORATE,GRASS ROOTS UK LTD,Staff Awards & Commendations,1001\5109305062,25 Apr 2018,"6,284.41",
TRANSPORT TRADING LTD,CURRIE & BROWN UK LIMITED,Property Management Fees,1004\5109281983,03 Apr 2018,"6,280.50",
LUL NOMINEE SSL LIMITED,TRELLEBORG INDUSTRIAL,Fleet,1031\5109285743,18 Apr 2018,"6,267.84",
LUL NOMINEE SSL LIMITED,TRELLEBORG INDUSTRIAL,Fleet,1031\5109285746,18 Apr 2018,"6,267.84",
TUBE LINES LTD,SPEEDY ASSET SERVICES LTD,Safety Training,789685,27 Apr 2018,"6,265.00",
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM,Rates,1004\1901654407,05 Apr 2018,"6,264.00",
LONDON UNDERGROUND LTD,INTERFACEFLOR,Building Maintenance & Repairs,1005\5109285837,18 Apr 2018,"6,260.00",
LONDON TRANSPORT MUSEUM,REEDME,Building Maintenance & Repairs,1011\5109284327,05 Apr 2018,"6,256.80",
TRANSPORT TRADING LTD,LB TOWER HAMLETS,Rates,1004\1901654670,05 Apr 2018,"6,252.25",
LUL NOMINEE SSL LIMITED,DK REWINDS LTD,Component Repairs Sub Contracted,1031\5109298292,12 Apr 2018,"6,251.00",
TFL CORPORATE,HELM ASSOCIATES LIMITED,Management & Support Consultancy,1001\5109306814,26 Apr 2018,"6,250.00",
TFL CORPORATE,HELM ASSOCIATES LIMITED,Management & Support Consultancy,1001\5109306815,26 Apr 2018,"6,250.00",
TFL CORPORATE,ARCADIS,MR Construction Costs,1001\5109293251,09 Apr 2018,"6,250.00",
SURFACE TRANSPORT CORP,ESTATES & MANAGEMENT LIMITED,Contracted Services - Highway Bridges,1002\5109272850,03 Apr 2018,"6,250.00",
LUL NOMINEE BCV LIMITED,HAYLEY GROUP PLC,Track General Maintenance,1033\5109281413,18 Apr 2018,"6,250.00",
LONDON UNDERGROUND LTD,HALCROW GROUP LTD,Contractors,1005\5109297440,25 Apr 2018,"6,240.00",
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1031\5109280676,16 Apr 2018,"6,232.80",
TUBE LINES LTD,LANZ TRANSPORT,Hire Plant & Equipment,788739,11 Apr 2018,"6,232.00",
LONDON UNDERGROUND LTD,BT SERVICE AGILITY,Purchase of Telecommunications Equipment,1005\1900202635,18 Apr 2018,"6,230.22",
LUL NOMINEE BCV LIMITED,PRECISION CHAINS LTD,Escalators,1033\5109291629,09 Apr 2018,"6,226.56",
LUL NOMINEE SSL LIMITED,HOPPECKE INDUSTRIAL BATTERIES,Stock Issues - Repairables,1031\5109298403,13 Apr 2018,"6,224.58",
LUL NOMINEE SSL LIMITED,HOPPECKE INDUSTRIAL BATTERIES,Stock Issues - Repairables,1031\5109298406,13 Apr 2018,"6,224.58",
TRANSPORT TRADING LTD,LB TOWER HAMLETS,Rates,1004\1901654780,05 Apr 2018,"6,208.56",
LUL NOMINEE SSL LIMITED,DK REWINDS LTD,Component Repairs Sub Contracted,1031\5109288391,03 Apr 2018,"6,203.00",
LUL NOMINEE SSL LIMITED,DK REWINDS LTD,Component Repairs Sub Contracted,1031\5109298310,12 Apr 2018,"6,203.00",
LONDON BUS SERVICES LTD,METROLINE TRAVEL LIMITED,Rail Replacement Service Costs,1006\1900040546,03 Apr 2018,"6,177.00",
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Computer Consumables,1006\5109276806,06 Apr 2018,"6,171.83",
TRANSPORT TRADING LTD,LONDON BOROUGH OF HARINGEY,Rates,1004\1901654892,05 Apr 2018,"6,170.05",
TRANSPORT TRADING LTD,LONDON BOROUGH OF EALING,Rates,1004\1901654647,05 Apr 2018,"6,162.50",
TFL CORPORATE,WAVEMAKER LTD,Radio TV Press Poster Cinema Airtime And Space,1001\5109299544,25 Apr 2018,"6,161.75",
LUL NOMINEE SSL LIMITED,TIFLEX LTD,Track General Maintenance,1031\5109284906,18 Apr 2018,"6,156.00",
LUL NOMINEE SSL LIMITED,DK REWINDS LTD,Component Repairs Sub Contracted,1031\5109290447,24 Apr 2018,"6,155.00",
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,Printing For Customer Info Materials,1001\5109275095,11 Apr 2018,"6,153.00",
LONDON UNDERGROUND LTD,BROOKVEX IMS LTD,Building Maintenance & Repairs,1005\5109308442,27 Apr 2018,"6,142.74",
LONDON UNDERGROUND LTD,MOTIVAIR COMPRESSORS LTD,Plant & Equipment Purchases,1005\5109288446,03 Apr 2018,"6,141.00",
DIAL A RIDE,BEXLEY ACCESSIBLE TRANSPORT SCHEME,Operator Costs,1010\5109286006,18 Apr 2018,"6,140.75",
RAIL FOR LONDON LIMITED,DUNMARN,Civil Engineering Construction Works,1020\5109302612,18 Apr 2018,"6,140.00",
DOCKLANDS LIGHT RAILWAY,ATKINS LIMITED,Professional Engineering Services,1012\5109280399,16 Apr 2018,"6,137.00",
PUBLIC CARRIAGE OFFICE,TAXI MARSHALLS,Contracted Services Buildings,1003\5109302603,18 Apr 2018,"6,132.00",
PUBLIC CARRIAGE OFFICE,MARTIN CHAMBERLAIN QC,Legal Fees,1003\5109302931,26 Apr 2018,"6,120.00",
TUBE LINES LTD,SIEMENS,Stock On Hand,786647,05 Apr 2018,"6,114.42",
SURFACE TRANSPORT CORP,TYCO FIRE & INTEGRATED SOLUTIONS,Retentions Control Account > 1Year,1002\5109269228,03 Apr 2018,"6,114.09",
TRANSPORT TRADING LTD,LONDON BOROUGH OF HACKNEY,Rates,1004\1901654821,05 Apr 2018,"6,113.83",
LUL NOMINEE BCV LIMITED,KINGSBEECH LTD,Equipment Repairs & Maintenance,1033\5109285286,03 Apr 2018,"6,111.07",
TRANSPORT TRADING LTD,LONDON BOROUGH OF HILLINGDON,Rates,1004\1901655125,05 Apr 2018,"6,111.00",
LUL NOMINEE BCV LIMITED,KINGSBEECH LTD,Equipment Repairs & Maintenance,1033\5109285277,03 Apr 2018,"6,109.98",
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,Printing For Customer Info Materials,1001\5109274532,11 Apr 2018,"6,103.65",
LONDON UNDERGROUND LTD,MJ QUINN INTEGRATED SERVICES LTD,MR Construction Costs,1005\5109301847,25 Apr 2018,"6,103.55",
LONDON UNDERGROUND LTD,EVERSHEDS,Legal Fees,1005\5109306675,25 Apr 2018,"6,100.80",
LUL NOMINEE SSL LIMITED,DK REWINDS LTD,Component Repairs Sub Contracted,1031\5109303030,23 Apr 2018,"6,098.56",
LUL NOMINEE SSL LIMITED,DK REWINDS LTD,Component Repairs Sub Contracted,1031\5109303033,23 Apr 2018,"6,098.56",
TFL CORPORATE,HAYS SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5109283319,23 Apr 2018,"6,075.00",
DOCKLANDS LIGHT RAILWAY,ARDENT MANAGEMENT LTD,Property Management Fees,1012\5109302262,18 Apr 2018,"6,073.29",
LUL NOMINEE SSL LIMITED,PAREX LIMITED,Track General Maintenance,1031\5109288314,03 Apr 2018,"6,060.00",
LUL NOMINEE SSL LIMITED,PAREX LIMITED,Track General Maintenance,1031\5109288315,03 Apr 2018,"6,060.00",
LUL NOMINEE SSL LIMITED,PAREX LIMITED,Track General Maintenance,1031\5109288318,03 Apr 2018,"6,060.00",
LUL NOMINEE SSL LIMITED,PAREX LIMITED,Track General Maintenance,1031\5109295043,09 Apr 2018,"6,060.00",
LUL NOMINEE SSL LIMITED,PAREX LIMITED,Track General Maintenance,1031\5109298644,13 Apr 2018,"6,060.00",
LUL NOMINEE SSL LIMITED,PAREX LIMITED,Track General Maintenance,1031\5109302421,18 Apr 2018,"6,060.00",
LUL NOMINEE SSL LIMITED,PAREX LIMITED,Track General Maintenance,1031\5109302624,18 Apr 2018,"6,060.00",
RAIL FOR LONDON LIMITED,STADLER PANKOW GMBH,Signalling Systems,1020\5109302848,19 Apr 2018,"6,059.62",
TFL CORPORATE,ATOS IT SERVICES UK LIMITED,Non Permanent Signage And Way Finding,1001\5109280094,11 Apr 2018,"6,058.29",
TRANSPORT TRADING LTD,LONDON BOROUGH OF HAMM& FULHAM,Rates,1004\1901654879,05 Apr 2018,"6,039.25",
LONDON UNDERGROUND LTD,QUALISTIC360 LTD,Staff Training,1005\5109288262,03 Apr 2018,"6,037.40",
LUL NOMINEE SSL LIMITED,KINGSBEECH LTD,Plant & Equipment Purchases,1031\5109286559,03 Apr 2018,"6,034.98",
LUL NOMINEE SSL LIMITED,VERTIV INFRASTRUCTURE LTD,Electrical Equipment Maintenance,1031\5109287813,25 Apr 2018,"6,029.33",
LONDON UNDERGROUND LTD,CURRIE & BROWN UK LIMITED,Building Maintenance & Repairs,1005\5109304835,25 Apr 2018,"6,020.00",
LONDON UNDERGROUND LTD,INITIATE CONSULTING LTD,Professional Engineering Services,1005\5109294569,09 Apr 2018,"6,020.00",
