Entity,Vendor Name,Expenditure Account ,Document Number,Clearing Date,Amount (£),Merchant Category
LONDON UNDERGROUND LTD,SEYMOUR VALENTINE LTD,Caterers Service Charges,1005\5109328959,30 May 2018,"4,069.59",
LONDON UNDERGROUND LTD,JACOBS U.K LIMITED,Civil Engineering Construction Works,1005\5109322663,11 Jun 2018,"4,056.00",
LONDON UNDERGROUND LTD,JACOBS U.K LIMITED,Civil Engineering Construction Works,1005\5109322675,11 Jun 2018,"4,056.00",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109319564,11 Jun 2018,"4,050.00",
TRANSPORT TRADING LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1004\5109324186,18 Jun 2018,"4,050.00",
LONDON UNDERGROUND LTD,1STINRAIL LIMITED,Track General Maintenance,1005\5109332776,06 Jun 2018,"4,047.12",
LONDON UNDERGROUND LTD,1STINRAIL LIMITED,Track General Maintenance,1005\5109332781,06 Jun 2018,"4,047.12",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109319839,11 Jun 2018,"4,039.84",
DIAL A RIDE,SOUTHERN MOTOR GROUP CROYDON,Vehicle Repairs & Maintenance,1010\5109327261,29 May 2018,"4,039.83",
DIAL A RIDE,SOUTHERN MOTOR GROUP CROYDON,Vehicle Repairs & Maintenance,1010\5109339412,19 Jun 2018,"4,039.83",
TRANSPORT TRADING LTD,CITY OF LONDON CORPORATION,Rates,1004\1901659165,31 May 2018,"4,033.00",
LUL NOMINEE BCV LIMITED,JOHN BRADLEY & SON (SPRINGS) LTD,Maintenance Materials,1033\5109314388,30 May 2018,"4,026.60",
LUL NOMINEE SSL LIMITED,HALL FUELS LTD,Traction Current,1031\5109330938,20 Jun 2018,"4,024.05",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109315711,01 Jun 2018,"4,023.40",
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,Agency Staff,1001\5109315871,01 Jun 2018,"4,023.00",
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,Agency Staff,1001\5109324164,18 Jun 2018,"4,023.00",
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Rail Replacement Service Costs,1006\1900040796,30 May 2018,"4,021.50",
TRANSPORT TRADING LTD,F J CLEVELAND LLP,Legal Fees,1004\5109337387,20 Jun 2018,"4,006.74",
TUBE LINES LTD,TELENT COMMUNICATIONS LIMITED,Sub-Contractor,791542,15 Jun 2018,"4,002.82",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109320064,11 Jun 2018,"4,000.00",
LONDON UNDERGROUND LTD,ASPIRE,Property Management Fees,1005\5109339837,18 Jun 2018,"4,000.00",
LONDON UNDERGROUND LTD,SHOE VOUCHERS LTD,Uniforms,1005\5109339118,15 Jun 2018,"4,000.00",
TFL CORPORATE,BRATESCU GEORGETA ANA,Marketing Exhibitions & Events,1001\1900060332,21 Jun 2018,"4,000.00",
LONDON BUS SERVICES LTD,CSN MARKETING COMMUNICATIONS LTD,Management & Support Consultancy,1006\5109329237,04 Jun 2018,"4,000.00",
LONDON UNDERGROUND LTD,PROCOM,MR Construction Costs,1005\5109333874,14 Jun 2018,"4,000.00",
SURFACE TRANSPORT CORP,LONDON BOROUGH OF WALTHAM FOREST,Borough Services - Claim Against Pr Yr Accrual,1002\1900055111,30 May 2018,"4,000.00",
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Civil Engineering Construction Works,1005\5109325937,18 Jun 2018,"4,000.00",
RAIL FOR LONDON LIMITED,STEPHENSON HARWOOD,Professional Engineering Services,1020\1900003789,06 Jun 2018,"3,990.00",
LONDON UNDERGROUND LTD,BROOKVEX IMS LTD,Signalling Systems,1005\5109332796,06 Jun 2018,"3,988.00",
TUBE LINES LTD,WHITMORE EUROPE LTD,Tools,792564,15 Jun 2018,"3,984.75",
LONDON TRANSPORT MUSEUM,ARTISAN PEOPLE,Agency Staff,1011\5109342231,20 Jun 2018,"3,978.92",
LONDON UNDERGROUND LTD,TRACKWORK RESOURCES LTD,MR Construction Costs,1005\5109333207,13 Jun 2018,"3,977.50",
DIAL A RIDE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1010\5109315467,01 Jun 2018,"3,976.84",
LUL NOMINEE SSL LIMITED,DK REWIND LTD,Component Repairs Sub Contracted,1031\5109338822,15 Jun 2018,"3,975.73",
LUL NOMINEE SSL LIMITED,DK REWIND LTD,Component Repairs Sub Contracted,1031\5109329693,31 May 2018,"3,973.73",
LUL NOMINEE SSL LIMITED,DK REWIND LTD,Component Repairs Sub Contracted,1031\5109329696,31 May 2018,"3,973.73",
LUL NOMINEE SSL LIMITED,DK REWIND LTD,Component Repairs Sub Contracted,1031\5109333586,06 Jun 2018,"3,973.73",
LUL NOMINEE SSL LIMITED,DK REWIND LTD,Component Repairs Sub Contracted,1031\5109337726,13 Jun 2018,"3,973.73",
LUL NOMINEE SSL LIMITED,DK REWIND LTD,Component Repairs Sub Contracted,1031\5109337735,13 Jun 2018,"3,973.73",
LUL NOMINEE SSL LIMITED,DK REWIND LTD,Component Repairs Sub Contracted,1031\5109338826,15 Jun 2018,"3,973.73",
LUL NOMINEE SSL LIMITED,DK REWIND LTD,Component Repairs Sub Contracted,1031\5109338827,15 Jun 2018,"3,973.73",
LUL NOMINEE SSL LIMITED,HAYLEY GROUP PLC,Protective Clothing,1031\5109321198,11 Jun 2018,"3,965.60",
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Staff Training,1001\5109338137,13 Jun 2018,"3,955.00",
LUL NOMINEE SSL LIMITED,WESTCODE UK LIMITED,Fleet,1031\5109333288,06 Jun 2018,"3,947.40",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109315244,01 Jun 2018,"3,943.74",
TRANSPORT TRADING LTD,GB GEOTECHNICS LTD,Building Maintenance & Repairs,1004\5109326223,29 May 2018,"3,943.55",
RAIL FOR LONDON LIMITED,PRIMA SERVICES GROUP LIMITED,Management & Support Consultancy,1020\5109314420,30 May 2018,"3,942.50",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109315490,01 Jun 2018,"3,941.19",
TFL CORPORATE,WRAGGE & CO,Legal Fees,1001\5109338148,13 Jun 2018,"3,939.30",
TUBE LINES LTD,FUSION PEOPLE LIMITED,Agency Staff,794064,22 Jun 2018,"3,938.50",
TRANSPORT TRADING LTD,ESA RETAIL,Property Management Fees,1004\5109320731,11 Jun 2018,"3,938.00",
DIAL A RIDE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1010\5109315469,01 Jun 2018,"3,937.94",
TFL CORPORATE,INNTEL,Meals Refreshments & Subsistence,1001\1900060523,08 Jun 2018,"3,937.00",
SURFACE TRANSPORT CORP,REDSPEED INTERNATIONAL  LTD,Maintenance of Plant & Equipment,1002\5109327044,07 Jun 2018,"3,933.00",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109315416,01 Jun 2018,"3,932.80",
TUBE LINES LTD,PULLMAN RAIL LTD,Materials,792636,01 Jun 2018,"3,926.17",
LONDON UNDERGROUND LTD,BREWSTERS WASTE MANAGEMENT LTD,Track General Maintenance,1005\5109290266,21 Jun 2018,"3,925.00",
LONDON BUS SERVICES LTD,MITIE CLEANING & ENVIRONMENTAL,"Maps, Timetables & Fare Information",1006\5109317274,06 Jun 2018,"3,923.34",
LONDON BUS SERVICES LTD,O2 UK LTD,Telephony Mobile,1006\1900040803,06 Jun 2018,"3,922.65",
LONDON TRANSPORT MUSEUM,SPECTRUM DRAMA & THEATRE PROJECTS,Management & Support Consultancy,1011\5109342149,20 Jun 2018,"3,920.00",
LUL NOMINEE SSL LIMITED,EDENBECK,Building Maintenance & Repairs,1031\5109330359,01 Jun 2018,"3,918.60",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109319789,11 Jun 2018,"3,917.41",
SURFACE TRANSPORT CORP,SIEMENS TRAFFIC CONTROLS,Traffic Signals,1002\5109298693,18 Jun 2018,"3,916.85",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109324228,18 Jun 2018,"3,915.00",
TFL CORPORATE,CONSTRUCTION HEALTH & SAFETY GROUP,Staff Training,1001\5109339800,18 Jun 2018,"3,915.00",
LONDON UNDERGROUND LTD,BT SERVICE AGILITY,Telephony Fixed,1005\1900203463,13 Jun 2018,"3,913.51",
TUBE LINES LTD,UNIPART RAIL LTD,Materials,793898,20 Jun 2018,"3,913.40",
TFL CORPORATE,BALLARD CHALMERS,Agency Staff,1001\5109332435,06 Jun 2018,"3,910.00",
TFL CORPORATE,ARROW ECS LIMITED,Staff Training,1001\5109328947,18 Jun 2018,"3,893.50",
LUL NOMINEE BCV LIMITED,COMECH METROLOGY,Track General Maintenance,1033\5109333494,06 Jun 2018,"3,891.47",
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,Agency Staff,1001\5109320058,11 Jun 2018,"3,888.00",
LUL NOMINEE BCV LIMITED,HIREMECH LTD,Plant & Equipment Purchases,1033\5109338433,13 Jun 2018,"3,887.50",
LUL NOMINEE BCV LIMITED,BOMBARDIER TRANSPORT UK,Fleet,1033\5109321344,01 Jun 2018,"3,880.00",
TRANSPORT TRADING LTD,LONDON BOROUGH OF ENFIELD,Rates,1004\1901659176,31 May 2018,"3,878.00",
LUL NOMINEE BCV LIMITED,UESL,Escalators,1033\5109335876,12 Jun 2018,"3,874.93",
SURFACE TRANSPORT CORP,DAVIS LANGDON LLP,Contracted Services - Roads,1002\5109325319,13 Jun 2018,"3,872.01",
TFL CORPORATE,COMPUTACENTER,Software Maintenance,1001\5109325600,18 Jun 2018,"3,868.40",
TRANSPORT TRADING LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1004\5109320023,11 Jun 2018,"3,868.20",
TRANSPORT TRADING LTD,INTERSERVE,Security Services (Guards),1004\5109327147,13 Jun 2018,"3,868.02",
LONDON UNDERGROUND LTD,R BANCE & CO LTD,Equipment Repairs & Maintenance,1005\5109311648,13 Jun 2018,"3,867.00",
TFL CORPORATE,REGENERIS CONSULTING LIMITED,Planning & Development Consultancy,1001\5109330118,01 Jun 2018,"3,865.00",
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1031\5109317314,06 Jun 2018,"3,858.39",
LUL NOMINEE BCV LIMITED,CRANESERVE,Equipment Repairs & Maintenance,1033\5109291707,29 May 2018,"3,856.96",
RAIL FOR LONDON LIMITED,STADLER PANKOW GMBH,Signalling Systems,1020\5109318142,01 Jun 2018,"3,853.35",
LUL NOMINEE SSL LIMITED,MANTEC ENGINEERING LTD,Fleet,1031\5109337097,12 Jun 2018,"3,852.20",
TUBE LINES LTD,BARWIT CONTROL SYSTEMS LTD,Materials,793038,06 Jun 2018,"3,850.00",
LONDON UNDERGROUND LTD,TOTAL PROTECTION SPECIAL PROJ. LTD,MR Construction Costs,1005\5109329167,30 May 2018,"3,849.30",
TFL CORPORATE,FUSION PEOPLE LIMITED,Agency Staff,1001\5109336773,13 Jun 2018,"3,847.77",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109315274,01 Jun 2018,"3,847.52",
LONDON UNDERGROUND LTD,NCP SERVICES LTD,Planning & Development Consultancy,1005\5109334647,11 Jun 2018,"3,846.00",
LONDON UNDERGROUND LTD,NCP SERVICES LTD,Planning & Development Consultancy,1005\5109334654,11 Jun 2018,"3,846.00",
TRANSPORT TRADING LTD,INITIATE CONSULTING LTD,Management & Support Consultancy,1004\5109325755,30 May 2018,"3,845.03",
LUL NOMINEE SSL LIMITED,VORTOK INTERNATIONAL,Civil Engineering Construction Works,1031\5109319115,06 Jun 2018,"3,840.00",
TRANSPORT TRADING LTD,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1004\5109315135,01 Jun 2018,"3,839.49",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109315394,01 Jun 2018,"3,838.45",
TUBE LINES LTD,PULLMAN RAIL LTD,Materials,792633,01 Jun 2018,"3,833.21",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100235598,13 Jun 2018,"3,831.60",
SURFACE TRANSPORT CORP,SIEMENS TRAFFIC CONTROLS,Traffic Signals,1002\5109333869,13 Jun 2018,"3,826.52",
LUL NOMINEE SSL LIMITED,B HEPWORTH & CO LTD,Fleet,1031\5109337766,13 Jun 2018,"3,825.00",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109319422,11 Jun 2018,"3,824.91",
LUL NOMINEE SSL LIMITED,W A FAIRHURST & PARTNERS,Traction Current,1031\5109337195,12 Jun 2018,"3,824.00",
LUL NOMINEE BCV LIMITED,MODULAR DISTRIBUTION SYSTEMS,Escalators,1033\5109330338,18 Jun 2018,"3,822.50",
TRANSPORT TRADING LTD,WANDSWORTH COUNCIL,Rates,1004\1901659229,31 May 2018,"3,821.00",
DIAL A RIDE,WOODALL NICHOLSON LTD,Vehicle Repairs & Maintenance,1010\5109339467,15 Jun 2018,"3,820.00",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100231467,08 Jun 2018,"3,816.70",
LUL NOMINEE BCV LIMITED,T-T PUMPS LTD,Building Maintenance & Repairs,1033\5109339903,20 Jun 2018,"3,815.40",
LONDON TRANSPORT MUSEUM,ARTISAN PEOPLE,Agency Staff,1011\5109334247,08 Jun 2018,"3,809.37",
LUL NOMINEE SSL LIMITED,HA MARKS LTD,Civil Engineering Construction Works,1031\5109329832,31 May 2018,"3,808.22",
SURFACE TRANSPORT CORP,E2 TAXI HIRE AND REPAIRS LTD,Vehicle Repairs & Maintenance,1002\1900055249,04 Jun 2018,"3,800.00",
SURFACE TRANSPORT CORP,COLTS CABS LTD,Vehicle Repairs & Maintenance,1002\1900055319,11 Jun 2018,"3,800.00",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109319457,11 Jun 2018,"3,779.91",
SURFACE TRANSPORT CORP,REDSPEED INTERNATIONAL  LTD,Maintenance of Plant & Equipment,1002\5109337998,19 Jun 2018,"3,772.00",
LUL NOMINEE SSL LIMITED,TRANSFORGE UK LTD,Civil Engineering Construction Works,1031\5109337976,18 Jun 2018,"3,767.60",
TFL CORPORATE,MATCHTECH GROUP PLC,Agency Staff,1001\5109319910,11 Jun 2018,"3,761.37",
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1003\5109319357,11 Jun 2018,"3,761.24",
RAIL FOR LONDON LIMITED,QUATTRO PLANT LTD,Maintenance Materials,1020\5109329097,18 Jun 2018,"3,760.00",
TUBE LINES LTD,WECS PRECISION LTD,Materials,792827,01 Jun 2018,"3,760.00",
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109341616,20 Jun 2018,"3,759.98",
LONDON UNDERGROUND LTD,IPEX CONSULTING LIMITED,Contractors,1005\5109314299,11 Jun 2018,"3,758.75",
LUL NOMINEE BCV LIMITED,TRELLEBORG INDUSTRIAL AVS,Maintenance Materials,1033\5109327115,20 Jun 2018,"3,757.60",
LUL NOMINEE BCV LIMITED,PROGRESS RAIL SERVICES UK LTD,Track General Maintenance,1033\5109325799,13 Jun 2018,"3,752.60",
TRANSPORT TRADING LTD,COLLIERS CRE,Commercial Property Rent,1004\1901658992,20 Jun 2018,"3,750.00",
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1003\5109315783,01 Jun 2018,"3,742.05",
TUBE LINES LTD,LAKEDALE POWER TOOLS,Consumables,793635,13 Jun 2018,"3,740.00",
LUL NOMINEE SSL LIMITED,ROBERT STEVENS & SONS LTD,MR Construction Costs,1031\5109330055,31 May 2018,"3,731.00",
LONDON BUS SERVICES LTD,LINKS SIGNS LTD,Building Maintenance & Repairs,1006\5109332893,06 Jun 2018,"3,730.00",
LUL NOMINEE SSL LIMITED,TRAD SCAFFOLDING CO LTD,MR Construction Costs,1031\5109332759,06 Jun 2018,"3,730.00",
LONDON UNDERGROUND LTD,MJ QUINN INTEGRATED SERVICES LTD,Fire and Safety Equipment,1005\5109337586,18 Jun 2018,"3,724.30",
DOCKLANDS LIGHT RAILWAY,GOLD GROUP LTD,Professional Engineering Services,1012\5109332545,19 Jun 2018,"3,720.00",
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,Fleet,1031\5109317487,30 May 2018,"3,719.50",
LONDON UNDERGROUND LTD,BT SERVICE AGILITY,Telephony Fixed,1005\1900203462,13 Jun 2018,"3,708.66",
LONDON UNDERGROUND LTD,THERMIT WELDING (GB) LTD,Protective Clothing,1005\5109317092,30 May 2018,"3,707.66",
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,Storage And Distribution Of Publicity Materials,1001\5109294012,11 Jun 2018,"3,706.45",
TRANSPORT TRADING LTD,MWB BUSINESS EXCHANGE,Commercial Property Rent,1004\1901658952,20 Jun 2018,"3,700.00",
LUL NOMINEE BCV LIMITED,UNIPART RAIL LTD,Maintenance Materials,1033\5109329355,20 Jun 2018,"3,696.80",
LUL NOMINEE SSL LIMITED,GIFFEN GROUP PLC,Civil Engineering Construction Works,1031\5109335599,11 Jun 2018,"3,695.96",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109319242,11 Jun 2018,"3,690.54",
LONDON UNDERGROUND LTD,ROBERT WEST CONSULTING,Professional Engineering Services,1005\5109338346,18 Jun 2018,"3,685.30",
LUL NOMINEE BCV LIMITED,FAIVELEY TRANSPORT,Fleet,1033\5109329176,30 May 2018,"3,685.20",
TRANSPORT TRADING LTD,MJ QUINN INTEGRATED SERVICES LTD,Building Maintenance & Repairs,1004\5109321501,06 Jun 2018,"3,682.89",
TRANSPORT TRADING LTD,E-ON TRADING AS,Electricity,1004\1901659295,20 Jun 2018,"3,672.94",
TRANSPORT TRADING LTD,ROYAL BOROUGH KENSINGTON & CHELSEA,Rates,1004\1901659222,31 May 2018,"3,668.00",
TUBE LINES LTD,MATERIALS ENGINEERING (UK) LTD,Maintenance,792122,15 Jun 2018,"3,666.00",
LONDON UNDERGROUND LTD,"ACTIU BERBEGAL Y FORMAS, S.A.",Furniture & Equipment,1005\5109339959,18 Jun 2018,"3,664.80",
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Agency Staff,1005\5109315938,01 Jun 2018,"3,660.00",
LUL NOMINEE SSL LIMITED,TRELLEBORG INDUSTRIAL AVS,Fleet,1031\5109321635,11 Jun 2018,"3,656.24",
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1003\5109315764,01 Jun 2018,"3,655.40",
LONDON UNDERGROUND LTD,W. CHRISTIE (INDUSTRIAL) LTD,Maintenance Materials,1005\5109334473,08 Jun 2018,"3,655.00",
RAIL FOR LONDON LIMITED,DAISY COMMUNICATIONS LTD,Telephony Fixed,1020\5109342264,20 Jun 2018,"3,654.80",
LUL NOMINEE SSL LIMITED,SCHAEFFLER (UK) LTD,Fleet,1031\5109324728,11 Jun 2018,"3,654.00",
TUBE LINES LTD,PULLMAN RAIL LTD,Materials,792641,01 Jun 2018,"3,646.79",
TUBE LINES LTD,PULLMAN RAIL LTD,Materials,792642,01 Jun 2018,"3,646.79",
TUBE LINES LTD,PULLMAN RAIL LTD,Materials,792643,01 Jun 2018,"3,646.79",
TUBE LINES LTD,PULLMAN RAIL LTD,Materials,792648,01 Jun 2018,"3,646.79",
TUBE LINES LTD,PULLMAN RAIL LTD,Materials,792649,01 Jun 2018,"3,646.79",
TUBE LINES LTD,PULLMAN RAIL LTD,Materials,792650,01 Jun 2018,"3,646.79",
TUBE LINES LTD,PULLMAN RAIL LTD,Materials,792651,01 Jun 2018,"3,646.79",
TUBE LINES LTD,PULLMAN RAIL LTD,Materials,792652,01 Jun 2018,"3,646.79",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109315384,01 Jun 2018,"3,645.04",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109319245,11 Jun 2018,"3,645.00",
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Staff Training,1001\5109328960,30 May 2018,"3,640.00",
TFL CORPORATE,ROYAL INSTITUTION OF CHARTERED SURV,MR Construction Costs,1001\5109322022,06 Jun 2018,"3,640.00",
LUL NOMINEE SSL LIMITED,PROBRAND LTD,Computer Hardware,1031\5109333706,11 Jun 2018,"3,638.40",
PUBLIC CARRIAGE OFFICE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1003\5109319811,11 Jun 2018,"3,626.91",
RAIL FOR LONDON LIMITED,PROBRAND LTD,Computer Software,1020\5109340707,20 Jun 2018,"3,625.00",
TFL CORPORATE,FUSION PEOPLE LIMITED,Agency Staff,1001\5109341713,20 Jun 2018,"3,624.80",
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,793588,13 Jun 2018,"3,622.90",
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,793591,13 Jun 2018,"3,622.90",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109319425,11 Jun 2018,"3,621.33",
LUL NOMINEE BCV LIMITED,PROGRESS RAIL SERVICES UK LTD,Track General Maintenance,1033\5109325797,13 Jun 2018,"3,617.50",
TUBE LINES LTD,LYNCH I.E.I. LIMITED,Sub-Contractor,791216,30 May 2018,"3,616.94",
TRANSPORT TRADING LTD,LONDON BOROUGH OF BARNET,Rates,1004\1901659151,31 May 2018,"3,616.00",
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109319377,11 Jun 2018,"3,612.50",
LUL NOMINEE SSL LIMITED,DAVID BROWN GEAR SYSTEMS LTD,Fleet,1031\5109322652,13 Jun 2018,"3,612.50",
LONDON TRANSPORT MUSEUM,INTERSERVE,Security Equipment,1011\5109327116,13 Jun 2018,"3,610.38",
LUL NOMINEE BCV LIMITED,HIRD RAIL SERVICES LTD,Track General Maintenance,1033\5109320897,30 May 2018,"3,609.00",
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL SERVICES,Fleet,1031\5109314322,30 May 2018,"3,609.00",
RAIL FOR LONDON LIMITED,SIEMENS A&D MECHANICAL DRIVES,Vehicle Repairs & Maintenance,1020\5109325660,06 Jun 2018,"3,608.84",
TUBE LINES LTD,ELECTROHM RESISTORS LTD,Materials,793025,06 Jun 2018,"3,608.00",
LUL NOMINEE SSL LIMITED,CWW ENGINEERS SUPPLY CO LTD,Fleet,1031\5109316979,01 Jun 2018,"3,605.00",
LUL NOMINEE SSL LIMITED,ENGIE SERVICES LTD,Civil Engineering Construction Works,1031\5109327127,20 Jun 2018,"3,604.23",
TFL CORPORATE,VCCP GROUP LLP,External Events Roads Shows And Face To Face,1001\5109327677,20 Jun 2018,"3,600.00",
LONDON BUS SERVICES LTD,MATT HUTCHINGS QC,Legal Fees,1006\5109330801,20 Jun 2018,"3,600.00",
LONDON UNDERGROUND LTD,AKTRION PROFESSIONAL SERVICES LTD,MR Construction Costs,1005\5109318422,06 Jun 2018,"3,600.00",
LONDON UNDERGROUND LTD,ABTUS LIMITED,Track General Maintenance,1005\5109335786,12 Jun 2018,"3,600.00",
LUL NOMINEE SSL LIMITED,AEI CABLES LTD,Maintenance Materials,1031\5109321339,06 Jun 2018,"3,600.00",
LUL NOMINEE SSL LIMITED,SIEMENS MOBILITY LTD,Electrical & Electronic Engineering,1031\5109322802,13 Jun 2018,"3,600.00",
TRANSPORT TRADING LTD,GERALD EVE,Civil Engineering Construction Works,1004\5109338504,18 Jun 2018,"3,600.00",
LONDON UNDERGROUND LTD,UPS SYSTEMS PLC,Civil Engineering Construction Works,1005\5109337981,21 Jun 2018,"3,600.00",
LUL NOMINEE SSL LIMITED,CWW ENGINEERS SUPPLY CO LTD,Fleet,1031\5109321786,13 Jun 2018,"3,599.82",
TUBE LINES LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicles,793590,13 Jun 2018,"3,594.15",
TUBE LINES LTD,FUSION PEOPLE LIMITED,Agency Staff,792862,06 Jun 2018,"3,593.19",
LUL NOMINEE SSL LIMITED,EDENBECK,Building Maintenance & Repairs,1031\5109329784,01 Jun 2018,"3,589.71",
LONDON TRANSPORT MUSEUM,ARTISAN PEOPLE,Agency Staff,1011\5109334251,08 Jun 2018,"3,586.70",
DOCKLANDS LIGHT RAILWAY,CGL RAIL,Professional Engineering Services,1012\5109303436,13 Jun 2018,"3,586.25",
LUL NOMINEE SSL LIMITED,CNL SOFTWARE LTD,MR Construction Costs,1031\5109329611,11 Jun 2018,"3,585.00",
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,Ticket & Pass Production,1004\5109334484,12 Jun 2018,"3,583.15",
TRANSPORT TRADING LTD,JOURNEYCALL LTD,Ticket & Pass Production,1004\5109330777,20 Jun 2018,"3,583.00",
TUBE LINES LTD,ALPHABET (UK) FLEET MANAGEMENT,Vehicles,791699,30 May 2018,"3,582.93",
TRANSPORT TRADING LTD,HARRIS INSTALLATIONS SERVICES LTD,Office Accommodation Moves,1004\5109337669,18 Jun 2018,"3,578.00",
LUL NOMINEE BCV LIMITED,C.A.T.E.R EU,Equipment Repairs & Maintenance,1033\5109332526,06 Jun 2018,"3,576.04",
PUBLIC CARRIAGE OFFICE,OCS CATERING,Caterers Service Charges,1003\5109332848,06 Jun 2018,"3,570.77",
TRANSPORT TRADING LTD,ONE TIME SUPPLIER - FARES,Fares Refund Control  (TTL Only),1004\1100224414,01 Jun 2018,"3,568.20",
TUBE LINES LTD,STS STORAGE SYSTEMS LTD,Maintenance,788692,08 Jun 2018,"3,565.00",
LUL NOMINEE BCV LIMITED,COMECH METROLOGY,Track General Maintenance,1033\5109340736,20 Jun 2018,"3,563.64",
LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,Agency Staff,1005\5109336759,13 Jun 2018,"3,562.80",
LUL NOMINEE BCV LIMITED,THALES RAIL SIGNALLING SOLUTIONS,Fleet,1033\5109317139,30 May 2018,"3,560.00",
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Maintenance Materials,1005\5109322527,13 Jun 2018,"3,560.00",
TUBE LINES LTD,ELECTROMECH DESIGN & ASSEMBLY,Materials,792685,01 Jun 2018,"3,560.00",
TRANSPORT TRADING LTD,HARRIS INSTALLATIONS SERVICES LTD,Office Accommodation Moves,1004\5109335288,13 Jun 2018,"3,556.50",
LUL NOMINEE SSL LIMITED,OTE PRECISION ENGINEERING (UK) LTD,Fleet,1031\5109329546,06 Jun 2018,"3,553.60",
LUL NOMINEE BCV LIMITED,CREACTIVE DESIGN LTD,Fleet,1033\5109335270,11 Jun 2018,"3,550.69",
LUL NOMINEE SSL LIMITED,TIFLEX LTD,Track General Maintenance,1031\5109328930,20 Jun 2018,"3,549.90",
LUL NOMINEE BCV LIMITED,DWG INFRACO LIMITED,Track General Maintenance,1033\5109342373,20 Jun 2018,"3,548.00",
LUL NOMINEE SSL LIMITED,BRUSH TRACTION LTD,Fleet,1031\5109325866,18 Jun 2018,"3,547.44",
PUBLIC CARRIAGE OFFICE,SEAWARD SAFETY LTD,Plant & Equipment Purchases,1003\5109334242,15 Jun 2018,"3,544.30",
TUBE LINES LTD,HALL FUELS LTD,Materials,792457,15 Jun 2018,"3,544.00",
