Body,Body name,Service label,Service divison label,Expenditure category,Detailed expenditure type,Detailed expenditure code,Date paid,Transaction number,Net amount,Capital or revenue,Supplier name,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Residential,580,28/09/2011,1109-03958,"7,143.56",R,Franklin Homes,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Support Services,Legal Disbursements,411,01/09/2011,1109-03959,500.00,R,Frazer Medical Research Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Executive Support,Supplies and Services,Well Being Small Grants Projects,228,27/09/2011,1109-03960,500.00,R,Friends Of Lowry Road,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Executive Support,Supplies and Services,Well Being Small Grants Projects,228,12/09/2011,1109-03961,500.00,R,Friends Of Skelton Grange,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,"Libraries, Arts & Heritage",Supplies and Services,Other Hired And Contracted Services,265,08/09/2011,1109-03962,"7,544.31",R,Frisby Technical Services Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Supplies and Services,Other Hired And Contracted Services,265,30/09/2011,1109-03963,"5,150.00",R,Frisby Technical Services Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,09/09/2011,1109-03964,"28,119.63",R,Froebelian School(Horsforth) Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Other Generic Services,Supplies and Services,Operational Furniture And Equipment,203,14/09/2011,1109-03965,"19,832.20",R,Frontier Therapeutics,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Payments To Voluntary Organisations,561,30/09/2011,1109-03966,"17,100.00",R,Fse Management Services Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Fuel (Non LCC Supplies),321,02/09/2011,1109-03967,937.63,R,Fuchs Lubricants (Uk) Plc,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Fuel (Non LCC Supplies),321,07/09/2011,1109-03968,"1,814.90",R,Fuchs Lubricants (Uk) Plc,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Transport,Fuel (Non LCC Supplies),321,07/09/2011,1109-03969,900.73,R,Fuchs Lubricants (Uk) Plc,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Transport,Fuel (Non LCC Supplies),321,13/09/2011,1109-03970,"2,413.57",R,Fuchs Lubricants (Uk) Plc,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Fuel (Non LCC Supplies),321,16/09/2011,1109-03971,"3,269.85",R,Fuchs Lubricants (Uk) Plc,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Transport,Fuel (Non LCC Supplies),321,23/09/2011,1109-03972,"1,712.08",R,Fuchs Lubricants (Uk) Plc,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Fuel (Non LCC Supplies),321,23/09/2011,1109-03973,"5,788.78",R,Fuchs Lubricants (Uk) Plc,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,09/09/2011,1109-03974,"13,444.43",R,Fulneck School,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Services Rendered By Schools,506,19/09/2011,1109-03975,"2,144.42",R,Fulneck School,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Maintenance Of Buildings,101,01/09/2011,1109-03976,476.68,R,Furnace Construction Cremators Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Maintenance Of Buildings,101,01/09/2011,1109-03977,825.30,R,Furnace Construction Cremators Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Maintenance Of Buildings,101,01/09/2011,1109-03978,945.25,R,Furnace Construction Cremators Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Plant and Machinery,102,19/09/2011,1109-03979,"2,654.64",R,Furnace Construction Cremators Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Maintenance Of Buildings,101,30/09/2011,1109-03980,623.84,R,Furnace Construction Cremators Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,09/09/2011,1109-03981,"3,042.73",R,Future Prospect,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,22/09/2011,1109-03982,"2,400.00",C,G & A Brown Flooring Contractors,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,30/09/2011,1109-03983,900.00,C,G & A Brown Flooring Contractors,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Maintenance Of Buildings,101,15/09/2011,1109-03984,"1,085.04",R,G & S Pinplates And Engineering Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Premises,Maintenance Of Buildings,101,15/09/2011,1109-03985,543.06,R,G & S Pinplates And Engineering Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Maintenance Of Buildings,101,15/09/2011,1109-03986,"1,866.15",R,G & S Pinplates And Engineering Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Maintenance Of Buildings,101,15/09/2011,1109-03987,538.76,R,G & S Pinplates And Engineering Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Lifts,103,15/09/2011,1109-03988,553.30,R,G & S Pinplates And Engineering Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Maintenance Of Buildings,101,15/09/2011,1109-03989,"2,453.67",R,G & S Pinplates And Engineering Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Lifts,103,15/09/2011,1109-03990,"1,192.83",R,G & S Pinplates And Engineering Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Maintenance Of Buildings,101,21/09/2011,1109-03991,"4,065.70",R,G & S Pinplates And Engineering Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Maintenance Of Buildings,101,28/09/2011,1109-03992,"1,157.38",R,G & S Pinplates And Engineering Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Leeds Community Equip Store Pooled Budgt,Supplies and Services,Other Equipment,203,23/09/2011,1109-03993,479.00,R,G & S Smirthwaite Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Sheltered,Premises,H.R.A. - Special Maintenance,106,30/09/2011,1109-03994,948.10,R,G Bradbury,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Supplies and Services,Consultancy Services,259,22/09/2011,1109-03995,"2,715.00",R,G N Tortice,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Supplies and Services,General Amenity For Clients/Residents,285,06/09/2011,1109-03996,450.00,R,G Wells,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Other Hired And Contracted Services,265,13/09/2011,1109-03997,"6,188.90",R,G4s Cash Solutions (Uk) Limited,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,28/09/2011,1109-03998,"20,778.24",R,Gables Nursing Home,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Emi,574,28/09/2011,1109-03999,"1,868.12",R,Gables Nursing Home,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,28/09/2011,1109-04000,"-2,181.16",R,Gables Nursing Home,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Support Services,Legal Disbursements,411,07/09/2011,1109-04001,"1,380.00",R,Gail Coleman,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Support Services,Legal Disbursements,411,07/09/2011,1109-04002,"1,320.00",R,Gail Coleman,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,28/09/2011,1109-04003,438.32,R,Galanos House Nursing Care,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,28/09/2011,1109-04004,"1,587.04",R,Galleons View (Harding 00146022),,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,29/09/2011,1109-04005,670.56,R,Gap Limited,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,23/09/2011,1109-04006,668.00,C,Garage Revamps Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,23/09/2011,1109-04007,650.00,R,Garden Gate Services Limited,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,23/09/2011,1109-04008,481.00,R,Garden Gate Services Limited,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,23/09/2011,1109-04009,440.57,R,Gardiner Security Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Active Accounts,Transfer Payments,School Budget Share,611,21/09/2011,1109-04010,"17,017.00",R,Garforth Academy,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,09/09/2011,1109-04011,"2,393.16",R,Garforth Day Nursery Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Active Accounts,Transfer Payments,School Budget Share,611,21/09/2011,1109-04012,"12,487.00",R,Garforth Green Lane Primary Academy,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,02/09/2011,1109-04013,640.06,R,Garforth Panelbeaters Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,09/09/2011,1109-04014,598.29,R,Garforth Pre-School Playgroup,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,28/09/2011,1109-04015,"17,195.49",R,Garforth Residential Homes Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,28/09/2011,1109-04016,"15,794.07",R,Garforth Residential Homes Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,09/09/2011,1109-04017,"33,333.30",R,Gateways Educational Trust Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Strategic Accounts,Central Control Accounts,Supplies and Services,Gdf Suez Gas Contract,201,27/09/2011,1109-04018,"198,442.03",R,Gdf Suez Sales Limited,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Income,"Admissions, Booking Fees & Ticket Sales",933,16/09/2011,1109-04019,"54,406.98",R,Geldards Coaches Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Operational Furniture And Equipment,203,12/09/2011,1109-04020,"1,137.81",R,Gelpack Excelsior Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Operational Furniture And Equipment,203,13/09/2011,1109-04021,"1,249.36",R,Gelpack Excelsior Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Operational Furniture And Equipment,203,26/09/2011,1109-04022,"2,602.80",R,Gelpack Excelsior Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Operational Furniture And Equipment,203,26/09/2011,1109-04023,"2,231.00",R,Gelpack Excelsior Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Operational Furniture And Equipment,203,26/09/2011,1109-04024,"2,231.00",R,Gelpack Excelsior Ltd,,,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Operational Furniture And Equipment,203,30/09/2011,1109-04025,"3,223.92",R,Gelpack Excelsior Ltd,,,
