Supplier Name,Item Description,Category Family,Invoice GL Date,Spend
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-27,134489.77
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-13,133763.37
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-10,123855.00
Geoffrey Osborne Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-13,123328.16
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-08,104279.81
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-30,103295.00
Geoffrey Osborne Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-30,103169.00
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-27,99435.00
Geoffrey Osborne Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-13,95000.00
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-14,85026.70
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-01,77405.90
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-30,75240.00
Geoffrey Osborne Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-27,74233.00
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-13,73563.10
Geoffrey Osborne Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-13,66263.03
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-10,62534.90
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-13,62142.33
Geoffrey Osborne Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-30,60107.00
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-08,57000.00
Geoffrey Osborne Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-30,55237.00
Geoffrey Osborne Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-30,52000.00
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-29,51104.00
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-27,51006.45
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-06,50000.00
Geoffrey Osborne Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-23,49020.00
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-07,48124.65
Geoffrey Osborne Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-30,46996.11
Geoffrey Osborne Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-27,46126.00
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-27,43104.35
Geoffrey Osborne Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-13,42268.42
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-30,41023.00
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-08,40928.92
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-27,39089.95
Geoffrey Osborne Ltd,Procurement of specialist human resource to maintain and improve the railway,Professional Services Direct,2017-03-09,38067.05
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-10,37148.27
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-01,36649.05
Geoffrey Osborne Ltd,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-03-10,35688.00
Geoffrey Osborne Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-27,34211.91
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-13,33807.08
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-13,32758.06
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-29,30718.64
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-08,29966.31
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-16,29274.26
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-08,27930.06
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-01,26827.03
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-01,26575.94
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-30,25908.93
Geoffrey Osborne Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-29,25804.20
Geoffrey Osborne Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-03-23,25000.00
AmeyInabensa,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-03-27,7193462.81
AmeyInabensa,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-03-21,766448.04
AmeyInabensa,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-03-21,64864.10
AmeyInabensa,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-03-24,42539.66
QTS Group Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-03-24,1047967.26
QTS Group Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-29,762854.77
QTS Group Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-29,500000.00
QTS Group Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-29,500000.00
QTS Group Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-04-01,425000.00
QTS Group Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-17,410318.77
QTS Group Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-30,403274.05
QTS Group Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-20,286520.00
QTS Group Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-03-29,207345.23
QTS Group Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-15,200436.39
QTS Group Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-14,196667.68
QTS Group Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-20,190849.00
QTS Group Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-15,189371.35
QTS Group Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-03-22,180548.93
QTS Group Ltd,Procurement of infrastructure support services such as de-vegetation and fencing to operate the railway,Infrastructure Support Services,2017-03-06,112467.24
