Supplier Name,Item Description,Category Family,Invoice GL Date,Spend
DB Cargo (UK) Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-30,3752635.45
DB Cargo (UK) Ltd,"Costs of leasing, overhauling or improving our rail fleet",Rail Fleet,2017-01-04,487925.94
DB Cargo (UK) Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-04,186748.25
DB Cargo (UK) Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-19,140622.52
DB Cargo (UK) Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-27,111705.75
DB Cargo (UK) Ltd,"Costs of leasing, overhauling or improving our rail fleet",Rail Fleet,2017-01-17,63754.52
AmeyInabensa,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-01-31,3990917.37
AmeyInabensa,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-01-20,401246.85
AmeyInabensa,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-01-20,229946.12
AmeyInabensa,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-01-20,77446.36
AmeyInabensa,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-01-18,71731.66
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-01-17,1842533.04
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-01-17,1579337.46
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-01-17,209734.44
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-01-17,102362.65
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-01-17,85462.83
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-01-26,366431.96
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-01-26,78656.20
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-01-26,56440.76
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-01-26,49677.60
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-01-26,37973.66
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-01-26,37862.00
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-01-26,27940.08
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-01-26,27438.48
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-01-26,27372.13
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-01-17,67312.30
British Steel Ltd t/a British Steel,Procurement of rail to maintain and improve the railway,Rail and Ancillaries,2017-01-17,64095.84
GB Railfreight Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-09,1878574.36
GB Railfreight Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-09,334096.90
GB Railfreight Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-09,123193.00
GB Railfreight Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-09,123193.00
GB Railfreight Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-18,116573.25
GB Railfreight Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-18,106615.81
GB Railfreight Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-18,70074.29
GB Railfreight Ltd,Procurement of logistical services to distribute materials around the railway,Logistics,2017-01-09,29118.19
Abellio Greater Anglia Ltd,"Charges, payments and penalties paid in the operation of the railway",Regulatory Charges,2017-01-16,1973364.00
Abellio Greater Anglia Ltd,"Charges, payments and penalties paid in the operation of the railway",Regulatory Charges,2017-01-16,1732396.00
Abellio Greater Anglia Ltd,"Charges, payments and penalties paid in the operation of the railway",Regulatory Charges,2017-01-17,214323.00
Abellio Greater Anglia Ltd,"Charges, payments and penalties paid in the operation of the railway",Regulatory Charges,2017-01-30,203000.00
Construction Marine Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-05,645896.31
Construction Marine Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-31,507683.84
Construction Marine Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-05,463444.63
Construction Marine Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-20,231400.30
Construction Marine Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-30,224457.14
Construction Marine Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-05,213715.00
Construction Marine Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-31,180515.38
Construction Marine Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-31,145091.76
Construction Marine Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-31,140966.61
Construction Marine Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-05,129897.69
Construction Marine Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-05,108797.46
Construction Marine Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-05,106217.86
Construction Marine Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-19,100262.20
Construction Marine Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-31,96160.11
Construction Marine Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-30,93333.02
Construction Marine Ltd,Procurement of materials and services for building maintenance and development,Buildings,2017-01-17,91060.00
Construction Marine Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-20,82926.81
Construction Marine Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-05,67539.14
Construction Marine Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-05,63136.84
Construction Marine Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-05,59637.38
Construction Marine Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-31,57142.31
Construction Marine Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-05,56394.74
Construction Marine Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-31,56188.26
Construction Marine Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-05,39307.52
Construction Marine Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-31,35808.12
Construction Marine Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-31,30725.22
Construction Marine Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-30,30019.73
Construction Marine Ltd,Procurement of civil engineering services to maintain and improve the railway,General Civils,2017-01-31,27695.26
Siemens PLC,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-01-30,1233509.26
Siemens PLC,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-01-25,860770.21
Siemens PLC,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-01-10,316841.25
Siemens PLC,Procurement of overhead line materials and services to maintain and improve the railway,Electrification and Fixed Plant,2017-01-23,188246.44
