Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),SERCOP URI,Supplier Name,Supplier ID,Comp. reg. no,Charity Number,VCSE Grant,Payment Date,TransNo,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Procurement Classification,Class Code,Thomson Classification,Thomson Desc.,Contract
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,36,758.01,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,63,1531.87,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,65,1081.37,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,28,935.92,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,30,864.68,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-02-20,170516,168,1152.90,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-02-20,170516,170,1152.90,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,21,1417.10,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,23,934.88,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-02-20,170516,173,1691.61,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-02-20,170516,174,1691.61,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-02-20,170516,154,631.68,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-02-20,170516,156,934.88,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-02-20,170516,158,934.88,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-02-20,170516,160,732.74,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,4,2019.61,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,7,935.92,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,8,612.80,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,9,1417.10,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,10,1182.93,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,14,1417.10,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,25,934.88,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-02-20,170516,129,1810.41,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-02-20,170516,141,1641.17,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-02-20,170516,143,935.92,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-02-20,170516,136,934.88,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-02-20,170516,195,1531.87,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-02-20,170516,191,1417.10,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-02-20,170516,188,1730.12,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-02-20,170516,189,1691.61,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,175,1776.04,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,177,1533.62,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,180,758.85,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,181,934.88,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-03-06,170518,148,3439.25,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,172,1531.87,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,71,1261.63,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,72,1776.04,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,76,1453.92,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,45,1417.10,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,46,1182.93,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,51,1518.88,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,68,1415.51,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-03-06,170518,167,934.87,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-03-06,170518,163,1261.65,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-03-06,170518,172,1149.00,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-03-06,170518,173,2279.80,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-03-06,170518,174,1245.82,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-03-06,170518,176,935.91,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-03-06,170518,227,1029.84,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-03-06,170518,230,935.91,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-03-06,170518,232,1415.52,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-03-06,170518,234,1417.10,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-03-06,170518,201,861.75,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-03-06,170518,207,1423.51,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-03-06,170518,209,1260.91,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2019-03-06,170518,159,1793.17,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,134,1417.10,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,135,1417.10,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,137,1260.89,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,86,2199.57,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,145,1849.37,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,148,1776.04,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,153,3439.27,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2019-03-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-12-26,170508,159,934.88,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
