Organisation Name,Organisation Code,Effective Date,Service,Bvacopse,Bvacopse(T),Supplier Name,Purpose Of Spend,Type,TransNo,Seq No,Payment Date,Net Amount,Irrecoverable VAT,Merchant Category,TT,Contract
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,P,Public Health,Amazon.co.uk 218U409F4,Equipment,Revenue,161552,390,2022-03-29,4.92,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk 218U409F4,Equipment,Revenue,161552,390,2022-03-29,5.91,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk 296VV5394,Equipment,Revenue,161555,1308,2022-04-04,21.00,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk 296VV5394,Equipment,Revenue,161555,1308,2022-04-04,31.50,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk 296VV5394,Equipment,Revenue,161555,1308,2022-04-04,42.00,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,P,Public Health,Amazon.co.uk 296VV5394,Equipment,Revenue,161555,1308,2022-04-04,52.50,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk 296VV5394,Equipment,Revenue,161555,1308,2022-04-04,63.00,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk 299OQ6TX4,Equipment,Revenue,161555,1310,2022-04-04,21.00,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk 299OQ6TX4,Equipment,Revenue,161555,1310,2022-04-04,31.50,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk 299OQ6TX4,Equipment,Revenue,161555,1310,2022-04-04,42.00,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,P,Public Health,Amazon.co.uk 299OQ6TX4,Equipment,Revenue,161555,1310,2022-04-04,52.50,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk 299OQ6TX4,Equipment,Revenue,161555,1310,2022-04-04,63.00,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk VF4473PP5,Equipment,Revenue,161547,1762,2022-03-21,30.83,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,Equipment,Revenue,161555,1296,2022-04-04,9.16,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,Equipment,Revenue,161555,1296,2022-04-04,13.74,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,Equipment,Revenue,161555,1296,2022-04-04,18.32,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,P,Public Health,AMZNMktplace,Equipment,Revenue,161555,1296,2022-04-04,22.90,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,Equipment,Revenue,161555,1296,2022-04-04,27.48,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,Equipment,Revenue,161552,51,2022-03-29,9.96,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,COLLABORATE AND INNOVA,Equipment,Revenue,161554,356,2022-03-31,32.73,Nil,"GAME, TOY, AND HOBBY SHOPS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,COLLABORATE AND INNOVA,Equipment,Revenue,161554,356,2022-03-31,49.10,Nil,"GAME, TOY, AND HOBBY SHOPS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,COLLABORATE AND INNOVA,Equipment,Revenue,161554,356,2022-03-31,65.47,Nil,"GAME, TOY, AND HOBBY SHOPS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,P,Public Health,COLLABORATE AND INNOVA,Equipment,Revenue,161554,356,2022-03-31,81.83,Nil,"GAME, TOY, AND HOBBY SHOPS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,COLLABORATE AND INNOVA,Equipment,Revenue,161554,356,2022-03-31,98.20,Nil,"GAME, TOY, AND HOBBY SHOPS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,TESCO STORES 5740,Equipment,Revenue,161547,229,2022-03-21,1.00,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,TESCO STORES 5740,Equipment,Revenue,161547,229,2022-03-21,1.50,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,TESCO STORES 5740,Equipment,Revenue,161547,229,2022-03-21,2.00,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,P,Public Health,TESCO STORES 5740,Equipment,Revenue,161547,229,2022-03-21,2.50,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,TESCO STORES 5740,Equipment,Revenue,161547,229,2022-03-21,3.00,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,AMZNMktplace,Equipment,Revenue,161544,199,2022-03-10,45.09,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,EMX DYNAMICS LIMITED,Equipment,Revenue,161543,644,2022-03-09,158.84,Nil,MISCELLANEOUS PUBLISHING AND PRINTING,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,EMX DYNAMICS LIMITED,Equipment,Revenue,161543,645,2022-03-09,158.84,Nil,MISCELLANEOUS PUBLISHING AND PRINTING,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,EMX DYNAMICS LIMITED,Equipment,Revenue,161543,643,2022-03-09,158.84,Nil,MISCELLANEOUS PUBLISHING AND PRINTING,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,WWW.CAFEREALITY.CO.UK,Equipment,Revenue,161544,212,2022-03-10,793.49,Nil,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,WWW.CAFEREALITY.CO.UK,Equipment,Revenue,161544,213,2022-03-10,793.49,Nil,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,WWW.CAFEREALITY.CO.UK,Equipment,Revenue,161544,211,2022-03-10,793.49,Nil,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,WWW.NISBETS.COM,Equipment,Revenue,161554,361,2022-03-31,149.98,Nil,DIRECT MARKETING-CATALOG MERCHANTS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,REGENCULT,6,Housing Services,Amazon.co.uk LL5X228W5,Equipment,Revenue,161519,40,2022-01-11,9.00,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,REGENCULT,N,Planning Services,Amazon.co.uk LL5X228W5,Equipment,Revenue,161519,40,2022-01-11,20.99,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,REGENCULT,6,Housing Services,Amazon.co.uk RA6EA5F55,Equipment,Revenue,161534,501,2022-02-09,16.32,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,REGENCULT,N,Planning Services,Amazon.co.uk RA6EA5F55,Equipment,Revenue,161534,501,2022-02-09,38.08,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,REGENCULT,6,Housing Services,AMZNMktplace,Equipment,Revenue,161534,538,2022-02-09,0.30,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,REGENCULT,6,Housing Services,AMZNMktplace,Equipment,Revenue,161534,538,2022-02-09,0.60,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,REGENCULT,6,Housing Services,AMZNMktplace,Equipment,Revenue,161534,538,2022-02-09,0.75,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,REGENCULT,6,Housing Services,AMZNMktplace,Equipment,Revenue,161534,538,2022-02-09,1.05,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,REGENCULT,6,Housing Services,AMZNMktplace,Equipment,Revenue,161534,538,2022-02-09,1.50,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,REGENCULT,N,Planning Services,AMZNMktplace,Equipment,Revenue,161534,538,2022-02-09,1.50,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,REGENCULT,M,Environmental and Regulatory Services,AMZNMktplace,Equipment,Revenue,161534,538,2022-02-09,1.80,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,REGENCULT,N,Planning Services,AMZNMktplace,Equipment,Revenue,161534,538,2022-02-09,2.40,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,REGENCULT,N,Planning Services,AMZNMktplace,Equipment,Revenue,161534,538,2022-02-09,2.40,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,REGENCULT,6,Housing Services,AMZNMktplace,Equipment,Revenue,161534,538,2022-02-09,2.70,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,REGENCULT,6,Housing Services,AMZNMKTPLACE AMAZON.CO,Equipment,Revenue,161549,576,2022-03-23,13.19,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,REGENCULT,N,Planning Services,AMZNMKTPLACE AMAZON.CO,Equipment,Revenue,161549,576,2022-03-23,30.77,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,WAKEFIELD,Equipment,Revenue,161550,533,2022-03-24,5.80,Nil,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk G60AY1UN5,Equipment,Revenue,161538,1220,2022-02-21,4.76,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk G60AY1UN5,Equipment,Revenue,161538,1221,2022-02-21,50.16,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk HX2AA80A5,Equipment,Revenue,161538,1224,2022-02-21,19.04,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk NT45W37Q5,Equipment,Revenue,161538,1225,2022-02-21,28.47,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk YX5CL5J85,Equipment,Revenue,161531,19,2022-01-31,60.72,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,Amazon.co.uk YY10Y37X5,Equipment,Revenue,161538,1226,2022-02-21,23.11,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,Equipment,Revenue,161555,1198,2022-04-04,12.49,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,Equipment,Revenue,161555,1199,2022-04-04,13.32,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,Equipment,Revenue,161555,1200,2022-04-04,13.32,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,Equipment,Revenue,161555,1201,2022-04-04,13.32,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,Equipment,Revenue,161555,990,2022-04-04,22.37,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,Equipment,Revenue,161555,994,2022-04-04,45.82,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,Equipment,Revenue,161555,992,2022-04-04,74.17,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,Equipment,Revenue,161555,1197,2022-04-04,125.40,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,Equipment,Revenue,161555,916,2022-04-04,266.00,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,Equipment,Revenue,161542,611,2022-03-07,19.13,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,Equipment,Revenue,161538,1222,2022-02-21,9.92,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,Equipment,Revenue,161538,421,2022-02-21,9.99,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,Equipment,Revenue,161538,23,2022-02-21,11.98,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,Equipment,Revenue,161538,424,2022-02-21,12.48,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,Equipment,Revenue,161538,428,2022-02-21,17.49,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,Equipment,Revenue,161538,425,2022-02-21,22.98,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,Equipment,Revenue,161538,26,2022-02-21,23.32,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,Equipment,Revenue,161538,24,2022-02-21,56.85,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,Equipment,Revenue,161531,23,2022-01-31,2.50,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,Equipment,Revenue,161531,24,2022-01-31,4.00,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,Equipment,Revenue,161531,18,2022-01-31,4.00,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,Equipment,Revenue,161531,22,2022-01-31,6.88,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,Equipment,Revenue,161531,25,2022-01-31,7.98,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,Equipment,Revenue,161531,20,2022-01-31,25.82,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMktplace,Equipment,Revenue,161531,21,2022-01-31,25.99,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMKTPLACE AMAZON.CO,Equipment,Revenue,161555,1070,2022-04-04,33.32,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMKTPLACE AMAZON.CO,Equipment,Revenue,161555,1071,2022-04-04,208.32,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMKTPLACE AMAZON.CO,Equipment,Revenue,161538,1295,2022-02-21,10.82,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMKTPLACE AMAZON.CO,Equipment,Revenue,161538,1294,2022-02-21,12.79,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,AMZNMKTPLACE AMAZON.CO,Equipment,Revenue,161538,1293,2022-02-21,25.98,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,CURRYS ONLINE,Equipment,Revenue,161555,1311,2022-04-04,70.82,Nil,ELECTRONIC SALES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,CURRYS ONLINE,Equipment,Revenue,161555,810,2022-04-04,640.00,Nil,ELECTRONIC SALES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,CURRYS ONLINE,Equipment,Revenue,161555,808,2022-04-04,640.00,Nil,ELECTRONIC SALES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,CURRYS ONLINE,Equipment,Revenue,161555,809,2022-04-04,640.00,Nil,ELECTRONIC SALES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,eBay O 23-08440-96261,Equipment,Revenue,161555,1202,2022-04-04,96.94,Nil,DEPARTMENT STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,STATIONERY OFFICE BOOK,Equipment,Revenue,161517,59,2022-01-06,10.82,Nil,BOOK STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,TELEPHONEHEADSETS.NET,Equipment,Revenue,161536,133,2022-02-15,260.40,Nil,ELECTRONIC SALES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,THE RANGE,Equipment,Revenue,161517,41,2022-01-06,48.96,Nil,MISCELLANEOUS HOUSE FURNISHING SPECIALTY SHOPS,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,CHILDYOU,4,Children's and Education Services,WWW.THEGLOWCOMPANY.CO.,Equipment,Revenue,161517,29,2022-01-06,55.78,Nil,"GIFT, CARD, NOVELTY AND SOUVENIR SHOPS",GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,BUSINESS,8,Corporate and Democratic Core,Amazon.co.uk EE8AZ6IQ5,Equipment,Revenue,161532,324,2022-02-03,9.57,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,BUSINESS,8,Corporate and Democratic Core,AMZNMktplace,Equipment,Revenue,161532,663,2022-02-03,123.77,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2022-03-31,BUSINESS,8,Corporate and Democratic Core,MSFT   E0400HBLC5,Equipment,Revenue,161542,163,2022-03-07,20.40,Nil,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",GPC,Not yet available
