Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),SERCOP URI,Supplier Name,Purpose Of Spend,Type,TransNo,Seq No,Payment Date,Net Amount,Irrecoverable VAT,Merchant Category,P-Card Tran,Contract
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ARGOS LTD,Equipment,Revenue,161339,446,2020-10-07,116.95,Nil,DISCOUNT STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,M,Environmental and Regulatory Services,AMAZON,Equipment,Revenue,161355,3,2020-11-12,118.27,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ARGOS LTD,Equipment,Revenue,161339,313,2020-10-07,119.92,Nil,DISCOUNT STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,ARGOS LTD,Equipment,Revenue,161338,225,2020-10-05,119.99,Nil,DISCOUNT STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,VISTAPRINT,Equipment,Revenue,161363,93,2020-11-26,121.47,Nil,MISCELLANEOUS PUBLISHING AND PRINTING,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,THE HELPING HAND COMPANY LTD,Equipment,Revenue,161370,258,2020-12-11,124.00,Nil,DENTAL/LAB/MED/OPHTHALMIC HOSP EQUIP & SUPPLIES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,SCREWFIX LTD,Equipment,Revenue,161338,513,2020-10-05,124.99,Nil,"BUILDING MATERIALS, LUMBER STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,TURNER SUPPLIES LTD,Equipment,Revenue,161341,239,2020-10-13,125.00,Nil,CONSTRUCTION MATERIALS NOT ELSEWHERE CLASSIFIED,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,P,Public Health,BUY IT DIRECT LTD,Equipment,Revenue,161358,149,2020-11-18,128.72,Nil,COMPUTER SOFTWARE STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ARGOS LTD,Equipment,Revenue,161359,60,2020-11-20,129.99,Nil,DISCOUNT STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,KOFAX,Equipment,Revenue,161343,50,2020-10-15,131.67,Nil,"GIFT, CARD, NOVELTY AND SOUVENIR SHOPS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ARGOS LTD,Equipment,Revenue,161353,150,2020-11-06,132.95,Nil,DISCOUNT STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,AMAZON,Equipment,Revenue,161358,227,2020-11-18,133.32,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,COBRA PROTECT,Equipment,Revenue,161338,631,2020-10-05,133.33,Nil,COMPUTER SOFTWARE STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,AMAZON,Equipment,Revenue,161352,0,2020-11-04,134.44,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,AMAZON,Equipment,Revenue,161356,31,2020-11-13,134.88,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,M,Environmental and Regulatory Services,CATERING APPLIANCE SUPERSTORE,Equipment,Revenue,161359,2,2020-11-20,139.80,Nil,CATERERS,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,L,Cultural and Related Services,AGROVISTA UK LTD,Equipment,Revenue,161373,238,2020-12-16,139.90,Nil,LAWN AND GARDEN SUPPLY STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,6,Housing Services,SCREWFIX LTD,Equipment,Revenue,161338,75,2020-10-05,139.99,Nil,HOME SUPPLY WAREHOUSE STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,PASS PORTABLE APPLIANCES,Equipment,Revenue,161346,184,2020-10-21,141.00,Nil,TESTING LABORATORIES (NON-MEDICAL),GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,M,Environmental and Regulatory Services,AMAZON,Equipment,Revenue,161368,179,2020-12-04,141.63,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ARGOS LTD,Equipment,Revenue,161370,364,2020-12-11,141.66,Nil,DISCOUNT STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,RDS CREATIVE IMAGING,Equipment,Revenue,161362,116,2020-11-25,150.00,Nil,"COMMERCIAL ART, GRAPHICS, PHOTOGRAPHY",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,AMAZON,Equipment,Revenue,161352,147,2020-11-04,150.00,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,EFR SKIPS,Equipment,Revenue,161353,8,2020-11-06,150.00,Nil,"EQUIPMENT RENTAL&LEASING SVS, FURNTURE/TOOL RENTAL",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,AMAZON,Equipment,Revenue,161339,62,2020-10-07,150.59,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,B & Q,Equipment,Revenue,161370,330,2020-12-11,150.82,Nil,HOME SUPPLY WAREHOUSE STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,AMAZON,Equipment,Revenue,161349,178,2020-10-28,152.50,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,M,Environmental and Regulatory Services,BIN LINERS DIRECT,Equipment,Revenue,161347,29,2020-10-23,155.40,Nil,HARDWARE EQUIPMENT AND SUPPLIES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,AMAZON,Equipment,Revenue,161349,174,2020-10-28,156.43,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,AMAZON,Equipment,Revenue,161343,16,2020-10-15,156.64,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ARGOS LTD,Equipment,Revenue,161339,459,2020-10-07,156.94,Nil,DISCOUNT STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ARGOS LTD,Equipment,Revenue,161338,509,2020-10-05,156.95,Nil,DISCOUNT STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,B & M RETAIL LTD,Equipment,Revenue,161359,8,2020-11-20,159.02,Nil,MISCELLANEOUS GENERAL MERCHANDISE,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,AMAZON,Equipment,Revenue,161339,251,2020-10-07,162.96,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,M,Environmental and Regulatory Services,TRACKERSHOP LTD,Equipment,Revenue,161347,147,2020-10-23,165.00,Nil,"CONTRACTORS,SPECIAL TRADE-NOT ELSEWHERE CLASSIFIED",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,AMAZON,Equipment,Revenue,161352,7,2020-11-04,173.97,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,ARCO LTD,Equipment,Revenue,161362,69,2020-11-25,179.23,Nil,INDUSTRIAL SUPPLIES NOT ELSEWHERE CLASSIFIED,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,6,Housing Services,SCREWFIX LTD,Equipment,Revenue,161338,90,2020-10-05,179.97,Nil,HOME SUPPLY WAREHOUSE STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,4,Children's and Education Services,AMAZON,Equipment,Revenue,161361,110,2020-11-24,179.98,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,6,Housing Services,SCREWFIX LTD,Equipment,Revenue,161374,200,2020-12-17,179.99,Nil,"BUILDING MATERIALS, LUMBER STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,SCREWFIX LTD,Equipment,Revenue,161359,110,2020-11-20,186.90,Nil,"BUILDING MATERIALS, LUMBER STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ARGOS LTD,Equipment,Revenue,161353,132,2020-11-06,187.95,Nil,DISCOUNT STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,B & Q,Equipment,Revenue,161359,130,2020-11-20,195.77,Nil,HOME SUPPLY WAREHOUSE STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,AMAZON,Equipment,Revenue,161353,222,2020-11-06,195.86,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,P,Public Health,BUY IT DIRECT LTD,Equipment,Revenue,161339,118,2020-10-07,201.94,Nil,COMPUTER SOFTWARE STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,AMAZON,Equipment,Revenue,161356,19,2020-11-13,202.50,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,AMAZON,Equipment,Revenue,161344,16,2020-10-16,206.60,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,AMAZON,Equipment,Revenue,161369,537,2020-12-09,206.88,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,M,Environmental and Regulatory Services,SPECIALIST LTD YAKTRAX,Equipment,Revenue,161366,73,2020-12-02,212.41,Nil,MISCELLANEOUS GENERAL MERCHANDISE,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,AMAZON,Equipment,Revenue,161367,31,2020-12-03,219.78,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,M,Environmental and Regulatory Services,ORBITAL FASTENERS LTD,Equipment,Revenue,161363,73,2020-11-26,221.67,Nil,"BUILDING MATERIALS, LUMBER STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ARGOS LTD,Equipment,Revenue,161370,42,2020-12-11,236.95,Nil,DISCOUNT STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,AMAZON,Equipment,Revenue,161369,74,2020-12-09,238.34,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,DENBY RTL LTD,Equipment,Revenue,161338,616,2020-10-05,239.00,Nil,MISCELLANEOUS HOUSE FURNISHING SPECIALTY SHOPS,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,AMAZON,Equipment,Revenue,161338,574,2020-10-05,241.95,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,AMAZON,Equipment,Revenue,161370,39,2020-12-11,249.51,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ALDI,Equipment,Revenue,161375,6,2020-12-18,255.78,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,M,Environmental and Regulatory Services,MATS GRIDS,Equipment,Revenue,161343,137,2020-10-15,256.61,Nil,LAWN AND GARDEN SUPPLY STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ALDI,Equipment,Revenue,161342,36,2020-10-14,256.94,Nil,"GROCERY STORES, SUPERMARKETS",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,AMAZON,Equipment,Revenue,161358,208,2020-11-18,266.34,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,SCREWFIX LTD,Equipment,Revenue,161362,65,2020-11-25,286.99,Nil,"BUILDING MATERIALS, LUMBER STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,M,Environmental and Regulatory Services,REGIONAL PAINTS,Equipment,Revenue,161338,31,2020-10-05,294.00,Nil,"GLASS, PAINT, WALLPAPER STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,AMAZON,Equipment,Revenue,161352,52,2020-11-04,294.94,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,CURRYS,Equipment,Revenue,161354,319,2020-11-11,299.17,Nil,ELECTRONIC SALES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,SCREWFIX LTD,Equipment,Revenue,161362,98,2020-11-25,301.64,Nil,"BUILDING MATERIALS, LUMBER STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,M,Environmental and Regulatory Services,SIGMA SECURITY DEVICES,Equipment,Revenue,161366,35,2020-12-02,325.00,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ARGOS LTD,Equipment,Revenue,161346,236,2020-10-21,329.97,Nil,DISCOUNT STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ARGOS LTD,Equipment,Revenue,161339,460,2020-10-07,339.94,Nil,DISCOUNT STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,P,Public Health,CCL COMPUTERS LTD,Equipment,Revenue,161339,117,2020-10-07,356.82,Nil,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,AMAZON,Equipment,Revenue,161369,556,2020-12-09,359.88,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,AMAZON,Equipment,Revenue,161352,245,2020-11-04,361.54,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,AMAZON,Equipment,Revenue,161352,244,2020-11-04,361.54,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,AMAZON,Equipment,Revenue,161352,31,2020-11-04,361.54,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,AMAZON,Equipment,Revenue,161353,258,2020-11-06,363.00,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,BUSINESS,1,Central Services,PMC ELECTRICS LIMITED,Equipment,Revenue,161367,2,2020-12-03,364.95,Nil,TELECOMMUNICATION EQUIPMENT INCL TELEPHONE SALES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,AMAZON,Equipment,Revenue,161356,18,2020-11-13,375.00,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,ARGOS LTD,Equipment,Revenue,161355,307,2020-11-12,392.40,Nil,DISCOUNT STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ARGOS LTD,Equipment,Revenue,161377,174,2020-12-22,399.99,Nil,DISCOUNT STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,OFFICE FURNITURE ONLINE,Equipment,Revenue,161352,98,2020-11-04,403.00,Nil,OFFICE AND COMMERCIAL FURNITURE,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,ALLSAW,Equipment,Revenue,161362,55,2020-11-25,404.00,Nil,COMPUTER SOFTWARE STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,AMAZON,Equipment,Revenue,161356,20,2020-11-13,414.82,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,CURRYS,Equipment,Revenue,161352,90,2020-11-04,415.83,Nil,ELECTRONIC SALES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ARGOS LTD,Equipment,Revenue,161352,105,2020-11-04,429.98,Nil,DISCOUNT STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,M,Environmental and Regulatory Services,TURNER SUPPLIES LTD,Equipment,Revenue,161354,176,2020-11-11,430.00,Nil,CONSTRUCTION MATERIALS NOT ELSEWHERE CLASSIFIED,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,ADDEX GROUP,Equipment,Revenue,161362,58,2020-11-25,445.00,Nil,"BUILDING MATERIALS, LUMBER STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,REGATTA,Equipment,Revenue,161347,165,2020-10-23,461.57,Nil,FAMILY CLOTHING STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,RDS CREATIVE IMAGING,Equipment,Revenue,161362,99,2020-11-25,490.00,Nil,"COMMERCIAL ART, GRAPHICS, PHOTOGRAPHY",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,BARRIERS DIRECT,Equipment,Revenue,161338,424,2020-10-05,496.68,Nil,MISCELLANEOUS GENERAL MERCHANDISE,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,COMPLETE CARE SHOP,Equipment,Revenue,161356,26,2020-11-13,519.96,Nil,DENTAL/LAB/MED/OPHTHALMIC HOSP EQUIP & SUPPLIES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,ADULTS,7,Adult Social Care,AMAZON,Equipment,Revenue,161339,360,2020-10-07,541.25,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,KINGKRAFT LIMITED,Equipment,Revenue,161355,209,2020-11-12,542.00,Nil,NURSING AND PERSONAL CARE FACILITIES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,MACHINE MART,Equipment,Revenue,161363,26,2020-11-26,543.98,Nil,"EQUIPMENT RENTAL&LEASING SVS, FURNTURE/TOOL RENTAL",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,A,Net (Surplus) / Deficit of Trading Operations,DRIVER AND VEHICLE STANDARDS AGENCY,Equipment,Revenue,161349,90,2020-10-28,563.75,Nil,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,M,Environmental and Regulatory Services,SCREWFIX LTD,Equipment,Revenue,161370,356,2020-12-11,596.63,Nil,"BUILDING MATERIALS, LUMBER STORES",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,QFONIC TECHNOLOGY DISTRIBUTION NETWORK LTD,Equipment,Revenue,161363,77,2020-11-26,598.50,Nil,TELECOMMUNICATION EQUIPMENT INCL TELEPHONE SALES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,AMAZON,Equipment,Revenue,161338,244,2020-10-05,648.30,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,COMMU,5,Highways & Transport Services,INDUSTRIAL TOOL SUPPLIES LIMITED,Equipment,Revenue,161346,280,2020-10-21,999.99,Nil,HARDWARE STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,AMAZON,Equipment,Revenue,161338,245,2020-10-05,1295.00,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,ARGOS LTD,Equipment,Revenue,161353,264,2020-11-06,1464.12,Nil,DISCOUNT STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,L,Cultural and Related Services,AMAZON,Equipment,Revenue,161349,179,2020-10-28,1509.17,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,NATIONAL COAL MINING MUSEUM,Equipment - Leasing,Revenue,161354,394,2020-11-11,20.00,Nil,TOURIST ATTRACTIONS AND EXHIBITS,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,PREMIER INN,Fees,Revenue,161352,57,2020-11-04,-16.03,Nil,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,GOTOGATE UK,Fees,Revenue,161351,183,2020-11-03,2.71,Nil,,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,REGENCULT,P,Public Health,AMAZON,Fees,Revenue,161339,253,2020-10-07,4.12,Nil,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ZOOM,Fees,Revenue,161370,335,2020-12-11,10.15,Nil,TELECOM INCL PREPAID/RECURRING PHONE SVCS,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ZOOM,Fees,Revenue,161370,336,2020-12-11,11.80,Nil,TELECOM INCL PREPAID/RECURRING PHONE SVCS,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,GENERAL REGISTER OFFICE,Fees,Revenue,161352,22,2020-11-04,14.00,Nil,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GPC,Not yet available
Wakefield WMDC,E08000036,2020-12-31,CHILDYOU,4,Children's and Education Services,ARGOS LTD,Fees,Revenue,161351,178,2020-11-03,14.99,Nil,DISCOUNT STORES,GPC,Not yet available
