Payment Date,Transaction Number,Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
2015-11-09,1143591,6.75,IMPACT WORKWEAR LIMITED,364985,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143591,13.50,IMPACT WORKWEAR LIMITED,364985,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143591,13.50,IMPACT WORKWEAR LIMITED,364985,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143591,13.50,IMPACT WORKWEAR LIMITED,364985,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143591,26.76,IMPACT WORKWEAR LIMITED,364985,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143591,26.76,IMPACT WORKWEAR LIMITED,364985,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143591,28.30,IMPACT WORKWEAR LIMITED,364985,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143591,38.25,IMPACT WORKWEAR LIMITED,364985,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143591,56.60,IMPACT WORKWEAR LIMITED,364985,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143591,56.60,IMPACT WORKWEAR LIMITED,364985,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143591,62.40,IMPACT WORKWEAR LIMITED,364985,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143591,71.50,IMPACT WORKWEAR LIMITED,364985,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143591,83.37,IMPACT WORKWEAR LIMITED,364985,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143592,4452.00,TYNEMOUTH VILLAGE DAY CENTRE,101190,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.DAY CARE SERVICES
2015-11-09,1143594,340.00,SIGNS & GRAPHICS LTD,018029,"Environment, Leisure & Housing",Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,VEHICLE SIGNAGE
2015-11-09,1143595,5.16,GREENHAM TRADING LTD,007560,"Environment, Leisure & Housing",Environmental & Regulatory Services,105,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143595,5.16,GREENHAM TRADING LTD,007560,"Environment, Leisure & Housing",Environmental & Regulatory Services,105,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143595,5.16,GREENHAM TRADING LTD,007560,"Environment, Leisure & Housing",Environmental & Regulatory Services,105,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143595,5.16,GREENHAM TRADING LTD,007560,"Environment, Leisure & Housing",Environmental & Regulatory Services,105,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143595,9.24,GREENHAM TRADING LTD,007560,"Environment, Leisure & Housing",Environmental & Regulatory Services,105,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143595,13.86,GREENHAM TRADING LTD,007560,"Environment, Leisure & Housing",Environmental & Regulatory Services,105,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143595,13.86,GREENHAM TRADING LTD,007560,"Environment, Leisure & Housing",Environmental & Regulatory Services,105,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143595,13.86,GREENHAM TRADING LTD,007560,"Environment, Leisure & Housing",Environmental & Regulatory Services,105,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143595,19.72,GREENHAM TRADING LTD,007560,"Environment, Leisure & Housing",Environmental & Regulatory Services,105,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143595,19.72,GREENHAM TRADING LTD,007560,"Environment, Leisure & Housing",Environmental & Regulatory Services,105,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143595,19.72,GREENHAM TRADING LTD,007560,"Environment, Leisure & Housing",Environmental & Regulatory Services,105,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143595,19.72,GREENHAM TRADING LTD,007560,"Environment, Leisure & Housing",Environmental & Regulatory Services,105,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143595,28.86,GREENHAM TRADING LTD,007560,"Environment, Leisure & Housing",Environmental & Regulatory Services,105,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143595,28.86,GREENHAM TRADING LTD,007560,"Environment, Leisure & Housing",Environmental & Regulatory Services,105,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143595,38.36,GREENHAM TRADING LTD,007560,"Environment, Leisure & Housing",Environmental & Regulatory Services,105,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143595,76.72,GREENHAM TRADING LTD,007560,"Environment, Leisure & Housing",Environmental & Regulatory Services,105,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143595,76.72,GREENHAM TRADING LTD,007560,"Environment, Leisure & Housing",Environmental & Regulatory Services,105,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143595,86.58,GREENHAM TRADING LTD,007560,"Environment, Leisure & Housing",Environmental & Regulatory Services,105,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,11.WORKWEAR
2015-11-09,1143596,1922.00,JBL SERVICES LTD,361661,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.CROCKERY
2015-11-09,1143597,1.70,DVS COMPONENTS,004169,"Environment, Leisure & Housing",Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-11-09,1143597,6.59,DVS COMPONENTS,004169,"Environment, Leisure & Housing",Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-11-09,1143597,10.45,DVS COMPONENTS,004169,"Environment, Leisure & Housing",Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-11-09,1143597,10.85,DVS COMPONENTS,004169,"Environment, Leisure & Housing",Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-11-09,1143597,14.72,DVS COMPONENTS,004169,"Environment, Leisure & Housing",Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-11-09,1143597,16.00,DVS COMPONENTS,004169,"Environment, Leisure & Housing",Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-11-09,1143597,28.50,DVS COMPONENTS,004169,"Environment, Leisure & Housing",Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-11-09,1143597,33.56,DVS COMPONENTS,004169,"Environment, Leisure & Housing",Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-11-09,1143597,43.90,DVS COMPONENTS,004169,"Environment, Leisure & Housing",Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-11-09,1143597,44.74,DVS COMPONENTS,004169,"Environment, Leisure & Housing",Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-11-09,1143597,55.92,DVS COMPONENTS,004169,"Environment, Leisure & Housing",Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-11-09,1143598,1165.00,TELECARE SERVICES ASSOCIATION,364995,"Health, Education, Care and Safeguarding",Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,18.CONFERENCING
2015-11-09,1143605,10000.00,AGE UK NORTH TYNESIDE,334565,Public Health,Public Health,112,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,22.DAY CARE SERVICES
2015-11-09,1143609,4250.00,LEGAL & GENERAL ASSURANCE (PENSIONS MANAGEMENT) LTD,387656,"Environment, Leisure & Housing",Environmental & Regulatory Services,105,Premises-Related Expenditure,502,Rents,5007,Revenue,16.REAL ESTATE
2015-11-09,1143610,4.50,GEORDIE MUGS,386786,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,16.EVENTS & PROMOTIONS
2015-11-09,1143610,4.50,GEORDIE MUGS,386786,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,16.EVENTS & PROMOTIONS
2015-11-09,1143610,4.50,GEORDIE MUGS,386786,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,16.EVENTS & PROMOTIONS
2015-11-09,1143610,4.50,GEORDIE MUGS,386786,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,16.EVENTS & PROMOTIONS
2015-11-09,1143610,4.50,GEORDIE MUGS,386786,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,16.EVENTS & PROMOTIONS
2015-11-09,1143610,4.50,GEORDIE MUGS,386786,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,16.EVENTS & PROMOTIONS
2015-11-09,1143610,9.00,GEORDIE MUGS,386786,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,16.EVENTS & PROMOTIONS
2015-11-09,1143610,9.00,GEORDIE MUGS,386786,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,16.EVENTS & PROMOTIONS
2015-11-09,1143610,9.00,GEORDIE MUGS,386786,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,16.EVENTS & PROMOTIONS
2015-11-09,1143610,9.00,GEORDIE MUGS,386786,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,16.EVENTS & PROMOTIONS
2015-11-09,1143610,9.00,GEORDIE MUGS,386786,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,16.EVENTS & PROMOTIONS
2015-11-09,1143610,9.00,GEORDIE MUGS,386786,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,16.EVENTS & PROMOTIONS
2015-11-09,1143610,9.00,GEORDIE MUGS,386786,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,16.EVENTS & PROMOTIONS
2015-11-09,1143610,9.00,GEORDIE MUGS,386786,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,16.EVENTS & PROMOTIONS
2015-11-09,1143610,9.00,GEORDIE MUGS,386786,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,16.EVENTS & PROMOTIONS
2015-11-09,1143610,9.00,GEORDIE MUGS,386786,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,16.EVENTS & PROMOTIONS
2015-11-09,1143610,13.50,GEORDIE MUGS,386786,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,16.EVENTS & PROMOTIONS
2015-11-09,1143610,17.40,GEORDIE MUGS,386786,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,16.EVENTS & PROMOTIONS
2015-11-09,1143610,17.40,GEORDIE MUGS,386786,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,16.EVENTS & PROMOTIONS
2015-11-09,1143610,31.50,GEORDIE MUGS,386786,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,16.EVENTS & PROMOTIONS
2015-11-09,1143610,34.80,GEORDIE MUGS,386786,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,16.EVENTS & PROMOTIONS
2015-11-09,1143610,34.80,GEORDIE MUGS,386786,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,16.EVENTS & PROMOTIONS
2015-11-09,1143610,81.30,GEORDIE MUGS,386786,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,16.EVENTS & PROMOTIONS
2015-11-09,1143610,81.30,GEORDIE MUGS,386786,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,16.EVENTS & PROMOTIONS
2015-11-09,1143610,105.00,GEORDIE MUGS,386786,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,16.EVENTS & PROMOTIONS
2015-11-09,1143610,187.50,GEORDIE MUGS,386786,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,16.EVENTS & PROMOTIONS
2015-11-09,1143610,233.10,GEORDIE MUGS,386786,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,16.EVENTS & PROMOTIONS
2015-11-09,1143612,32.15,ALISON BLACK LIMITED T/A SPORTMAX,387480,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,06.SPORTS EQUIPMENT
2015-11-09,1143612,34.70,ALISON BLACK LIMITED T/A SPORTMAX,387480,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,06.SPORTS EQUIPMENT
2015-11-09,1143612,492.15,ALISON BLACK LIMITED T/A SPORTMAX,387480,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,06.SPORTS EQUIPMENT
2015-11-09,1143612,686.70,ALISON BLACK LIMITED T/A SPORTMAX,387480,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,06.SPORTS EQUIPMENT
2015-11-09,1143614,510.00,BRYAN LATTY,387188,Business & Economic Development,Planning Services,110,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,18.CONSULTANTS FEES
2015-11-09,1143617,11270.00,DH HOMECARE LTD,363748,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,22.HOMECARE
2015-11-09,1143618,612.00,Redacted Personal Data,386468,"Environment, Leisure & Housing",Cultural & Related Services,104,Third Party Payments,505,Private Contractors,5042,Revenue,06.TUITION
2015-11-09,1143621,638.50,COBALT TELEPHONE TECHNOLOGIES LTD,386312,"Environment, Leisure & Housing",Highways & Transport Services,107,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,24.EQUIPMENT
2015-11-09,1143624,381.00,Redacted Personal Data,386147,"Environment, Leisure & Housing",Cultural & Related Services,104,Third Party Payments,505,Private Contractors,5042,Revenue,06.TUITION
2015-11-09,1143624,609.00,Redacted Personal Data,386147,"Environment, Leisure & Housing",Cultural & Related Services,104,Third Party Payments,505,Private Contractors,5042,Revenue,06.TUITION
2015-11-09,1143626,352.97,ADVANCED PAYMENT SOLUTIONS LIMITED,390304,"Health, Education, Care and Safeguarding",Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,09.FINANCIAL SERVICES
2015-11-09,1143627,401165.06,KAJIMA NORTH TYNESIDE LTD,356854,Commissioning & Investment,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,02.BUILDING SERVICES
2015-11-09,1143628,555.25,SRG PROPERTY MAINTENANCE LTD,391144,"Children, Young People & Learning",Children's & Education Services,103,Premises-Related Expenditure,502,"Repairs, alterations and maintenance of buildings",5005,Revenue,02.BUILDING SERVICES
2015-11-09,1143630,10297.81,STANDARD LIFE,391133,Commissioning & Investment,Central Services,102,Premises-Related Expenditure,502,Rents,5007,Revenue,00.NON INFLUENCIBLE
2015-11-09,1143630,8581.51,STANDARD LIFE,391133,Commissioning & Investment,Central Services,102,Premises-Related Expenditure,502,Rents,5007,Revenue,00.NON INFLUENCIBLE
2015-11-09,1143630,10297.81,STANDARD LIFE,391133,Commissioning & Investment,Central Services,102,Premises-Related Expenditure,502,Rents,5007,Revenue,00.NON INFLUENCIBLE
2015-11-09,1143632,169301.35,SOLUTIONS 4 NORTH TYNESIDE,391082,Housing Revenue Account,Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,02.BUILDING SERVICES
2015-11-09,1143634,700.00,2-HYPER,390937,"Environment, Leisure & Housing",Cultural & Related Services,104,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,06.TUITION
