Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,607,201810,AKARI CARE LIMITED,1213.52,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,611,201810,AKARI CARE LIMITED,552.4,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,614,201810,AKARI CARE LIMITED,552.4,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,616,201810,WELLBURN CARE HOMES LTD,2196.20,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,635,201810,ANCHOR TRUST,552.4,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,643,201810,LEAZES HALL,748.56,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,648,201810,GAINFORD CARE HOMES LTD,619.36,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,654,201810,GAINFORD CARE HOMES LTD,552.4,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,656,201810,GAINFORD CARE HOMES LTD,1484.44,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,657,201810,GAINFORD CARE HOMES LTD,677.92,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,658,201810,GAINFORD CARE HOMES LTD,552.4,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,663,201810,ANCHOR TRUST,785.8,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,671,201810,BARCHESTER HEALTHCARE,552.4,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,673,201810,GAINFORD CARE HOMES LTD,552.4,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,674,201810,GAINFORD CARE HOMES LTD,1434.06,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,675,201810,GAINFORD CARE HOMES LTD,1616.24,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,677,201810,ANCHOR TRUST,3177.24,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,678,201810,ANCHOR TRUST,604.68,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,680,201810,MARIPOSA CARE GROUP LTD,1903.96,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,683,201810,PRIMROSE CARE HOME,632.84,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,685,201810,MARIPOSA CARE GROUP LTD,1104.80,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,686,201810,MARIPOSA CARE GROUP LTD,2259.23,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,687,201810,CARE HOMES UK TWO LTD,552.4,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,691,201810,APPLETREE GRANGE,3096.36,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,692,201810,APPLETREE GRANGE,617.68,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,693,201810,HC-ONE BEAMISH LIMITED,1912.48,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,695,201810,APPLETREE GRANGE,553.24,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,705,201810,AKARI CARE LIMITED,1435.12,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,706,201810,AKARI CARE LIMITED,2351.64,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,708,201810,QUALIA CARE LTD,813.08,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,709,201810,APPLETREE GRANGE,3002.16,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,717,201810,WELLBURN CARE HOMES LTD,821.04,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,719,201810,WELLBURN CARE HOMES LTD,552.4,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,722,201810,GAINFORD CARE HOME LTD,632.48,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,727,201810,PARKSIDE NORTHERN LTD (T/A THE CHESTERS),1755.28,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,728,201810,WELLBURN CARE HOMES LTD,3812.44,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,732,201810,PARKSIDE NORTHERN LTD (T/A THE CHESTERS),1715.20,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,733,201810,PARKSIDE NORTHERN LTD (T/A THE CHESTERS),1305.92,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,734,201810,WELLBURN CARE HOMES LTD,2385.72,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,735,201810,PARKSIDE NORTHERN LTD (T/A THE CHESTERS),791.56,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,739,201810,WELLBURN CARE HOMES LTD,2029.80,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,741,201810,ROSEWOOD HR SERVICES LTD,552.4,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,744,201810,AKARI CARE LIMITED,3730.21,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,759,201810,COVENT HOUSE,1104.80,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,760,201810,COVENT HOUSE,1537.08,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,762,201810,THE MANOR HOUSE,4100.46,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,764,201810,THE MANOR HOUSE,2704.12,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,775,201810,THE MANOR HOUSE,5614.39,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,776,201810,THE MANOR HOUSE,605.84,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,786,201810,KENTON MANOR,1559.24,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,789,201810,CARE UK LTD,4141.72,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,790,201810,CARE UK LTD,2909.08,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,798,201810,CARE UK LTD,664.36,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,801,201810,CARE UK LTD,2263.83,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,802,201810,CARE UK LTD,1768.60,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,805,201810,CARE UK LTD,3020.48,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,808,201810,CARE UK LTD,2203.60,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,811,201810,CARE UK LTD,805.88,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,812,201810,CARE UK LTD,3127.32,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,814,201810,CARE UK LTD,552.4,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,822,201810,FELLINGATE CARE CENTRE LTD,3432.64,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,824,201810,FELLINGATE CARE CENTRE LTD,5571.80,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,826,201810,ANCHOR TRUST,1124.20,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,832,201810,ST CUTHBERTS HOUSE LTD,552.4,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,834,201810,ST CUTHBERTS HOUSE LTD,537.12,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,840,201810,ST CUTHBERTS HOUSE LTD,575.24,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,842,201810,VOYAGE LTD,608.92,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,848,201810,BARCHESTER HEALTHCARE,2445.20,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,849,201810,GAINFORD CARE HOMES,552.4,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,852,201810,BARCHESTER HEALTHCARE,1692.44,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,854,201810,BARCHESTER HEALTHCARE,552.4,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,857,201810,BARCHESTER HEALTHCARE,1677.76,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,859,201810,BARCHESTER HEALTHCARE,994,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,860,201810,BARCHESTER HEALTHCARE,1626.81,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,863,201810,ADDISON COURT T/A DAV HOMES LTD,2524.12,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,867,201810,ADDISON COURT T/A DAV HOMES LTD,1679.24,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,875,201810,FELLINGATE CARE CENTRE LTD,2736.16,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,888,201810,ASPIRE HEALTHCARE LIMITED,552.4,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,890,201810,ACOMB COURT,532.4,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,895,201810,HARTFORD COURT,539.16,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,898,201810,SPRINGFIELD HOUSE - MCARDLE CARE,2013.48,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,901,201810,SPRINGFIELD HOUSE - MCARDLE CARE,3047.52,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,902,201810,SPRINGFIELD HOUSE - MCARDLE CARE,1786.84,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,903,201810,PRIMROSE HOUSE LTD,1068.80,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,904,201810,SPRINGFIELD HOUSE - MCARDLE CARE,1321.32,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,906,201810,PRIMROSE HOUSE LTD,3112.80,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,907,201810,PRIMROSE HOUSE LTD,729.96,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,915,201810,ATLAS CARE HOMES LTD,548.4,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,927,201810,WARDLEY GATE CARE CENTRE,663.04,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,929,201810,WARDLEY GATE CARE CENTRE,3915.76,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,930,201810,WARDLEY GATE CARE CENTRE,11582.03,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,941,201810,ATLAS CARE HOMES LTD,2505.04,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,943,201810,AKARI CARE LIMITED,1389.92,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,945,201810,AKARI CARE LIMITED,2506.88,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,946,201810,AKARI CARE LIMITED,5126.43,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,947,201810,AKARI CARE LIMITED,590.4,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,951,201810,AKARI CARE LIMITED,2617.29,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,955,201810,AKARI CARE LIMITED,686.72,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,956,201810,AKARI CARE LIMITED,55.41,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,963,201810,HAWKSBURY HOUSE LIMITED,2591.04,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,965,201810,HAWKSBURY HOUSE LIMITED,758.32,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,966,201810,HAWKSBURY HOUSE LIMITED,1452.24,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,967,201810,HAWKSBURY HOUSE LIMITED,1084.80,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,969,201810,HAWKSBURY HOUSE LIMITED,2792.04,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,973,201810,LANSBURY COURT (ORCHARD CARE HOMES),552.4,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,977,201810,ALLAN COURT CARE HOME,891.68,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,978,201810,WARDLEY GATE CARE CENTRE,319.52,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,981,201810,WARDLEY GATE CARE CENTRE,2172.48,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,988,201810,SOLEHAWK LTD,803.98,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,992,201810,SOLEHAWK LTD,2910.84,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,994,201810,SOLEHAWK LTD,806.28,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,996,201810,MALHOTRA CARE HOMES LTD,620.16,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,1000,201810,SOLEHAWK LTD,627.84,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,1004,201810,AKARI CARE (ALEXANDRA HOUSE),1098.88,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,1013,201810,PICKTREE COURT CARE HOME,552.4,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,1016,201810,PICKTREE COURT CARE HOME,582.84,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,1028,201810,ROSEWOOD HR SERVICES LTD,3296.96,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,1032,201810,ROSEWOOD HR SERVICES LTD,1104.80,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,1034,201810,ROSEWOOD HR SERVICES LTD,3136.88,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,1039,201810,ROSEWOOD HR SERVICES LTD,2372.00,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,1040,201810,ROSEWOOD HR SERVICES LTD,2827.96,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,1048,201810,EMBRACE  GROUP,705.2,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,1052,201810,EMBRACE  GROUP,815.08,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,1054,201810,EMBRACE  GROUP,4892.75,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,1055,201810,WEYBOURNE CARE HOME,845.44,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,1058,201810,AKARI CARE LIMITED,586.84,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,1059,201810,EMBRACE  GROUP,1484.32,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,1060,201810,EMBRACE  GROUP,1259.28,2019-01-23,
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020305,268,201810,ST CUTHBERTS HOUSE LTD,2420.00,2019-01-23,
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020305,269,201810,ST CUTHBERTS HOUSE LTD,2420.00,2019-01-23,
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020305,270,201810,ST CUTHBERTS HOUSE LTD,2420.00,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,833,201810,ST CUTHBERTS HOUSE LTD,554.84,2019-01-23,
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020305,837,201810,ST CUTHBERTS HOUSE LTD,554.2,2019-01-23,
