Strategic Group,Spend Level,Spend Level2,TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Community Based Services,Works,,42221669,2,201012,NORTHERN GAS NETWORKS,7328.00,2011-03-21
Community Based Services,Works,,42221674,2,201012,NORTHERN GAS NETWORKS,1505.00,2011-03-21
Community Based Services,Works,,42221680,2,201012,NORTHERN GAS NETWORKS,602.00,2011-03-21
Community Based Services,Supplies and Services,Miscellaneous Supplies,42221683,2,201012,CRAMER MUSIC LTD,484.52,2011-03-18
Community Based Services,Third Party Payments,Third Party Payments,42221728,2,201012,MENCAP,1183.30,2011-03-21
Community Based Services,Works,,42221742,2,201012,NORTHERN GAS NETWORKS,4816.00,2011-03-21
Community Based Services,Works,,42221745,2,201012,NORTHERN GAS NETWORKS,1505.00,2011-03-21
Community Based Services,Works,,42221748,2,201012,NORTHERN GAS NETWORKS,602.00,2011-03-21
Community Based Services,Works,,42221750,2,201012,NORTHERN GAS NETWORKS,5719.00,2011-03-21
Community Based Services,Works,,42221752,2,201012,NORTHERN GAS NETWORKS,6923.00,2011-03-21
Community Based Services,Other Costs,,42221753,2,201012,FREELIFT LTD,2050.00,2011-03-18
Community Based Services,Other Costs,,42221755,2,201012,FREELIFT LTD,1800.00,2011-03-18
Community Based Services,Other Costs,,42221770,2,201012,CRANDUS CONTRACTORS LTD,500.00,2011-03-21
Community Based Services,Third Party Payments,Third Party Payments,42221773,2,201012,360 HEALTHCARE LTD,968.31,2011-03-23
Community Based Services,Other Costs,,42221777,2,201012,REDACTED - Personal Information,500.00,2011-03-21
Community Based Services,Premises,Energy,42221799,2,201012,NPOWER,2496.24,2011-03-18
Community Based Services,Supplies and Services,"Printing, Stationery etc",42221810,2,201012,NORTH MUSIC TRUST,1056.25,2011-03-21
Community Based Services,Supplies and Services,"Furn, Equip & Mats",42221816,2,201012,APEX RADIO SYSTEMS LTD,2400.00,2011-03-21
Community Based Services,Third Party Payments,Third Party Payments,42221819,2,201012,CITY OF SUNDERLAND,5770.54,2011-03-21
Community Based Services,Third Party Payments,Third Party Payments,42221821,2,201012,CITY OF SUNDERLAND,2419.90,2011-03-21
Community Based Services,Transport,Public Transport and Taxi Fares,42221849,32,201012,SWALWELL CABS LTD,144.00,2011-03-18
Community Based Services,Transport,Public Transport and Taxi Fares,42221849,31,201012,SWALWELL CABS LTD,40.00,2011-03-18
Community Based Services,Other Costs,,42221853,2,201012,REDACTED - Personal Information,500.00,2011-03-21
Community Based Services,Other Costs,,42221859,2,201012,FAIRMAY PROPERTY LTD,500.00,2011-03-21
Community Based Services,Other Costs,,42221865,2,201012,REDACTED - Personal Information,500.00,2011-03-21
Community Based Services,Supplies and Services,"Furn, Equip & Mats",42221877,2,201012,CANON (UK) LTD,459.59,2011-03-21
Community Based Services,Other Costs,,42221899,2,201012,FREELIFT LTD,4760.00,2011-03-18
Community Based Services,Third Party Payments,Third Party Payments,42221920,2,201012,MENCAP,423.30,2011-03-21
Community Based Services,Third Party Payments,Third Party Payments,42221921,2,201012,MENCAP,423.30,2011-03-21
Community Based Services,Employees,Indirect Employee Expenses,42221924,2,201012,P CRAVEN T/A FREEDOM PROGRAMME,900.00,2011-03-21
Community Based Services,Supplies and Services,Advertising,42221928,2,201012,IDEA,2870.82,2011-03-21
Community Based Services,Supplies and Services,Advertising,42221929,2,201012,IMPROVEMENT & DEVEL. AGENCY,1365.90,2011-03-21
Community Based Services,Premises,Fixtures & Fittings,42221970,2,201012,TYNETEC LTD,2763.30,2011-03-22
Community Based Services,Premises,Fixtures & Fittings,42221971,2,201012,TYNETEC LTD,4283.29,2011-03-22
Community Based Services,Premises,Fixtures & Fittings,42221972,2,201012,TYNETEC LTD,2054.59,2011-03-22
Community Based Services,Third Party Payments,Third Party Payments,42221989,2,201012,JB SKILLCARE LTD,2608.00,2011-03-23
Community Based Services,Third Party Payments,Third Party Payments,42222135,2,201012,NORTH REGIONAL DEAF ASSOC.,5000.00,2011-03-21
Community Based Services,Supplies and Services,Catering & Provisions,42222186,2,201012,HOPWELLS LTD,467.61,2011-03-21
Community Based Services,Third Party Payments,Third Party Payments,42222195,2,201012,D H HOMECARE LTD,523.12,2011-03-23
Community Based Services,Third Party Payments,Third Party Payments,42222230,2,201012,HOUSING21,2098.36,2011-03-25
Community Based Services,Supplies and Services,Catering & Provisions,42222269,2,201012,PETER'S FOOD SERVICE LTD,794.88,2011-03-21
Community Based Services,Supplies and Services,Catering & Provisions,42222299,3,201012,AUTOMATIC RETAILING (NORTHERN) LTD,472.12,2011-03-21
Community Based Services,Supplies and Services,Catering & Provisions,42222299,4,201012,AUTOMATIC RETAILING (NORTHERN) LTD,43.18,2011-03-21
Community Based Services,Supplies and Services,Catering & Provisions,42222301,3,201012,DBC FOODSERVICE LTD,365.37,2011-03-21
Community Based Services,Supplies and Services,Catering & Provisions,42222301,4,201012,DBC FOODSERVICE LTD,182.59,2011-03-21
Community Based Services,Third Party Payments,Third Party Payments,42222304,2,201012,MINSTER PATHWAYS LTD,1131.38,2011-03-25
Community Based Services,Third Party Payments,Third Party Payments,42222305,4,201012,MINSTER PATHWAYS LTD,85.49,2011-03-25
Community Based Services,Third Party Payments,Third Party Payments,42222305,3,201012,MINSTER PATHWAYS LTD,889.31,2011-03-25
Community Based Services,Third Party Payments,Third Party Payments,42222313,4,201012,MINSTER PATHWAYS LTD,149.60,2011-03-25
Community Based Services,Third Party Payments,Third Party Payments,42222313,3,201012,MINSTER PATHWAYS LTD,1556.30,2011-03-25
Community Based Services,Third Party Payments,Third Party Payments,42222317,2,201012,MINSTER PATHWAYS LTD,729.71,2011-03-25
Community Based Services,Third Party Payments,Third Party Payments,42222333,2,201012,MINSTER PATHWAYS LTD,492.10,2011-03-25
Community Based Services,Third Party Payments,Third Party Payments,42222346,2,201012,ESPA LTD,9457.68,2011-03-23
Community Based Services,Third Party Payments,Third Party Payments,42222351,3,201012,ESPA LTD,6333.08,2011-03-23
Community Based Services,Third Party Payments,Third Party Payments,42222351,4,201012,ESPA LTD,6333.08,2011-03-23
Community Based Services,Third Party Payments,Third Party Payments,42222365,2,201012,NORTHUMBRIA DAYBREAK,2560.09,2011-03-23
Community Based Services,Third Party Payments,Third Party Payments,42222366,2,201012,DEMENTIA CARE PARTNERSHIP,5349.74,2011-03-23
Community Based Services,Supplies and Services,"Furn, Equip & Mats",42222397,2,201012,TUNSTALL HEALTHCARE (UK) LTD,33334.00,2011-03-22
Community Based Services,Other Costs,,42222456,2,201012,FREELIFT LTD,1930.00,2011-03-22
Community Based Services,Other Costs,,42222463,2,201012,REDACTED - Personal Information,2907.00,2011-03-22
Community Based Services,Other Costs,,42222468,2,201012,HES GROUP UK LTD,8750.00,2011-03-22
Community Based Services,Other Costs,,42222478,2,201012,FREELIFT LTD,2360.00,2011-03-22
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",42222709,2,201012,INITIAL WASHROOM SOLUTIONS,371.90,2011-03-22
Community Based Services,Premises,Fixtures & Fittings,42222760,2,201012,SAFETY SYSTEMS DISTRIBUTION LTD,2012.50,2011-03-22
Community Based Services,Works,,42222861,2,201012,ST ASTIER LTD,4260.60,2011-03-23
Community Based Services,Premises,Rent,42222863,2,201012,GATESHEAD COLLEGE,12000.00,2011-03-23
Community Based Services,Third Party Payments,Third Party Payments,42222890,2,201012,NORTHUMBRIA CALVERT TRUST,929.00,2011-03-23
Community Based Services,Third Party Payments,Third Party Payments,42222891,2,201012,NORTHUMBRIA CALVERT TRUST,920.00,2011-03-30
Community Based Services,Other Costs,,42222960,2,201012,REDACTED - Personal Information,475.00,2011-03-23
Community Based Services,Other Costs,,42222962,2,201012,REDACTED - Personal Information,500.00,2011-03-23
Community Based Services,Third Party Payments,Third Party Payments,42222975,2,201012,CHOICE SERVICES LTD,20910.79,2011-03-23
Community Based Services,Other Costs,,42222978,2,201012,HES GROUP UK LTD,10000.00,2011-03-23
Community Based Services,Other Costs,,42222979,2,201012,FREELIFT LTD,2230.00,2011-03-23
Community Based Services,Other Costs,,42223020,2,201012,FREELIFT LTD,4560.00,2011-03-23
Community Based Services,Supplies and Services,"Printing, Stationery etc",42223030,2,201012,STATE 8 PROMOTIONS,1720.00,2011-03-23
Community Based Services,Supplies and Services,Miscellaneous Supplies,42223036,2,201012,CITY OF NEWCASTLE UPON TYNE,3873.31,2011-03-23
Community Based Services,Supplies and Services,Miscellaneous Supplies,42223045,2,201012,THREE RIVERS HOUSING ASSOC,922.50,2011-03-23
Community Based Services,Supplies and Services,Catering & Provisions,42223062,2,201012,WRVS,13871.60,2011-03-23
Community Based Services,Other Costs,,42223108,2,201012,WILSON BROTHERS,3500.00,2011-03-23
Community Based Services,Supplies and Services,"Furn, Equip & Mats",42223260,2,201012,SAFETY SYSTEMS DISTRIBUTION LTD,9062.50,2011-03-24
Community Based Services,Transport,Public Transport and Taxi Fares,42223265,60,201012,DEAN TAXIS LTD,5.00,2011-03-24
Community Based Services,Transport,Public Transport and Taxi Fares,42223265,48,201012,DEAN TAXIS LTD,70.00,2011-03-24
Community Based Services,Transport,Public Transport and Taxi Fares,42223265,18,201012,DEAN TAXIS LTD,1111.50,2011-03-24
Community Based Services,Transport,Public Transport and Taxi Fares,42223265,26,201012,DEAN TAXIS LTD,668.80,2011-03-24
Community Based Services,Transport,Public Transport and Taxi Fares,42223265,27,201012,DEAN TAXIS LTD,1440.00,2011-03-24
Community Based Services,Transport,Public Transport and Taxi Fares,42223265,39,201012,DEAN TAXIS LTD,480.00,2011-03-24
Community Based Services,Transport,Public Transport and Taxi Fares,42223265,49,201012,DEAN TAXIS LTD,660.74,2011-03-24
Community Based Services,Transport,Public Transport and Taxi Fares,42223265,54,201012,DEAN TAXIS LTD,15.00,2011-03-24
Community Based Services,Transport,Public Transport and Taxi Fares,42223265,55,201012,DEAN TAXIS LTD,708.00,2011-03-24
Community Based Services,Transport,Public Transport and Taxi Fares,42223265,56,201012,DEAN TAXIS LTD,428.12,2011-03-24
Community Based Services,Transport,Public Transport and Taxi Fares,42223265,57,201012,DEAN TAXIS LTD,30.00,2011-03-24
Community Based Services,Transport,Public Transport and Taxi Fares,42223265,58,201012,DEAN TAXIS LTD,32.00,2011-03-24
Community Based Services,Transport,Public Transport and Taxi Fares,42223265,19,201012,DEAN TAXIS LTD,14.50,2011-03-24
Community Based Services,Transport,Public Transport and Taxi Fares,42223265,53,201012,DEAN TAXIS LTD,15.00,2011-03-24
Community Based Services,Transport,Public Transport and Taxi Fares,42223265,31,201012,DEAN TAXIS LTD,7.00,2011-03-24
Community Based Services,Transport,Public Transport and Taxi Fares,42223265,41,201012,DEAN TAXIS LTD,468.00,2011-03-24
Community Based Services,Transport,Public Transport and Taxi Fares,42223265,42,201012,DEAN TAXIS LTD,144.00,2011-03-24
Community Based Services,Supplies and Services,Miscellaneous Supplies,42223281,2,201012,YOUR VOICE COUNTS,40461.28,2011-03-23
Community Based Services,Third Party Payments,Third Party Payments,42223290,5,201012,ROLAMGOLD T/A ADEY GARDENS CARE HOME,2727.14,2011-03-23
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,42223290,6,201012,ROLAMGOLD T/A ADEY GARDENS CARE HOME,999.65,2011-03-23
Community Based Services,Third Party Payments,Third Party Payments,42223290,4,201012,ROLAMGOLD T/A ADEY GARDENS CARE HOME,4167.17,2011-03-23
Community Based Services,Third Party Payments,Third Party Payments,42223372,2,201012,RANDSTAD CARE,2879.89,2011-03-25
Community Based Services,Supplies and Services,"Grants, Contribs & Subs",42223463,2,201012,R N I B,1422.00,2011-03-25
Community Based Services,Premises,Fixtures & Fittings,42223498,2,201012,ACORN CURTAINS & BLINDS,2841.64,2011-03-25
Community Based Services,Supplies and Services,"Furn, Equip & Mats",42223510,2,201012,ROYAL MAIL,1000.00,2011-03-25
Community Based Services,Third Party Payments,Third Party Payments,42223511,2,201012,NTW NHS FOUNDATION TRUST,151017.88,2011-03-24
Community Based Services,Supplies and Services,Comms & Computing,42223632,18,201012,BRITISH TELECOM,15.80,2011-03-24
Community Based Services,Supplies and Services,Comms & Computing,42223632,17,201012,BRITISH TELECOM,15.80,2011-03-24
Community Based Services,Supplies and Services,Comms & Computing,42223632,19,201012,BRITISH TELECOM,34.99,2011-03-24
Community Based Services,Supplies and Services,Comms & Computing,42223632,13,201012,BRITISH TELECOM,15.80,2011-03-24
Community Based Services,Supplies and Services,Comms & Computing,42223633,19,201012,BRITISH TELECOM,15.80,2011-03-24
Community Based Services,Supplies and Services,Comms & Computing,42223633,18,201012,BRITISH TELECOM,15.80,2011-03-24
Community Based Services,Supplies and Services,Comms & Computing,42223633,21,201012,BRITISH TELECOM,34.99,2011-03-24
Community Based Services,Supplies and Services,Comms & Computing,42223633,20,201012,BRITISH TELECOM,15.80,2011-03-24
Community Based Services,Supplies and Services,Comms & Computing,42223633,14,201012,BRITISH TELECOM,15.80,2011-03-24
Community Based Services,Other Costs,,42223661,2,201012,REDACTED - Personal Information,3368.00,2011-03-24
Community Based Services,Other Costs,,42223667,2,201012,FREELIFT LTD,2180.00,2011-03-24
Community Based Services,Other Costs,,42223671,2,201012,FREELIFT LTD,5617.00,2011-03-24
Community Based Services,Supplies and Services,Comms & Computing,42223679,2,201012,BRITISH TELECOM,9445.60,2011-03-24
Community Based Services,Third Party Payments,Third Party Payments,42223773,2,201012,RICHMOND FELLOWSHIP,2174.64,2011-03-25
Community Based Services,Third Party Payments,Third Party Payments,42223776,2,201012,RICHMOND FELLOWSHIP,2174.64,2011-03-25
Community Based Services,Other Costs,,42223791,2,201012,REDACTED - Personal Information,500.00,2011-03-25
Community Based Services,Other Costs,,42223795,2,201012,REDACTED - Personal Information,500.00,2011-03-25
Community Based Services,Other Costs,,42223800,2,201012,REDACTED - Personal Information,500.00,2011-03-25
Community Based Services,Premises,Energy,42223897,2,201012,EDF ENERGY,563.55,2011-03-24
Community Based Services,Third Party Payments,Third Party Payments,42223970,2,201012,GATESHEAD PCT - COMMISSIONING,20916.23,2011-03-24
Community Based Services,Third Party Payments,Third Party Payments,42223972,2,201012,GATESHEAD PCT - COMMISSIONING,12246.70,2011-03-24
Community Based Services,Third Party Payments,Third Party Payments,42224045,2,201012,GATESHEAD PCT - COMMISSIONING,11539.55,2011-03-24
Community Based Services,Third Party Payments,Third Party Payments,42224047,2,201012,GATESHEAD PCT - COMMISSIONING,11006.72,2011-03-24
Community Based Services,Other Costs,,42224075,2,201012,REDACTED - Personal Information,440.00,2011-03-25
Community Based Services,Other Costs,,42224080,2,201012,REDACTED - Personal Information,500.00,2011-03-25
Community Based Services,Other Costs,,42224091,2,201012,REDACTED - Personal Information,500.00,2011-03-25
Community Based Services,Other Costs,,42224092,2,201012,REDACTED - Personal Information,500.00,2011-03-25
Community Based Services,Premises,Rep & Maint,42224140,2,201012,COMPASS DEVELOPMENTS (NE) LTD,1667.50,2011-03-25
Community Based Services,Premises,Rep & Maint,42224146,2,201012,COMPASS DEVELOPMENTS (NE) LTD,476.00,2011-03-25
Community Based Services,Works,,42224186,2,201012,ALAN HERON LTD,350.00,2011-03-25
Community Based Services,Third Party Payments,Third Party Payments,42224307,2,201012,MINSTER PATHWAYS LTD,1949.60,2011-03-25
Community Based Services,Third Party Payments,Third Party Payments,42224313,4,201012,MINSTER PATHWAYS LTD,64.11,2011-03-25
Community Based Services,Third Party Payments,Third Party Payments,42224313,3,201012,MINSTER PATHWAYS LTD,666.99,2011-03-25
Community Based Services,Third Party Payments,Third Party Payments,42224319,4,201012,MINSTER PATHWAYS LTD,149.60,2011-03-25
Community Based Services,Third Party Payments,Third Party Payments,42224319,3,201012,MINSTER PATHWAYS LTD,570.35,2011-03-25
Community Based Services,Third Party Payments,Third Party Payments,42224323,2,201012,SPINAL HOMECARE,3900.00,2011-03-25
