Strategic Group,Spend Level,Spend Level2,TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43610409,2,201011,N.E. REGIONAL EMPLOYERS ORGANISATION,1080.00,2011-02-16
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43610416,2,201011,SURFDOME.COM (SURFDOME SHOP LTD),1211.06,2011-02-17
Community Based Services,Premises,Rep & Maint,43610664,2,201011,MARK CONNELLY PRACTICAL CONSERVATION MANAGEMENT,1280.00,2011-02-23
Community Based Services,Supplies and Services,"Printing, Stationery etc",43610694,2,201011,BAKERSHAW PRINT LTD,494.00,2011-02-21
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43610857,2,201011,SNOW BUSINESS UK LTD,2125.75,2011-02-18
Community Based Services,Supplies and Services,Comms & Computing,43610880,4,201011,VODAFONE CORPORATE LTD,167.75,2011-02-23
Community Based Services,Supplies and Services,Comms & Computing,43610880,5,201011,VODAFONE CORPORATE LTD,344.06,2011-02-23
Community Based Services,Supplies and Services,Comms & Computing,43610880,6,201011,VODAFONE CORPORATE LTD,30.00,2011-02-23
Community Based Services,Supplies and Services,Comms & Computing,43610884,3,201011,VODAFONE CORPORATE LTD,481.82,2011-02-23
Community Based Services,Supplies and Services,Comms & Computing,43610884,4,201011,VODAFONE CORPORATE LTD,24.75,2011-02-23
Community Based Services,Purchase of Equipment,,43610910,2,201011,DEMCO INTERIORS,364.66,2011-02-21
Community Based Services,Works,,43610911,2,201011,TERRY GROUP LTD,12104.00,2011-02-21
Community Based Services,Supplies and Services,Comms & Computing,43610919,3,201011,VODAFONE CORPORATE LTD,644.11,2011-02-23
Community Based Services,Supplies and Services,Comms & Computing,43610919,4,201011,VODAFONE CORPORATE LTD,32.25,2011-02-23
Community Based Services,Premises,Rep & Maint,43610922,2,201011,REDACTED - Personal Information,1920.00,2011-02-24
Community Based Services,Premises,Rep & Maint,43610924,2,201011,AUDEK TIMBER PRODUCTS,1637.50,2011-02-24
Community Based Services,Works,,43610945,2,201011,ABLE PROPERTY SERVICES LTD,4868.27,2011-02-21
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43611050,5,201011,RENTOKIL INITIAL UK LTD (PEST CONTROL),80.98,2011-02-17
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43611050,8,201011,RENTOKIL INITIAL UK LTD (PEST CONTROL),80.98,2011-02-17
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43611050,6,201011,RENTOKIL INITIAL UK LTD (PEST CONTROL),80.98,2011-02-17
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43611050,7,201011,RENTOKIL INITIAL UK LTD (PEST CONTROL),119.50,2011-02-17
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43611125,2,201011,NORTHERN ROOTS,544.00,2011-02-21
Community Based Services,Supplies and Services,"Licenses, Housing, Fees",43611131,2,201011,JILL BENNISON ASSOCIATES,2144.91,2011-02-21
Community Based Services,Consultants,,43611447,2,201011,PINSENT MASONS,52154.15,2011-02-22
Community Based Services,Premises,Security & Insurance,43611509,3,201011,AV WORKS LTD,362.50,2011-02-28
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43611509,4,201011,AV WORKS LTD,170.00,2011-02-28
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43611513,2,201011,C D S SECURITY LTD,625.00,2011-02-28
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43611524,2,201011,CREATIVE PLAY,2490.00,2011-02-28
Community Based Services,Purchase of Equipment,,43611558,2,201011,ALBANY OFFICE EQUIP(W/SALE)LTD,392.00,2011-02-22
Community Based Services,Supplies and Services,Miscellaneous Supplies,43611589,2,201011,SETTLE DOWN CAFE,892.50,2011-02-22
Community Based Services,Premises,Fixtures & Fittings,43611617,2,201011,THE CONSORTIUM,719.92,2011-02-22
Community Based Services,Premises,Fixtures & Fittings,43611621,2,201011,THE CONSORTIUM,899.90,2011-02-22
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43611641,2,201011,MAUDESPORT LTD,428.40,2011-02-22
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43611642,2,201011,OFFICE EQUIPMENT SELECTION LTD,557.00,2011-02-23
Community Based Services,Supplies and Services,"Printing, Stationery etc",43611646,2,201011,OFFICE EQUIPMENT SELECTION LTD,397.00,2011-02-22
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43611649,2,201011,OFFICE EQUIPMENT SELECTION LTD,584.00,2011-02-23
Community Based Services,Supplies and Services,Miscellaneous Supplies,43611668,2,201011,PRESERVATION EQUIPMENT LTD,1153.72,2011-02-23
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43611691,2,201011,THOMAS OWEN & SONS LTD,522.51,2011-02-23
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43611737,2,201011,MORRISON FACILITIES SERVICES (GATESHEAD),4564.80,2011-02-22
Community Based Services,Works,,43611820,2,201011,VIRGIN MEDIA BUSINESS,5892.00,2011-02-23
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43611829,2,201011,BRENNTAG UK LTD,545.80,2011-02-23
Community Based Services,Supplies and Services,"Printing, Stationery etc",43611842,2,201011,PPD PRINT GROUP LTD,675.00,2011-02-24
Community Based Services,Works,,43611846,2,201011,MORRISON FACILITIES SERVICES (GATESHEAD),2772.98,2011-02-24
Community Based Services,Supplies and Services,"Printing, Stationery etc",43611864,2,201011,SUPPLIES TEAM LTD,425.17,2011-02-24
Community Based Services,Works,,43611902,2,201011,LYNCH HEALTHCARE,2237.00,2011-02-24
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43612004,2,201011,ULVERSCROFT LARGE PRINT BOOKS,853.30,2011-02-25
Community Based Services,Premises,Fixtures & Fittings,43612060,2,201011,SAFETY SYSTEMS DISTRIBUTION LTD,863.00,2011-02-24
Community Based Services,Premises,Fixtures & Fittings,43612067,2,201011,SAFETY SYSTEMS DISTRIBUTION LTD,548.00,2011-02-24
Community Based Services,Supplies and Services,Advertising,43612073,2,201011,CRACK LTD,600.00,2011-02-24
Community Based Services,Supplies and Services,Advertising,43612074,2,201011,THE RIP,568.00,2011-02-24
Community Based Services,Supplies and Services,"Furn, Equip & Mats",43612126,2,201011,DE LAGE LANDEN,1870.75,2011-02-25
Community Based Services,Works,,43612311,2,201011,EASIBATHE LTD/EASIACCESS SOLUTIONS,625.48,2011-02-28
Community Based Services,Works,,43612336,2,201011,ARGUS ECOLOGY LTD,875.00,2011-02-25
Community Based Services,Third Party Payments,Third Party Payments,60020134,60,201011,COMMUNITY INTEGRATED CARE,9434.84,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,347,201011,WESTMINSTER HEALTH CARE LTD,2276.00,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,472,201011,FOUR SEASONS HEALTHCARE LTD,1568.16,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,859,201011,FOUR SEASONS HEALTHCARE LTD,284.60,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,346,201011,WESTMINSTER HEALTH CARE LTD,598.40,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,470,201011,FOUR SEASONS HEALTHCARE LTD,598.40,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,206,201011,WHICKHAM VILLA,4800.00,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,9,201011,COMMUNITY INTEGRATED CARE,4668.04,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,15,201011,CLIFFORD HOUSE HOMES LTD,6748.36,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,58,201011,COMMUNITY INTEGRATED CARE,18272.92,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,66,201011,COMMUNITY INTEGRATED CARE,8614.40,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,143,201011,ASHDOWN CARE HOMES LTD,2555.96,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,144,201011,ASHDOWN CARE HOMES LTD,4894.08,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,147,201011,ASHDOWN CARE HOMES LTD,2710.32,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,194,201011,ASHDOWN CARE HOMES LTD,2700.72,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,204,201011,ASHDOWN CARE HOMES LTD,1106.40,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,207,201011,ASHDOWN CARE HOMES LTD,3310.92,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,214,201011,NTW NHS FOUNDATION TRUST,4635.12,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,229,201011,COMMUNITY INTEGRATED CARE,48522.56,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,238,201011,COMMUNITY INTEGRATED CARE,7442.28,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,239,201011,COMMUNITY INTEGRATED CARE,12634.40,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,327,201011,UNITED RESPONSE,7105.12,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,518,201011,UNITED RESPONSE,10657.68,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,567,201011,NEWLIFE CARE SERVICES,3673.00,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,575,201011,CASTLEBECK CARE (TEESDALE) LTD,12240.48,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,812,201011,ASHDOWN CARE HOMES LTD,441.20,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,815,201011,ASHDOWN CARE HOMES LTD,441.20,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,819,201011,ASHDOWN CARE HOMES LTD,284.60,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,820,201011,COMMUNITY INTEGRATED CARE,853.80,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,822,201011,COMMUNITY INTEGRATED CARE,284.60,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,823,201011,COMMUNITY INTEGRATED CARE,569.20,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,831,201011,ASHDOWN CARE HOMES LTD,284.60,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1036,201011,MINSTER PATHWAYS LTD,996.10,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1128,201011,CLIFFORD HOUSE HOMES LTD,882.40,2011-02-02
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020134,1150,201011,NEWLIFE CARE SERVICES,284.60,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,0,201011,COMMUNITY INTEGRATED CARE,5999.36,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,8,201011,CLIFFORD HOUSE HOMES LTD,10769.16,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,16,201011,CLIFFORD HOUSE HOMES LTD,11571.00,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,67,201011,ASPIRE HEALTHCARE LIMITED,12624.96,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,140,201011,ASHDOWN CARE HOMES LTD,6402.96,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,142,201011,ASHDOWN CARE HOMES LTD,6422.12,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,153,201011,INTELLIDENT LIMITED,10000.00,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,157,201011,ASHDOWN CARE HOMES LTD,12873.80,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,174,201011,ASHDOWN CARE HOMES LTD,1410.76,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,190,201011,UNITED RESPONSE,5200.12,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,237,201011,COMMUNITY INTEGRATED CARE,13594.40,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,268,201011,FAIRWAYS,11630.84,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,270,201011,FAIRWAYS,8153.40,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,296,201011,APPLETREE GRANGE,17630.00,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,302,201011,HEATHER HOUSE,24188.88,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,358,201011,THE OAKS,4636.76,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,359,201011,THE OAKS,1957.60,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,369,201011,THE OAKS,4636.76,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,370,201011,THE OAKS,1957.60,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,375,201011,THE OAKS,4636.76,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,376,201011,THE OAKS,1957.60,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,406,201011,KENSINGTON HOUSE,1834.40,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,408,201011,KENSINGTON HOUSE,1834.40,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,452,201011,FOUR SEASONS HEALTHCARE LTD,2787.28,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,564,201011,REDACTED - Personal Information,1645.28,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,574,201011,CASTLEBECK CARE (TEESDALE) LTD,29942.88,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,602,201011,HOLLYHURST,13485.28,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,612,201011,TYNE & WEAR AUTISTIC SOCIETY - MOORPINE,8432.28,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,617,201011,TYNE & WEAR AUTISTIC SOCIETY - MOORPINE,8432.28,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,629,201011,S E L F LTD,4705.44,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,641,201011,JANE PERCY HOUSE COMPANY,3180.96,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,642,201011,POTENSIAL LIMITED C/O GREENCROFT & PARKSIDE LODGE,5714.92,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,645,201011,THREE PIPS,6677.80,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,648,201011,POSITIVE APPROACH SERVICES LTD,1739.28,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,656,201011,THREE PIPS,6677.80,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,660,201011,THREE PIPS,6677.80,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,661,201011,THREE PIPS,6677.80,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,663,201011,THREE PIPS,6677.80,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,665,201011,THREE PIPS,7047.85,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,666,201011,POSITIVE APPROACH SERVICES LTD,7558.96,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,672,201011,POSITIVE APPROACH SERVICES LTD,2694.44,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,677,201011,AUTISM NORTH C/O TRINITY HOUSE,9723.20,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,680,201011,THREE PIPS,6677.80,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,694,201011,YAD VOEZER LTD,4009.12,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,695,201011,YAD VOEZER LTD,6525.86,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,697,201011,CITY OF SUNDERLAND,11717.12,2011-02-02
Community Based Services,Third Party Payments,Third Party Payments,60020134,700,201011,MILBURY CARE SERVICES LTD,13247.36,2011-02-02
