,,Directotate,Service,Supplier,Transaction Number,Transaction Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,BUTTERWICK LIMITED,55482708,2021-07-31,740.00,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,BUTTERWICK LIMITED,55482710,2021-07-31,740.00,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,CAMBIAN CHILDCARE LTD,57551522,2021-08-16,27600.00,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,CAMBRIDGE EDUCATIONAL ASSOC LTD,55482319,2021-08-13,3510.00,Adoption Allowance,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,CHILD & ADULT THERAPY SOLUTIONS LTD,55482009,2021-07-06,1185.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,CHILDREN & FAMILIES ACROSS BORDERS CFAB,55481697,2021-07-01,1169.88,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,CHILDRENS FAMILY TRUST,57551526,2021-08-16,23529.04,Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,CHILDRENS FAMILY TRUST,57551525,2021-08-16,7921.60,Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,CHILDRENS FAMILY TRUST,57551526,2021-08-16,3684.86,Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,CHILDRENS FAMILY TRUST,57551527,2021-08-16,2820.00,Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,CHILDRENS FAMILY TRUST,57551527,2021-08-16,5783.60,Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,CHILDRENS FAMILY TRUST,57551524,2021-08-16,1360.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,CHOICES & VOICES,55481416,2021-07-21,1706.25,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,COMPASS FOSTERING NORTH LTD,57551528,2021-08-16,6132.57,Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,DR KATHERINE TINKLER,55480988,2021-07-15,720.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,DR KATHERINE TINKLER,55481275,2021-05-22,600.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,DUCK'S CARPET CLEARANCE WAREHOUSE,55482140,2021-07-09,1080.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,DURHAM COUNTY COUNCIL,55482830,2021-08-02,43927.00,Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,FAIRFIELD HOUSE,57551555,2021-08-16,28508.00,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,FIRST STEPS NURSERY & PRE SCHOOL,55482924,2021-07-22,1334.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,FIVE RIVERS CHILD CARE LIMITED,57551535,2021-08-16,9796.12,Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,FORENSIC TESTING SERVICES LTD,55483080,2021-08-06,1089.60,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,FORENSIC TESTING SERVICES LTD,55483082,2021-08-06,2262.90,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,FORENSIC TESTING SERVICES LTD,55481545,2021-07-20,2914.70,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,FORENSIC TESTING SERVICES LTD,55482370,2021-06-30,2288.70,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,FORENSIC TESTING SERVICES LTD,55482386,2021-06-25,1700.60,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,FOREVER CARE RECRUITMENT,55482442,2021-06-22,534.60,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,FOSTER CARE ASSOCIATES LTD,57551530,2021-08-16,10154.51,Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,FOSTER CARE ASSOCIATES LTD,57551529,2021-08-16,2486.26,Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,FOSTER CARES LTD,57551536,2021-08-16,6015.64,Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,FOSTERING PEOPLE LIMITED,57551537,2021-08-16,27361.50,Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,FOUR SEASONS HEALTHCARE-HUNTERCOMBE CENTRE STOCKTON,57551540,2021-08-16,28494.08,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,FUTURE STEPS CONSULTANCY LTD,55481628,2021-06-14,550.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144582,2021-08-01,1336.58,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144582,2021-08-01,1336.58,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144582,2021-08-01,695.44,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144582,2021-08-01,899.59,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144582,2021-08-01,1154.87,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144582,2021-08-01,1345.42,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144582,2021-08-01,533.52,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144582,2021-08-01,1174.27,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144582,2021-08-01,1124.49,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144582,2021-08-01,1428.67,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144582,2021-08-01,1428.67,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144582,2021-08-01,1336.58,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144742,2021-08-08,1012.04,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144742,2021-08-08,576.79,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144742,2021-08-08,704.56,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144742,2021-08-08,552.18,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144582,2021-08-01,533.12,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144852,2021-08-15,552.18,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144852,2021-08-15,1428.67,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144852,2021-08-15,1336.58,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144852,2021-08-15,1154.87,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144852,2021-08-15,1336.58,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144852,2021-08-15,1336.58,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144852,2021-08-15,821.99,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144852,2021-08-15,1174.27,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144852,2021-08-15,1124.49,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144742,2021-08-08,543.77,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144852,2021-08-15,899.59,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144852,2021-08-15,695.44,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144742,2021-08-08,1428.67,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144742,2021-08-08,1428.67,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144742,2021-08-08,1336.58,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144742,2021-08-08,1154.87,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144742,2021-08-08,1174.27,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144742,2021-08-08,821.99,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144742,2021-08-08,1336.58,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11144742,2021-08-08,1336.58,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,HARBOUR,55482631,2021-08-03,1367.10,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,HARBOUR,55481048,2021-07-14,882.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,HOLME FARM RESIDENTIAL VILLAGE LTD,57551539,2021-08-16,31714.29,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,IAN NOTMAN,55481289,2021-07-16,1347.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,ID SUPPORT,57551554,2021-08-16,13800.00,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,INTERPRETERMCR,55481141,2021-07-13,3793.90,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,KEYS EDUCATION AND CARE LTD,57551531,2021-08-16,30400.00,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,LITTLE LEGS DAY NURSERY,55481787,2021-08-04,675.00,Childcare Costs,SUPPLIES & SERVICES,EXPENSES,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,MARTIN GRAY FOOTBALL ACADEMY LTD,55479240,2021-06-25,1100.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,MARTIN GRAY FOOTBALL ACADEMY LTD,55482112,2021-07-30,1375.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,MIDDLETON ST GEORGE DAY NURSERY,55482736,2021-08-10,1026.00,Childcare Costs,SUPPLIES & SERVICES,EXPENSES,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,NATIONAL OFFENDER MANAGEMENT SERVICE,55481753,2021-07-27,2259.00,External Placements,SUPPLIES & SERVICES,EXPENSES,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,NATIONAL OFFENDER MANAGEMENT SERVICE,55481757,2021-07-27,4592.00,External Placements,SUPPLIES & SERVICES,EXPENSES,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,NATIONAL YOUTH ADVOCACY SERVICE,55482637,2021-07-31,1956.77,Advocacy,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,NATIONAL YOUTH ADVOCACY SERVICE,55481933,2021-07-24,1107.30,Advocacy,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,NORTH EAST AUTISM SOCIETY,57551523,2021-08-16,16112.92,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,OFSTED,55483095,2021-08-06,2578.00,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,ORCHARD CARE NORTH EAST LTD,57551541,2021-08-16,3920.00,Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,OUTDOOR-AMBITION LTD,55480713,2021-07-07,2040.00,Day Care - Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,PEARTREE PROJECTS LTD,57551542,2021-08-16,13284.28,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,PEARTREE PROJECTS LTD,57551543,2021-08-16,14260.00,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,PPL PRS LTD,55482893,2020-12-04,771.00,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,PPL PRS LTD,55482894,2021-06-24,785.00,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,PPL PRS LTD,55482896,2019-05-21,753.00,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,R STEIN,55481568,2021-07-20,1165.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,REACH OUT CARE LIMITED NO 2 A/C,57551544,2021-08-16,5494.60,Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,REACH OUT CARE LIMITED NO 2 A/C,57551545,2021-08-16,15167.69,Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,REDCAR & CLEVELAND BOROUGH COUNCIL,55480995,2021-07-13,572.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,RIDLEY AND HALL SOLICTORS,55482463,2021-08-02,500.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,ROCSOLID,57551546,2021-08-16,2423.48,Maintenance Fee - Supporting Independence,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,SERVELEC YOUTH SERVICES LIMITED,55481252,2021-07-16,5520.00,Ict Consumables,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,ST CUTHBERTS CARE,57551547,2021-08-16,61199.76,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD,55480345,2021-07-01,10474.63,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,SUPPORTIVE SRC LTD,57551373,2021-08-12,2183.98,Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,SUPPORTIVE SRC LTD,57551373,2021-08-12,1281.91,Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,SUPPORTIVE SRC LTD,57551373,2021-08-12,1188.36,Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,SUPPORTIVE SRC LTD,57551373,2021-08-12,10653.68,Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,SWIIS FOSTER CARE LTD,57551548,2021-08-16,2825.28,Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,SWIIS FOSTER CARE LTD,57551549,2021-08-16,2886.29,Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,SWIIS FOSTER CARE LTD,57551550,2021-08-16,6703.56,Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,SWIIS FOSTER CARE LTD,57551549,2021-08-16,6330.25,Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,TACT NORTH EAST,57551551,2021-08-16,6028.30,Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,TEAM FOSTERING NORTH EAST,57551552,2021-08-16,2970.00,Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,TEAM FOSTERING NORTH EAST,57551552,2021-08-16,2748.84,Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,TEAM FOSTERING NORTH EAST,57551553,2021-08-16,1539.01,Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,TEAM FOSTERING NORTH EAST,57551553,2021-08-16,12181.28,Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,"TEES,ESK & WEAR VALLEYS NHS TRUST",55482827,2021-08-01,785.83,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,TOPOLI LEISURE LTD,55482080,2021-07-30,672.00,Childcare Costs,SUPPLIES & SERVICES,EXPENSES,
