,,Directotate,Service,Supplier,Transaction Number,Transaction Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,JULIE ROBSON,57555299,2021-09-23,2027.52,Individual Direct Payments,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,KALEIDOSCOPE,57554025,2021-09-13,26500.00,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,KATH PRICE TRAINING & CONSULTANCY LTD,55483556,2021-08-10,1365.00,"Recruitment, Retention & Training",THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,KEYS EDUCATION AND CARE LTD,57554015,2021-09-13,30400.00,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,KIDS 1ST DAY NURSERY DARLINGTON,55485669,2021-08-01,1134.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,MARTIN GRAY FOOTBALL ACADEMY LTD,55485559,2021-08-28,1100.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,MARTIN GRAY FOOTBALL ACADEMY LTD,55484364,2021-06-28,540.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,MARTIN GRAY FOOTBALL ACADEMY LTD,55484650,2021-08-24,1000.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,MARTIN GRAY FOOTBALL ACADEMY LTD,55485300,2021-08-10,900.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,MARTIN GRAY FOOTBALL ACADEMY LTD,55484182,2021-07-13,4703.00,Ad-Hoc Payments,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,MARTIN GRAY FOOTBALL ACADEMY LTD,55484362,2021-07-30,3600.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,MISS KAREN HART,55483743,2021-07-22,2075.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,NATIONAL OFFENDER MANAGEMENT SERVICE,55483658,2021-08-26,17794.00,External Placements,SUPPLIES & SERVICES,EXPENSES,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,NATIONAL YOUTH ADVOCACY SERVICE,55484958,2021-08-31,940.00,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,NATIONAL YOUTH ADVOCACY SERVICE,55485075,2021-08-26,621.00,Advocacy,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,NORTH EAST AUTISM SOCIETY,57554006,2021-09-13,16112.92,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,NORTH EAST REGIONAL EMPLOYERS ORG,55485236,2021-09-01,940.80,"Recruitment, Retention & Training",THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,NUDGE EDUCATION,55483996,2021-08-19,855.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,OFSTED,55484210,2021-08-06,3092.00,Memberships,SUPPLIES & SERVICES,GRANTS & SUBSCRIPTIONS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,OFSTED,55484211,2021-08-06,2578.00,Memberships,SUPPLIES & SERVICES,GRANTS & SUBSCRIPTIONS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,OFSTED,55484212,2021-06-14,2578.00,Memberships,SUPPLIES & SERVICES,GRANTS & SUBSCRIPTIONS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,ORCHARD CARE NORTH EAST LTD,57554026,2021-09-13,3920.00,Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,PEARTREE PROJECTS LTD,57554027,2021-09-13,13284.28,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,PEARTREE PROJECTS LTD,57554028,2021-09-13,12278.57,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,REACH OUT CARE LIMITED NO 2 A/C,57554029,2021-09-13,5494.60,Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,REACH OUT CARE LIMITED NO 2 A/C,57554030,2021-09-13,9491.18,Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,REACH OUT CARE LIMITED NO 2 A/C,57554030,2021-09-13,15167.69,Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,RIDLEY AND HALL SOLICTORS,55484673,2021-07-30,750.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,ROCSOLID,57554031,2021-09-13,2423.48,Maintenance Fee - Supporting Independence,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,ROSEDENE-NORTHALLERTON,55485234,2021-09-01,1917.00,Childcare Costs,SUPPLIES & SERVICES,EXPENSES,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,ST CUTHBERTS CARE,57554032,2021-09-13,61304.68,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,STOCKTON ON TEES BOROUGH COUNCIL,55483810,2021-07-14,287225.00,Adoption Allowance,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD,55485285,2021-09-01,10136.74,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD,55483641,2021-08-01,10474.63,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,SUPPORTIVE SRC LTD,57554231,2021-09-15,2521.86,Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,SUPPORTIVE SRC LTD,57554231,2021-09-15,10126.54,Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,SUPPORTIVE SRC LTD,57554231,2021-09-15,2696.64,Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,SWIIS FOSTER CARE LTD,57554034,2021-09-13,6646.86,Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,SWIIS FOSTER CARE LTD,57554033,2021-09-13,2825.28,Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,SWIIS FOSTER CARE LTD,57554034,2021-09-13,2886.29,Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,SWIIS FOSTER CARE LTD,57554035,2021-09-13,6703.56,Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,TACT NORTH EAST,57554036,2021-09-13,6028.30,Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,TEAM FOSTERING NORTH EAST,57554037,2021-09-13,2748.84,Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,TEAM FOSTERING NORTH EAST,57554038,2021-09-13,1539.01,Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,TEAM FOSTERING NORTH EAST,57554037,2021-09-13,2970.00,Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,TEAM FOSTERING NORTH EAST,57554038,2021-09-13,12285.08,Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,"TEES,ESK & WEAR VALLEYS NHS TRUST",55485249,2021-09-01,785.83,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,THE LEAVING CARE COMPANY.  KEYS GROUP,55481832,2021-07-26,10370.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,THE LEAVING CARE COMPANY.  KEYS GROUP,55484596,2021-08-26,10370.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,TWENTY FOUR-SEVEN HSA SUPPORT FOR YOUNG PEOPLE LTD,57554041,2021-09-13,1489.71,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,UNITY FOSTER CARE,57554042,2021-09-13,4827.52,Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,UNITY FOSTER CARE,57554042,2021-09-13,9605.78,Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,WATSON WOODHOUSE SOLICITORS,55483771,2021-09-03,2375.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,WATSON WOODHOUSE SOLICITORS,55483742,2021-04-30,3100.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,WEARSIDE WOMEN IN NEED,55484032,2021-08-18,1457.60,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,WITHERSLACK HALL SCHOOL LTD,57554043,2021-09-13,21797.28,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,WITHERSLACK HALL SCHOOL LTD,57554044,2021-09-13,15717.40,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,WITHERSLACK HALL SCHOOL LTD,57554045,2021-09-13,43722.84,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,WITHERSLACK HALL SCHOOL LTD,57554046,2021-09-13,21267.40,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,WRIXON CARE,55484597,2021-08-27,2511.91,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,700 CLUB,11145275,2021-09-06,4088.76,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,700 CLUB,11145276,2021-09-06,842.32,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,700 CLUB,11145273,2021-09-06,2218.92,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,700 CLUB,11145274,2021-09-06,12532.52,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,BLUE CABIN CIC,55483437,2021-08-11,1000.00,Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,CARERS FEDERATION LIMITED,55485240,2021-08-31,832.87,Advocacy,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,CRAZY CREATURES,55483471,2021-08-11,1500.00,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,CREATIVE SUPPORT LIMITED,57553090,2021-09-06,1155.96,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,CREATIVE SUPPORT LIMITED,11145286,2021-09-06,6920.40,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,DARLINGTON CITIZEN ADVICE BUREAU,11145279,2021-09-06,3962.32,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,DARLINGTON CITIZEN ADVICE BUREAU,11145278,2021-09-06,3083.44,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,DARLINGTON CITIZEN ADVICE BUREAU,11145277,2021-09-06,1218.92,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,DARLINGTON RAILWAY ATHLETIC CRICKET CLUB,55484475,2021-08-25,880.00,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,DARLINGTON YMCA FOYER,11145280,2021-09-06,20956.32,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,DEBBIE HARBIN,55484812,2021-08-17,1120.00,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,FAMILY HELP NO 2 ACCOUNT,11145281,2021-09-06,6000.00,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,FOUNDATION CENTRAL SERVICES,11145282,2021-09-06,9851.00,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,FOUNDATION CENTRAL SERVICES,11145283,2021-09-06,10127.68,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,HARBOUR,11145287,2021-09-06,6923.08,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,HARBOUR,11145288,2021-09-06,2666.92,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,HEALTHWATCH DARLINGTON,11145284,2021-09-06,5785.00,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,HUMANKIND FORMERLY DISC,11145289,2021-09-06,10896.40,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,HUMANKIND FORMERLY DISC,11145291,2021-09-06,9056.16,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,HUMANKIND FORMERLY DISC,11145290,2021-09-06,8013.36,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,KEYRING LIVING SUPPORT NETWORK,11145285,2021-09-06,2576.92,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,LET'S CIRCUS LLP,55484809,2021-08-09,2975.00,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,LONGFIELD TRADING LIMITED,55485000,2021-08-31,1800.00,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,MAKING SPACE,57553111,2021-09-06,567.72,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,MARTIN GRAY FOOTBALL ACADEMY LTD,55484857,2021-08-26,12815.00,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,MENCAP,57553103,2021-09-06,1797.78,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,NEPACS,55485619,2021-09-07,500.00,Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,NORTHERN LIFE CARE LTD,57553117,2021-09-06,1629.46,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,OUTDOOR-AMBITION LTD,55484349,2021-08-10,2400.00,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,POTENS,57553109,2021-09-06,506.24,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,RUTH MCDONALD,55484873,2021-08-27,750.00,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,SYNERGY TRAINING AND CONSULTANCY LTD,55483461,2021-08-11,1110.00,Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,TEA WITH ALICE,55483785,2021-08-15,3200.00,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,TEA WITH ALICE,55485270,2021-09-01,1600.00,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,UNITED RESPONSE,57553118,2021-09-06,1740.20,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Director and Departmental,INTERPRETING TRANSLATION LINE,55484656,2021-08-28,702.57,Interpretation & Translation Fees,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Children and Adults Services,EDUCATION,123 TEACHERS LIMITED,1102971,2021-09-21,1550.35,Agency Staff Costs - Teachers,EMPLOYEES,Indirect Employee Costs,
INSERTED DETAIL,,Children and Adults Services,EDUCATION,123 TEACHERS LIMITED,1102978,2021-09-14,1180.00,Agency Staff Costs - Teachers,EMPLOYEES,Indirect Employee Costs,
INSERTED DETAIL,,Children and Adults Services,EDUCATION,123 TEACHERS LIMITED,1102724,2021-09-08,546.00,Agency Staff Costs - Teachers,EMPLOYEES,Indirect Employee Costs,
INSERTED DETAIL,,Children and Adults Services,EDUCATION,1AB TAXIS LTD,55485178,2021-04-30,932.50,Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Children and Adults Services,EDUCATION,ADT FIRE & SECURITY PLC,1102561,2021-09-06,692.78,Repairs - Intruder Alarms,PREMISES,FIXTURES & FITTINGS,
INSERTED DETAIL,,Children and Adults Services,EDUCATION,ADT FIRE & SECURITY PLC,1102576,2021-09-07,1590.10,Maintenance Agreements - Other,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Children and Adults Services,EDUCATION,ADT FIRE & SECURITY PLC,1102580,2021-08-07,1877.07,Maintenance Agreements - Other,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Children and Adults Services,EDUCATION,ALBANY OFFICE FURNITURE SOLUTIONS,1102981,2021-09-24,7724.00,Furniture,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Children and Adults Services,EDUCATION,ALBANY OFFICE FURNITURE SOLUTIONS,1102635,2021-09-10,9660.00,Furniture,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
INSERTED DETAIL,,Children and Adults Services,EDUCATION,ALBANY OFFICE FURNITURE SOLUTIONS,1103063,2021-09-30,1759.00,Furniture,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS",
