,,Directotate,Service,Supplier,Transaction Number,Transaction Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145844,2021-10-10,1063.89,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145844,2021-10-10,1124.49,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145844,2021-10-10,552.18,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145844,2021-10-10,520.47,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145844,2021-10-10,704.56,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145844,2021-10-10,704.56,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145844,2021-10-10,1069.26,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145844,2021-10-10,866.15,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145844,2021-10-10,1174.27,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145844,2021-10-10,611.87,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145844,2021-10-10,1279.07,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145844,2021-10-10,1428.67,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145844,2021-10-10,1428.67,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145844,2021-10-10,1336.58,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145935,2021-10-17,1293.16,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145935,2021-10-17,1174.27,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145935,2021-10-17,939.42,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145935,2021-10-17,1428.67,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145935,2021-10-17,611.87,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145935,2021-10-17,1154.87,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145935,2021-10-17,552.18,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145935,2021-10-17,695.44,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145935,2021-10-17,639.54,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145935,2021-10-17,899.59,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11146037,2021-10-24,1428.67,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145935,2021-10-17,1279.07,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145935,2021-10-17,704.56,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145935,2021-10-17,1428.67,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145935,2021-10-17,1336.58,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145935,2021-10-17,704.56,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145935,2021-10-17,1336.58,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11145935,2021-10-17,1154.87,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11146037,2021-10-24,674.69,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11146037,2021-10-24,1279.07,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11146037,2021-10-24,821.99,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11146037,2021-10-24,1409.13,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11146037,2021-10-24,596.95,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11146037,2021-10-24,695.44,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11146037,2021-10-24,1428.67,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11146037,2021-10-24,1336.58,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11146037,2021-10-24,1154.87,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11146037,2021-10-24,674.69,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11146037,2021-10-24,704.56,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11146037,2021-10-24,704.56,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11146037,2021-10-24,552.18,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,GEOMETRIC RESULTS INTERNATIONAL,11146037,2021-10-24,1174.27,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,HOLME FARM RESIDENTIAL VILLAGE LTD,57557050,2021-10-11,24000.00,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,HOLME FARM RESIDENTIAL VILLAGE LTD,57557027,2021-10-11,3450.00,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,HUNTERCOMBE HOUSE STOCKTON,57557051,2021-10-11,28494.08,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,IAN NOTMAN,55487558,2021-09-30,853.10,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,IAN NOTMAN,55487887,2021-09-30,900.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,ID SUPPORT,57557068,2021-10-11,12321.43,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,KALEIDOSCOPE,57557052,2021-10-11,14000.00,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,KATH PRICE TRAINING & CONSULTANCY LTD,55486625,2021-09-24,1185.00,"Recruitment, Retention & Training",THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,KEYS EDUCATION AND CARE LTD,57557043,2021-10-11,15200.00,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,MARTIN GRAY FOOTBALL ACADEMY LTD,55486024,2021-09-13,1440.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,NATIONAL OFFENDER MANAGEMENT SERVICE,55487332,2021-09-27,17794.00,External Placements,SUPPLIES & SERVICES,EXPENSES,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,NATIONAL OFFENDER MANAGEMENT SERVICE,55488154,2021-10-21,17220.00,External Placements,SUPPLIES & SERVICES,EXPENSES,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,NATIONAL YOUTH ADVOCACY SERVICE,55487872,2021-09-30,940.00,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,NATIONAL YOUTH ADVOCACY SERVICE,55486131,2021-07-31,940.00,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,NATIONAL YOUTH ADVOCACY SERVICE,55487308,2021-09-27,687.60,Advocacy,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,NORTH EAST AUTISM SOCIETY,57557035,2021-10-11,16112.92,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,NORTH EAST REGIONAL EMPLOYERS ORG,55486400,2021-05-04,720.00,"Recruitment, Retention & Training",THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,ORCHARD CARE NORTH EAST LTD,57557054,2021-10-11,5570.00,Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,PEARTREE PROJECTS LTD,57557055,2021-10-11,13284.28,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,PEARTREE PROJECTS LTD,57557056,2021-10-11,12800.00,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,R STEIN,55486583,2021-09-20,1596.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,REACH OUT CARE LIMITED NO 2 A/C,57557058,2021-10-11,13757.10,Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,REACH OUT CARE LIMITED NO 2 A/C,57557058,2021-10-11,3019.92,Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,REACH OUT CARE LIMITED NO 2 A/C,57557057,2021-10-11,5494.60,Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,ROC FAMILY SUPPORT LTD,57557060,2021-10-11,20194.29,Maintenance Fee - Supporting Independence,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,ROCSOLID,57557059,2021-10-11,2423.48,Maintenance Fee - Supporting Independence,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,ROSEDENE-NORTHALLERTON,55488091,2021-10-01,1616.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,ST CUTHBERTS CARE,57557061,2021-10-11,61548.85,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,ST TERESAS HOSPICE,55487500,2021-04-29,4800.00,Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,ST TERESAS HOSPICE,55487501,2021-04-29,1800.00,Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,ST TERESAS HOSPICE,55487502,2021-04-29,4050.00,Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,SUPPORTIVE SRC LTD,57558832,2021-10-28,638.40,Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,SUPPORTIVE SRC LTD,57558832,2021-10-28,636.36,Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,SUPPORTIVE SRC LTD,57558832,2021-10-28,2620.43,Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,SUPPORTIVE SRC LTD,57556571,2021-10-05,1816.14,Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,SUPPORTIVE SRC LTD,57556571,2021-10-05,1400.10,Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,SWIIS FOSTER CARE LTD,57557062,2021-10-11,2825.28,Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,SWIIS FOSTER CARE LTD,57557063,2021-10-11,10120.85,Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,SWIIS FOSTER CARE LTD,57557064,2021-10-11,6703.56,Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,TACT NORTH EAST,57557065,2021-10-11,6028.30,Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,TEAM FOSTERING NORTH EAST,57557066,2021-10-11,2748.84,Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,TEAM FOSTERING NORTH EAST,57557066,2021-10-11,2970.00,Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,TEAM FOSTERING NORTH EAST,57557067,2021-10-11,1539.01,Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,TEAM FOSTERING NORTH EAST,57557067,2021-10-11,12302.37,Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,"TEES,ESK & WEAR VALLEYS NHS TRUST",55488208,2021-10-01,785.83,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,THE LEAVING CARE COMPANY.  KEYS GROUP,55487410,2021-09-28,16285.71,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,THE LEAVING CARE COMPANY.  KEYS GROUP,55487326,2021-09-27,10370.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,THOMAS BARRETT,55486648,2021-09-30,1064.00,Independent Living,TRANSFER PAYMENTS,SOCIAL SERVICES CLIENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,THOMAS BARRETT,55486648,2021-09-30,1064.00,Foster Carers Ad-Hoc Payments - Other,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,THOMAS HOPE,57556249,2021-10-05,592.46,Individual Direct Payments,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,UNITY FOSTER CARE,57557070,2021-10-11,4827.52,Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,UNITY FOSTER CARE,57557070,2021-10-11,6451.59,Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,WINGS EDUCATION LTD,57557026,2021-10-11,6631.86,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,WITHERSLACK HALL SCHOOL LTD,57557071,2021-10-11,21797.28,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,WITHERSLACK HALL SCHOOL LTD,57557072,2021-10-11,15717.40,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,WITHERSLACK HALL SCHOOL LTD,57557073,2021-10-11,24929.12,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Childrens Services,WITHERSLACK HALL SCHOOL LTD,57557074,2021-10-11,21267.40,Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,700 CLUB,11145697,2021-10-04,842.32,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,700 CLUB,11145696,2021-10-04,4088.76,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,700 CLUB,11145694,2021-10-04,2218.92,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,700 CLUB,11145695,2021-10-04,12532.52,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,CARERS FEDERATION LIMITED,55487603,2021-09-30,1225.56,Advocacy,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,CREATIVE SUPPORT LIMITED,11145707,2021-10-04,6920.40,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,CREATIVE SUPPORT LIMITED,57556136,2021-10-04,1155.96,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,DARLINGTON ASSOCIATION ON DISABILITY LTD,55485323,2021-08-31,20049.44,Advocacy,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,DARLINGTON CITIZEN ADVICE BUREAU,11145698,2021-10-04,1218.92,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,DARLINGTON CITIZEN ADVICE BUREAU,11145700,2021-10-04,3962.32,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
INSERTED DETAIL,,Children and Adults Services,Development and Commissioning,DARLINGTON CITIZEN ADVICE BUREAU,11145699,2021-10-04,3083.44,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS,
