Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2022-05-13,601412252,940.00,0.00,940.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412218,946.90,0.00,946.90,Redacted Data,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412224,1130.70,0.00,1130.70,Redacted Data,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412313,1162.50,0.00,1162.50,Redacted Data,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412311,1300.00,0.00,1300.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412223,1339.20,0.00,1339.20,Redacted Data,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412309,3362.25,0.00,3362.25,Redacted Data,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412262,5412.00,0.00,5412.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412334,12086.72,0.00,12086.72,Redacted Data,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412330,37117.82,0.00,37117.82,Redacted Data,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412332,2000.00,0.00,2000.00,Redacted Data,Service Reform (Corp Bus & Transform),Tenants Rental,
Salford City Council,2022-05-13,601412331,1783.58,0.00,1783.58,Redacted Data,Service Reform (Corp Bus & Transform),Tenants Rental,
Salford City Council,2022-05-13,1600687861,11820.00,1970.00,9850.00,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-05-13,1600687964,13932.00,2322.00,11610.00,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-05-13,1600688070,25000.00,0.00,25000.00,Salford Loaves And Fishes,Public Health,Payts to Agencies,
Salford City Council,2022-05-13,601412271,50974.28,8495.71,42478.57,Salford Primary Care Together Cic,Public Health,Sals & Wags Realloc,
Salford City Council,2022-05-13,601412246,960.00,160.00,800.00,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412244,1139.40,189.90,949.50,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412247,2058.24,343.04,1715.20,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412240,2109.06,351.51,1757.55,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412237,2427.60,404.60,2023.00,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412235,2863.88,477.31,2386.57,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412236,3922.44,653.74,3268.70,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412241,4254.95,709.16,3545.79,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,1600687871,69642.49,11607.08,58035.41,Sap (Uk) Limited,Service Reform (Corp Bus & Transform),Computer Maintenance,
Salford City Council,2022-05-13,1600687868,87668.27,14611.38,73056.89,Sap (Uk) Limited,Service Reform (Corp Bus & Transform),Computer Maintenance,
Salford City Council,2022-05-13,1600688389,1446.64,0.00,1446.64,Seashell Trust,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-13,1600688394,1197.00,0.00,1197.00,Seddon Construction Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-13,1600688068,34242.89,5707.15,28535.74,Standard Fuel Oils Ltd,Place Directorate,Vehcle Ancillar Cost,
Salford City Council,2022-05-13,601412298,4999.00,0.00,4999.00,Stockbridge Car Sales,People (Childrens) Service Group,Veh war Rep & Maint,
Salford City Council,2022-05-13,6003485426,565.00,0.00,565.00,Sumup *Jf Services,People (Adults) - CHSC,General Repairs,
Salford City Council,2022-05-13,6003485315,1824.00,0.00,1824.00,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs,
Salford City Council,2022-05-13,601412277,12994.70,0.00,12994.70,Swinton Travel Ltd,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412239,1000.00,0.00,1000.00,T/A D & H Enterprises,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412260,5280.60,0.00,5280.60,T/A School Transport Solution,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,1600688157,15000.00,0.00,15000.00,Tameside Mbc,Place Directorate,Other Prof Fees,
Salford City Council,2022-05-13,601411524,50000.00,0.00,50000.00,Tameside Mbc,People (Adults) - CHSC,Payt to Lead Dists,
Salford City Council,2022-05-13,601412294,630.00,105.00,525.00,Taxistransfers,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412296,690.12,115.02,575.10,Taxistransfers,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412302,693.60,115.60,578.00,Taxistransfers,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412303,704.40,117.40,587.00,Taxistransfers,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412300,757.20,126.20,631.00,Taxistransfers,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412306,837.60,139.60,698.00,Taxistransfers,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412307,840.00,140.00,700.00,Taxistransfers,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412295,865.80,144.30,721.50,Taxistransfers,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412301,881.16,146.86,734.30,Taxistransfers,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412299,897.60,149.60,748.00,Taxistransfers,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412308,909.79,151.63,758.16,Taxistransfers,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412297,1015.20,169.20,846.00,Taxistransfers,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412304,1189.44,198.24,991.20,Taxistransfers,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,601412269,587.74,97.96,489.78,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-05-13,601412230,589.80,98.30,491.50,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-05-13,601412227,800.10,133.35,666.75,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-05-13,601412233,1744.37,290.73,1453.64,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-05-13,601412292,7202.80,0.00,7202.80,Travel By Myles,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,1600687735,11988.00,1998.00,9990.00,Ubiq Group Limited,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2022-05-13,1600687814,19200.00,0.00,19200.00,University Of Salford,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-13,601412289,9952.18,1388.71,8563.47,Valley Luxury Minibuses Ltd,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,1600688142,40405.64,6734.27,33671.37,Verizon Uk Ltd,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2022-05-13,601412273,510.00,85.00,425.00,W And G Services Limited,People (Childrens) Service Group,UV Heat Rep,
Salford City Council,2022-05-13,6003485660,1086.41,0.00,1086.41,Wilds Of Oldham,Place Directorate,Food and refreshments,
Salford City Council,2022-05-13,601412310,750.00,0.00,750.00,Wp Taxis,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-13,6003485514,941.26,156.88,784.38,Www.Paper.Co.Uk,Service Reform (Corp Bus & Transform),Stationery,
Salford City Council,2022-05-13,6003485380,1759.20,0.00,1759.20,Www.Pdaelectronics.Com,People (Childrens) Service Group,Equipment Purchase,
Salford City Council,2022-05-13,1600687835,22436.06,3739.34,18696.72,Xma Ltd,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase,
Salford City Council,2022-05-16,1600688468,830.98,138.50,692.48,Aggregates Industries Uk Ltd,Place Directorate,Materials,
Salford City Council,2022-05-16,1600688474,831.96,138.66,693.30,Aggregates Industries Uk Ltd,Place Directorate,Materials,
Salford City Council,2022-05-16,1600688477,834.14,139.02,695.12,Aggregates Industries Uk Ltd,Place Directorate,Materials,
Salford City Council,2022-05-16,1600688465,846.47,141.08,705.39,Aggregates Industries Uk Ltd,Place Directorate,Materials,
Salford City Council,2022-05-16,1600688478,846.47,141.08,705.39,Aggregates Industries Uk Ltd,Place Directorate,Materials,
Salford City Council,2022-05-16,1600688471,851.90,141.98,709.92,Aggregates Industries Uk Ltd,Place Directorate,Materials,
Salford City Council,2022-05-16,1600688469,853.71,142.28,711.43,Aggregates Industries Uk Ltd,Place Directorate,Materials,
Salford City Council,2022-05-16,1600688476,933.47,155.58,777.89,Aggregates Industries Uk Ltd,Place Directorate,Materials,
Salford City Council,2022-05-16,1600688464,938.94,156.49,782.45,Aggregates Industries Uk Ltd,Place Directorate,Materials,
Salford City Council,2022-05-16,1600688435,1583.56,263.93,1319.63,Argyle Nw Construction Ltd,Place Directorate,Contractors,
Salford City Council,2022-05-16,1600688442,5490.95,915.16,4575.79,Argyle Nw Construction Ltd,Place Directorate,Contractors,
Salford City Council,2022-05-16,1600688084,690.23,115.04,575.19,Bilway Marine Ltd,Place Directorate,UV Day to Day,
Salford City Council,2022-05-16,1600688498,818.40,136.40,682.00,Csl Dual Com Ltd,Place Directorate,Contractors,
Salford City Council,2022-05-16,601412379,627.00,0.00,627.00,Department Of Work & Pensions,Service Reform (Corp Bus & Transform),Liability Insurance,
Salford City Council,2022-05-16,1600687909,13999.99,2333.33,11666.66,Ed Start Specialist Education Ltd,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-16,1600688458,4182.52,697.09,3485.43,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services,
Salford City Council,2022-05-16,1600688462,4470.24,745.04,3725.20,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services,
Salford City Council,2022-05-16,1600688460,5418.96,903.16,4515.80,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services,
Salford City Council,2022-05-16,1600688463,7726.44,1287.74,6438.70,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services,
Salford City Council,2022-05-16,1600688461,8880.18,1480.03,7400.15,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services,
Salford City Council,2022-05-16,601412460,1914.08,0.00,1914.08,Forviva,People (Adults) - CHSC,Grants,
Salford City Council,2022-05-16,601412459,4329.64,0.00,4329.64,Forviva,People (Adults) - CHSC,Grants,
Salford City Council,2022-05-16,601412375,521.23,86.87,434.36,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2022-05-16,1600688491,797.04,132.84,664.20,George Parish & Sons Ltd,Place Directorate,Refuse Disposal,
Salford City Council,2022-05-16,1600688497,1222.20,203.70,1018.50,George Parish & Sons Ltd,Place Directorate,Refuse Disposal,
Salford City Council,2022-05-16,1600688489,1644.00,274.00,1370.00,George Parish & Sons Ltd,Place Directorate,Refuse Disposal,
Salford City Council,2022-05-16,1600688490,2208.00,368.00,1840.00,George Parish & Sons Ltd,Place Directorate,Refuse Disposal,
Salford City Council,2022-05-16,1600688501,507.05,84.51,422.54,K J Lines Limited,Place Directorate,Contractors,
Salford City Council,2022-05-16,1600688479,1824.00,304.00,1520.00,Limelight Signs Limited,Place Directorate,Delivery Charges,
Salford City Council,2022-05-16,1600688510,576.00,96.00,480.00,M & A Brown (Engravers) Ltd,Place Directorate,Contractors,
Salford City Council,2022-05-16,1600688530,7245.00,0.00,7245.00,Oldham Mbc,Service Reform (Corp Bus & Transform),Other Prof Fees,
Salford City Council,2022-05-16,1600688519,692.74,115.46,577.28,P F Cusack (Tools Supplies) Ltd,Place Directorate,Materials,
Salford City Council,2022-05-16,1600688456,2961.60,493.60,2468.00,P F Cusack (Tools Supplies) Ltd,Place Directorate,Materials,
Salford City Council,2022-05-16,601412478,17538.00,0.00,17538.00,Paypoint Plc,People (Adults) - CHSC,Gas,
Salford City Council,2022-05-16,601412463,550.00,0.00,550.00,Peel Park Pink Picnic,Place Directorate,Payts to Vol Orgs,
Salford City Council,2022-05-16,601412465,600.00,0.00,600.00,Peel Park Pink Picnic,Place Directorate,Payts to Vol Orgs,
Salford City Council,2022-05-16,601412466,600.00,0.00,600.00,Peel Park Pink Picnic,Place Directorate,Payts to Vol Orgs,
Salford City Council,2022-05-16,601412464,650.00,0.00,650.00,Peel Park Pink Picnic,Place Directorate,Payts to Vol Orgs,
Salford City Council,2022-05-16,601412462,950.00,0.00,950.00,Peel Park Pink Picnic,Place Directorate,Payts to Vol Orgs,
Salford City Council,2022-05-16,601412467,950.00,0.00,950.00,Peel Park Pink Picnic,Place Directorate,Payts to Vol Orgs,
Salford City Council,2022-05-16,601412475,800.00,0.00,800.00,Redacted Data,People (Adults) - CHSC,Gas,
Salford City Council,2022-05-16,601412213,6075.20,0.00,6075.20,Redacted Data,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-16,1600688467,600.00,100.00,500.00,Richard L Thomas Associates Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2022-05-16,1600688201,188176.67,0.00,188176.67,Salford City College,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-16,1600686017,708.48,118.08,590.40,Schofield & Sons,Place Directorate,UV Day to Day,
Salford City Council,2022-05-16,601412280,6990.00,0.00,6990.00,Schools Direct,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-16,601412486,8375.00,0.00,8375.00,Sms Coaching Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-16,1600688428,540.00,90.00,450.00,Style North,Place Directorate,UV Day to Day,
Salford City Council,2022-05-16,1600688446,8333.00,0.00,8333.00,Thompsons Academy Ltd,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2022-05-16,1600688494,1375.00,0.00,1375.00,Together Trust,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-16,1600688527,3056.19,0.00,3056.19,Together Trust,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-16,1600688528,3265.64,0.00,3265.64,Together Trust,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-16,1600688522,3300.44,0.00,3300.44,Together Trust,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-16,1600688525,6247.86,0.00,6247.86,Together Trust,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-05-16,1600688512,504.00,84.00,420.00,Traffic Direct,Place Directorate,Contractors,
Salford City Council,2022-05-16,1600688517,504.00,84.00,420.00,Traffic Direct,Place Directorate,Contractors,
Salford City Council,2022-05-16,1600688514,936.00,156.00,780.00,Traffic Direct,Place Directorate,Contractors,
Salford City Council,2022-05-16,1600688515,1449.60,241.60,1208.00,Traffic Direct,Place Directorate,Contractors,
Salford City Council,2022-05-16,1600688480,2100.00,350.00,1750.00,Viatec Uk Limited,Place Directorate,Materials,
Salford City Council,2022-05-16,1600688481,3988.80,664.80,3324.00,Viatec Uk Limited,Place Directorate,Materials,
Salford City Council,2022-05-17,1600687976,23522.22,0.00,23522.22,Adullam Homes Housing Assoc Ltd,People (Childrens) Service Group,Pmts Reg Soc l'lords,
Salford City Council,2022-05-17,1600688553,3078.24,513.04,2565.20,Aecom Ltd,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2022-05-17,1600688546,4499.40,749.90,3749.50,Aecom Ltd,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2022-05-17,1600687805,653.92,108.99,544.93,Alliance Disposables Ltd,Place Directorate,Catering Materials,
Salford City Council,2022-05-17,601412573,1600.00,0.00,1600.00,Ans Property Investments Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-05-17,601412512,3338.10,0.00,3338.10,Barnardos North West,People (Childrens) Service Group,Payts to Agencies,
