Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2021-02-09,6003194600,6200,0,6200,N.E.W.Fo.Ca.S Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-09,1600661292,7062,0,7062,National Offender Management Servic,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-09,1600661290,9951,0,9951,National Offender Management Servic,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-09,1600661109,3071.03,511.84,2559.19,Nationwide Capital Finance Ltd,Service Reform (Corp Bus & Transform),Equipment Purchase,
Salford City Council,2021-02-09,1600661263,600,100,500,Northgate Public Services (Uk) Ltd,Service Reform (Corp Bus & Transform),Training of Staff,
Salford City Council,2021-02-09,6003194596,17980,0,17980,Olive Branch Fostering Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-09,6003194578,13076.46,0,13076.46,Parallel Parents,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-09,601304434,1920,0,1920,Redacted Data,People (Adults) - CHSC,Other Prof Fees,
Salford City Council,2021-02-09,1600650189,2850,0,2850,Remedi-Restorative Services,People (Childrens) Service Group,Other Prof Fees,
Salford City Council,2021-02-09,601304410,2700,0,2700,Salford City Academy,People (Adults) - CHSC,Food and refreshment,
Salford City Council,2021-02-09,601304409,4320,0,4320,Salford City Academy,People (Adults) - CHSC,Food and refreshment,
Salford City Council,2021-02-09,1600661383,525,0,525,Salford Community Leisure Ltd,Place Directorate,Hire of Facilities,
Salford City Council,2021-02-09,1600661382,1000,0,1000,Salford Community Leisure Ltd,People (Adults) - CHSC,Hire of Facilities,
Salford City Council,2021-02-09,6003194583,23800,0,23800,Sandcastle Care Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-09,6003194585,23980,0,23980,Sandcastle Care Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-09,1600661325,604.8,100.8,504,Sap (Uk) Limited,Service Reform (Corp Bus & Transform),Computer Maintenance,
Salford City Council,2021-02-09,6003194572,6363.2,0,6363.2,Swiis Fostercare Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-09,6003194574,62815,0,62815,T/A Courtyard Care Plus,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-09,1600644334,1211.5,0,1211.5,T/A Greater Manchester Travelcards,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2021-02-09,1600660956,1098,183,915,T/A Parker Merchanting,Service Reform (Corp Bus & Transform),Stock Control (VMS),
Salford City Council,2021-02-09,601304431,792,132,660,Teachers2Parents Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2021-02-09,601304414,802.5,133.75,668.75,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2021-02-09,601304415,802.5,133.75,668.75,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2021-02-09,601304416,802.5,133.75,668.75,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees,
Salford City Council,2021-02-09,6003194590,9009.6,0,9009.6,The Fostering Team,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-09,6003194580,15465.97,0,15465.97,The National Fostering Agency,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-09,6003194588,13640.64,0,13640.64,Three Circles Fostering,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-09,1600661363,6912,1152,5760,Tools4Ever Ltd,Service Reform (Corp Bus & Transform),Computer Software,
Salford City Council,2021-02-09,1600661348,782.4,130.4,652,Transport For Greater Manchester,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2021-02-09,1600661352,2613.6,435.6,2178,Transport For Greater Manchester,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2021-02-09,1600661361,3449.99,0,3449.99,Tree House Care Fostering Solutions,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-09,6003194598,3800,0,3800,Uk Fostering Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-09,601304413,678,113,565,Wigan Council,Service Reform (Corp Bus & Transform),IT  Licence Fee,
Salford City Council,2021-02-09,601304412,19654,3275.67,16378.33,Wigan Council,Service Reform (Corp Bus & Transform),IT  Licence Fee,
Salford City Council,2021-02-09,6003194582,2396,0,2396,Wigan Council,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-09,6003194587,12593.88,0,12593.88,Witherslack Group Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-09,1600661298,882.56,147.09,735.47,Xma Ltd,Public Health,Cmputer Eqt purchase,
Salford City Council,2021-02-09,1600661299,882.56,147.09,735.47,Xma Ltd,Public Health,Cmputer Eqt purchase,
Salford City Council,2021-02-09,1600661300,882.56,147.09,735.47,Xma Ltd,Public Health,Cmputer Eqt purchase,
Salford City Council,2021-02-09,1600661301,882.56,147.09,735.47,Xma Ltd,Public Health,Cmputer Eqt purchase,
Salford City Council,2021-02-09,1600661302,882.56,147.09,735.47,Xma Ltd,Public Health,Cmputer Eqt purchase,
Salford City Council,2021-02-09,1600661303,882.56,147.09,735.47,Xma Ltd,Public Health,Cmputer Eqt purchase,
Salford City Council,2021-02-09,1600661304,882.56,147.09,735.47,Xma Ltd,Place Directorate,Cmputer Eqt purchase,
Salford City Council,2021-02-09,1600661305,882.56,147.09,735.47,Xma Ltd,People (Adults) - CHSC,Cmputer Eqt purchase,
Salford City Council,2021-02-09,1600661306,882.56,147.09,735.47,Xma Ltd,Place Directorate,Cmputer Eqt purchase,
Salford City Council,2021-02-09,1600661310,882.56,147.09,735.47,Xma Ltd,People (Childrens) Service Group,Cmputer Eqt purchase,
Salford City Council,2021-02-09,1600661311,882.56,147.09,735.47,Xma Ltd,People (Childrens) Service Group,Cmputer Eqt purchase,
Salford City Council,2021-02-09,1600661312,882.56,147.09,735.47,Xma Ltd,People (Childrens) Service Group,Cmputer Eqt purchase,
Salford City Council,2021-02-09,1600661307,1765.13,294.19,1470.94,Xma Ltd,Place Directorate,Cmputer Eqt purchase,
Salford City Council,2021-02-09,1600661308,1765.13,294.19,1470.94,Xma Ltd,Public Health,Cmputer Eqt purchase,
Salford City Council,2021-02-09,1600661315,1765.13,294.19,1470.94,Xma Ltd,People (Childrens) Service Group,Cmputer Eqt purchase,
Salford City Council,2021-02-09,1600661314,2647.69,441.28,2206.41,Xma Ltd,People (Childrens) Service Group,Cmputer Eqt purchase,
Salford City Council,2021-02-10,601304550,1547,0,1547,Abbotsound Limited,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304504,3021.54,0,3021.54,Abbotsound Limited,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,1600660921,2842.56,473.76,2368.8,Aecom Ltd,Service Reform (Corp Bus & Transform),Miscellaneous Exes,
Salford City Council,2021-02-10,1600661504,573.7,95.62,478.08,Aggregates Industries Uk Ltd,Place Directorate,Materials,
Salford City Council,2021-02-10,1600661502,681.65,113.61,568.04,Aggregates Industries Uk Ltd,Place Directorate,Materials,
Salford City Council,2021-02-10,1600661505,695.56,115.93,579.63,Aggregates Industries Uk Ltd,Place Directorate,Materials,
Salford City Council,2021-02-10,601304518,13093.34,0,13093.34,Amadeus Residential Home,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304536,20143.6,0,20143.6,Anchor Trust - Beechfield Lodge,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304523,10071.8,0,10071.8,Angel Care Plc,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304514,1342.91,0,1342.91,Aspire Intelligent Care & Support,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304513,4700.17,0,4700.17,Aspire Intelligent Care & Support,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304555,8663.2,0,8663.2,Aspire Intelligent Care & Support,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304542,23359.7,0,23359.7,Beecared4,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304543,4641,0,4641,Beenstock Home Management Co Ltd,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304528,8728.89,0,8728.89,Beenstock Home Management Co Ltd,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,1600661385,4329.99,721.67,3608.32,Beesley & Fildes Ltd,Place Directorate,Materials,
Salford City Council,2021-02-10,601304524,5371.63,0,5371.63,Bradmere & Merrymeet Care Group Ltd,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304436,16937.36,2822.89,14114.47,British Telecommunications Plc,Service Reform (Corp Bus & Transform),Telephones & Fax,
Salford City Council,2021-02-10,601304537,11750.43,0,11750.43,Broughton House For X Service,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304457,1378.68,229.77,1148.91,Capita Translation And Interpreting,Service Reform (Corp Bus & Transform),Translation Service,
Salford City Council,2021-02-10,601304456,1951.41,325.24,1626.17,Capita Translation And Interpreting,Service Reform (Corp Bus & Transform),Translation Service,
Salford City Council,2021-02-10,601304544,1082.9,0,1082.9,Care Direct Salford Ltd,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304540,3357.27,0,3357.27,Castlerea House Residential Home,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304446,552,92,460,Chrystal Consulting Ltd,Place Directorate,Veh Operating Leases,
Salford City Council,2021-02-10,1600661503,953.52,158.92,794.6,Chubb Fire & Security Ltd,People (Childrens) Service Group,XXXXX SECURITY SYS R,
Salford City Council,2021-02-10,1600661443,706.37,117.73,588.64,Civica Uk Ltd,Service Reform (Corp Bus & Transform),Computer Software,
Salford City Council,2021-02-10,1600661447,739.2,123.2,616,Civica Uk Ltd,Place Directorate,Consultants,
Salford City Council,2021-02-10,601304530,6043.08,0,6043.08,Claremont Lodge Care Ltd,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304545,18718.7,0,18718.7,Comfort Call Ltd,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304546,20729.8,0,20729.8,Comfort Call Ltd,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304509,10071.8,0,10071.8,Community Integrated Care,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304510,20143.6,0,20143.6,Community Integrated Care,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,1600661428,8076.36,1346.04,6730.32,Compass Minerals Uk Ltd,Place Directorate,Materials,
Salford City Council,2021-02-10,601304533,6378.81,0,6378.81,Coveleaf Limited,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304534,8728.89,0,8728.89,Coveleaf Limited,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304548,1856.4,0,1856.4,Creative Support,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304547,9436.7,0,9436.7,Creative Support,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,1600661517,4892.5,0,4892.5,Crossroads Care Cheshire,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-10,1600661518,5035,0,5035,Crossroads Care Cheshire,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-10,1600661519,6089.5,0,6089.5,Crossroads Care Cheshire,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-10,601304549,7270.9,0,7270.9,Dementia Care & Support At Home,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304519,16786.33,0,16786.33,Ecclesholme Residential Home,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304511,11414.71,0,11414.71,Ggs Care Home Limited,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304507,16114.88,0,16114.88,Hc One Ltd - Several Homes,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304506,19472.15,0,19472.15,Hc One Ltd - Several Homes,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304516,40287.2,0,40287.2,Hc-One Oval Ltd,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304515,32901.21,0,32901.21,Healthcare Management Solutions Ltd,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304520,9400.35,0,9400.35,Heath Cottage Residential Home,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304560,4641,0,4641,Highland Ornate Ltd T/A Ornate Heal,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304538,13093.34,0,13093.34,Hill Care 1 Ltd T/A Alderwood,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304508,8393.17,0,8393.17,Holly Court Care Home,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304531,1678.63,0,1678.63,House Martins (Salford) Ltd,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304532,1678.63,0,1678.63,House Martins (Salford) Ltd,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304558,1237.6,0,1237.6,Imagine Independence,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,1600661398,613.55,102.26,511.29,J Fletcher Engineers Ltd,Place Directorate,UV Heat Rep,
Salford City Council,2021-02-10,1600661501,741.47,123.58,617.89,K J Lines Limited,Place Directorate,Contractors,
Salford City Council,2021-02-10,1600661401,6200,0,6200,Kedleston (Wings Education) Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-10,1600661399,6960,0,6960,Kedleston (Wings Education) Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-02-10,601304529,20143.6,0,20143.6,Kenyon Lodge Nursing Home,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304505,22829.41,0,22829.41,Laburnum Court,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304455,1500,250,1250,Lagom Associates Ltd,Service Reform (Corp Bus & Transform),Other Prof Fees,
Salford City Council,2021-02-10,1600661488,1224,204,1020,M & A Brown (Engravers) Ltd,Place Directorate,Contractors,
Salford City Council,2021-02-10,1600661487,534,89,445,M & A Brown (Engravers) Ltd,Place Directorate,Materials,
Salford City Council,2021-02-10,1600661333,3360,560,2800,Me Learning Ltd,Service Reform (Corp Bus & Transform),Training of Others,
Salford City Council,2021-02-10,601304521,6378.81,0,6378.81,Merrymeet Residential Home,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304535,10743.25,0,10743.25,Mns Care Plce,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304522,11078.98,0,11078.98,Moorfield House Residential Home,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304559,20575.1,0,20575.1,Northern Healthcare Ltd,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304561,1547,0,1547,Olive Healthcare Solutions Ltd,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,1600661483,588,98,490,P F Cusack (Tools Supplies) Ltd,Place Directorate,Materials,
Salford City Council,2021-02-10,1600661537,2011.8,0,2011.8,Pearson Education Ltd,People (Childrens) Service Group,Exam fees,
Salford City Council,2021-02-10,1600661441,1227643.16,204607.19,1023035.97,Pendleton Together Operating Ltd,Outside Hierarchy,Unitary Charge,
Salford City Council,2021-02-10,1600661508,1888.78,314.8,1573.98,Philips Lighting,Place Directorate,Materials,
Salford City Council,2021-02-10,601304551,73791.9,0,73791.9,Premier Care Ltd,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304502,525,0,525,Redacted Data,People (Childrens) Service Group,Class Supplies Capit,
Salford City Council,2021-02-10,601304541,1237.6,0,1237.6,Redacted Data,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304539,4028.72,0,4028.72,Reliance Care Homes Ltd,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,601304552,16552.9,0,16552.9,Routes Healthcare (North),People (Adults) - CHSC,Resid Care Home,
Salford City Council,2021-02-10,1600661453,1584.6,264.1,1320.5,Salford Schools Solutions Ltd,People (Childrens) Service Group,Legal Fees,
