Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2022-03-11,6003449297,13589.03,0.00,13589.03,Redaction,People (Adults) - CHSC,Home Helps,
Salford City Council,2022-03-11,6003449298,29264.49,0.00,29264.49,Redaction,People (Adults) - CHSC,Home Helps,
Salford City Council,2022-03-11,6003449299,8085.59,0.00,8085.59,Redaction,People (Adults) - CHSC,Home Helps,
Salford City Council,2022-03-11,1600684365,750.00,0.00,750.00,Redaction,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-03-11,601344931,587.60,0.00,587.60,Redaction,People (Adults) - CHSC,Rents,
Salford City Council,2022-03-11,601344932,610.20,0.00,610.20,Redaction,People (Adults) - CHSC,Rents,
Salford City Council,2022-03-11,1600682254,14640.46,2440.08,12200.38,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-03-11,1600682255,14640.46,2440.08,12200.38,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-03-11,1600682256,14640.46,2440.08,12200.38,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-03-11,1600682258,14640.46,2440.08,12200.38,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-03-11,1600682259,14640.46,2440.08,12200.38,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-03-11,1600682263,14640.46,2440.08,12200.38,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees,
Salford City Council,2022-03-11,1600683587,149536.42,0.00,149536.42,Royal Bolton Hospital Nhs,Public Health,Payts to Agencies,
Salford City Council,2022-03-11,1600684324,612.00,102.00,510.00,Royal Town Planning Institute,Place Directorate,Other Prof Fees,
Salford City Council,2022-03-11,1600683403,16081.44,0.00,16081.44,Salford City College,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-03-11,1600683405,17997.84,0.00,17997.84,Salford City College,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-03-11,601344169,108497.11,0.00,108497.11,Salford Community Leisure Ltd,People (Childrens) Service Group,Other Prof Fees,
Salford City Council,2022-03-11,1600683636,448706.00,0.00,448706.00,Salford Royal Nhs Foundation Trust,Public Health,Payts to Agencies,
Salford City Council,2022-03-11,1600683637,448706.00,0.00,448706.00,Salford Royal Nhs Foundation Trust,Public Health,Payts to Agencies,
Salford City Council,2022-03-11,1600683638,448706.00,0.00,448706.00,Salford Royal Nhs Foundation Trust,Public Health,Payts to Agencies,
Salford City Council,2022-03-11,1600684448,22408.75,3734.79,18673.96,Schofield & Sons Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2022-03-11,1600684451,12000.00,2000.00,10000.00,Schofield & Sons Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2022-03-11,601344975,1322.20,0.00,1322.20,Sophia Lynn Farquhar Murray,People (Childrens) Service Group,Grants - External,
Salford City Council,2022-03-11,1600683282,39578.40,6596.40,32982.00,Sounds From The Other City Ltd,Place Directorate,Marketing/Publicity,
Salford City Council,2022-03-11,1600684416,7389.28,1231.55,6157.73,Standard Fuel Oils Ltd,Place Directorate,Vehcle Ancillar Cost,
Salford City Council,2022-03-11,1600683608,30000.00,0.00,30000.00,Tameside Mbc,Public Health,Payts to Agencies,
Salford City Council,2022-03-11,601344905,1200.00,0.00,1200.00,Total Care And Support,Place Directorate,Gen Contractor Work,
Salford City Council,2022-03-11,1600684446,896.93,149.49,747.44,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage,
Salford City Council,2022-03-11,1600683519,11134.66,0.00,11134.66,Yesoiday Hatorah School,People (Childrens) Service Group,Release of Provision,
Salford City Council,2022-03-14,1600683253,2220.00,370.00,1850.00,Azymuth Acoustics Uk Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other,
Salford City Council,2022-03-14,601345023,12460.03,2076.67,10383.36,British Telecommunications Plc,Service Reform (Corp Bus & Transform),Telephones & Fax,
Salford City Council,2022-03-14,1600684516,1738.03,289.67,1448.36,British Telecommunications Plc,People (Adults) - CHSC,Telephones & Fax,
Salford City Council,2022-03-14,601345021,4263.84,0.00,4263.84,Bupa Insurance Ltd,Place Directorate,Capita - P Health,
Salford City Council,2022-03-14,1600683755,25021.34,0.00,25021.34,Cambian Childcare Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-03-14,1600683756,35154.00,0.00,35154.00,Cambian Childcare Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-03-14,1600683204,13412.03,2235.34,11176.69,Cdw Ltd,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase,
Salford City Council,2022-03-14,1600684373,9135.60,1522.60,7613.00,Cdw Ltd,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase,
Salford City Council,2022-03-14,1600683524,600014.80,100002.47,500012.33,Cdw Ltd,Service Reform (Corp Bus & Transform),Purch of Comp Equip,
Salford City Council,2022-03-14,1600680272,12954.85,2159.14,10795.71,Civica Uk Ltd,Service Reform (Corp Bus & Transform),Computer Maintenance,
Salford City Council,2022-03-14,1600684465,511.26,85.21,426.05,Click Fire & Security Ltd - 24 Acc,People (Childrens) Service Group,UV Light/Fire,
Salford City Council,2022-03-14,1600680261,9000.00,1500.00,7500.00,Crowdfunder Ltd,Service Reform (Corp Bus & Transform),Computer Software,
Salford City Council,2022-03-14,1600684469,600.00,100.00,500.00,Dunelm Ecology Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2022-03-14,601345072,1324.80,0.00,1324.80,Electricity North West Ltd,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2022-03-14,1600684034,4459.68,743.28,3716.40,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services,
Salford City Council,2022-03-14,1600684479,561.30,93.55,467.75,F. R. Sharrock Limited,Service Reform (Corp Bus & Transform),VMS Materials,
Salford City Council,2022-03-14,1600683744,10064.00,0.00,10064.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-03-14,601345082,1005.00,0.00,1005.00,Forviva,People (Adults) - CHSC,Grants,
Salford City Council,2022-03-14,601345078,1546.78,257.79,1288.99,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2022-03-14,601345089,764.16,127.36,636.80,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2022-03-14,601345106,507.44,84.58,422.86,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture,
Salford City Council,2022-03-14,601345088,1200.00,0.00,1200.00,Gismop Ltd,People (Adults) - CHSC,Grants,
Salford City Council,2022-03-14,1600684519,11148.00,1858.00,9290.00,Greater Manchester Treestation Ltd,Place Directorate,Contractors,
Salford City Council,2022-03-14,1600684508,7594.66,1265.78,6328.88,Handicare,Service Reform (Corp Bus & Transform),Miscellaneous Grants,
Salford City Council,2022-03-14,1600683785,11000.00,0.00,11000.00,"Home-Start Trafford, Salford, Wigan",Public Health,Payts to Agencies,
Salford City Council,2022-03-14,1600673370,256710.00,42785.00,213925.00,Ict Revolutions Ltd,Service Reform (Corp Bus & Transform),Purch of Comp Soft,
Salford City Council,2022-03-14,1600683757,14100.00,2350.00,11750.00,Ing Media Ltd,Service Reform (Corp Bus & Transform),Marketing/Publicity,
Salford City Council,2022-03-14,1600683737,31996.34,0.00,31996.34,My3 Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-03-14,1600683738,31996.34,0.00,31996.34,My3 Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-03-14,1600683678,15500.00,0.00,15500.00,Phoenix Family Care Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-03-14,1600683751,15500.00,0.00,15500.00,Phoenix Family Care Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-03-14,601345016,1760.93,293.49,1467.44,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Computer Software,
Salford City Council,2022-03-14,1600680108,9449.66,1574.94,7874.72,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Computer Software,
Salford City Council,2022-03-14,1600681621,10171.84,1695.31,8476.53,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Computer Software,
Salford City Council,2022-03-14,1600683376,14216.77,2369.46,11847.31,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Computer Software,
Salford City Council,2022-03-14,1600683906,19194.33,0.00,19194.33,Pontville School Limited,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2022-03-14,1600684498,222823.82,37137.30,185686.52,Rothwell Plumbing Services Ltd,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2022-03-14,601345109,100000.00,0.00,100000.00,Salford Community & Voluntary Servi,People (Adults) - CHSC,Food and refreshment,
Salford City Council,2022-03-14,601345110,5000.00,0.00,5000.00,Salford Community & Voluntary Servi,People (Adults) - CHSC,Food and refreshment,
Salford City Council,2022-03-14,601345083,2721.29,0.00,2721.29,Salix Homes Ltd,People (Adults) - CHSC,Grants,
Salford City Council,2022-03-14,601345084,865.78,0.00,865.78,Salix Homes Ltd,People (Adults) - CHSC,Grants,
Salford City Council,2022-03-14,1600684502,7954.38,0.00,7954.38,Salvation Army Housing Association-,People (Adults) - CHSC,Payts to Agencies,
Salford City Council,2022-03-14,1600684490,10800.00,1800.00,9000.00,Schofield & Sons Ltd,People (Childrens) Service Group,UV Day to Day,
Salford City Council,2022-03-14,1600684499,159633.33,0.00,159633.33,Seddon Construction Limited,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2022-03-14,1600684512,425316.07,70886.01,354430.06,Seddon Construction Limited,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2022-03-14,1600684513,426529.72,0.00,426529.72,Seddon Construction Limited,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2022-03-14,1600684494,10767.00,1794.50,8972.50,T/A Evans Halshaw Commercials,Service Reform (Corp Bus & Transform),Purch of Veh/Plant,
Salford City Council,2022-03-14,1600683750,12438.60,2073.10,10365.50,T/A Ricardo Energy & Environment,Place Directorate,Sampling,
Salford City Council,2022-03-14,1600684509,2082.62,0.00,2082.62,Together Trust,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-03-14,1600684510,2790.45,0.00,2790.45,Together Trust,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-03-14,1600684501,5178.00,863.00,4315.00,Treework Arboricultural Services,Place Directorate,Contractors,
Salford City Council,2022-03-14,1600684523,44251.00,0.00,44251.00,Unlimited Potential,Service Reform (Corp Bus & Transform),Grants - External,
Salford City Council,2022-03-14,601345022,500.37,0.00,500.37,"Wrightington, Wigan & Leigh Nhsft",Place Directorate,Food and refreshment,
Salford City Council,2022-03-14,2205920512,14226583.66,0.00,14226583.66,NHS CCG,People (Adults) - CHSC,Payments to Health Authority
Salford City Council,2022-03-15,1600684531,689.12,22.04,667.08,1010 Taxis,People (Childrens) Service Group,ClientTravel Expense,
Salford City Council,2022-03-15,1600683512,9432.00,1572.00,7860.00,A  Venning Ltd,Place Directorate,del'd kitchen formul,
Salford City Council,2022-03-15,6003450851,561.60,93.60,468.00,A Venning Ltd,Place Directorate,non -UV Building Repairs & Maintenance,
Salford City Council,2022-03-15,6003450857,820.80,136.80,684.00,A Venning Ltd,Place Directorate,non -UV Building Repairs & Maintenance,
Salford City Council,2022-03-15,6003451691,32014.43,0.00,32014.43,Abbeydale Nursing Home,People (Adults) - CHSC,Resid Care Home,
Salford City Council,2022-03-15,1600684543,3600.00,600.00,3000.00,Abbott Rapid Diagnostics Ltd,People (Adults) - CHSC,Equipment Purchase,
Salford City Council,2022-03-15,1600684544,3600.00,600.00,3000.00,Abbott Rapid Diagnostics Ltd,People (Adults) - CHSC,Equipment Purchase,
Salford City Council,2022-03-15,1600684557,527.15,0.00,527.15,Acorn Care & Education Ltd,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2022-03-15,1600684558,582.67,0.00,582.67,Acorn Care & Education Ltd,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2022-03-15,1600684559,582.20,0.00,582.20,Acorn Care & Education Ltd,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2022-03-15,1600684639,594.00,99.00,495.00,Alan Franklin Builders Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2022-03-15,601345186,8675.52,0.00,8675.52,Aon Insurance Ltd,Service Reform (Corp Bus & Transform),Repaymt-Insur Hldg,
Salford City Council,2022-03-15,601345190,8779.84,0.00,8779.84,Aon Insurance Ltd,Service Reform (Corp Bus & Transform),Repaymt-Insur Hldg,
Salford City Council,2022-03-15,601345191,1118.88,0.00,1118.88,Aon Insurance Ltd,Service Reform (Corp Bus & Transform),Repaymt-Insur Hldg,
Salford City Council,2022-03-15,601345192,6453.05,0.00,6453.05,Aon Insurance Ltd,Service Reform (Corp Bus & Transform),Repaymt-Insur Hldg,
Salford City Council,2022-03-15,6003450592,952.40,7.16,945.24,Brakes (Stored Cards),Service Reform (Corp Bus & Transform),Food and refreshments,
Salford City Council,2022-03-15,6003450650,1019.58,53.69,965.89,Brakes (Stored Cards),Service Reform (Corp Bus & Transform),Food and refreshments,
Salford City Council,2022-03-15,6003450685,1519.89,65.00,1454.89,Brakes (Stored Cards),Service Reform (Corp Bus & Transform),Food and refreshments,
Salford City Council,2022-03-15,6003451083,571.31,0.66,570.65,Brakes (Stored Cards),Place Directorate,Food and refreshments,
Salford City Council,2022-03-15,6003451329,532.57,0.00,532.57,Brakes (Stored Cards),Place Directorate,Food and refreshments,
Salford City Council,2022-03-15,6003451469,522.21,1.35,520.86,Brakes (Stored Cards),Place Directorate,Food and refreshments,
Salford City Council,2022-03-15,6003451594,561.28,0.00,561.28,Brakes (Stored Cards),Place Directorate,Food and refreshments,
Salford City Council,2022-03-15,601345127,1057.26,0.00,1057.26,Bristow & Sutor,Service Reform (Corp Bus & Transform),VAT Adjustment,
Salford City Council,2022-03-15,1600684535,38207.26,6367.88,31839.38,Buymemedia,Place Directorate,Print & Photocopying,
Salford City Council,2022-03-15,1600684571,1592.32,265.39,1326.93,Capita Business Services Ltd,Place Directorate,Print & Photocopying,
Salford City Council,2022-03-15,1600684561,2214.33,0.00,2214.33,Caritas Care Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-03-15,1600684562,2214.33,0.00,2214.33,Caritas Care Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2022-03-15,1600683360,4080.27,0.00,4080.27,Central Manchester University,People (Childrens) Service Group,Other Salary Groups,
Salford City Council,2022-03-15,1600683375,4080.27,0.00,4080.27,Central Manchester University,People (Childrens) Service Group,Other Salary Groups,
Salford City Council,2022-03-15,6003450905,506.70,0.00,506.70,Cex Ltd,People (Childrens) Service Group,Equipment Repair,
Salford City Council,2022-03-15,1600684638,684.00,0.00,684.00,City Sitemix Concrete Ltd,Place Directorate,Materials,
Salford City Council,2022-03-15,1600684648,1750.00,0.00,1750.00,Concordia Education & Training Llp,People (Childrens) Service Group,Training of Others,
Salford City Council,2022-03-15,601345162,5597.68,932.95,4664.73,Coop Swinton,People (Childrens) Service Group,T U Supply Cover,
Salford City Council,2022-03-15,6003450758,874.62,0.00,874.62,Creamline Dairies Red Bank,Place Directorate,Food and refreshments,
Salford City Council,2022-03-15,6003450767,735.88,0.00,735.88,Creamline Dairies Red Bank,Place Directorate,Food and refreshments,
Salford City Council,2022-03-15,601345156,5906.00,0.00,5906.00,Cromwood Housing Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2022-03-15,1600684564,1596.00,266.00,1330.00,Cuckoo Design Ltd,Place Directorate,Advertising,
Salford City Council,2022-03-15,6003450895,1484.00,0.00,1484.00,Divrse 1 Ltd,People (Adults) - CHSC,Rents,
