Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2021-12-14,1600679021,1014.50,169.08,845.42,Philips Lighting,Place Directorate,Materials,
Salford City Council,2021-12-14,601336880,1760.93,293.49,1467.44,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),IT  Licence Fee,
Salford City Council,2021-12-14,601336879,1783.55,297.26,1486.29,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),IT  Licence Fee,
Salford City Council,2021-12-14,1600677489,1403.09,233.85,1169.24,Ppl Prs Ltd,Service Reform (Corp Bus & Transform),Equipment Purchase,
Salford City Council,2021-12-14,6003399312,10096.43,0.00,10096.43,Progressive Care Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-14,601336905,51767.35,8627.96,43139.39,Reed Specialist Recruitment Ltd,Service Reform (Corp Bus & Transform),Agency Fees,
Salford City Council,2021-12-14,6003399307,13499.52,0.00,13499.52,Roc North West Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-14,1600679091,1476.71,246.12,1230.59,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,nonuv Build Rp&Maint,
Salford City Council,2021-12-14,1600678998,810.00,135.00,675.00,Saint Gobain Building Distribution,Place Directorate,Materials,
Salford City Council,2021-12-14,601336866,2400.00,0.00,2400.00,Salford Community Leisure Ltd,People (Childrens) Service Group,Leisure Activity,
Salford City Council,2021-12-14,1600679035,1250.00,0.00,1250.00,Salford Community Leisure Ltd,Place Directorate,Training expenses,
Salford City Council,2021-12-14,6003399300,123115.71,0.00,123115.71,Sandcastle Care Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-14,1600678055,602.64,100.44,502.20,Schofield & Sons,Place Directorate,UV Day to Day,
Salford City Council,2021-12-14,1600676530,898.56,149.76,748.80,Schofield & Sons,Place Directorate,UV Day to Day,
Salford City Council,2021-12-14,1600675494,1121.84,186.97,934.87,Schofield & Sons,Place Directorate,UV Day to Day,
Salford City Council,2021-12-14,1600679015,3364.94,560.82,2804.12,Schofield & Sons Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2021-12-14,1600679077,9103.52,1517.25,7586.27,Schofield & Sons Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2021-12-14,1600679070,21760.06,3626.68,18133.38,Schofield & Sons Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2021-12-14,6003399304,13180.90,0.00,13180.90,Swiis Fostercare Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-14,601336867,3660.00,610.00,3050.00,Team Teach Ltd,People (Childrens) Service Group,Training of Others,
Salford City Council,2021-12-14,6003399319,43431.07,0.00,43431.07,The Fostering Team,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-14,1600679040,10000.00,0.00,10000.00,The Jewel Foundation,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-14,1600678399,60499.99,10083.33,50416.66,The Lowry Centre Trust,Place Directorate,Payts to Agencies,
Salford City Council,2021-12-14,6003399311,12203.00,0.00,12203.00,The National Fostering Agency,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-14,6003399318,8438.56,324.56,8114.00,Three Circles Fostering,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-14,1600679006,784.80,130.80,654.00,Traffic Direct,Place Directorate,Contractors,
Salford City Council,2021-12-14,1600679008,828.00,138.00,690.00,Traffic Direct,Place Directorate,Contractors,
Salford City Council,2021-12-14,1600679010,1572.00,262.00,1310.00,Traffic Direct,Place Directorate,Contractors,
Salford City Council,2021-12-14,1600679009,1864.80,310.80,1554.00,Traffic Direct,Place Directorate,Contractors,
Salford City Council,2021-12-14,1600679007,2239.20,373.20,1866.00,Traffic Direct,Place Directorate,Contractors,
Salford City Council,2021-12-14,1600679025,4972.80,828.80,4144.00,Viatec Uk Limited,Place Directorate,Materials,
Salford City Council,2021-12-14,6003399313,2396.00,0.00,2396.00,Wigan Council,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-14,6003399302,12593.88,0.00,12593.88,Witherslack Group Ltd,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-15,1600679203,2838.00,0.00,2838.00,A&B Taxis,People (Childrens) Service Group,Pupil Assistance,
Salford City Council,2021-12-15,601337282,5000.00,0.00,5000.00,Ac M S Quays Hot,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-12-15,601336948,1315.12,0.00,1315.12,Aim Habonim-Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601337068,2929.50,0.00,2929.50,Aim Habonim-Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,1600679209,4986.59,831.10,4155.49,Allpay Ltd,Service Reform (Corp Bus & Transform),Bank Commission,
Salford City Council,2021-12-15,1600679101,3352.00,0.00,3352.00,Altrincham Grammer School For Girls,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2021-12-15,601336950,1052.10,0.00,1052.10,Ateres Elisheva Daycare,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601337071,12902.17,0.00,12902.17,Ateres Elisheva Daycare,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601337218,751.50,0.00,751.50,Auntie Stephs Playgroup,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601336951,2442.37,0.00,2442.37,Auntie Stephs Playgroup,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601337278,2500.00,0.00,2500.00,Avimmerse Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-12-15,601337061,4746.60,0.00,4746.60,Barton Moss Primary School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601337073,16119.60,0.00,16119.60,Beis Malka Beiz Girls-Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601337074,12407.85,0.00,12407.85,Beis Rochel Manchester Girls School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601336952,3344.17,0.00,3344.17,Beis Ruchel Girls School Ltd-Manche,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601337075,14114.10,0.00,14114.10,Beis Ruchel Girls School Ltd-Manche,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601336968,1303.85,0.00,1303.85,Beltodam Ltd T/A Early Learning Chi,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601337092,3088.80,0.00,3088.80,Beltodam Ltd T/A Early Learning Chi,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601337076,8908.20,0.00,8908.20,Belz Cheider Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601336953,4527.79,0.00,4527.79,Big Steps Playgroup,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,1600679206,9302.35,1550.39,7751.96,Bloom Procurement Services Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2021-12-15,601336954,713.92,0.00,713.92,Bnos Margulis Viznitz Girls School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601337078,13150.20,0.00,13150.20,Bnos Margulis Viznitz Girls School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601336973,770.29,0.00,770.29,Bnos Yisroel Schools Manchester Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601337079,20189.35,0.00,20189.35,Bnos Yisroel Schools Manchester Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,6003400178,598.75,0.00,598.75,Bookerecomm,People (Childrens) Service Group,Food and refreshments,
Salford City Council,2021-12-15,601336955,789.08,0.00,789.08,Boothstown Playgroup,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,6003400161,607.32,39.21,568.11,Brakes (Stored Cards),Service Reform (Corp Bus & Transform),Food and refreshments,
Salford City Council,2021-12-15,601337081,8814.52,0.00,8814.52,Branwood Preparatory School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601337082,7942.96,0.00,7942.96,Bridgewater School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601337063,21294.37,0.00,21294.37,Broadoak Cp School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601337062,13671.00,0.00,13671.00,Broughton Jewish C F Academy,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601336962,789.07,0.00,789.07,Broughton Jewish Cassel Fox,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601336959,789.08,0.00,789.08,Budding Wood Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601337180,1545.61,257.60,1288.01,Capita Translation And Interpreting,Service Reform (Corp Bus & Transform),,
Salford City Council,2021-12-15,601337086,4050.00,0.00,4050.00,Care Chiefs,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601336961,10295.55,0.00,10295.55,Care Chiefs,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601336979,969.43,0.00,969.43,Cherry Tots Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601336965,1052.10,0.00,1052.10,Claremont Neighbourhood Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601337088,2757.30,0.00,2757.30,Claremont Neighbourhood Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601337089,17724.00,0.00,17724.00,Clarendon Cottage School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601337146,4260.60,0.00,4260.60,Clk Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601337027,8448.11,0.00,8448.11,Clk Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601337279,2500.00,0.00,2500.00,Cloud Web Designer Ltd,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-12-15,601337045,976.95,0.00,976.95,Cottage Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601337199,-25265.00,0.00,-25265.00,Cumberland School,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2021-12-15,601337198,-13962.27,0.00,-13962.27,Cumberland School,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2021-12-15,601337196,25265.00,0.00,25265.00,Cumberland School,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2021-12-15,601337197,25265.00,0.00,25265.00,Cumberland School,People (Childrens) Service Group,Non-Maint Spec Schls,
Salford City Council,2021-12-15,601337205,84782.00,0.00,84782.00,Cumberland School,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-15,6003400146,1484.00,0.00,1484.00,Divrse 1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-15,6003400185,2996.00,0.00,2996.00,Divrse 1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-15,6003400262,3595.20,0.00,3595.20,Divrse 1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-15,6003400304,4793.60,0.00,4793.60,Divrse Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-15,6003400300,9587.20,0.00,9587.20,Divrse Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-15,6003400168,2396.80,0.00,2396.80,Divrse P1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-15,6003400210,2996.00,0.00,2996.00,Divrse P1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-15,6003400291,2996.00,0.00,2996.00,Divrse P1 Ltd,People (Adults) - CHSC,Rents,
Salford City Council,2021-12-15,1600679188,15672.00,2612.00,13060.00,Dolphin Mobility Ltd,Service Reform (Corp Bus & Transform),Miscellaneous Grants,
Salford City Council,2021-12-15,601337064,5443.20,0.00,5443.20,Dukesgate Academy,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,1600678263,877.33,146.22,731.11,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge,
Salford City Council,2021-12-15,1600678260,1934.72,322.45,1612.27,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge,
Salford City Council,2021-12-15,1600678250,7592.32,815.90,6776.42,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge,
Salford City Council,2021-12-15,1600677949,9484.36,254.47,9229.89,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge,
Salford City Council,2021-12-15,1600678262,263898.86,43983.14,219915.72,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge,
Salford City Council,2021-12-15,601337204,65361.14,0.00,65361.14,Electricity North West Ltd,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2021-12-15,601337093,2477.47,0.00,2477.47,Evergreen Childrens Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601336971,2630.25,0.00,2630.25,Evergreen Childrens Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601337094,799.92,0.00,799.92,Fairhills Playgroup Pre-School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601336972,3411.81,0.00,3411.81,Fairhills Playgroup Pre-School,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601336974,2314.62,0.00,2314.62,Fledglings (Irlam) Limited,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601337096,2948.40,0.00,2948.40,Fledglings (Irlam) Limited,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601336975,1578.15,0.00,1578.15,Fledglings Day Nursery Worsley,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601337095,7722.60,0.00,7722.60,Fledglings Day Nursery Worsley,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601337005,3024.79,0.00,3024.79,Folly Brook Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601337127,4860.00,0.00,4860.00,Folly Brook Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601337021,1052.10,0.00,1052.10,Fun 2B2,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,1600679157,2688.10,448.02,2240.08,G Jones Builders Ltd,Service Reform (Corp Bus & Transform),Works & Building,
Salford City Council,2021-12-15,1600679099,13067.57,0.00,13067.57,Greater Manchester Combined,Service Reform (Corp Bus & Transform),Other Works,
Salford City Council,2021-12-15,1600679094,1512.00,252.00,1260.00,Groundwork Landscapes Ltd,Service Reform (Corp Bus & Transform),Pay to Ctrs-Landscap,
Salford City Council,2021-12-15,601337280,2500.00,0.00,2500.00,Growing Togetherness Cic,Service Reform (Corp Bus & Transform),Grants,
Salford City Council,2021-12-15,601337098,5591.25,0.00,5591.25,Habonim Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601337099,2624.40,0.00,2624.40,Happy Feet Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601336980,5673.82,0.00,5673.82,Happy Feet Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,1600679190,722.40,120.40,602.00,Hcl Safety Ltd,Place Directorate,Equipment Repair,
Salford City Council,2021-12-15,601336964,3212.66,0.00,3212.66,Hello Kiddies Ltd,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601337060,2059.11,0.00,2059.11,Inspiring Communities Together,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601337236,2182.50,0.00,2182.50,Jep Youth Engagement,People (Childrens) Service Group,Payts to Agencies,
Salford City Council,2021-12-15,601337106,1053.11,0.00,1053.11,Jitterbugz Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
Salford City Council,2021-12-15,601336987,3550.84,0.00,3550.84,Jitterbugz Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider,
