Wakefield Council Supplier Spend Greater Than �500 for Quarter 1st April 2017 to 30th June 2017.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Procurement Classification,Class Code,Thomson Classification,Thomson Desc.,Contract,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,CHILDYOU,4,Children's and Education Services,RD PSYCHOLOGICAL SERVICES LTD,Redacted,Awaiting,N/A,Not yet available,18/05/2017,23313579,1,742.83,Nil,Expert Fees,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Nursing Homes,53350,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,CHILDYOU,4,Children's and Education Services,SOCRATES PSYCHOLOGICAL SERVICES LTD,Redacted,6056999,N/A,Not yet available,07/06/2017,23328105,1,702.40,Nil,Expert Fees,Revenue,Professional Services,CAT08,Medical,SUBCAT0807,Psychologists,62100,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,CHILDYOU,4,Children's and Education Services,SOCRATES PSYCHOLOGICAL SERVICES LTD,Redacted,6056999,N/A,Not yet available,25/05/2017,23322753,1,921.18,Nil,Expert Fees,Revenue,Professional Services,CAT08,Medical,SUBCAT0807,Psychologists,62100,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,CHILDYOU,4,Children's and Education Services,SOCRATES PSYCHOLOGICAL SERVICES LTD,Redacted,6056999,N/A,Not yet available,05/04/2017,23288394,1,600.00,Nil,Expert Fees,Revenue,Professional Services,CAT08,Medical,SUBCAT0807,Psychologists,62100,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,CHILDYOU,4,Children's and Education Services,STOCKPORT PSYCHOLOGY SERVICES,Redacted,Awaiting,N/A,Not yet available,27/06/2017,23343204,1,1277.17,Nil,Expert Fees,Revenue,Professional Services,CAT08,Medical,SUBCAT0807,Psychologists,62100,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,CHILDYOU,4,Children's and Education Services,TARGET PSYCHOLOGY LTD,Redacted,10471322,N/A,Not yet available,26/06/2017,23342188,1,1948.75,Nil,Expert Fees,Revenue,Professional Services,CAT08,Medical,SUBCAT0807,Psychologists,62100,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,CHILDYOU,4,Children's and Education Services,UNIVERSAL LANGUAGE SOLUTIONS LTD,Redacted,09002776,N/A,Not yet available,19/04/2017,23293931,1,699.36,Nil,Expert Fees,Revenue,Business Services,CAT02,Translation,SUBCAT0224,Translators & Interpreters,80090,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,ALTERNATIVE CARE LTD,Redacted,Awaiting,N/A,Not yet available,20/04/2017,23293674,1,3184.16,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Nursing Agencies,53280,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,ALTERNATIVE CARE LTD,Redacted,Awaiting,N/A,Not yet available,26/06/2017,23341953,1,3289.48,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Nursing Agencies,53280,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,ALTERNATIVE CARE LTD,Redacted,Awaiting,N/A,Not yet available,26/06/2017,23341955,1,3269.48,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Nursing Agencies,53280,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,ALTERNATIVE CARE LTD,Redacted,Awaiting,N/A,Not yet available,17/05/2017,23311952,1,3184.16,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Nursing Agencies,53280,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,ALTERNATIVE CARE LTD,Redacted,Awaiting,N/A,Not yet available,28/04/2017,23303054,1,3184.16,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Nursing Agencies,53280,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,CHOICE SUPPORT,Redacted,Awaiting,N/A,Not yet available,14/06/2017,23331718,1,3061.06,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability & Special Needs - Services,25820,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,JS CARE LTD,Redacted,Awaiting,N/A,Not yet available,05/04/2017,23288131,1,5499.90,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,JS CARE LTD,Redacted,Awaiting,N/A,Not yet available,25/05/2017,23322586,1,5499.90,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,JS CARE LTD,Redacted,Awaiting,N/A,Not yet available,25/04/2017,23296121,1,5683.23,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,Awaiting,N/A,Not yet available,26/05/2017,23322883,1,4545.40,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,Awaiting,N/A,Not yet available,26/05/2017,23322900,1,4545.40,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,Awaiting,N/A,Not yet available,26/05/2017,23322928,1,-2272.70,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,Awaiting,N/A,Not yet available,24/05/2017,23315738,1,-2272.70,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,Awaiting,N/A,Not yet available,20/04/2017,23293656,1,1726.70,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,Awaiting,N/A,Not yet available,21/04/2017,23294586,1,4199.60,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,Awaiting,N/A,Not yet available,21/04/2017,23294584,1,4271.40,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,Awaiting,N/A,Not yet available,11/04/2017,23290884,1,1819.02,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,Awaiting,N/A,Not yet available,11/04/2017,23290885,1,1590.20,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,Awaiting,N/A,Not yet available,11/04/2017,23290886,1,1682.44,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,Awaiting,N/A,Not yet available,11/04/2017,23290889,1,2620.80,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,Awaiting,N/A,Not yet available,11/04/2017,23290890,1,6934.20,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,Awaiting,N/A,Not yet available,11/04/2017,23290892,1,5214.28,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,Awaiting,N/A,Not yet available,11/04/2017,23290895,2,1690.30,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,Awaiting,N/A,Not yet available,11/04/2017,23290896,2,1782.62,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,Awaiting,N/A,Not yet available,11/04/2017,23290763,1,4354.28,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,Awaiting,N/A,Not yet available,11/04/2017,23290962,1,2037.34,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,Awaiting,N/A,Not yet available,26/04/2017,23296560,1,727.60,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,Awaiting,N/A,Not yet available,19/04/2017,23293221,1,1945.10,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,JUST HOMES CARE LTD,Redacted,Awaiting,N/A,Not yet available,19/04/2017,23293222,1,1945.10,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,LANGLEY HOUSE TRUST,Redacted,07888191,11463N/A4,Not yet available,11/04/2017,23291256,0,4576.00,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,LANGLEY HOUSE TRUST,Redacted,07888191,11463N/A4,Not yet available,10/05/2017,23309887,1,4576.00,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,LANGLEY HOUSE TRUST,Redacted,07888191,11463N/A4,Not yet available,07/06/2017,23329130,1,4576.00,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,LANGLEY HOUSE TRUST,Redacted,07888191,11463N/A4,Not yet available,27/04/2017,23302833,1,4164.00,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,LANGLEY HOUSE TRUST,Redacted,07888191,11463N/A4,Not yet available,01/06/2017,23326044,1,4164.00,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,LANGLEY HOUSE TRUST,Redacted,07888191,11463N/A4,Not yet available,08/05/2017,23307506,1,4164.00,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,"Housing Associations, Societies, Trusts & Co-Opera",44166,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,SUN HEALTHCARE LTD SUPPORTED LIVING,Redacted,Awaiting,N/A,Not yet available,04/05/2017,23306290,1,3684.55,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,SUN HEALTHCARE LTD SUPPORTED LIVING,Redacted,Awaiting,N/A,Not yet available,08/05/2017,23307495,1,3684.55,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,SUN HEALTHCARE LTD SUPPORTED LIVING,Redacted,Awaiting,N/A,Not yet available,03/04/2017,23286132,1,3684.55,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,SUN HEALTHCARE LTD SUPPORTED LIVING,Redacted,Awaiting,N/A,Not yet available,03/04/2017,23286133,1,3684.55,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,SUN HEALTHCARE LTD SUPPORTED LIVING,Redacted,Awaiting,N/A,Not yet available,26/05/2017,23323288,1,3684.55,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,SUN HEALTHCARE LTD SUPPORTED LIVING,Redacted,Awaiting,N/A,Not yet available,26/05/2017,23323290,1,3684.55,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,SUN HEALTHCARE LTD SUPPORTED LIVING,Redacted,Awaiting,N/A,Not yet available,28/06/2017,23343183,1,1905.52,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,SUN HEALTHCARE LTD SUPPORTED LIVING,Redacted,Awaiting,N/A,Not yet available,20/04/2017,23294423,1,1905.52,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,SUN HEALTHCARE LTD SUPPORTED LIVING,Redacted,Awaiting,N/A,Not yet available,03/04/2017,23286131,1,11600.00,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,SUN HEALTHCARE LTD SUPPORTED LIVING,Redacted,Awaiting,N/A,Not yet available,03/04/2017,23286087,1,2764.04,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,SUN HEALTHCARE LTD SUPPORTED LIVING,Redacted,Awaiting,N/A,Not yet available,04/05/2017,23306291,1,2764.04,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,SUN HEALTHCARE LTD SUPPORTED LIVING,Redacted,Awaiting,N/A,Not yet available,04/05/2017,23306292,1,11600.00,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,SUN HEALTHCARE LTD SUPPORTED LIVING,Redacted,Awaiting,N/A,Not yet available,22/05/2017,23314076,1,1905.52,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,SUN HEALTHCARE LTD SUPPORTED LIVING,Redacted,Awaiting,N/A,Not yet available,26/05/2017,23323291,1,2764.04,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,SUN HEALTHCARE LTD SUPPORTED LIVING,Redacted,Awaiting,N/A,Not yet available,26/05/2017,23323292,1,11600.00,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,SUN HEALTHCARE LTD SUPPORTED LIVING,Redacted,Awaiting,N/A,Not yet available,21/04/2017,23294446,1,3319.40,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2017,ADULTS,7,Adult Social Care,SUN HEALTHCARE LTD SUPPORTED LIVING,Redacted,Awaiting,N/A,Not yet available,26/04/2017,23296558,1,5546.45,Nil,External Provider - Supported Living (24/7) (Private Contractors),Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Residential Care Homes,64710,Not yet available,,,,,,,,,,,,,,,,,,,,,,,,
