Wakefield Council Supplier Spend Greater Than œ500 for Quarter 1st April 2014 to 30th June 2014.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Procurement Classification,Class Code,Thomson Classification,Thomson Description,Contract,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,SANCTUARY PERSONNEL LTD,N/A,Not yet available,Not yet available,Not yet available,15/05/2014,22501757,889.84,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,31230,Employment & Recruitment Agencies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,SANCTUARY PERSONNEL LTD,N/A,Not yet available,Not yet available,Not yet available,15/05/2014,22501763,"1,515.72",Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,31230,Employment & Recruitment Agencies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,SANCTUARY PERSONNEL LTD,N/A,Not yet available,Not yet available,Not yet available,16/04/2014,22473963,"1,506.04",Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,31230,Employment & Recruitment Agencies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,SANCTUARY PERSONNEL LTD,N/A,Not yet available,Not yet available,Not yet available,16/04/2014,22474003,"1,500.04",Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,31230,Employment & Recruitment Agencies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,SANCTUARY PERSONNEL LTD,N/A,Not yet available,Not yet available,Not yet available,16/04/2014,22476350,"1,484.44",Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,31230,Employment & Recruitment Agencies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,SANCTUARY PERSONNEL LTD,N/A,Not yet available,Not yet available,Not yet available,16/04/2014,22476709,"1,492.44",Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,31230,Employment & Recruitment Agencies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,SANCTUARY PERSONNEL LTD,N/A,Not yet available,Not yet available,Not yet available,28/05/2014,22501758,"1,218.80",Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,31230,Employment & Recruitment Agencies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,SANCTUARY PERSONNEL LTD,N/A,Not yet available,Not yet available,Not yet available,12/05/2014,22485625,"1,484.44",Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,31230,Employment & Recruitment Agencies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,SANCTUARY PERSONNEL LTD,N/A,Not yet available,Not yet available,Not yet available,12/05/2014,22485627,"1,490.44",Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,31230,Employment & Recruitment Agencies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,SANCTUARY PERSONNEL LTD,N/A,Not yet available,Not yet available,Not yet available,12/05/2014,22485628,"1,492.44",Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,31230,Employment & Recruitment Agencies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,SANCTUARY PERSONNEL LTD,N/A,Not yet available,Not yet available,Not yet available,12/05/2014,22485629,"1,523.88",Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,31230,Employment & Recruitment Agencies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,SANCTUARY PERSONNEL LTD,N/A,Not yet available,Not yet available,Not yet available,27/06/2014,22522603,"1,526.44",Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,31230,Employment & Recruitment Agencies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,SANCTUARY PERSONNEL LTD,N/A,Not yet available,Not yet available,Not yet available,27/06/2014,22522604,"1,531.36",Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,31230,Employment & Recruitment Agencies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,SANCTUARY PERSONNEL LTD,N/A,Not yet available,Not yet available,Not yet available,27/06/2014,22522605,"1,548.36",Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,31230,Employment & Recruitment Agencies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,SANCTUARY PERSONNEL LTD,N/A,Not yet available,Not yet available,Not yet available,27/06/2014,22522601,882.64,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,31230,Employment & Recruitment Agencies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,SANCTUARY PERSONNEL LTD,N/A,Not yet available,Not yet available,Not yet available,29/05/2014,22501761,"1,537.48",Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,31230,Employment & Recruitment Agencies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,SANCTUARY PERSONNEL LTD,N/A,Not yet available,Not yet available,Not yet available,23/05/2014,22501762,"1,526.04",Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,31230,Employment & Recruitment Agencies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,SWP CONSULTING,N/A,Not yet available,Not yet available,Not yet available,16/04/2014,22476343,"1,258.00",Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,31230,Employment & Recruitment Agencies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,SWP CONSULTING,N/A,Not yet available,Not yet available,Not yet available,16/04/2014,22476686,"1,258.00",Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,31230,Employment & Recruitment Agencies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,TEI LIMITED,N/A,Not yet available,Not yet available,Not yet available,15/04/2014,22480470,"8,064.40",Nil,Agency Staff,Revenue,Property & Asset Management,CAT01,Building Services - Misc,SUBCAT0115,31589,Engineering Services,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,CARDIFF UNIVERSITY,N/A,Not yet available,Not yet available,Not yet available,06/05/2014,22484586,500.00,Nil,Analysts Fees,Revenue,Business Services,CAT02,Training - Universities,SUBCAT0227,81491,Universities & Medical Schools,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,SHEFFIELD TEACHING HOSPITAL NHS FOUNDATION TRUST,N/A,Not yet available,Not yet available,Not yet available,20/05/2014,22501663,"8,471.00",Nil,Analysts Fees,Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,43860,Hospitals,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,SHEFFIELD TEACHING HOSPITAL NHS FOUNDATION TRUST,N/A,Not yet available,Not yet available,Not yet available,09/06/2014,22515404,"3,452.00",Nil,Analysts Fees,Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,43860,Hospitals,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,SHEFFIELD TEACHING HOSPITAL NHS FOUNDATION TRUST,N/A,Not yet available,Not yet available,Not yet available,09/06/2014,22515404,"1,749.00",Nil,Analysts Fees,Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,43860,Hospitals,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,SHEFFIELD TEACHING HOSPITAL NHS FOUNDATION TRUST,N/A,Not yet available,Not yet available,Not yet available,20/05/2014,22501663,"3,627.00",Nil,Analysts Fees,Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,43860,Hospitals,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,UNIVERSITY HOSPITAL OF LEICESTER NHS TRUST,N/A,Not yet available,Not yet available,Not yet available,17/06/2014,22523058,526.58,Nil,Analysts Fees,Revenue,Professional Services,CAT08,Medical,SUBCAT0807,43860,Hospitals,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,KPMG LLP,N/A,Not yet available,Not yet available,Not yet available,16/06/2014,22523257,"54,206.00",Nil,Audit Fee,Revenue,Business Services,CAT02,Financial Advice,SUBCAT0212,01340,Accountants,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,KINSLEY & FITZWILLIAM LEARNING & COMMUNITY CENTRE,N/A,Not yet available,Not yet available,Not yet available,16/06/2014,22518719,"1,780.75",Nil,Beneficiary Payments (Other Agencies),Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,01900,Adult Education Centres,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,LANGTHWAITE BUSINESS ASSOCIATION LTD,N/A,Not yet available,Not yet available,Not yet available,02/06/2014,22504370,"24,575.21",Nil,BID Levy (Other establishments),Revenue,Property & Asset Management,CAT01,Property Management,SUBCAT0137,61896,Property & Estate Management,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,LANGTHWAITE BUSINESS ASSOCIATION LTD,N/A,Not yet available,Not yet available,Not yet available,23/04/2014,22482552,"6,013.24",Nil,BID Levy (Other establishments),Revenue,Property & Asset Management,CAT01,Property Management,SUBCAT0137,61896,Property & Estate Management,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BERTRAM LIBRARY SERVICES,N/A,Not yet available,Not yet available,Not yet available,11/06/2014,22521256,925.83,Nil,Books & Other Publications,Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,29340,Educational Equipment & Supplies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BERTRAM LIBRARY SERVICES,N/A,Not yet available,Not yet available,Not yet available,16/04/2014,22480947,712.80,Nil,Books & Other Publications,Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,29340,Educational Equipment & Supplies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BERTRAM LIBRARY SERVICES,N/A,Not yet available,Not yet available,Not yet available,04/06/2014,22517438,914.30,Nil,Books & Other Publications,Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,29340,Educational Equipment & Supplies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BERTRAM LIBRARY SERVICES,N/A,Not yet available,Not yet available,Not yet available,23/04/2014,22483312,571.70,Nil,Books & Other Publications,Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,29340,Educational Equipment & Supplies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BERTRAM LIBRARY SERVICES,N/A,Not yet available,Not yet available,Not yet available,04/06/2014,22517423,804.56,Nil,Books & Other Publications,Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,29340,Educational Equipment & Supplies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BERTRAM LIBRARY SERVICES,N/A,Not yet available,Not yet available,Not yet available,09/04/2014,22476319,532.32,Nil,Books & Other Publications,Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,29340,Educational Equipment & Supplies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BERTRAM LIBRARY SERVICES,N/A,Not yet available,Not yet available,Not yet available,16/04/2014,22480972,502.52,Nil,Books & Other Publications,Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,29340,Educational Equipment & Supplies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BERTRAM LIBRARY SERVICES,N/A,Not yet available,Not yet available,Not yet available,02/04/2014,22465292,510.31,Nil,Books & Other Publications,Revenue,Family Services,CAT04,Sub Category To Be Classified,SUBCATTBC,29340,Educational Equipment & Supplies,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BIBLIOGRAPHIC DATA SERVICES LTD,N/A,Not yet available,Not yet available,Not yet available,23/04/2014,22483276,"3,400.00",Nil,Books & Other Publications,Revenue,"Economic Growth, Culture & Sport",CAT09,Libraries,SUBCAT0902,47850,Libraries,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BIBLIOGRAPHIC DATA SERVICES LTD,N/A,Not yet available,Not yet available,Not yet available,07/05/2014,22496607,"2,632.50",Nil,Books & Other Publications,Revenue,"Economic Growth, Culture & Sport",CAT09,Libraries,SUBCAT0902,47850,Libraries,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BIBLIOGRAPHIC DATA SERVICES LTD,N/A,Not yet available,Not yet available,Not yet available,23/04/2014,22483278,"3,560.00",Nil,Books & Other Publications,Revenue,"Economic Growth, Culture & Sport",CAT09,Libraries,SUBCAT0902,47850,Libraries,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,CIPFA BUSINESS LTD,N/A,Not yet available,Not yet available,Not yet available,16/04/2014,22481531,"1,100.00",Nil,Books & Other Publications,Revenue,Professional Services,CAT08,Memberships & Subscriptions,SUBCAT0808,45255,Institutes - Professional,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,COBWEB INFORMATION LTD,N/A,Not yet available,Not yet available,Not yet available,30/04/2014,22485792,"1,495.00",Nil,Books & Other Publications,Revenue,"Economic Growth, Culture & Sport",CAT09,Libraries,SUBCAT0902,09450,Book Publishers,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,COVERGOLD LIMITED,N/A,Not yet available,Not yet available,Not yet available,23/04/2014,22483279,650.00,Nil,Books & Other Publications,Revenue,ICT,CAT11,ICT - Hardware,SUBCAT1102,20610,Computer Accessories,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,COVERGOLD LIMITED,N/A,Not yet available,Not yet available,Not yet available,23/04/2014,22483280,"2,912.00",Nil,Books & Other Publications,Revenue,ICT,CAT11,ICT - Hardware,SUBCAT1102,20610,Computer Accessories,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,ICC INFORMATION LTD,N/A,Not yet available,Not yet available,Not yet available,07/05/2014,22496535,"4,000.00",Nil,Books & Other Publications,Revenue,"Economic Growth, Culture & Sport",CAT09,Libraries,SUBCAT0902,09450,Book Publishers,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,LEXIS NEXIS UK,N/A,Not yet available,Not yet available,Not yet available,13/06/2014,22521926,"1,327.00",Nil,Books & Other Publications,Revenue,Business Services,CAT02,Publications,SUBCAT0222,62450,Publishers & Publications,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,MAGNA LARGE PRINT BOOKS,N/A,Not yet available,Not yet available,Not yet available,23/04/2014,22483291,"3,090.60",Nil,Books & Other Publications,Revenue,"Economic Growth, Culture & Sport",CAT09,Libraries,SUBCAT0902,09450,Book Publishers,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,MAGNA LARGE PRINT BOOKS,N/A,Not yet available,Not yet available,Not yet available,23/04/2014,22483292,"3,173.69",Nil,Books & Other Publications,Revenue,"Economic Growth, Culture & Sport",CAT09,Libraries,SUBCAT0902,09450,Book Publishers,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,MICROFORM ACADEMIC PUBLISHERS,N/A,Not yet available,Not yet available,Not yet available,09/04/2014,22476264,"1,000.00",Nil,Books & Other Publications,Revenue,"Economic Growth, Culture & Sport",CAT09,Libraries,SUBCAT0902,50972,Microfilming Services,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,OAKHILL PUBLISHING LTD,N/A,Not yet available,Not yet available,Not yet available,07/05/2014,22496544,"1,020.00",Nil,Books & Other Publications,Revenue,"Economic Growth, Culture & Sport",CAT09,Libraries,SUBCAT0902,52390,Multimedia & Electronic Book Publishers,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,OAKHILL PUBLISHING LTD,N/A,Not yet available,Not yet available,Not yet available,07/05/2014,22496545,"5,691.60",Nil,Books & Other Publications,Revenue,"Economic Growth, Culture & Sport",CAT09,Libraries,SUBCAT0902,52390,Multimedia & Electronic Book Publishers,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,OCLC UK LTD,N/A,Not yet available,Not yet available,Not yet available,07/05/2014,22496536,"2,324.30",Nil,Books & Other Publications,Revenue,ICT,CAT11,ICT - Software,SUBCAT1108,20703,Computer Systems & Software (Development),Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,OXFORD UNIVERSITY PRESS,N/A,Not yet available,Not yet available,Not yet available,16/04/2014,22481660,"8,219.40",Nil,Books & Other Publications,Revenue,"Economic Growth, Culture & Sport",CAT09,Libraries,SUBCAT0902,09450,Book Publishers,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,PICTURES TO SHARE COMMUNITY INTEREST COMPAN,N/A,Not yet available,Not yet available,Not yet available,16/04/2014,22480981,"1,100.00",Nil,Books & Other Publications,Revenue,"Economic Growth, Culture & Sport",CAT09,Libraries,SUBCAT0902,09450,Book Publishers,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,PROQUEST INFORMATION & LEARNING LTD,N/A,Not yet available,Not yet available,Not yet available,09/04/2014,22476238,"7,190.00",Nil,Books & Other Publications,Revenue,"Economic Growth, Culture & Sport",CAT09,Libraries,SUBCAT0902,09849,Booksellers,Not yet available,,,,,,,,,,,,,,,,,,,,,,,
