Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),SERCOP URI,Supplier Name,Supplier ID,Company Registraation Number,Charity Registration Number,VCSE Grant,Payment Date,Transaction No,Seq No,Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Procurement Classification,Class Code,Thomson Classification,Thomson Desc.,Contract
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,236,925.11,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,247,1537.17,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-10-10,170497,201,1271.39,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,196,1449.07,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,200,1553.60,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,210,1415.88,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,218,1610.83,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,220,1756.87,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,75,3208.78,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-10-10,170497,103,2017.76,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-10-10,170497,104,1263.00,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-10-10,170497,105,1516.19,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-10-10,170497,106,1147.71,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-10-10,170497,107,1246.16,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-10-10,170497,83,1399.45,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,285,1669.70,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-10-10,170497,80,1431.39,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,22,1756.87,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,24,1756.87,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,272,1516.19,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,274,1515.45,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,275,1516.19,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,277,1246.16,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,31,934.88,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-10-10,170497,161,925.11,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-10-10,170497,162,1400.42,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,290,949.68,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,293,925.11,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,294,1641.17,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,301,1516.19,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,303,1532.60,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,304,925.10,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-10-10,170497,114,3397.15,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-10-10,170497,115,1925.27,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-10-10,170497,129,1514.78,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,192,1495.88,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,194,1730.12,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,256,1246.16,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,258,1400.42,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,259,1415.51,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,263,1756.87,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,96,1514.78,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,98,1454.03,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,28,925.11,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,178,1339.00,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,179,1246.16,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,266,1531.87,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-10-03,170496,51,1109.97,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-10-03,170496,4,1756.50,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,185,3397.15,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-11-21,170503,188,1246.90,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-10-03,170496,18,1114.22,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-10-03,170496,20,1756.50,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-10-03,170496,118,2160.48,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-10-03,170496,120,1246.16,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-10-03,170496,122,1417.13,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-10-03,170496,124,925.11,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-10-03,170496,7,909.36,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-10-03,170496,11,1756.50,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-10-03,170496,15,1516.19,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-10-03,170496,61,2567.02,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-10-03,170496,101,1582.96,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-10-03,170496,108,1109.97,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-10-03,170496,66,860.54,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
Wakefield MDC,E08000036,2018-12-31,CHILDYOU,4,Children\xB4s and Education Services,MATRIX SCM LTD,Redacted,02227962,N/A,Not yet available,2018-10-03,170496,68,1331.15,Nil,Agency Staff,Revenue,Business Services,CAT02,Agency,SUBCAT0204,Employment & Recruitment Agencies,31230,Not yet available
