Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L descript
Salford City Council,2020-03-13,601267921,5004.18,0,5004.18,T F Jones Property Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-03-13,601267923,6332.60,0,6332.60,T F Jones Property Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2020-03-13,1600642638,27400.00,4566.67,22833.33,The Lowry Centre Trust,Capital Expenditure,Miscellaneous Exes
Salford City Council,2020-03-13,1600643728,18250.00,0,18250.00,Community Forest Trust Ltd,Capital Expenditure,Miscellaneous Grants
Salford City Council,2020-03-13,601267058,12000.00,2000.00,10000.00,Salix Homes Ltd,People (Adults) - CHSC,Other Prof Fees
Salford City Council,2020-03-13,1600643827,1250.00,0,1250.00,Spw Consultancy Ltd,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2020-03-13,1600643522,28981.85,4830.31,24151.54,Electricity North West Ltd,Capital Expenditure,Other Works
Salford City Council,2020-03-13,6003023094,722.5,0,722.5,Dvla Vehicle Tax,Place Directorate,Payt to Govt Depts
Salford City Council,2020-03-13,1600643744,4700.00,0,4700.00,38.6 Solutions Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-03-13,1600643828,4700.00,0,4700.00,38.6 Solutions Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-03-13,1600644464,1680.00,0,1680.00,Manchester Ymca Inc,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-03-13,1600644478,1620.00,0,1620.00,Sms Coaching Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-03-13,1600643829,15217.65,0,15217.65,Stepdown Community Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-03-13,1600643833,17558.83,0,17558.83,Stepdown Community Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-03-13,1600643832,18144.12,0,18144.12,Stepdown Community Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-03-13,1600643835,18144.12,0,18144.12,Stepdown Community Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-03-13,1600643836,18144.12,0,18144.12,Stepdown Community Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-03-13,1600642637,33100.00,5516.67,27583.33,The Lowry Centre Trust,Place Directorate,Payts to Agencies
Salford City Council,2020-03-13,1600642939,1297.20,216.2,1081.00,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2020-03-13,1600642938,7588.20,1264.70,6323.50,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2020-03-13,1600643524,897.56,149.59,747.97,Facultatieve Technologies Ltd,Place Directorate,Prog Maint & Works
Salford City Council,2020-03-13,1600644029,2625.00,0,2625.00,Pennine Care In Patient Services Pr,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-13,1600643738,47703.42,0,47703.42,Bnos Yisroel Schools Manchester Ltd,People (Childrens) Service Group,Release of Provision
Salford City Council,2020-03-13,601267909,750,0,750,Ems Estates Ltd & Bsd Estates Ltd,People (Adults) - CHSC,Rental Bonds
Salford City Council,2020-03-13,6003023181,2010.96,0,2010.96,Approved Property Management,People (Adults) - CHSC,Rents
Salford City Council,2020-03-13,6003022888,5362.56,0,5362.56,Approved Property Management,Place Directorate,Rents
Salford City Council,2020-03-13,601267060,2018.48,286.43,1732.05,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-03-13,601267882,650,0,650,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2020-03-13,601267825,808,0,808,Diamond Bus,People (Childrens) Service Group,Staff Travel
Salford City Council,2020-03-13,6003022901,511,0,511,Travelodge Gb0000,People (Adults) - CHSC,Staff Travel
Salford City Council,2020-03-13,1600643741,1560.00,0,1560.00,Mhfa England Cic,People (Adults) - CHSC,Training expenses
Salford City Council,2020-03-13,1600643809,954.8,159.13,795.67,J Fletcher Engineers Ltd,Place Directorate,UV Oil/Gas
Salford City Council,2020-03-13,1600644485,23412.00,3902.00,19510.00,Carlton Fuels,Place Directorate,Vehcle Ancillar Cost
Salford City Council,2020-03-13,1600643123,1140.44,190.06,950.38,F. R. Sharrock Limited,Place Directorate,Vehicle Maintenance
Salford City Council,2020-03-13,1600643085,3392.25,565.37,2826.88,Northern Municipal Spares Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2020-03-13,1600644468,1260.00,210,1050.00,Cheshire Woodlands Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-03-14,6003022849,2044.26,0,2044.26,Medical World Limi,People (Adults) - CHSC,Client Medical fees
Salford City Council,2020-03-14,6003022929,659.6,0,659.6,Magmac Ltd,People (Adults) - CHSC,Equipment Purchase
Salford City Council,2020-03-14,6003022876,1838.60,0,1838.60,Magmac Ltd,People (Adults) - CHSC,Equipment Purchase
Salford City Council,2020-03-16,601267107,630,105,525,Monarch Education,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-03-16,601267109,630,105,525,Monarch Education,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-03-16,601267692,720,120,600,Teacher Active Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-03-16,601267943,4800.00,800,4000.00,Gatenby Sanderson Limited,Public Health,Chief Officer-Basic
Salford City Council,2020-03-16,1600643868,1002.60,167.1,835.5,Associated Cleaning Contractors Ltd,People (Childrens) Service Group,Cleaning Services
Salford City Council,2020-03-16,1600643480,3363.60,560.6,2803.00,Associated Cleaning Contractors Ltd,Place Directorate,Cleaning Services
Salford City Council,2020-03-16,1600644084,1200.00,0,1200.00,Bizziekids,People (Childrens) Service Group,Day Care
Salford City Council,2020-03-16,1600644085,1600.00,0,1600.00,Bizziekids,People (Childrens) Service Group,Day Care
Salford City Council,2020-03-16,1600644088,1600.00,0,1600.00,Bizziekids,People (Childrens) Service Group,Day Care
Salford City Council,2020-03-16,1600644086,1950.00,0,1950.00,Bizziekids,People (Childrens) Service Group,Day Care
Salford City Council,2020-03-16,6003012130,779.97,0,779.97,Argos Ltd,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2020-03-16,1600641991,4648.39,774.73,3873.66,Cromwell Polythene Ltd,Place Directorate,Equipment Purchase
Salford City Council,2020-03-16,6003012169,528.4,0,528.4,Ebuyer (UK) Ltd,Service Reform (Corp Bus & Transform),Equipment Purchase
Salford City Council,2020-03-16,1600643753,8508.96,1418.16,7090.80,Pitney Bowes Software Europe Ltd,Place Directorate,Equipment Purchase
Salford City Council,2020-03-16,601267964,746.78,124.46,622.32,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2020-03-16,1600643038,5358.00,893,4465.00,Handicare,Capital Expenditure,Improvement Grants
Salford City Council,2020-03-16,1600643037,5898.00,983,4915.00,Handicare,Capital Expenditure,Improvement Grants
Salford City Council,2020-03-16,601267959,182887.48,2344.07,180543.41,Haven Power Ltd,Service Reform,Electricity
Salford City Council,2020-03-16,1600643750,55995.72,9332.62,46663.10,Idox Software Ltd,Place Directorate,IT  Licence Fee
Salford City Council,2020-03-16,1600644065,5707.91,951.32,4756.59,Dlp Services (Northern) Ltd,Capital Expenditure,Miscellaneous Grants
Salford City Council,2020-03-16,1600643752,14033.79,0,14033.79,Acorn Care & Education Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-03-16,6003012085,1060.00,0,1060.00,The Gadget Vape Store,People (Adults) - CHSC,Oth Office Expenses
Salford City Council,2020-03-16,6003012113,550,0,550,Iz *kevin Booth Painting,People (Adults) - CHSC,Other Prof Fees
Salford City Council,2020-03-16,1600643749,34056.00,5676.00,28380.00,Salford Community Leisure Ltd,Place Directorate,Other Prof Fees
Salford City Council,2020-03-16,601267976,1290.37,0,1290.37,Warrington Borough Council,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2020-03-16,601267977,2536.01,0,2536.01,Warrington Borough Council,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2020-03-16,601267978,6274.41,0,6274.41,Warrington Borough Council,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2020-03-16,1600641399,285795.80,47632.63,238163.17,Ca Telecom Uk Ltd,Capital Expenditure,Other Works
Salford City Council,2020-03-16,1600644620,66304.28,11050.71,55253.57,Eurovia Infrastructure Ltd,Capital Expenditure,Other Works
Salford City Council,2020-03-16,1600643762,1137.60,189.6,948,Abbott Rapid Diagnostics Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-03-16,1600643757,629.76,104.96,524.8,Commsec Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2020-03-16,1600643740,4980.00,830,4150.00,Solon Security,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2020-03-16,601267956,2029.42,0,2029.42,Pitney Bowes Purchase Power,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2020-03-16,1600644564,20433.14,3405.50,17027.64,Econ Engineering Ltd,Place Directorate,Principal Road Maint
Salford City Council,2020-03-16,601267487,1222.50,0,1222.50,Kvn Travel,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-16,1600642745,3300.00,0,3300.00,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-16,601267477,979.2,163.2,816,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-16,601267472,1404.00,234,1170.00,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-16,601267473,2339.46,389.91,1949.55,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-16,601267474,2628.00,438,2190.00,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-16,601267476,3087.36,514.56,2572.80,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-16,601267475,3327.00,554.5,2772.50,Saltax Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-03-16,6003012098,1000.00,0,1000.00,Approved Property Management,Place Directorate,Rents
Salford City Council,2020-03-16,6003012140,700,0,700,Montauban Serviced Accomm,People (Childrens) Service Group,Staff Travel
Salford City Council,2020-03-16,601267626,49200.00,8200.00,41000.00,Looking Local Ltd,Service Reform (Corp Bus & Transform),Subscriptions
Salford City Council,2020-03-16,601267957,14670.62,2445.10,12225.52,British Telecommunications Plc,Service Reform,Telephones & Fax Mac
Salford City Council,2020-03-16,1600644574,7694.50,666.57,7027.93,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-03-16,1600644572,9129.96,591.78,8538.18,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-03-16,1600643437,2449.56,408.26,2041.30,G Jones Builders Ltd,Place Directorate,UV Day to Day
Salford City Council,2020-03-16,1600642769,1616.34,269.39,1346.95,Schofield & Sons,Place Directorate,UV Day to Day
Salford City Council,2020-03-16,1600643395,970.79,161.8,808.99,J Fletcher Engineers Ltd,Place Directorate,UV Heat Rep
Salford City Council,2020-03-16,1600643219,1004.39,167.4,836.99,J Fletcher Engineers Ltd,Place Directorate,UV Heat Rep
Salford City Council,2020-03-16,1600643540,1123.35,187.23,936.12,Ijm Electrical Contractors Ltd,Place Directorate,UV Light/Fire
Salford City Council,2020-03-16,1600643181,612.22,102.04,510.18,F. R. Sharrock Limited,Place Directorate,Vehicle Maintenance
Salford City Council,2020-03-16,1600643218,826.54,137.76,688.78,Scarab Sweepers Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2020-03-16,1600643212,912,152,760,Scarab Sweepers Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2020-03-16,1600643464,648,108,540,Miller Goodall Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-03-16,1600643072,11057.67,1842.94,9214.73,Mono Alarm Installations Ltd,Capital Expenditure,Works & Building
Salford City Council,2020-03-17,601267375,690,115,575,Axcis Education Recruitment,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-03-17,601267376,690,115,575,Axcis Education Recruitment,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-03-17,601267378,690,115,575,Axcis Education Recruitment,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-03-17,601268116,60232.02,10038.70,50193.32,Reed Specialist Recruitment Ltd,Service Reform,Agency Fees
Salford City Council,2020-03-17,601268117,65856.69,10976.20,54880.49,Reed Specialist Recruitment Ltd,Service Reform,Agency Fees
Salford City Council,2020-03-17,601267381,1018.79,169.8,848.99,Epsl Educational Printing Ltd,People (Childrens) Service Group,Class Supplies Capit
Salford City Council,2020-03-17,1600644660,1301.59,216.92,1084.67,Alliance Disposables Ltd,Place Directorate,Equipment Purchase
Salford City Council,2020-03-17,1600644659,1978.78,329.8,1648.98,Alliance Disposables Ltd,Place Directorate,Equipment Purchase
Salford City Council,2020-03-17,6003012166,752.69,0,752.69,Amznmktplace,Service Reform (Corp Bus & Transform),Equipment Purchase
Salford City Council,2020-03-17,6003012023,772.09,0,772.09,Asda Groceries Online,People (Childrens) Service Group,Food and refreshment
Salford City Council,2020-03-17,6003012152,1025.28,0,1025.28,Bookerecomm,People (Childrens) Service Group,Food and refreshment
Salford City Council,2020-03-17,6003015142,882.01,60.66,821.35,Brake Bros Ltd,Place Directorate,Food and refreshment
Salford City Council,2020-03-17,601268417,1535.90,255.98,1279.92,Mast Lift Project Co (No2) Ltd,Service Reform (Corp Bus & Transform),Gas
Salford City Council,2020-03-17,601268416,1641.59,273.6,1367.99,Mast Lift Project Co (No2) Ltd,Service Reform (Corp Bus & Transform),Gas
Salford City Council,2020-03-17,601268418,1962.58,327.1,1635.48,Mast Lift Project Co (No2) Ltd,Service Reform (Corp Bus & Transform),Gas
Salford City Council,2020-03-17,601268419,3128.51,521.42,2607.09,Mast Lift Project Co (No2) Ltd,Service Reform (Corp Bus & Transform),Gas
Salford City Council,2020-03-17,601268410,3468.84,578.14,2890.70,Mast Lift Project Co (No2) Ltd,Service Reform (Corp Bus & Transform),Gas
Salford City Council,2020-03-17,601268513,3577.01,596.17,2980.84,Mast Lift Project Co (No2) Ltd,Service Reform (Corp Bus & Transform),Gas
Salford City Council,2020-03-17,601268411,3587.18,597.86,2989.32,Mast Lift Project Co (No2) Ltd,Service Reform (Corp Bus & Transform),Gas
Salford City Council,2020-03-17,601268415,9663.12,1610.52,8052.60,Mast Lift Project Co (No2) Ltd,Service Reform (Corp Bus & Transform),Gas
Salford City Council,2020-03-17,601268512,13487.29,2247.88,11239.41,Mast Lift Project Co (No2) Ltd,Service Reform (Corp Bus & Transform),Gas
Salford City Council,2020-03-17,601268515,560,0,560,Paypoint Plc,People (Adults) - CHSC,Gas
Salford City Council,2020-03-17,1600643770,7282.00,0,7282.00,Salford Community & Voluntary,Place Directorate,Grants
Salford City Council,2020-03-17,601268075,859.03,143.17,715.86,Manchester City Council,Service Reform,Liability Insurance
Salford City Council,2020-03-17,1600643771,50000.00,0,50000.00,Tameside Mbc,People (Childrens) Service Group,nonuv Build Rp&Maint
Salford City Council,2020-03-17,6003012165,588,0,588,Purple,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2020-03-17,601267720,4560.00,0,4560.00,Redacted Data,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2020-03-17,1600644481,6000.00,0,6000.00,South London & Maudsley Nhs,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2020-03-17,1600644479,12000.00,0,12000.00,South London & Maudsley Nhs,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2020-03-17,6003004860,521.28,0,521.28,Redacted Data,People (Childrens) Service Group,Payt to care clients
