Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq,Period,Supplier ID(T),Amount,Updated
Communities & Environment,Supplies and Services,Catering & Provisions,60118561,118,201507,HOPWELLS LTD,14.76,2015-10-09
Communities & Environment,Supplies and Services,Catering & Provisions,60118884,1,201507,BATLEYS LTD,133.80,2015-10-13
Communities & Environment,Supplies and Services,Catering & Provisions,60118884,2,201507,BATLEYS LTD,1212.39,2015-10-13
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,0,201507,HOPWELLS LTD,14.76,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,1,201507,HOPWELLS LTD,469.56,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,2,201507,HOPWELLS LTD,238.74,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,3,201507,HOPWELLS LTD,14.76,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,4,201507,HOPWELLS LTD,298.56,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,5,201507,HOPWELLS LTD,7.38,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,6,201507,HOPWELLS LTD,454.66,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,7,201507,HOPWELLS LTD,352.63,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,8,201507,HOPWELLS LTD,29.52,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,9,201507,HOPWELLS LTD,265.45,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,10,201507,HOPWELLS LTD,14.76,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,11,201507,HOPWELLS LTD,237.68,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,12,201507,HOPWELLS LTD,338.11,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,13,201507,HOPWELLS LTD,14.76,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,14,201507,HOPWELLS LTD,176.28,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,15,201507,HOPWELLS LTD,314.26,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,16,201507,HOPWELLS LTD,531.68,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,17,201507,HOPWELLS LTD,125.72,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,18,201507,HOPWELLS LTD,7.38,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,19,201507,HOPWELLS LTD,268.28,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,20,201507,HOPWELLS LTD,29.52,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,21,201507,HOPWELLS LTD,284.61,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,22,201507,HOPWELLS LTD,290.55,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,23,201507,HOPWELLS LTD,14.76,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,24,201507,HOPWELLS LTD,290.41,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,25,201507,HOPWELLS LTD,107.70,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,26,201507,HOPWELLS LTD,7.38,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,27,201507,HOPWELLS LTD,7.38,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,28,201507,HOPWELLS LTD,5.37,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,29,201507,HOPWELLS LTD,238.62,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,30,201507,HOPWELLS LTD,11.54,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,31,201507,HOPWELLS LTD,372.69,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,32,201507,HOPWELLS LTD,22.14,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,33,201507,HOPWELLS LTD,7.38,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,34,201507,HOPWELLS LTD,14.76,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,35,201507,HOPWELLS LTD,200.57,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,37,201507,HOPWELLS LTD,150.72,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,44,201507,HOPWELLS LTD,69.71,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,47,201507,HOPWELLS LTD,43.20,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,48,201507,HOPWELLS LTD,77.12,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,49,201507,HOPWELLS LTD,54.15,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,50,201507,HOPWELLS LTD,87.91,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,51,201507,HOPWELLS LTD,7.38,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,52,201507,HOPWELLS LTD,21.62,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,53,201507,HOPWELLS LTD,77.23,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,54,201507,HOPWELLS LTD,7.38,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,55,201507,HOPWELLS LTD,234.78,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,56,201507,HOPWELLS LTD,239.89,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,57,201507,HOPWELLS LTD,242.23,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,58,201507,HOPWELLS LTD,22.14,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,59,201507,HOPWELLS LTD,195.68,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,60,201507,HOPWELLS LTD,204.45,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,61,201507,HOPWELLS LTD,242.07,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,62,201507,HOPWELLS LTD,14.76,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,63,201507,HOPWELLS LTD,247.51,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,64,201507,HOPWELLS LTD,7.38,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,65,201507,HOPWELLS LTD,232.17,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,66,201507,HOPWELLS LTD,7.38,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,67,201507,HOPWELLS LTD,122.04,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,68,201507,HOPWELLS LTD,14.76,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,69,201507,HOPWELLS LTD,455.30,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,70,201507,HOPWELLS LTD,196.84,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,71,201507,HOPWELLS LTD,185.24,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,72,201507,HOPWELLS LTD,363.84,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,73,201507,HOPWELLS LTD,19.90,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,74,201507,HOPWELLS LTD,212.46,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,75,201507,HOPWELLS LTD,7.38,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,76,201507,HOPWELLS LTD,246.05,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,77,201507,HOPWELLS LTD,7.38,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,78,201507,HOPWELLS LTD,508.63,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,79,201507,HOPWELLS LTD,264.76,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,80,201507,HOPWELLS LTD,14.76,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,81,201507,HOPWELLS LTD,100.60,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,82,201507,HOPWELLS LTD,204.30,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,83,201507,HOPWELLS LTD,14.76,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,84,201507,HOPWELLS LTD,418.11,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,85,201507,HOPWELLS LTD,146.56,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,86,201507,HOPWELLS LTD,135.35,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,87,201507,HOPWELLS LTD,194.27,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,88,201507,HOPWELLS LTD,7.38,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,89,201507,HOPWELLS LTD,286.98,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,90,201507,HOPWELLS LTD,348.55,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,91,201507,HOPWELLS LTD,260.90,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,92,201507,HOPWELLS LTD,14.76,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,93,201507,HOPWELLS LTD,419.76,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,94,201507,HOPWELLS LTD,56.93,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,95,201507,HOPWELLS LTD,14.76,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,96,201507,HOPWELLS LTD,265.14,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,97,201507,HOPWELLS LTD,22.14,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,98,201507,HOPWELLS LTD,251.36,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,99,201507,HOPWELLS LTD,747.25,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,100,201507,HOPWELLS LTD,305.84,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,101,201507,HOPWELLS LTD,127.99,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,102,201507,HOPWELLS LTD,361.73,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,103,201507,HOPWELLS LTD,7.38,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,104,201507,HOPWELLS LTD,14.76,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,105,201507,HOPWELLS LTD,29.52,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,106,201507,HOPWELLS LTD,14.76,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,107,201507,HOPWELLS LTD,132.01,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,108,201507,HOPWELLS LTD,346.75,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,109,201507,HOPWELLS LTD,313.33,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,110,201507,HOPWELLS LTD,29.52,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,111,201507,HOPWELLS LTD,14.76,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,112,201507,HOPWELLS LTD,98.00,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,113,201507,HOPWELLS LTD,14.76,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,114,201507,HOPWELLS LTD,171.09,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,115,201507,HOPWELLS LTD,311.20,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,116,201507,HOPWELLS LTD,14.76,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,117,201507,HOPWELLS LTD,14.76,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,118,201507,HOPWELLS LTD,22.14,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,119,201507,HOPWELLS LTD,400.18,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119021,120,201507,HOPWELLS LTD,310.60,2015-10-16
Communities & Environment,Supplies and Services,Catering & Provisions,60119289,2,201507,BATLEYS LTD,437.67,2015-10-19
Communities & Environment,Supplies and Services,Catering & Provisions,60119289,3,201507,BATLEYS LTD,45.56,2015-10-19
Communities & Environment,Supplies and Services,Catering & Provisions,60119452,0,201507,HOPWELLS LTD,98.48,2015-10-26
Communities & Environment,Supplies and Services,Catering & Provisions,60119452,1,201507,HOPWELLS LTD,512.17,2015-10-26
Communities & Environment,Supplies and Services,Catering & Provisions,60119452,2,201507,HOPWELLS LTD,17.31,2015-10-26
Communities & Environment,Supplies and Services,Catering & Provisions,60119452,3,201507,HOPWELLS LTD,194.26,2015-10-26
Communities & Environment,Supplies and Services,Catering & Provisions,60119452,4,201507,HOPWELLS LTD,238.00,2015-10-26
Communities & Environment,Supplies and Services,Catering & Provisions,60119452,5,201507,HOPWELLS LTD,11.54,2015-10-26
Communities & Environment,Supplies and Services,Catering & Provisions,60119452,6,201507,HOPWELLS LTD,42.72,2015-10-26
Communities & Environment,Supplies and Services,Catering & Provisions,60119452,7,201507,HOPWELLS LTD,313.13,2015-10-26
Communities & Environment,Supplies and Services,Catering & Provisions,60119452,8,201507,HOPWELLS LTD,279.20,2015-10-26
Communities & Environment,Supplies and Services,Catering & Provisions,60119452,9,201507,HOPWELLS LTD,11.54,2015-10-26
Communities & Environment,Supplies and Services,Catering & Provisions,60119452,10,201507,HOPWELLS LTD,101.43,2015-10-26
Communities & Environment,Supplies and Services,Catering & Provisions,60119452,11,201507,HOPWELLS LTD,17.31,2015-10-26
Communities & Environment,Supplies and Services,Catering & Provisions,60119452,12,201507,HOPWELLS LTD,139.11,2015-10-26
