Strategic Group,Spend Level,Spend Level 2,TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Community Based Services,Third Party Payments,Third Party Payments,60020138,281,201101,FOUR SEASONS HEALTH CARE LTD,2154.80,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,284,201101,ADDISON COURT T/A DAV HOMES LTD,2154.80,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,285,201101,ADDISON COURT T/A DAV HOMES LTD,3440.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,315,201101,ADDISON COURT T/A DAV HOMES LTD,2154.80,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,317,201101,ADDISON COURT T/A DAV HOMES LTD,1720.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,324,201101,ADDISON COURT T/A DAV HOMES LTD,2154.80,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,335,201101,EUROPEAN CARE (UK) LTD-D/COTE,1720.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,341,201101,EUROPEAN CARE (UK) LTD-D/COTE,10212.23,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,347,201101,TYNEVIEW NURSING HOME,6572.87,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,355,201101,EUROPEAN CARE (UK) LTD-D/COTE,14598.79,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,356,201101,EUROPEAN CARE (UK) LTD-D/COTE,8703.90,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,384,201101,GAINFORD CARE HOMES LTD,3280.20,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,438,201101,GAINFORD CARE HOMES LTD,8947.71,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,444,201101,GAINFORD CARE HOMES LTD,2733.50,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,457,201101,FOUR SEASONS HEALTHCARE LTD,1953.16,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,469,201101,FOUR SEASONS HEALTHCARE LTD,41968.75,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,475,201101,FOUR SEASONS HEALTHCARE LTD,2648.57,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,477,201101,FOUR SEASONS HEALTHCARE LTD,2082.80,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,484,201101,WHICKHAM VILLA,2154.80,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,485,201101,FOUR SEASONS HEALTH CARE LTD,5594.80,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,489,201101,WHICKHAM VILLA,3440.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,490,201101,WHICKHAM VILLA,9034.80,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,509,201101,WHICKHAM VILLA,1720.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,512,201101,WHICKHAM VILLA,14977.76,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,518,201101,SOUTHERNCROSS HEALTHCARE,2186.80,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,520,201101,SOUTHERNCROSS HEALTHCARE,1752.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,521,201101,SOUTHERNCROSS HEALTHCARE,5256.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,522,201101,SOUTHERNCROSS HEALTHCARE,1752.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,523,201101,SOUTHERNCROSS HEALTHCARE,22057.20,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,540,201101,SOUTHERNCROSS HEALTHCARE,6880.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,542,201101,SOUTHERNCROSS HEALTHCARE,1842.86,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,551,201101,SOUTHERNCROSS HEALTHCARE,13763.84,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,563,201101,SOUTHERNCROSS HEALTHCARE,1752.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,585,201101,CAREWELL (HEALTHCARE) LTD,1660.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,587,201101,AGUDAS ISRAEL HOUSING ASSOC,2315.36,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,596,201101,CAREWELL (HEALTHCARE) LTD,1660.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,597,201101,ROUNDVIEW PROPERTIES LTD,1653.24,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,601,201101,ST CUTHBERTS CARE,1660.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,606,201101,LEAZES HALL,1660.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,607,201101,LEAZES HALL,1660.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,608,201101,FELL HOUSE,3320.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,612,201101,FELL HOUSE,1660.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,616,201101,WINDSOR NURSING HOME,2190.80,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,617,201101,WINDSOR NURSING HOME,1756.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,621,201101,FELL HOUSE,2085.20,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,631,201101,FELL HOUSE,6343.57,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,633,201101,RED BRICK HOUSE NURSING HOME,1778.40,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,641,201101,ST CUTHBERTS CARE,1660.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,645,201101,WINDSOR NURSING HOME,1756.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,648,201101,FELL HOUSE,3320.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,664,201101,EUROPEAN CARE ENGLAND LTD T/A PICKERING LODGE,1660.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,666,201101,EUROPEAN CARE ENGLAND LTD T/A PICKERING LODGE,1660.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,667,201101,EUROPEAN CARE ENGLAND LTD T/A PICKERING LODGE,1660.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,679,201101,ARGYLE HOUSE CARE CENTRE,1586.68,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,685,201101,ST GEORGE'S NURSING HOME,1660.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,689,201101,MILFORD CARE,1593.48,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,691,201101,BRIDGEVIEW CARE CENTRE,1778.40,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,706,201101,SOUTHERN CROSS HEALTHCARE,2180.44,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,724,201101,FOUR SEASONS HEALTH CARE,1744.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,729,201101,ST GEORGE'S NURSING HOME,1660.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,740,201101,ALBANY HOUSE,1608.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,742,201101,TAMARIS (ENGLAND) LTD,1660.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,748,201101,SOUTHERN CROSS HEALTHCARE,1628.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,749,201101,ASHBOURNE HOMES LTD FALSTONE MANOR,1628.00,2011-04-27
Community Based Services,Third Party Payments,Third Party Payments,60020138,760,201101,"ST JOSEPH'S, SISTERS OF THE POOR",1660.00,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,20,201101,WESTMINSTER HEALTH CARE LTD,931.14,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,36,201101,TYNEVIEW NURSING HOME,898.9,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,38,201101,TYNEVIEW NURSING HOME,1474.97,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,39,201101,TYNEVIEW NURSING HOME,655,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,54,201101,WESTMINSTER HEALTH CARE LTD,1708.67,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,55,201101,WESTMINSTER HEALTH CARE LTD,6537.19,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,91,201101,WESTMINSTER HEALTH CARE LTD,1007.98,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,93,201101,CAREWELL (HEALTHCARE) LTD,454.55,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,96,201101,AGUDAS ISRAEL HOUSING ASSOC,454.55,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,126,201101,ARGYLE HOUSE CARE CENTRE,596.19,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,130,201101,ASHBOURNE HOMES LTD FALSTONE MANOR,468.93,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,195,201101,FELL HOUSE,909.1,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,196,201101,FELL HOUSE,616.01,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,197,201101,FELL HOUSE,1987.89,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,207,201101,BRIDGEVIEW CARE CENTRE,454.55,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,210,201101,MILFORD CARE,466.95,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,770,201101,LEAZES HALL,507.42,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,772,201101,LEAZES HALL,454.55,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,781,201101,"ST JOSEPH'S, SISTERS OF THE POOR",454.55,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,786,201101,ALBANY HOUSE,454.55,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,788,201101,WINDSOR NURSING HOME,211.32,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,800,201101,SOUTHERNCROSS HEALTHCARE,454.55,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,801,201101,SOUTHERNCROSS HEALTHCARE,3048.73,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,803,201101,SOUTHERNCROSS HEALTHCARE,454.55,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,809,201101,SOUTHERNCROSS HEALTHCARE,1631.68,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,813,201101,SOUTHERNCROSS HEALTHCARE,5592.98,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,814,201101,SOUTHERNCROSS HEALTHCARE,1418.75,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,815,201101,SOUTHERNCROSS HEALTHCARE,438.79,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,825,201101,SOUTHERNCROSS HEALTHCARE,579.49,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,827,201101,WINDSOR NURSING HOME,502.82,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,837,201101,WHICKHAM VILLA,454.55,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,839,201101,WHICKHAM VILLA,1190.62,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,840,201101,WHICKHAM VILLA,2293.51,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,841,201101,WHICKHAM VILLA,1584.43,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,864,201101,FOUR SEASONS HEALTHCARE LTD,787.2,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,865,201101,FOUR SEASONS HEALTHCARE LTD,3243.12,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,869,201101,EUROPEAN CARE ENGLAND LTD T/A PICKERING LODGE,476.63,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,870,201101,EUROPEAN CARE ENGLAND LTD T/A PICKERING LODGE,710.76,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,876,201101,FOUR SEASONS HEALTHCARE LTD,454.55,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,884,201101,GAINFORD CARE HOMES LTD,2211.99,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,886,201101,ST GEORGE'S NURSING HOME,458.93,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,887,201101,ST GEORGE'S NURSING HOME,508.52,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,916,201101,ROUNDVIEW PROPERTIES LTD,454.55,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,948,201101,SOUTHERN CROSS HEALTHCARE,702.31,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,980,201101,ADDISON COURT T/A DAV HOMES LTD,2553.22,2011-04-27
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020138,981,201101,ADDISON COURT T/A DAV HOMES LTD,454.55,2011-04-27
