Strgrp(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq No,Period,Supplier id(T),Amount,Updated
Community Based Services,Third Party Payments,Third Party Payments,60020100,1096,201301,CARE UK LTD,1456.02,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,1097,201301,CARE UK LTD,3874.80,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,1136,201301,FELLINGATE CARE CENTRE LTD,5585.30,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,1137,201301,FELLINGATE CARE CENTRE LTD,7008.00,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,1144,201301,FELLINGATE CARE CENTRE LTD,11412.66,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,1149,201301,THE MANOR HOUSE,1752.00,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,72,201301,TAMARIS (ENGLAND) LTD,1717.04,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,77,201301,MILFORD CARE,1654.52,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,81,201301,ST CUTHBERTS CARE,3640.00,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,82,201301,BOND CARE,1842.60,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,84,201301,ST GEORGE'S NURSING HOME,3648.80,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,227,201301,AGUDAS ISRAEL HOUSING ASSOC,2315.36,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,231,201301,CAREWELL (HEALTHCARE) LTD,1660.00,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,249,201301,PARK HOUSE CARE HOME,2602.29,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,253,201301,ALBANY HOUSE,1780.00,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,255,201301,ROUNDVIEW PROPERTIES LTD,1653.24,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,265,201301,DONWELL HOUSE - BONDCARE,1660.00,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,432,201301,ASPEN COURT CARE HOME,2220.24,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,433,201301,CAREWELL (HEALTHCARE) LTD,1660.00,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,434,201301,BOND CARE,1778.40,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,435,201301,FOUR SEASONS HEALTH CARE,1744.00,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,756,201301,STEPHENSON COURT,2151.84,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,813,201301,ST CUTHBERTS CARE,3640.00,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,828,201301,PONTELAND MANOR - CARE UK,4146.48,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,845,201301,LEAZES HALL,1174.65,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,846,201301,DONWELL HOUSE - BONDCARE,1660.00,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,863,201301,ARGYLE HOUSE CARE CENTRE,1586.68,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,890,201301,DONWELL HOUSE - BONDCARE,1660.00,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,903,201301,MILFORD CARE,1654.52,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,87,201301,EUROPEAN CARE (UK) LTD-D/COTE,1629.76,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,93,201301,ST CUTHBERTS CARE,1149.04,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,119,201301,KEIRO LTD,1873.72,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,125,201301,BOND CARE,649.26,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,128,201301,BOND CARE,1051.99,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,129,201301,BARCHESTER HEALTHCARE LTD,559.24,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,132,201301,CARE UK LTD,2362.31,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,134,201301,CARE UK LTD,483.70,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,136,201301,BARCHESTER HEALTHCARE LTD,3838.93,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,137,201301,BARCHESTER HEALTHCARE LTD,499.20,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,151,201301,CRAIGIELEA NURSING HOME,1089.35,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,153,201301,BOND CARE,583.32,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,157,201301,KEIRO LTD,1451.10,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,169,201301,TYNE VIEW NURSING HOME,483.70,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,442,201301,EUROPEAN CARE (UK) LTD-D/COTE,483.70,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,445,201301,FOUR SEASONS HEALTHCARE LTD,6862.02,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,463,201301,FELLINGATE CARE CENTRE LTD,1985.61,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,465,201301,FELLINGATE CARE CENTRE LTD,1871.64,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,466,201301,THE MANOR HOUSE,482.83,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,468,201301,THE MANOR HOUSE,1095.70,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,469,201301,COVENT HOUSE,3150.90,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,471,201301,COVENT HOUSE,1592.80,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,482,201301,MILFORD CARE,487.50,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,490,201301,KEIRO LTD,2226.38,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,503,201301,BOND CARE,483.70,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,505,201301,BARCHESTER HEALTHCARE LTD,483.70,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,521,201301,DONWELL HOUSE - BONDCARE,625.92,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,522,201301,DONWELL HOUSE - BONDCARE,625.92,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,526,201301,DONWELL HOUSE - BONDCARE,636.15,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,527,201301,CARE UK LTD,1114.06,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,529,201301,ALBANY HOUSE,591.87,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,534,201301,FOUR SEASONS HEALTH CARE LTD,566.85,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,539,201301,BOND CARE,762.53,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,542,201301,BOND CARE,4712.56,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,543,201301,BOND CARE,1726.25,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,545,201301,BOND CARE,1909.64,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,567,201301,TYNE VIEW NURSING HOME,4331.91,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,571,201301,TYNE VIEW NURSING HOME,714.77,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,586,201301,ASPEN COURT CARE HOME,483.70,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,594,201301,CRAIGIELEA NURSING HOME,769.74,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,595,201301,CRAIGIELEA NURSING HOME,2785.39,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,603,201301,ST GEORGE'S NURSING HOME,1539.43,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,612,201301,CRAIGIELEA NURSING HOME,54.53,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,614,201301,ROSEWOOD CARE LLP,856.62,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,615,201301,ARGYLE HOUSE CARE CENTRE,651.23,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,623,201301,ROSEWOOD CARE LLP,372.71,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,628,201301,MILFORD CARE,482.04,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,645,201301,FELLINGATE CARE CENTRE LTD,1228.75,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,660,201301,THE MANOR HOUSE,6484.20,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,667,201301,TAMARIS (ENGLAND) LTD,491.88,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,669,201301,FOUR SEASONS HEALTH CARE LTD,529.68,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,712,201301,ADDISON COURT T/A DAV HOMES LTD,483.70,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,731,201301,ST CUTHBERTS CARE,1624.37,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,734,201301,CAREWELL (HEALTHCARE) LTD,483.70,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,736,201301,ADDISON COURT T/A DAV HOMES LTD,443.06,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,745,201301,AGUDAS ISRAEL HOUSING ASSOC,483.70,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,763,201301,ADDISON COURT T/A DAV HOMES LTD,1940.23,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,773,201301,FOUR SEASONS HEALTHCARE LTD,3050.01,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,782,201301,ROUNDVIEW PROPERTIES LTD,483.70,2013-04-24
Community Based Services,Income: Customer and Client Receipts,Customer & Client Receipts,60020100,783,201301,EUROPEAN CARE (UK) LTD-D/COTE,483.70,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,54,201301,GAINFORD CARE HOMES LTD,1211.66,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,271,201301,ROSEWOOD CARE LLP,2258.80,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,276,201301,GAINFORD CARE HOMES LTD,2258.80,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,281,201301,GAINFORD CARE HOMES LTD,16140.67,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,292,201301,EUROPEAN CARE (UK) LTD-D/COTE,4018.80,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,296,201301,FOUR SEASONS HEALTHCARE LTD,1720.00,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,305,201301,BOND CARE,3708.23,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,329,201301,CARE UK LTD,4494.86,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,330,201301,CARE UK LTD,6428.57,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,354,201301,COVENT HOUSE,3648.00,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,376,201301,BOND CARE,14712.79,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,402,201301,ADDISON COURT T/A DAV HOMES LTD,4082.80,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,403,201301,GAINFORD CARE HOMES LTD,3648.00,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,920,201301,ADDISON COURT T/A DAV HOMES LTD,4517.60,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,925,201301,ADDISON COURT T/A DAV HOMES LTD,10706.17,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,932,201301,GAINFORD CARE HOMES LTD,1824.00,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,952,201301,GAINFORD CARE HOMES LTD,8165.60,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,997,201301,FOUR SEASONS HEALTH CARE LTD,2226.80,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,998,201301,FOUR SEASONS HEALTH CARE LTD,1792.00,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,999,201301,FOUR SEASONS HEALTH CARE LTD,3385.90,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,1000,201301,FOUR SEASONS HEALTH CARE LTD,8037.60,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,1020,201301,EUROPEAN CARE (UK) LTD-D/COTE,7602.80,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,1024,201301,BARCHESTER HEALTHCARE LTD,3440.00,2013-04-24
Community Based Services,Third Party Payments,Third Party Payments,60020100,1049,201301,BOND CARE,1792.00,2013-04-24
