Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq,Period,Supplier ID(T),Amount,Updated
Corporate Resources,Supplies and Services,Comms & Computing,148017851,4,201508,ROYAL MAIL,1504.02,2015-11-26
Corporate Resources,Supplies and Services,Comms & Computing,41135409,1,201508,VIRGIN MEDIA PAYMENTS LTD,632.52,2015-11-11
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",147023123,1,201508,HMCS,2445.00,2015-11-19
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",147023123,2,201508,HMCS,228.00,2015-11-19
Corporate Resources,Transport,Car Allowances,148017852,4,201508,COMMONWHEELS CARCLUB CIC,0.60,2015-11-26
Corporate Resources,Transport,Car Allowances,148017852,45,201508,COMMONWHEELS CARCLUB CIC,10.00,2015-11-26
Corporate Resources,Third Party Payments,Third Party Payments,41135412,1,201508,CITY OF SUNDERLAND,1001.25,2015-11-12
Corporate Resources,Transport,Public Transport and Taxi Fares,148017773,12,201508,CLICK TRAVEL LTD,9.08,2015-11-19
Corporate Resources,Transport,Public Transport and Taxi Fares,148017773,23,201508,CLICK TRAVEL LTD,0.07,2015-11-19
Corporate Resources,Transport,Car Allowances,148017852,5,201508,COMMONWHEELS CARCLUB CIC,6.15,2015-11-26
Corporate Resources,Supplies and Services,Comms & Computing,41136455,1,201508,CAPITA BUSINESS SERVICES LTD,1009.71,2015-11-23
Corporate Resources,Supplies and Services,Comms & Computing,148017517,6,201508,ROYAL MAIL,985.08,2015-11-05
Corporate Resources,Supplies and Services,Comms & Computing,148017517,7,201508,ROYAL MAIL,468.94,2015-11-05
Corporate Resources,Supplies and Services,Comms & Computing,148017632,5,201508,ROYAL MAIL,924.98,2015-11-12
Corporate Resources,Supplies and Services,Comms & Computing,148017732,6,201508,ROYAL MAIL,867.24,2015-11-17
Corporate Resources,Supplies and Services,Comms & Computing,148017732,7,201508,ROYAL MAIL,151.04,2015-11-17
Corporate Resources,Supplies and Services,Comms & Computing,148017851,6,201508,ROYAL MAIL,980.83,2015-11-26
Corporate Resources,Supplies and Services,Comms & Computing,148017851,7,201508,ROYAL MAIL,177.30,2015-11-26
Corporate Resources,Third Party Payments,Third Party Payments,41135371,1,201508,CITIZENS ADVICE BUREAU,40000.00,2015-11-10
Corporate Resources,Third Party Payments,Third Party Payments,147022783,1,201508,PAYPOINT PLC,559.00,2015-11-10
Corporate Resources,Third Party Payments,Third Party Payments,147022922,1,201508,ALLPAY LTD,10000.00,2015-11-10
Corporate Resources,Third Party Payments,Third Party Payments,147022997,1,201508,PAYPOINT PLC,150.00,2015-11-10
Corporate Resources,Third Party Payments,Third Party Payments,147023142,1,201508,PAYPOINT PLC,433.52,2015-11-18
Corporate Resources,Third Party Payments,Third Party Payments,147023341,1,201508,PAYPOINT PLC,210.00,2015-11-26
Corporate Resources,Transport,Public Transport and Taxi Fares,148017648,9,201508,CLICK TRAVEL LTD,72.72,2015-11-13
Corporate Resources,Transport,Public Transport and Taxi Fares,148017648,18,201508,CLICK TRAVEL LTD,0.59,2015-11-13
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",43878142,0,201508,TARGET ESOLUTIONS LTD,4049.00,2015-11-23
Corporate Resources,Supplies and Services,Comms & Computing,148017517,1,201508,ROYAL MAIL,142.90,2015-11-05
Corporate Resources,Supplies and Services,Comms & Computing,148017517,2,201508,ROYAL MAIL,195.39,2015-11-05
Corporate Resources,Supplies and Services,Comms & Computing,148017632,1,201508,ROYAL MAIL,326.95,2015-11-12
Corporate Resources,Supplies and Services,Comms & Computing,148017732,1,201508,ROYAL MAIL,186.48,2015-11-17
Corporate Resources,Supplies and Services,Comms & Computing,148017732,2,201508,ROYAL MAIL,181.75,2015-11-17
Corporate Resources,Supplies and Services,Comms & Computing,148017851,1,201508,ROYAL MAIL,168.09,2015-11-26
Corporate Resources,Supplies and Services,Comms & Computing,148017851,2,201508,ROYAL MAIL,185.09,2015-11-26
Corporate Resources,Transport,Car Allowances,148017852,67,201508,COMMONWHEELS CARCLUB CIC,404.56,2015-11-26
Corporate Resources,Supplies and Services,Comms & Computing,41135407,1,201508,EXPERIAN LTD,4588.93,2015-11-11
Corporate Resources,Supplies and Services,Comms & Computing,148017517,3,201508,ROYAL MAIL,24.82,2015-11-05
Corporate Resources,Supplies and Services,Comms & Computing,148017632,2,201508,ROYAL MAIL,35.45,2015-11-12
Corporate Resources,Supplies and Services,Comms & Computing,148017732,3,201508,ROYAL MAIL,28.68,2015-11-17
Corporate Resources,Supplies and Services,Comms & Computing,148017851,3,201508,ROYAL MAIL,12.06,2015-11-26
Corporate Resources,Employees,Indirect Employee Expenses,43874708,0,201508,TRINITY MIRROR PUBLISHING LTD,468.00,2015-11-23
Corporate Resources,Employees,Indirect Employee Expenses,43878133,0,201508,TRINITY MIRROR PUBLISHING LTD,468.00,2015-11-30
Corporate Resources,Supplies and Services,Comms & Computing,41133964,1,201508,RETOX DIGITAL LIMITED,385.00,2015-11-03
Corporate Resources,Supplies and Services,Comms & Computing,148017517,8,201508,ROYAL MAIL,30.01,2015-11-05
Corporate Resources,Supplies and Services,Comms & Computing,148017632,6,201508,ROYAL MAIL,10.43,2015-11-12
Corporate Resources,Supplies and Services,Comms & Computing,148017732,8,201508,ROYAL MAIL,1.75,2015-11-17
Corporate Resources,Supplies and Services,Comms & Computing,148017851,8,201508,ROYAL MAIL,36.76,2015-11-26
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",43878017,0,201508,DISCLOSURE & BARRING SERVICE,5790.00,2015-11-19
Corporate Resources,Transport,Public Transport and Taxi Fares,148017648,11,201508,CLICK TRAVEL LTD,217.66,2015-11-13
Corporate Resources,Transport,Public Transport and Taxi Fares,148017648,19,201508,CLICK TRAVEL LTD,1.79,2015-11-13
Corporate Resources,Supplies and Services,Comms & Computing,41135510,1,201508,NORTHGATEARINSO,950.00,2015-11-16
Corporate Resources,Supplies and Services,Comms & Computing,148017828,1,201508,MIDLAND SOFTWARE LTD,29803.75,2015-11-24
Corporate Resources,Supplies and Services,Comms & Computing,148017517,5,201508,ROYAL MAIL,17.73,2015-11-05
Corporate Resources,Supplies and Services,Comms & Computing,148017632,4,201508,ROYAL MAIL,21.99,2015-11-12
Corporate Resources,Supplies and Services,Comms & Computing,148017732,5,201508,ROYAL MAIL,33.38,2015-11-17
Corporate Resources,Supplies and Services,Comms & Computing,148017851,5,201508,ROYAL MAIL,25.07,2015-11-26
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",148017754,1,201508,MIDLAND SOFTWARE LTD,5879.72,2015-11-18
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",148017755,1,201508,MIDLAND SOFTWARE LTD,1196.26,2015-11-18
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",148017756,1,201508,MIDLAND SOFTWARE LTD,1600.00,2015-11-18
Corporate Resources,Supplies and Services,Comms & Computing,41134851,1,201508,POSTAGE BY PHONE-PITNEY BOWES,5010.80,2015-11-05
Corporate Resources,Supplies and Services,Comms & Computing,41135242,1,201508,PITNEY BOWES FINANCE PLC,453.00,2015-11-09
Corporate Resources,Supplies and Services,Comms & Computing,41135647,1,201508,POSTAGE BY PHONE-PITNEY BOWES,7010.80,2015-11-16
Corporate Resources,Supplies and Services,Comms & Computing,41136555,1,201508,POSTAGE BY PHONE-PITNEY BOWES,5010.80,2015-11-25
Corporate Resources,Supplies and Services,Comms & Computing,148017647,16,201508,VIRGIN MEDIA PAYMENTS LTD,49.00,2015-11-13
Corporate Resources,Supplies and Services,Comms & Computing,148017647,30,201508,VIRGIN MEDIA PAYMENTS LTD,49.00,2015-11-13
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",147023031,1,201508,COBLEYS LLP,5859.12,2015-11-11
Corporate Resources,Transport,Public Transport and Taxi Fares,148017516,10,201508,CLICK TRAVEL LTD,36.82,2015-11-05
Corporate Resources,Transport,Public Transport and Taxi Fares,148017516,23,201508,CLICK TRAVEL LTD,0.46,2015-11-05
Corporate Resources,Transport,Public Transport and Taxi Fares,148017648,4,201508,CLICK TRAVEL LTD,97.26,2015-11-13
Corporate Resources,Transport,Public Transport and Taxi Fares,148017648,20,201508,CLICK TRAVEL LTD,0.79,2015-11-13
Corporate Resources,Transport,Public Transport and Taxi Fares,148017859,17,201508,CLICK TRAVEL LTD,25.54,2015-11-26
Corporate Resources,Transport,Public Transport and Taxi Fares,148017859,21,201508,CLICK TRAVEL LTD,0.29,2015-11-26
Corporate Resources,Transport,Car Allowances,148017852,6,201508,COMMONWHEELS CARCLUB CIC,17.85,2015-11-26
Corporate Resources,Supplies and Services,Comms & Computing,43875073,0,201508,POINT TO POINT LTD,4950.00,2015-11-02
Corporate Resources,Supplies and Services,Comms & Computing,148017647,33,201508,VIRGIN MEDIA PAYMENTS LTD,40.00,2015-11-13
Corporate Resources,Supplies and Services,Comms & Computing,41134954,1,201508,VIRGIN MEDIA BUSINESS,1387.39,2015-11-05
Corporate Resources,Supplies and Services,Comms & Computing,41134954,2,201508,VIRGIN MEDIA BUSINESS,441.60,2015-11-05
Corporate Resources,Supplies and Services,"Grants, Contribs & Subs",43878825,0,201508,SOCITM LTD,1550.00,2015-11-25
Corporate Resources,Supplies and Services,Comms & Computing,41135753,1,201508,VIRGIN MEDIA PAYMENTS LTD,1014.35,2015-11-17
Corporate Resources,Supplies and Services,Comms & Computing,148017647,10,201508,VIRGIN MEDIA PAYMENTS LTD,107.00,2015-11-13
Corporate Resources,Supplies and Services,Comms & Computing,148017647,32,201508,VIRGIN MEDIA PAYMENTS LTD,80.00,2015-11-13
Corporate Resources,Supplies and Services,Comms & Computing,148017647,35,201508,VIRGIN MEDIA PAYMENTS LTD,247.71,2015-11-13
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41135646,1,201508,CANON (UK),1198.83,2015-11-13
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41136594,1,201508,CANON (UK),408.40,2015-11-27
Corporate Resources,Employees,Agency Staff,60091140,15,201508,DE POEL MANAGED SERVICES LIMITED,519.12,2015-11-03
Corporate Resources,Employees,Agency Staff,60091141,12,201508,DE POEL MANAGED SERVICES LIMITED,510.48,2015-11-10
Corporate Resources,Employees,Agency Staff,60091142,17,201508,DE POEL MANAGED SERVICES LIMITED,530.04,2015-11-17
Corporate Resources,Employees,Agency Staff,60091143,18,201508,DE POEL MANAGED SERVICES LIMITED,517.42,2015-11-24
Corporate Resources,Supplies and Services,Comms & Computing,43875624,0,201508,XMA LTD,504.90,2015-11-24
Corporate Resources,Supplies and Services,Comms & Computing,43876014,0,201508,DELL BANK INTERNATIONAL LTD,546.06,2015-11-05
Corporate Resources,Supplies and Services,Comms & Computing,43876027,0,201508,XMA LTD,1203.60,2015-11-25
Corporate Resources,Supplies and Services,Comms & Computing,43876368,0,201508,MISCO,538.69,2015-11-09
Corporate Resources,Supplies and Services,Comms & Computing,43876369,0,201508,MISCO,1072.39,2015-11-09
Corporate Resources,Supplies and Services,Comms & Computing,43876626,0,201508,XMA LTD,504.90,2015-11-25
Corporate Resources,Supplies and Services,Comms & Computing,43876755,0,201508,MISCO,1783.99,2015-11-11
Corporate Resources,Supplies and Services,Comms & Computing,43876758,0,201508,STORMFRONT RETAIL LTD,2110.40,2015-11-11
Corporate Resources,Supplies and Services,Comms & Computing,43877142,0,201508,DELL COMPUTER CORPORATION LTD,880.04,2015-11-20
Corporate Resources,Supplies and Services,Comms & Computing,43877323,0,201508,XMA LTD,2106.30,2015-11-25
Corporate Resources,Supplies and Services,Comms & Computing,43877582,0,201508,VERY PC LTD,1224.00,2015-11-18
Corporate Resources,Supplies and Services,Comms & Computing,43877683,0,201508,DELL BANK INTERNATIONAL LTD,5513.48,2015-11-18
Corporate Resources,Supplies and Services,Comms & Computing,43878374,0,201508,XMA LTD,1203.60,2015-11-25
Corporate Resources,Supplies and Services,Comms & Computing,43878375,0,201508,XMA LTD,504.90,2015-11-25
Corporate Resources,Supplies and Services,Comms & Computing,43879541,0,201508,DELL COMPUTER CORPORATION LTD,500.00,2015-11-30
Corporate Resources,Supplies and Services,Comms & Computing,43879578,0,201508,DELL COMPUTER CORPORATION LTD,994.00,2015-11-30
Corporate Resources,Supplies and Services,Comms & Computing,43875943,0,201508,PHOENIX SOFTWARE LTD,770.00,2015-11-05
Corporate Resources,Supplies and Services,Comms & Computing,43876374,0,201508,STORMFRONT RETAIL LTD,1790.00,2015-11-09
Corporate Resources,Supplies and Services,Comms & Computing,43876757,1,201508,MISCO,4.99,2015-11-11
Corporate Resources,Supplies and Services,Comms & Computing,43877144,1,201508,DELL COMPUTER CORPORATION LTD,992.00,2015-11-13
Corporate Resources,Supplies and Services,Comms & Computing,43876373,0,201508,STORMFRONT RETAIL LTD,1096.75,2015-11-09
Corporate Resources,Supplies and Services,Comms & Computing,43876375,0,201508,GPS  INSTALLATION  LTD,450.00,2015-11-09
Corporate Resources,Supplies and Services,Comms & Computing,43876757,0,201508,MISCO,453.75,2015-11-11
Corporate Resources,Supplies and Services,Comms & Computing,43877141,0,201508,DELL COMPUTER CORPORATION LTD,369.00,2015-11-13
Corporate Resources,Supplies and Services,Comms & Computing,43877144,0,201508,DELL COMPUTER CORPORATION LTD,2415.20,2015-11-13
Corporate Resources,Supplies and Services,Other Running Costs,41136166,1,201508,PERMAFIX,1479.00,2015-11-20
Corporate Resources,Employees,Indirect Employee Expenses,148017856,1,201508,AUTOMOTIVE LEASING,2771.32,2015-11-26
Corporate Resources,Employees,Indirect Employee Expenses,148017856,2,201508,AUTOMOTIVE LEASING,278.00,2015-11-26
Corporate Resources,Employees,Indirect Employee Expenses,148017857,1,201508,AUTOMOTIVE LEASING,2771.32,2015-11-26
Corporate Resources,Employees,Indirect Employee Expenses,148017857,2,201508,AUTOMOTIVE LEASING,278.00,2015-11-26
Corporate Resources,Support Services,Support Services,43877738,0,201508,MAZARS LLP,130298.00,2015-11-18
Corporate Resources,Third Party Payments,Third Party Payments,41135224,1,201508,NEWCASTLE & GATESHEAD INITIATIVE,24650.00,2015-11-06
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",43876820,0,201508,TREATMENT SOLUTIONS,4104.17,2015-11-13
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",43875685,0,201508,ALTONAIDS MOBILITY,351.00,2015-11-06
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",43876280,0,201508,JB SKILLCARE LTD,899.51,2015-11-18
Corporate Services & Governance,Supplies and Services,"Printing, Stationery etc",41133432,1,201508,ADARE LIMITED,3037.86,2015-11-03
Corporate Services & Governance,Supplies and Services,"Printing, Stationery etc",41133433,1,201508,ADARE LIMITED,6148.69,2015-11-03
Corporate Services & Governance,Supplies and Services,"Printing, Stationery etc",41133438,1,201508,ADARE LIMITED,3984.79,2015-11-03
Corporate Services & Governance,Supplies and Services,Comms & Computing,41134144,1,201508,ELECTORAL REFORM SERVICES,4033.06,2015-11-03
Corporate Services & Governance,Transport,Car Allowances,148017852,66,201508,COMMONWHEELS CARCLUB CIC,229.13,2015-11-26
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,148017773,13,201508,CLICK TRAVEL LTD,206.44,2015-11-19
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,148017773,24,201508,CLICK TRAVEL LTD,1.49,2015-11-19
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,148017859,14,201508,CLICK TRAVEL LTD,55.76,2015-11-26
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,148017859,22,201508,CLICK TRAVEL LTD,0.63,2015-11-26
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",43878567,0,201508,YOUR GROWTH CONSULTING LIMITED,3063.15,2015-11-24
Corporate Services & Governance,Supplies and Services,Miscellaneous Supplies,41134445,1,201508,NORTHUMBRIA UNIVERSITY,1368.20,2015-11-02
Corporate Services & Governance,Employees,Indirect Employee Expenses,43875378,0,201508,SAFETY MEDIA LTD,5260.96,2015-11-02
Corporate Services & Governance,Employees,Indirect Employee Expenses,43875121,0,201508,CHARTERED INST. OF ENV HEALTH,364.95,2015-11-24
Corporate Services & Governance,Employees,Indirect Employee Expenses,43876637,0,201508,REDACTED - Personal Information,720.00,2015-11-11
Corporate Services & Governance,Employees,Indirect Employee Expenses,43878562,0,201508,MAYBO LTD,1360.00,2015-11-24
Corporate Services & Governance,Employees,Indirect Employee Expenses,43878566,0,201508,HSF TRAINING,900.00,2015-11-24
Corporate Services & Governance,Employees,Indirect Employee Expenses,43878929,0,201508,REDACTED - Personal Information,2000.00,2015-11-25
Corporate Services & Governance,Employees,Indirect Employee Expenses,43874188,0,201508,NEW COLLEGE DURHAM,700.00,2015-11-02
Corporate Services & Governance,Employees,Indirect Employee Expenses,43876652,0,201508,NORTHUMBRIA UNIVERSITY,427.00,2015-11-11
Corporate Services & Governance,Employees,Indirect Employee Expenses,43876632,1,201508,REDACTED - Personal Information,1050.00,2015-11-11
Corporate Services & Governance,"Income: Other Grants, Reim & Contrib",Other Grants,147022811,1,201508,UNIVERSITY OF SUNDERLAND,720.00,2015-11-06
Corporate Services & Governance,Employees,Indirect Employee Expenses,43876639,0,201508,NORTHUMBRIA UNIVERSITY,610.00,2015-11-11
Corporate Services & Governance,Employees,Indirect Employee Expenses,43876648,0,201508,NORTHUMBRIA UNIVERSITY,488.00,2015-11-11
Corporate Services & Governance,Employees,Indirect Employee Expenses,43876650,0,201508,NORTHUMBRIA UNIVERSITY,488.00,2015-11-11
Corporate Services & Governance,Employees,Indirect Employee Expenses,43878564,0,201508,NORTHUMBRIA UNIVERSITY,488.00,2015-11-24
Corporate Services & Governance,Employees,Indirect Employee Expenses,43878936,0,201508,NORTHUMBRIA UNIVERSITY,610.00,2015-11-25
Corporate Services & Governance,Supplies and Services,Comms & Computing,41135186,1,201508,GROSVENOR SYSTEMS LTD,1183.69,2015-11-06
Corporate Services & Governance,Supplies and Services,Comms & Computing,43877583,0,201508,INSIGHT DIRECT UK LTD,1633.28,2015-11-18
