Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq,Period,Supplier ID(T),Amount,Updated
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,79,201506,HOPWELLS LTD,292.02,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,80,201506,HOPWELLS LTD,137.52,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,81,201506,HOPWELLS LTD,147.13,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,82,201506,HOPWELLS LTD,115.50,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,83,201506,HOPWELLS LTD,345.47,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,84,201506,HOPWELLS LTD,254.51,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,85,201506,HOPWELLS LTD,160.67,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,86,201506,HOPWELLS LTD,322.46,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,87,201506,HOPWELLS LTD,14.76,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,88,201506,HOPWELLS LTD,193.27,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,89,201506,HOPWELLS LTD,374.16,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,90,201506,HOPWELLS LTD,22.14,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,91,201506,HOPWELLS LTD,308.48,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,92,201506,HOPWELLS LTD,7.38,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,93,201506,HOPWELLS LTD,434.58,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,94,201506,HOPWELLS LTD,144.98,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,95,201506,HOPWELLS LTD,196.65,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,96,201506,HOPWELLS LTD,14.76,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,97,201506,HOPWELLS LTD,162.13,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,98,201506,HOPWELLS LTD,14.76,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,99,201506,HOPWELLS LTD,262.83,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,100,201506,HOPWELLS LTD,14.76,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,101,201506,HOPWELLS LTD,14.76,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,102,201506,HOPWELLS LTD,22.14,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,103,201506,HOPWELLS LTD,14.76,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,104,201506,HOPWELLS LTD,190.87,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,105,201506,HOPWELLS LTD,7.38,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,106,201506,HOPWELLS LTD,7.38,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,107,201506,HOPWELLS LTD,429.41,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,108,201506,HOPWELLS LTD,404.49,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,109,201506,HOPWELLS LTD,14.76,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,110,201506,HOPWELLS LTD,14.76,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,111,201506,HOPWELLS LTD,22.14,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,112,201506,HOPWELLS LTD,224.01,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,113,201506,HOPWELLS LTD,210.33,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,114,201506,HOPWELLS LTD,14.76,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,115,201506,HOPWELLS LTD,107.07,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,116,201506,HOPWELLS LTD,314.67,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,117,201506,HOPWELLS LTD,811.15,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,118,201506,HOPWELLS LTD,528.14,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117905,0,201506,BATLEYS LTD,422.13,2015-09-28
Communities & Environment,Supplies and Services,Catering & Provisions,60117905,1,201506,BATLEYS LTD,128.08,2015-09-28
Communities & Environment,Supplies and Services,Catering & Provisions,60117974,1,201506,BATLEYS LTD,523.06,2015-09-28
Communities & Environment,Supplies and Services,Catering & Provisions,60117974,2,201506,BATLEYS LTD,54.17,2015-09-28
Communities & Environment,Supplies and Services,Catering & Provisions,41128280,1,201506,BRAMBLES FOODS LTD,535.98,2015-09-22
Communities & Environment,Supplies and Services,Catering & Provisions,41129348,1,201506,BRAMBLES FOODS LTD,738.89,2015-09-22
Communities & Environment,Supplies and Services,Catering & Provisions,41130237,1,201506,CHICKEN JOES LTD,1047.19,2015-09-28
Communities & Environment,Supplies and Services,Catering & Provisions,41130245,1,201506,CHICKEN JOES LTD,915.90,2015-09-28
Communities & Environment,Supplies and Services,Catering & Provisions,60116117,0,201506,BATLEYS LTD,359.24,2015-09-01
Communities & Environment,Supplies and Services,Catering & Provisions,60116117,1,201506,BATLEYS LTD,292.79,2015-09-01
Communities & Environment,Supplies and Services,Catering & Provisions,60116134,1,201506,BATLEYS LTD,275.85,2015-09-01
Communities & Environment,Supplies and Services,Catering & Provisions,60116134,2,201506,BATLEYS LTD,438.50,2015-09-01
Communities & Environment,Supplies and Services,Catering & Provisions,60116135,0,201506,BATLEYS LTD,598.57,2015-09-01
Communities & Environment,Supplies and Services,Catering & Provisions,60116135,1,201506,BATLEYS LTD,361.03,2015-09-01
Communities & Environment,Supplies and Services,Catering & Provisions,60116220,26,201506,HOPWELLS LTD,472.59,2015-09-04
Communities & Environment,Supplies and Services,Catering & Provisions,60116220,27,201506,HOPWELLS LTD,740.90,2015-09-04
Communities & Environment,Supplies and Services,Catering & Provisions,60116220,29,201506,HOPWELLS LTD,768.18,2015-09-04
Communities & Environment,Supplies and Services,Catering & Provisions,60116220,33,201506,HOPWELLS LTD,22.14,2015-09-04
Communities & Environment,Supplies and Services,Catering & Provisions,60116220,34,201506,HOPWELLS LTD,685.63,2015-09-04
Communities & Environment,Supplies and Services,Catering & Provisions,60116220,41,201506,HOPWELLS LTD,500.60,2015-09-04
Communities & Environment,Supplies and Services,Catering & Provisions,60116370,1,201506,BATLEYS LTD,540.97,2015-09-07
Communities & Environment,Supplies and Services,Catering & Provisions,60116370,2,201506,BATLEYS LTD,824.04,2015-09-07
Communities & Environment,Supplies and Services,Catering & Provisions,60116371,0,201506,BATLEYS LTD,470.00,2015-09-07
Communities & Environment,Supplies and Services,Catering & Provisions,60116371,1,201506,BATLEYS LTD,369.62,2015-09-07
Communities & Environment,Supplies and Services,Catering & Provisions,60116424,0,201506,BATLEYS LTD,213.57,2015-09-07
Communities & Environment,Supplies and Services,Catering & Provisions,60116424,1,201506,BATLEYS LTD,170.97,2015-09-07
Communities & Environment,Supplies and Services,Catering & Provisions,60116653,35,201506,HOPWELLS LTD,549.40,2015-09-11
Communities & Environment,Supplies and Services,Catering & Provisions,60116653,37,201506,HOPWELLS LTD,568.43,2015-09-11
Communities & Environment,Supplies and Services,Catering & Provisions,60116653,38,201506,HOPWELLS LTD,667.02,2015-09-11
Communities & Environment,Supplies and Services,Catering & Provisions,60116653,39,201506,HOPWELLS LTD,727.76,2015-09-11
Communities & Environment,Supplies and Services,Catering & Provisions,60116653,40,201506,HOPWELLS LTD,596.01,2015-09-11
Communities & Environment,Supplies and Services,Catering & Provisions,60116653,41,201506,HOPWELLS LTD,395.80,2015-09-11
Communities & Environment,Supplies and Services,Catering & Provisions,60116653,42,201506,HOPWELLS LTD,519.45,2015-09-11
Communities & Environment,Supplies and Services,Catering & Provisions,60116653,43,201506,HOPWELLS LTD,301.70,2015-09-11
Communities & Environment,Supplies and Services,Catering & Provisions,60116653,50,201506,HOPWELLS LTD,7.02,2015-09-11
Communities & Environment,Supplies and Services,Catering & Provisions,60116981,0,201506,BATLEYS LTD,265.27,2015-09-14
Communities & Environment,Supplies and Services,Catering & Provisions,60116981,1,201506,BATLEYS LTD,164.22,2015-09-14
Communities & Environment,Supplies and Services,Catering & Provisions,60116988,1,201506,BATLEYS LTD,512.10,2015-09-14
Communities & Environment,Supplies and Services,Catering & Provisions,60116988,2,201506,BATLEYS LTD,349.93,2015-09-14
Communities & Environment,Supplies and Services,Catering & Provisions,60117026,1,201506,BATLEYS LTD,714.83,2015-09-14
Communities & Environment,Supplies and Services,Catering & Provisions,60117026,2,201506,BATLEYS LTD,215.14,2015-09-14
Communities & Environment,Supplies and Services,Catering & Provisions,60117043,0,201506,BATLEYS LTD,449.90,2015-09-14
Communities & Environment,Supplies and Services,Catering & Provisions,60117050,37,201506,HOPWELLS LTD,57.70,2015-09-18
Communities & Environment,Supplies and Services,Catering & Provisions,60117050,39,201506,HOPWELLS LTD,502.58,2015-09-18
Communities & Environment,Supplies and Services,Catering & Provisions,60117050,40,201506,HOPWELLS LTD,622.97,2015-09-18
Communities & Environment,Supplies and Services,Catering & Provisions,60117050,41,201506,HOPWELLS LTD,396.60,2015-09-18
Communities & Environment,Supplies and Services,Catering & Provisions,60117050,42,201506,HOPWELLS LTD,446.57,2015-09-18
Communities & Environment,Supplies and Services,Catering & Provisions,60117050,43,201506,HOPWELLS LTD,1003.22,2015-09-18
Communities & Environment,Supplies and Services,Catering & Provisions,60117050,44,201506,HOPWELLS LTD,344.70,2015-09-18
Communities & Environment,Supplies and Services,Catering & Provisions,60117050,50,201506,HOPWELLS LTD,314.30,2015-09-18
Communities & Environment,Supplies and Services,Catering & Provisions,60117050,53,201506,HOPWELLS LTD,14.74,2015-09-18
Communities & Environment,Supplies and Services,Catering & Provisions,60117475,1,201506,BATLEYS LTD,133.26,2015-09-21
Communities & Environment,Supplies and Services,Catering & Provisions,60117475,2,201506,BATLEYS LTD,505.55,2015-09-21
Communities & Environment,Supplies and Services,Catering & Provisions,60117483,1,201506,BATLEYS LTD,395.66,2015-09-21
Communities & Environment,Supplies and Services,Catering & Provisions,60117483,2,201506,BATLEYS LTD,357.54,2015-09-21
Communities & Environment,Supplies and Services,Catering & Provisions,60117491,1,201506,BATLEYS LTD,482.32,2015-09-21
Communities & Environment,Supplies and Services,Catering & Provisions,60117491,2,201506,BATLEYS LTD,542.73,2015-09-21
Communities & Environment,Supplies and Services,Catering & Provisions,60117512,0,201506,BATLEYS LTD,285.53,2015-09-21
Communities & Environment,Supplies and Services,Catering & Provisions,60117512,1,201506,BATLEYS LTD,347.16,2015-09-21
Communities & Environment,Supplies and Services,Catering & Provisions,60117525,1,201506,BATLEYS LTD,106.08,2015-09-21
Communities & Environment,Supplies and Services,Catering & Provisions,60117525,2,201506,BATLEYS LTD,369.66,2015-09-21
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,35,201506,HOPWELLS LTD,587.27,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,37,201506,HOPWELLS LTD,55.22,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,38,201506,HOPWELLS LTD,793.79,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,39,201506,HOPWELLS LTD,504.19,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,40,201506,HOPWELLS LTD,343.66,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,41,201506,HOPWELLS LTD,22.14,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,42,201506,HOPWELLS LTD,372.76,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,44,201506,HOPWELLS LTD,528.79,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117641,50,201506,HOPWELLS LTD,107.79,2015-09-25
Communities & Environment,Supplies and Services,Catering & Provisions,60117934,1,201506,BATLEYS LTD,386.27,2015-09-28
Communities & Environment,Supplies and Services,Catering & Provisions,60117934,2,201506,BATLEYS LTD,197.01,2015-09-28
Communities & Environment,Supplies and Services,Catering & Provisions,60117949,0,201506,BATLEYS LTD,875.21,2015-09-28
Communities & Environment,Supplies and Services,Catering & Provisions,60117949,1,201506,BATLEYS LTD,409.71,2015-09-28
Communities & Environment,Supplies and Services,Catering & Provisions,60117959,0,201506,BATLEYS LTD,505.24,2015-09-28
Communities & Environment,Supplies and Services,Catering & Provisions,60117959,1,201506,BATLEYS LTD,569.16,2015-09-28
Communities & Environment,Supplies and Services,Catering & Provisions,60117992,1,201506,BATLEYS LTD,530.83,2015-09-28
Communities & Environment,Supplies and Services,Catering & Provisions,60117992,2,201506,BATLEYS LTD,385.36,2015-09-28
Communities & Environment,Supplies and Services,Catering & Provisions,60117996,1,201506,BATLEYS LTD,398.96,2015-09-28
Communities & Environment,Supplies and Services,Catering & Provisions,60117996,2,201506,BATLEYS LTD,194.01,2015-09-28
Communities & Environment,Supplies and Services,Comms & Computing,148016816,180,201506,O2 (UK) LTD,0.13,2015-09-10
Communities & Environment,Premises,Energy,41126220,1,201506,BRITISH GAS TRADING LTD,1256.27,2015-09-04
Communities & Environment,Premises,Energy,41128119,1,201506,BRITISH GAS TRADING LTD,1486.46,2015-09-08
Communities & Environment,Supplies and Services,Comms & Computing,41125484,1,201506,VIRGIN MEDIA PAYMENTS LTD,355.00,2015-09-08
Communities & Environment,Supplies and Services,Comms & Computing,41128311,1,201506,VIRGIN MEDIA PAYMENTS LTD,355.00,2015-09-11
Communities & Environment,Supplies and Services,Comms & Computing,148016725,1,201506,VIRGIN MEDIA PAYMENTS LTD,1665.00,2015-09-02
Communities & Environment,Supplies and Services,Comms & Computing,148016725,31,201506,VIRGIN MEDIA PAYMENTS LTD,40.00,2015-09-02
Communities & Environment,Supplies and Services,Comms & Computing,148016943,1,201506,VIRGIN MEDIA PAYMENTS LTD,1665.00,2015-09-18
