Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Expenditure Code,Payment Date,Supplier Name,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Forward Planning,263,Marketing/Promotion,2022-06-29,226000,CAUSE (UK) LTD,3650852,630.00,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Forward Planning,268,Other Consultants Fees,2022-06-20,226701,HYAS ASSOCIATES LTD,3650620,2359.16,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Forward Planning,268,Other Consultants Fees,2022-06-20,226701,HYAS ASSOCIATES LTD,3650623,3438.03,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Forward Planning,380,Grants/Contribs to Other Bodies,2022-06-15,230548,M L & L EXELBY,3650607,1285.00,PQ Farming inProtected Landscapes Grant Reimbursement NID0044
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Forward Planning,380,Grants/Contribs to Other Bodies,2022-06-20,230241,MR JP ALLEN,3650730,1690.00,PQ J P Allen  WEG Capital Works
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Forward Planning,383,Subscriptions,2022-06-13,230999,NORTHUMBERLAND NATIONAL PARK,3650593,2500.00,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Forward Planning,380,Grants/Contribs to Other Bodies,2022-06-08,231188,P & CM HOUSEMAN & SON,3649999,279.20,PQ Farming in Protected Landscpaes Grant Reimbursement NID0027
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Forward Planning,171,Equipment,2022-06-01,226650,PASS (PORTABLE APPLIANCE SAFETY SERVICES) LTD,3648999,1783.29,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Forward Planning,268,Other Consultants Fees,2022-06-08,227399,RICHARD DARN MEDIA,3648588,450.00,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Forward Planning,267,Planning Consultants,2022-06-22,230909,THIRD REVOLUTION PROJECTS LTD,3650768,1100.00,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Forward Planning,263,Marketing/Promotion,2022-06-15,202024,TIG,3648799,260.00,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Forward Planning,171,Equipment,2022-06-13,222610,WORKWEAR EXPRESS LTD,3648364,632.88,Equipment
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),360,Photography,2022-06-13,230997,CHARLOTTE GALE PHOTOGRAPHY,3650380,360.80,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),360,Photography,2022-06-29,230997,CHARLOTTE GALE PHOTOGRAPHY,3650381,1413.88,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),263,Marketing/Promotion,2022-06-22,231198,EVENT PROP HIRE LTD T/A EPH CREATIVE,3650873,2517.50,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),263,Marketing/Promotion,2022-06-08,201464,FLYING COLOURS (FLAGMAKERS),3649678,292.95,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),262,Advertising,2022-06-15,222323,LIVING NORTH LTD,3648912,430.00,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),263,Marketing/Promotion,2022-06-01,230638,RAW CREATIVE (YORKSHIRE) LTD,3649566,10000.00,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),263,Marketing/Promotion,2022-06-22,231149,REEL FILM MEDIA LIMITED,3649417,750.00,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),251,External Printing/Typesetting,2022-06-01,204178,SKINNY DESIGN LTD,3649596,1730.00,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),251,External Printing/Typesetting,2022-06-01,204178,SKINNY DESIGN LTD,3649595,1762.00,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),263,Marketing/Promotion,2022-06-08,204178,SKINNY DESIGN LTD,3648292,250.00,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),263,Marketing/Promotion,2022-06-01,204178,SKINNY DESIGN LTD,3648293,300.00,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),433,Other Supplies & Services,2022-06-13,220698,SURF & TURF INSTANT SHELTERS LTD,3649826,1192.00,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),263,Marketing/Promotion,2022-06-01,222931,THIS FILM PRODUCTION LTD,3648299,4000.00,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Holiday Tourism (to 31/3/22),383,Subscriptions,2022-06-15,231103,TRAVMEDIA UK LIMITED,3650449,1190.00,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Land Charges,289,Other Fees,2022-06-13,203024,NORTH YORKSHIRE COUNTY COUNCIL,3650224,5987.20,
Harrogate Borough Council,Premises,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",M&E Services,073,Electrical Repairs & Maint,2022-06-22,200199,AIRCO REFRIDGERATION & AIR CONDITIONING LTD,3649540,352.50,
Harrogate Borough Council,Premises,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",M&E Services,073,Electrical Repairs & Maint,2022-06-20,200199,AIRCO REFRIDGERATION & AIR CONDITIONING LTD,3648032,12689.30,
Harrogate Borough Council,Premises,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",M&E Services,075,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2022-06-27,200199,AIRCO REFRIDGERATION & AIR CONDITIONING LTD,3650954,964.80,Refrigeration Plant
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Museums (to 31/3/22),178,Saleable Items,2022-06-22,200772,CARNEGIE PUBLISHING LTD,3650037,292.31,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Museums (to 31/3/22),433,Other Supplies & Services,2022-06-22,231172,COURTNEY SPENCER,3650468,3000.00,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Museums (to 31/3/22),433,Other Supplies & Services,2022-06-01,218408,EVANS INTERNATIONAL LTD,3649577,260.00,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Museums (to 31/3/22),433,Other Supplies & Services,2022-06-13,218408,EVANS INTERNATIONAL LTD,3649763,260.00,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Museums (to 31/3/22),433,Other Supplies & Services,2022-06-01,230266,JUDE COSWAY CONNECTS LTD,3649585,600.00,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Museums (to 31/3/22),433,Other Supplies & Services,2022-06-27,230266,JUDE COSWAY CONNECTS LTD,3650999,1750.00,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Museums (to 31/3/22),433,Other Supplies & Services,2022-06-22,202758,MASH MEDIA GROUP LTD,3650882,500.00,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Museums (to 31/3/22),440,Miscellaneous Expenditure,2022-06-15,226255,OUTSTANDING MAP DISTRIBUTORS LTD,3650226,570.81,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Museums (to 31/3/22),440,Miscellaneous Expenditure,2022-06-22,228053,PAPER BAG CO (SOUTH WEST ) LTD,3649841,614.04,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Museums (to 31/3/22),440,Miscellaneous Expenditure,2022-06-20,231100,SNAPDRAGON DESIGNS,3650617,576.75,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Museums (to 31/3/22),433,Other Supplies & Services,2022-06-22,231164,TRANSFORM VENUE LTD,3650431,4758.32,
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Museums (to 31/3/22),433,Other Supplies & Services,2022-06-27,231164,TRANSFORM VENUE LTD,3651020,5709.98,
Harrogate Borough Council,Employees,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Planning Overheads,019,Temporary Staff,2022-06-13,200591,BROOK STREET (UK) LTD,3650439,418.77,Temporary Staff
Harrogate Borough Council,Transport,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Planning Overheads,471,Travel,2022-06-27,218268,CORPORATE TRAVEL MANAGEMENT (NORTH) LTD,3650592,13.25,Travel Invoice for Month 20225
Harrogate Borough Council,Transport,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Planning Overheads,471,Travel,2022-06-01,214888,TETLEY MOTOR SERVICES,3648137,280.00,
Harrogate Borough Council,Employees,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Planning Overheads,019,Temporary Staff,2022-06-29,204317,TRAVAIL EMPLOYMENT GROUP LTD,3651092,450.24,Temporary Staff
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Sport & Leisure,263,Marketing/Promotion,2022-06-29,200185,ADVENT CATERING GROUP,3651078,275.00,
Harrogate Borough Council,Premises,C,"Economy, Environment & Housing (Economy & Culture to 21/22)",Sport & Leisure,087,Payments to Ext Contractors,2022-06-22,207072,ALLIANCE LEISURE SERVICES LTD,3650465,281286.27,
Harrogate Borough Council,Premises,C,"Economy, Environment & Housing (Economy & Culture to 21/22)",Sport & Leisure,087,Payments to Ext Contractors,2022-06-22,207072,ALLIANCE LEISURE SERVICES LTD,3650464,924722.50,
Harrogate Borough Council,Supplies and Services,C,"Economy, Environment & Housing (Economy & Culture to 21/22)",Sport & Leisure,268,Other Consultants Fees,2022-06-22,207072,ALLIANCE LEISURE SERVICES LTD,3650435,256943.00,
Harrogate Borough Council,Supplies and Services,C,"Economy, Environment & Housing (Economy & Culture to 21/22)",Sport & Leisure,268,Other Consultants Fees,2022-06-22,207072,ALLIANCE LEISURE SERVICES LTD,3650434,461878.85,
Harrogate Borough Council,Premises,C,"Economy, Environment & Housing (Economy & Culture to 21/22)",Sport & Leisure,073,Electrical Repairs & Maint,2022-06-29,230533,GEOTECHNICAL OBSERVATIONS LIMITED,3649834,1000.00,
Harrogate Borough Council,Premises,C,"Economy, Environment & Housing (Economy & Culture to 21/22)",Sport & Leisure,087,Payments to Ext Contractors,2022-06-06,226455,PERFECT CIRCLE JV LTD,3649732,4859.92,
Harrogate Borough Council,Premises,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Sport & Leisure,100,Bldg Mgmt Recharged Works,2022-06-29,231157,PPF-VARIOPOOL LTD,3649692,11160.00,
Harrogate Borough Council,Premises,C,"Economy, Environment & Housing (Economy & Culture to 21/22)",Sport & Leisure,087,Payments to Ext Contractors,2022-06-15,204899,SAFECONTROL LTD,3649203,390.00,Job Number 22314
Harrogate Borough Council,Supplies and Services,C,"Economy, Environment & Housing (Economy & Culture to 21/22)",Sport & Leisure,171,Equipment,2022-06-29,230347,SHOWOFF DESIGN AND DISPLAY LIMITED,3650736,2595.00,
Harrogate Borough Council,Supplies and Services,C,"Economy, Environment & Housing (Economy & Culture to 21/22)",Sport & Leisure,171,Equipment,2022-06-29,230347,SHOWOFF DESIGN AND DISPLAY LIMITED,3650696,7991.34,
Harrogate Borough Council,Premises,C,"Economy, Environment & Housing (Economy & Culture to 21/22)",Sport & Leisure,087,Payments to Ext Contractors,2022-06-15,228378,WILLMOTT DIXON CONSTRUCTION LTD,3650291,35800.00,K00217  RIPQN LEISURE CENTRE
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Tourist Information (to 31/3/22),440,Miscellaneous Expenditure,2022-06-08,202268,FARRAH´S OF HARROGATE LTD,3648846,276.26,Miscellaneous Expenditure
Harrogate Borough Council,Supplies and Services,R,"Economy, Environment & Housing (Economy & Culture to 21/22)",Tourist Information (to 31/3/22),440,Miscellaneous Expenditure,2022-06-01,227264,MRS KATHERINE A HOLMES T/A STING IN THE TAIL,3649687,237.34,
Harrogate Borough Council,Employees,R,HCC,Commercial (HIC General to 31/3/14),048,Staff Advertising,2022-06-01,222498,GUARDIAN NEWS AND MEDIA LTD,3648227,575.00,
Harrogate Borough Council,Supplies and Services,R,HCC,Commercial (HIC General to 31/3/14),171,Equipment,2022-06-08,202043,J & C JOEL LTD,3649979,21782.68,
Harrogate Borough Council,Premises,R,HCC,Commercial (HIC General to 31/3/14),101,Reactive Repairs & Maint - Bldgs,2022-06-01,226827,MATTHEW FILIPPI T/A M.E.F ELECTRICAL,3649419,882.60,
Harrogate Borough Council,Premises,R,HCC,Commercial (HIC General to 31/3/14),101,Reactive Repairs & Maint - Bldgs,2022-06-29,230329,NURTURE LANDSCAPES LTD,3650225,156.00,
Harrogate Borough Council,Premises,R,HCC,Commercial (HIC General to 31/3/14),101,Reactive Repairs & Maint - Bldgs,2022-06-20,204700,WESTMINSTER CONTROLS LTD,3650773,785.00,
Harrogate Borough Council,Premises,C,HCC,HIC Capital,087,Payments to Ext Contractors,2022-06-01,203154,OVE ARUP & PARTNERS LTD,3649823,4452.30,
Harrogate Borough Council,Premises,R,HCC,Operations,101,Reactive Repairs & Maint - Bldgs,2022-06-22,200163,ACORN ANALYTICAL SERVICES LTD,3649776,525.00,
Harrogate Borough Council,Employees,R,HCC,Operations,032,External Contractors - Backfill,2022-06-15,217118,AV MATRIX LTD,3650542,275.00,
Harrogate Borough Council,Supplies and Services,R,HCC,Operations,171,Equipment,2022-06-29,230610,CLEAN SWEEP HIRE LIMITED,3650040,526.60,
Harrogate Borough Council,Supplies and Services,R,HCC,Operations,296,Operational Consumables,2022-06-01,230919,COOLERAID LTD,3649825,300.00,
Harrogate Borough Council,Employees,R,HCC,Operations,043,Stewarding - Rechargeable,2022-06-27,201803,HARROGATE (WHITE ROSE) THEATRE TRUST LTD,3650946,50.00,
Harrogate Borough Council,Employees,R,HCC,Operations,043,Stewarding - Rechargeable,2022-06-27,201803,HARROGATE (WHITE ROSE) THEATRE TRUST LTD,3650948,41.67,
Harrogate Borough Council,Employees,R,HCC,Operations,043,Stewarding - Rechargeable,2022-06-27,201803,HARROGATE (WHITE ROSE) THEATRE TRUST LTD,3650949,150.00,
Harrogate Borough Council,Supplies and Services,R,HCC,Operations,425,Box Office - Ticket Fees,2022-06-27,201803,HARROGATE (WHITE ROSE) THEATRE TRUST LTD,3650946,190.93,
Harrogate Borough Council,Supplies and Services,R,HCC,Operations,425,Box Office - Ticket Fees,2022-06-27,201803,HARROGATE (WHITE ROSE) THEATRE TRUST LTD,3650948,379.69,
Harrogate Borough Council,Supplies and Services,R,HCC,Operations,425,Box Office - Ticket Fees,2022-06-27,201803,HARROGATE (WHITE ROSE) THEATRE TRUST LTD,3650949,730.10,
Harrogate Borough Council,Employees,R,HCC,Operations,029,Technical Contractors,2022-06-29,218417,JOHN BATES,3651045,275.00,
Harrogate Borough Council,Supplies and Services,R,HCC,Operations,243,Laundry,2022-06-13,202529,LEEDS ROAD LAUNDRY,3649805,30.00,
Harrogate Borough Council,Supplies and Services,R,HCC,Operations,243,Laundry,2022-06-13,202529,LEEDS ROAD LAUNDRY,3649805,30.00,
Harrogate Borough Council,Supplies and Services,R,HCC,Operations,243,Laundry,2022-06-13,202529,LEEDS ROAD LAUNDRY,3649805,60.00,
Harrogate Borough Council,Supplies and Services,R,HCC,Operations,243,Laundry,2022-06-13,202529,LEEDS ROAD LAUNDRY,3649805,90.00,
Harrogate Borough Council,Supplies and Services,R,HCC,Operations,243,Laundry,2022-06-13,202529,LEEDS ROAD LAUNDRY,3650132,30.00,
Harrogate Borough Council,Supplies and Services,R,HCC,Operations,243,Laundry,2022-06-13,202529,LEEDS ROAD LAUNDRY,3650132,45.00,
Harrogate Borough Council,Supplies and Services,R,HCC,Operations,243,Laundry,2022-06-13,202529,LEEDS ROAD LAUNDRY,3650132,60.00,
Harrogate Borough Council,Supplies and Services,R,HCC,Operations,243,Laundry,2022-06-13,202529,LEEDS ROAD LAUNDRY,3650132,60.00,
